club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
AA La Louviere,Fritz Emeran,29,Rwanda,Right-Back,RB,450000.0,FC Brüssel,Belgium,0.0,in,summer,Jupiler Pro League,2005,False,
AA La Louviere,Jaroslaw Mazurkiewicz,25,Poland,Right Midfield,RM,675000.0,Pol. Warsaw,Poland,0.0,in,summer,Jupiler Pro League,2005,False,
AA La Louviere,Egutu Oliseh,24,Nigeria,Defensive Midfield,DM,,Grenoble,France,0.0,in,summer,Jupiler Pro League,2005,False,
AA La Louviere,Frederic Bosak,18,France,Centre-Forward,CF,,Standard U21,Belgium,0.0,in,summer,Jupiler Pro League,2005,True,free loan
AA La Louviere,Trésor Luntala,23,DR Congo,Defensive Midfield,DM,,CS Visé,Belgium,0.0,in,summer,Jupiler Pro League,2005,False,
AA La Louviere,Jules Oulaï,18,Rwanda,Defensive Midfield,DM,,Anderlecht U19,Belgium,0.0,in,summer,Jupiler Pro League,2005,False,
AA La Louviere,Nordin Jbari,30,Belgium,Centre-Forward,CF,1750000.0,KAA Gent,Belgium,0.0,in,summer,Jupiler Pro League,2005,False,
AA La Louviere,Aco Stojkov,22,North Macedonia,Left Winger,LW,,Inter,Italy,0.0,in,summer,Jupiler Pro League,2005,True,free loan
AA La Louviere,Asmir Begovic,18,Bosnia-Herzegovina,Goalkeeper,GK,,Portsmouth,England,0.0,in,summer,Jupiler Pro League,2005,True,free loan
AA La Louviere,Alexandre Teklak,29,Belgium,Centre-Back,CB,600000.0,Exc. Mouscron,Belgium,,in,summer,Jupiler Pro League,2005,False,
AA La Louviere,Sergio Sánchez,32,Argentina,Centre-Forward,CF,200000.0,Defensa,Argentina,,in,summer,Jupiler Pro League,2005,False,
AA La Louviere,Wilfried Grandisson,19,France,Centre-Forward,CF,,Marseille B,France,,in,summer,Jupiler Pro League,2005,False,
