club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
AZ Alkmaar,Okey Achonu,20,Netherlands,Goalkeeper,GK,,Go Ahead Eagles,Netherlands,0.0,in,summer,Eredivisie,1998,False,
AZ Alkmaar,Rick Hooijboer,23,Netherlands,Centre-Back,CB,,Hollandia,Netherlands,0.0,in,summer,Eredivisie,1998,False,
AZ Alkmaar,Abdelkrim El Hadrioui,26,Morocco,Left-Back,LB,,Benfica,Portugal,0.0,in,summer,Eredivisie,1998,True,free loan
AZ Alkmaar,Dries Boussatta,25,Netherlands,Right Winger,RW,,FC Utrecht,Netherlands,,in,summer,Eredivisie,1998,False,
AZ Alkmaar,Canigia,19,Brazil,Left Winger,LW,,Desportiva-ES,Brazil,,in,summer,Eredivisie,1998,False,
AZ Alkmaar,Ferdino Hernández,27,Curacao,Left Winger,LW,,FC Utrecht,Netherlands,,in,summer,Eredivisie,1998,False,
AZ Alkmaar,Elbekay Bouchiba,19,Netherlands,Attacking Midfield,AM,,Willem II U21,Netherlands,,in,summer,Eredivisie,1998,False,
AZ Alkmaar,Fahad Al Ghesheyan,24,Saudi Arabia,attack,attack,,Hilal,Saudi Arabia,0.0,in,summer,Eredivisie,1998,True,free loan
AZ Alkmaar,Youssef Fertout,27,Morocco,Centre-Forward,CF,,Belenenses SAD,Portugal,,in,summer,Eredivisie,1998,False,
AZ Alkmaar,Taoufik Ameziane,20,Morocco,Right-Back,RB,,Willem II,Netherlands,,in,summer,Eredivisie,1998,False,
AZ Alkmaar,Ariel Rosada,20,Argentina,Defensive Midfield,DM,,Boca Juniors,Argentina,0.0,in,summer,Eredivisie,1998,True,free loan
AZ Alkmaar,Rivallino Sleur,22,Netherlands,defence,defence,,Austria/VSV,Austria,0.0,out,summer,Eredivisie,1998,False,
AZ Alkmaar,Hans Gillhaus,34,Netherlands,Centre-Forward,CF,,FF Jaro,Finland,0.0,out,summer,Eredivisie,1998,False,
AZ Alkmaar,Melvin Donleben,22,Netherlands,midfield,midfield,,Heracles Almelo,Netherlands,,out,summer,Eredivisie,1998,False,
AZ Alkmaar,Victor Konwlo,23,Liberia,attack,attack,,Paços Ferreira,Portugal,,out,summer,Eredivisie,1998,False,
AZ Alkmaar,Kenan Durmusoglu,25,Turkey,Defensive Midfield,DM,,Cambuur L.,Netherlands,0.0,out,summer,Eredivisie,1998,True,free loan
AZ Alkmaar,Leeroy Echteld,30,Netherlands,Attacking Midfield,AM,,RKC Waalwijk,Netherlands,,out,summer,Eredivisie,1998,False,
AZ Alkmaar,Michael Obiku,30,Nigeria,Centre-Forward,CF,,Without Club,,,out,summer,Eredivisie,1998,False,
AZ Alkmaar,Jan Nederburgh,40,Netherlands,Goalkeeper,GK,,Retired,,,out,summer,Eredivisie,1998,False,
AZ Alkmaar,Ariel Rosada,20,Argentina,Defensive Midfield,DM,,Boca Juniors,Argentina,0.0,in,winter,Eredivisie,1998,True,free loan
AZ Alkmaar,Michael Obiku,30,Nigeria,Centre-Forward,CF,,Without Club,,,in,winter,Eredivisie,1998,False,
AZ Alkmaar,Hamisi Amani-Dove,24,United States,attack,attack,,BSV Juniors,Austria,0.0,out,winter,Eredivisie,1998,False,
AZ Alkmaar,Dennis den Turk,29,Netherlands,Right Midfield,RM,,De Graafschap,Netherlands,,out,winter,Eredivisie,1998,False,
AZ Alkmaar,Michel Doesburg,30,Netherlands,Right-Back,RB,,Motherwell FC,Scotland,,out,winter,Eredivisie,1998,False,
AZ Alkmaar,Robert van der Weert,28,Netherlands,Centre-Forward,CF,,NAC Breda,Netherlands,0.0,out,winter,Eredivisie,1998,True,free loan
Ajax Amsterdam,Giorgi Kinkladze,24,Georgia,Attacking Midfield,AM,,Man City,England,8000000.0,in,summer,Eredivisie,1998,False,
Ajax Amsterdam,Wamberto,23,Brazil,Right Winger,RW,,Standard Liège,Belgium,,in,summer,Eredivisie,1998,False,
Ajax Amsterdam,Jesper Grönkjaer,20,Denmark,Left Winger,LW,,Aalborg BK,Denmark,,in,summer,Eredivisie,1998,False,
Ajax Amsterdam,Mariano Juan,22,Argentina,Centre-Back,CB,,Racing Club,Argentina,0.0,out,summer,Eredivisie,1998,True,free loan
Ajax Amsterdam,Michael Laudrup,34,Denmark,Attacking Midfield,AM,,Retired,,,out,summer,Eredivisie,1998,False,
Ajax Amsterdam,Ferdi Vierklau,25,Netherlands,Right-Back,RB,,CD Tenerife,Spain,,in,winter,Eredivisie,1998,False,
Ajax Amsterdam,Ronald de Boer,28,Netherlands,Right Winger,RW,,FC Barcelona,Spain,7500000.0,out,winter,Eredivisie,1998,False,
Ajax Amsterdam,Frank de Boer,28,Netherlands,Centre-Back,CB,,FC Barcelona,Spain,7500000.0,out,winter,Eredivisie,1998,False,
Ajax Amsterdam,Rody Turpijn,20,Netherlands,Left Midfield,LM,,De Graafschap,Netherlands,,out,winter,Eredivisie,1998,False,
Cambuur-Leeuwarden bvo,Gregg Berhalter,24,United States,Centre-Back,CB,,Sparta R.,Netherlands,0.0,in,summer,Eredivisie,1998,False,
Cambuur-Leeuwarden bvo,Danny Muller,28,Netherlands,Attacking Midfield,AM,,Royal Antwerp,Belgium,,in,summer,Eredivisie,1998,False,
Cambuur-Leeuwarden bvo,Dominik Vergoossen,26,Netherlands,Centre-Back,CB,,Helmond Sport,Netherlands,,in,summer,Eredivisie,1998,False,
Cambuur-Leeuwarden bvo,Kenan Durmusoglu,25,Turkey,Defensive Midfield,DM,,AZ Alkmaar,Netherlands,0.0,in,summer,Eredivisie,1998,True,free loan
Cambuur-Leeuwarden bvo,Fuat Usta,25,Turkey,Central Midfield,CM,,Fortuna Sittard,Netherlands,,in,summer,Eredivisie,1998,False,
Cambuur-Leeuwarden bvo,René Jansen,26,Netherlands,Goalkeeper,GK,,Unknown,,,in,summer,Eredivisie,1998,False,
Cambuur-Leeuwarden bvo,Maickel Ferrier,22,Netherlands,Centre-Back,CB,,Salernitana,Italy,,in,summer,Eredivisie,1998,False,
Cambuur-Leeuwarden bvo,Yevgen Levchenko,20,Ukraine,Central Midfield,CM,,Vitesse,Netherlands,0.0,in,summer,Eredivisie,1998,True,free loan
Cambuur-Leeuwarden bvo,Twan Scheepers,26,Netherlands,Centre-Forward,CF,,NAC Breda,Netherlands,,in,summer,Eredivisie,1998,False,
Cambuur-Leeuwarden bvo,Harvey Esajas,24,Netherlands,defence,defence,,Dordrecht'90,Netherlands,0.0,out,summer,Eredivisie,1998,False,
Cambuur-Leeuwarden bvo,Marcel Keizer,29,Netherlands,midfield,midfield,,De Graafschap,Netherlands,0.0,out,summer,Eredivisie,1998,False,
Cambuur-Leeuwarden bvo,Walter Smak,30,Netherlands,defence,defence,,Unknown,,,out,summer,Eredivisie,1998,False,
Cambuur-Leeuwarden bvo,Mark Oosterhof,26,Netherlands,Right-Back,RB,,NEC Nijmegen,Netherlands,,out,summer,Eredivisie,1998,False,
Cambuur-Leeuwarden bvo,Harry van der Laan,34,Netherlands,Centre-Forward,CF,,FC Den Bosch,Netherlands,,out,summer,Eredivisie,1998,False,
