club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
CSKA Moscow,Igor Abdrazakov,19,Russia,Centre-Forward,CF,,S-UGP Anapa,Russia,,in,summer,Premier Liga,1998,False,
CSKA Moscow,Aleksandr Borodkin,26,Russia,Centre-Back,CB,,Tyumen,Russia,,in,summer,Premier Liga,1998,False,
CSKA Moscow,Dmitri Kuznetsov,32,Russia,Right Midfield,RM,,Arsenal Tula,Russia,0.0,out,summer,Premier Liga,1998,False,
CSKA Moscow,Aleksandr Shchegolev,26,Russia,Right-Back,RB,,Fakel Voronezh,Russia,,out,summer,Premier Liga,1998,False,
CSKA Moscow,Dmitri Sennikov,22,Russia,Centre-Back,CB,,Shinnik,Russia,0.0,out,summer,Premier Liga,1998,True,free loan
CSKA Moscow,Denis Pervushin,21,Russia,Left Midfield,LM,,Sokol Saratov,Russia,0.0,out,summer,Premier Liga,1998,True,free loan
CSKA Moscow,Petr Sedunov,21,Russia,Central Midfield,CM,,Irtysh Omsk,Russia,0.0,out,summer,Premier Liga,1998,True,free loan
CSKA Moscow,Sergey Shustikov,27,Russia,Defensive Midfield,DM,,Racing,Spain,0.0,out,summer,Premier Liga,1998,True,end of loan
CSKA Moscow,Igor Aksenov,21,Russia,Defensive Midfield,DM,,Arsenal Tula,Russia,,in,winter,Premier Liga,1998,False,
CSKA Moscow,Viktor Navochenko,28,Russia,midfield,midfield,,Baltika,Russia,,in,winter,Premier Liga,1998,False,
CSKA Moscow,Aleksandr Gerasimov,28,Russia,Right Winger,RW,,Shinnik,Russia,,in,winter,Premier Liga,1998,False,
CSKA Moscow,Oleksandr Shutov,23,Ukraine,Right Midfield,RM,,Chernomorets N.,Russia,,out,winter,Premier Liga,1998,False,
CSKA Moscow,Dmitri Sennikov,22,Russia,Centre-Back,CB,,Rubin Kazan,Russia,,out,winter,Premier Liga,1998,False,
CSKA Moscow,Igor Kutepov,33,Ukraine,Goalkeeper,GK,,Rostselmash,Russia,0.0,out,winter,Premier Liga,1998,True,free loan
CSKA Moscow,Igor Abdrazakov,20,Russia,Centre-Forward,CF,,Rubin Kazan,Russia,,out,winter,Premier Liga,1998,False,
CSKA Moscow,Aleksey Babenko,26,Russia,midfield,midfield,,M. Lipetsk,Russia,,out,winter,Premier Liga,1998,False,
CSKA Moscow,Andrey Nikolaev,21,Russia,midfield,midfield,,KS Samara,Russia,,out,winter,Premier Liga,1998,False,
Chernomorets Novorossijsk,Hans Eric Ekounga,17,Cameroon,Centre-Forward,CF,,Dynamo Douala,Cameroon,0.0,in,summer,Premier Liga,1998,False,
Chernomorets Novorossijsk,Andrey Zhirov,27,Russia,Centre-Back,CB,,Tyumen,Russia,0.0,in,summer,Premier Liga,1998,False,
Chernomorets Novorossijsk,Jerry-Christian Tchuisse,23,Cameroon,Right-Back,RB,,Unknown,,,in,summer,Premier Liga,1998,False,
Chernomorets Novorossijsk,Jafar Irismetov,21,Uzbekistan,Centre-Forward,CF,,Dustlik,Uzbekistan,,in,summer,Premier Liga,1998,False,
Chernomorets Novorossijsk,Konstantin Gordiyuk,20,Russia,Centre-Back,CB,,Slavyanskiy,Russia,,out,summer,Premier Liga,1998,False,
Chernomorets Novorossijsk,Evgeni Skachkov,19,Russia,midfield,midfield,,Tyumen,Russia,,out,summer,Premier Liga,1998,False,
Chernomorets Novorossijsk,Andrey Kurdyumov,26,Kazakhstan,Defensive Midfield,DM,,Twente FC,Netherlands,0.0,in,winter,Premier Liga,1998,False,
Chernomorets Novorossijsk,Maksym Levitsky,26,Ukraine,Goalkeeper,GK,,SK Tavriya,Ukraine,50000.0,in,winter,Premier Liga,1998,False,
Chernomorets Novorossijsk,Ivan Levenets,18,Russia,Goalkeeper,GK,,S-UGP Anapa,Russia,,in,winter,Premier Liga,1998,False,
Chernomorets Novorossijsk,Oleksandr Shutov,23,Ukraine,Right Midfield,RM,,CSKA Moscow,Russia,,in,winter,Premier Liga,1998,False,
Chernomorets Novorossijsk,Manuk Kakosyan,24,Armenia,Left Winger,LW,,Zhemchuzhina,Russia,,in,winter,Premier Liga,1998,False,
Chernomorets Novorossijsk,Konstantin Gordiyuk,20,Russia,Centre-Back,CB,,Slavyanskiy,Russia,,in,winter,Premier Liga,1998,False,
Chernomorets Novorossijsk,Anatoli Vanzhula,23,Russia,midfield,midfield,,M. Lipetsk,Russia,,in,winter,Premier Liga,1998,False,
Chernomorets Novorossijsk,Mikhail Volodin,30,Russia,Goalkeeper,GK,,Lada Togliatti,Russia,0.0,out,winter,Premier Liga,1998,False,
Chernomorets Novorossijsk,Jafar Irismetov,22,Uzbekistan,Centre-Forward,CF,,Dinamo,Uzbekistan,,out,winter,Premier Liga,1998,False,
Chernomorets Novorossijsk,Gennadi Stepushkin,34,Russia,Right-Back,RB,,Rostselmash,Russia,,out,winter,Premier Liga,1998,False,
Chernomorets Novorossijsk,Oleg Lepik,25,Estonia,Left-Back,LB,,Pskov-747,Russia,,out,winter,Premier Liga,1998,False,
Chernomorets Novorossijsk,Albert Shchukin,26,Russia,Goalkeeper,GK,,S.Stchelkovo,Russia,,out,winter,Premier Liga,1998,False,
Chernomorets Novorossijsk,Besik Beradze,30,Georgia,defence,defence,,FC Locomotive,Georgia,,out,winter,Premier Liga,1998,False,
Dinamo Moscow,Konstantin Golovskoy,23,Russia,Central Midfield,CM,,Spartak Moscow,Russia,0.0,in,summer,Premier Liga,1998,True,free loan
Dinamo Moscow,Deividas Semberas,19,Lithuania,Defensive Midfield,DM,,Zalgiris,Lithuania,,in,summer,Premier Liga,1998,False,
Dinamo Moscow,Tomas Danilevicius,19,Lithuania,Centre-Forward,CF,,Club Brugge,Belgium,0.0,in,summer,Premier Liga,1998,True,free loan
Dinamo Moscow,Vladislav Radimov,23,Russia,Central Midfield,CM,,Real Zaragoza,Spain,350000.0,in,winter,Premier Liga,1998,True,loan with fee
Dinamo Moscow,Denis Klyuev,25,Russia,Central Midfield,CM,,FC Schalke 04,Germany,0.0,in,winter,Premier Liga,1998,False,
Dinamo Moscow,Ansar Ayupov,26,Russia,Central Midfield,CM,,Twente FC,Netherlands,,in,winter,Premier Liga,1998,False,
Dinamo Moscow,Sergey Temryukov,20,Russia,Centre-Back,CB,,PSV Eindhoven,Netherlands,0.0,in,winter,Premier Liga,1998,True,free loan
Dinamo Moscow,Evgeni Plotnikov,26,Russia,Goalkeeper,GK,,Arsenal Tula,Russia,,in,winter,Premier Liga,1998,False,
Dinamo Moscow,Nikolay Pisarev,30,Russia,Centre-Forward,CF,,Spartak Moscow,Russia,,in,winter,Premier Liga,1998,False,
Dinamo Moscow,Alexandru Popovici,21,Moldova,Centre-Forward,CF,,Tiligul-Tiras,Moldova,,in,winter,Premier Liga,1998,False,
Dinamo Moscow,Andrey Samorukov,28,Russia,Goalkeeper,GK,,Uralan,Russia,,in,winter,Premier Liga,1998,False,
Dinamo Moscow,Konstantin Golovskoy,23,Russia,Central Midfield,CM,,Spartak Moscow,Russia,,in,winter,Premier Liga,1998,False,
Dinamo Moscow,Yuri Kovtun,28,Russia,Left-Back,LB,,Spartak Moscow,Russia,0.0,out,winter,Premier Liga,1998,False,
Dinamo Moscow,Vladimir Skokov,26,Russia,Left Midfield,LM,,Sokol Saratov,Russia,,out,winter,Premier Liga,1998,False,
Dinamo Moscow,Andrey Kobelev,30,Russia,Central Midfield,CM,,Zenit S-Pb,Russia,,out,winter,Premier Liga,1998,False,
Dinamo Moscow,Dmitri Tyapushkin,34,Russia,Goalkeeper,GK,,Sokol Saratov,Russia,,out,winter,Premier Liga,1998,False,
Dinamo Moscow,Andrey Gordeev,23,Russia,Centre-Back,CB,,Anzhi,Russia,,out,winter,Premier Liga,1998,False,
Dinamo Moscow,Eduard Kosolapov,22,Russia,attack,attack,,Zhemchuzhina,Russia,,out,winter,Premier Liga,1998,False,
Krylya Sovetov Samara,Sergey Kulichenko,21,Russia,Centre-Forward,CF,,Lantana,Estonia,,in,summer,Premier Liga,1998,False,
Krylya Sovetov Samara,Maksim Demenko,22,Russia,Central Midfield,CM,,Lada Togliatti,Russia,,in,summer,Premier Liga,1998,False,
Krylya Sovetov Samara,Yuri Bavykin,25,Russia,Left-Back,LB,,Lada Togliatti,Russia,,in,summer,Premier Liga,1998,False,
Krylya Sovetov Samara,Sergey Lapshin,23,Russia,Central Midfield,CM,,Khimki,Russia,,in,summer,Premier Liga,1998,False,
Krylya Sovetov Samara,Vasiliy Kulkov,32,Russia,Centre-Back,CB,,Zenit S-Pb,Russia,,in,winter,Premier Liga,1998,False,
Krylya Sovetov Samara,Vitaliy Rozgon,18,Ukraine,Right-Back,RB,,Skonto,Latvia,,in,winter,Premier Liga,1998,False,
Krylya Sovetov Samara,Tigran Petrosyants,25,Armenia,Centre-Forward,CF,,Uralan,Russia,,in,winter,Premier Liga,1998,False,
Krylya Sovetov Samara,Sergiy Shmatovalenko,31,Ukraine,Centre-Back,CB,,Dynamo Kyiv,Ukraine,,in,winter,Premier Liga,1998,False,
Krylya Sovetov Samara,Artur Mkrtchyan,25,Armenia,Centre-Back,CB,,Torpedo Moscow,Russia,,in,winter,Premier Liga,1998,False,
Krylya Sovetov Samara,Yuriy Sak,31,Ukraine,Defensive Midfield,DM,,Mariupol,Ukraine,,in,winter,Premier Liga,1998,False,
Krylya Sovetov Samara,Davit Gvaramadze,23,Georgia,Goalkeeper,GK,,Dinamo Tbilisi,Georgia,,in,winter,Premier Liga,1998,False,
Krylya Sovetov Samara,Karapet Mikaelyan,29,Armenia,Centre-Forward,CF,,Gazovik-Gazprom,Russia,,in,winter,Premier Liga,1998,False,
Krylya Sovetov Samara,Vasile Coselev,26,Moldova,Goalkeeper,GK,,Zimbru Chisinau,Moldova,,in,winter,Premier Liga,1998,False,
Krylya Sovetov Samara,Andrey Nikolaev,21,Russia,midfield,midfield,,CSKA Moscow,Russia,,in,winter,Premier Liga,1998,False,
Krylya Sovetov Samara,Oleg Semin,24,Russia,Right Midfield,RM,,Lada Togliatti,Russia,,in,winter,Premier Liga,1998,False,
Krylya Sovetov Samara,Robert Evdokimov,28,Russia,Attacking Midfield,AM,,Saturn REN-TV,Russia,,in,winter,Premier Liga,1998,False,
Krylya Sovetov Samara,Dmitri Teterin,19,Russia,Attacking Midfield,AM,,Lada Togliatti,Russia,,in,winter,Premier Liga,1998,False,
Krylya Sovetov Samara,Jorginho,23,Brazil,Central Midfield,CM,,Arsenal Tula,Russia,,in,winter,Premier Liga,1998,False,
Krylya Sovetov Samara,Ramiz Mamedov,26,Russia,Left-Back,LB,,Arsenal Tula,Russia,,in,winter,Premier Liga,1998,False,
Krylya Sovetov Samara,Andrey Rezantsev,33,Uzbekistan,Centre-Back,CB,,Shinnik,Russia,0.0,out,winter,Premier Liga,1998,False,
Krylya Sovetov Samara,Maksim Demenko,22,Russia,Central Midfield,CM,,Zhemchuzhina,Russia,,out,winter,Premier Liga,1998,False,
Krylya Sovetov Samara,Garnik Avalyan,36,Armenia,Centre-Forward,CF,,Shinnik,Russia,,out,winter,Premier Liga,1998,False,
Krylya Sovetov Samara,Yuri Shishkin,35,Russia,Goalkeeper,GK,,Fakel Voronezh,Russia,,out,winter,Premier Liga,1998,False,
Krylya Sovetov Samara,Yuri Bavykin,25,Russia,Left-Back,LB,,Baltika,Russia,,out,winter,Premier Liga,1998,False,
Krylya Sovetov Samara,Yuri Getikov,27,Russia,midfield,midfield,,Gazovik-Gazprom,Russia,,out,winter,Premier Liga,1998,False,
Krylya Sovetov Samara,Aleksandr Oreshnikov,25,Belarus,defence,defence,,Lokomotiv NN,Russia,,out,winter,Premier Liga,1998,False,
Krylya Sovetov Samara,Aleksandr Averyanov,29,Russia,midfield,midfield,,Torpedo Moscow,Russia,,out,winter,Premier Liga,1998,False,
Krylya Sovetov Samara,Vasiliy Mazur,28,Russia,Sweeper,SW,,Arsenal Tula,Russia,,out,winter,Premier Liga,1998,False,
Krylya Sovetov Samara,Anas Makhlouf,25,Syria,attack,attack,,Shinnik,Russia,,out,winter,Premier Liga,1998,False,
Lokomotiv Moscow,Aleksey Kosolapov,27,Russia,Central Midfield,CM,,M. Tel Aviv,Israel,,out,summer,Premier Liga,1998,False,
Lokomotiv Moscow,Aleksey Smertin,23,Russia,Defensive Midfield,DM,,Uralan,Russia,,in,winter,Premier Liga,1998,False,
Lokomotiv Moscow,Aleksey Polyakov,24,Russia,Goalkeeper,GK,,Neftekhimik,Russia,,in,winter,Premier Liga,1998,False,
Lokomotiv Moscow,Aleksandr Podshivalov,34,Russia,Goalkeeper,GK,,Zvezda Serpukho,Russia,0.0,out,winter,Premier Liga,1998,False,
Lokomotiv Moscow,Bakhva Tedeev,29,Russia,Central Midfield,CM,,Spartak V-kavkaz,Russia,,out,winter,Premier Liga,1998,False,
Lokomotiv Moscow,Aleksandr Smirnov,30,Russia,Right Midfield,RM,,Torpedo-ZiL,Russia,,out,winter,Premier Liga,1998,False,
Lokomotiv Moscow,Khasanbi Bidzhiev,32,Russia,Goalkeeper,GK,,Retired,,,out,winter,Premier Liga,1998,False,
Lokomotiv Nizhniy Novgorod,Igor Varlamov,26,Russia,defence,defence,,Tyumen,Russia,0.0,in,summer,Premier Liga,1998,False,
Lokomotiv Nizhniy Novgorod,Sergey Podpaly,34,Russia,Centre-Back,CB,,Tyumen,Russia,,in,summer,Premier Liga,1998,False,
Lokomotiv Nizhniy Novgorod,Andrey Kozlov,24,Russia,Centre-Back,CB,,Saturn REN-TV,Russia,,in,summer,Premier Liga,1998,False,
Lokomotiv Nizhniy Novgorod,Aleksey Gerasimov,25,Russia,Centre-Forward,CF,,M. Tel Aviv,Israel,,in,summer,Premier Liga,1998,False,
Lokomotiv Nizhniy Novgorod,Antuan Mayorov,26,Belarus,midfield,midfield,,Dinamo 93,Belarus,,in,summer,Premier Liga,1998,False,
Lokomotiv Nizhniy Novgorod,Aleksandr Tsarenko,30,Russia,Right Midfield,RM,,Tyumen,Russia,,in,summer,Premier Liga,1998,False,
Lokomotiv Nizhniy Novgorod,Oleg Maslennikov,27,Russia,Goalkeeper,GK,,Tyumen,Russia,,in,summer,Premier Liga,1998,False,
Lokomotiv Nizhniy Novgorod,Oleg Eremin,30,Russia,Centre-Forward,CF,,Vanguard Huandao,China,,in,summer,Premier Liga,1998,False,
Lokomotiv Nizhniy Novgorod,Yuri Konovalov,28,Russia,Centre-Forward,CF,,T. Volzhskiy,Russia,0.0,out,summer,Premier Liga,1998,False,
Lokomotiv Nizhniy Novgorod,Sergey Perednya,26,Russia,Centre-Forward,CF,,Lada-Grad Dimit.,Russia,,out,summer,Premier Liga,1998,False,
Lokomotiv Nizhniy Novgorod,Denis Dereshev,19,Russia,Central Midfield,CM,,Torpedo Pavlovo,Russia,,out,summer,Premier Liga,1998,False,
Lokomotiv Nizhniy Novgorod,Boris Matveev,28,Russia,Second Striker,SS,,Irtysh Omsk,Russia,,out,summer,Premier Liga,1998,False,
Lokomotiv Nizhniy Novgorod,Dmitri Kuznetsov,33,Russia,Right Midfield,RM,,Arsenal Tula,Russia,0.0,in,winter,Premier Liga,1998,False,
Lokomotiv Nizhniy Novgorod,Andrey Talalaev,26,Russia,Centre-Forward,CF,,Treviso,Italy,0.0,in,winter,Premier Liga,1998,False,
Lokomotiv Nizhniy Novgorod,Igor Gorelov,29,Russia,Centre-Back,CB,,Kuban Krasnodar,Russia,0.0,in,winter,Premier Liga,1998,False,
Lokomotiv Nizhniy Novgorod,Dmitri Vyazmikin,26,Russia,Centre-Forward,CF,,Shinnik,Russia,,in,winter,Premier Liga,1998,False,
Lokomotiv Nizhniy Novgorod,Marek Holly,25,Slovakia,Defensive Midfield,DM,,Sigma Olomouc,Czech Republic,,in,winter,Premier Liga,1998,False,
Lokomotiv Nizhniy Novgorod,Sergiy Krukovets,25,Ukraine,Centre-Back,CB,,Torpedo Moscow,Russia,,in,winter,Premier Liga,1998,False,
Lokomotiv Nizhniy Novgorod,Arsen Avakov,27,Tajikistan,Centre-Forward,CF,,Torpedo Moscow,Russia,,in,winter,Premier Liga,1998,False,
Lokomotiv Nizhniy Novgorod,Valeri Shantalosov,32,Belarus,Goalkeeper,GK,,Torpedo Moscow,Russia,,in,winter,Premier Liga,1998,False,
Lokomotiv Nizhniy Novgorod,Aleksandr Oreshnikov,25,Belarus,defence,defence,,KS Samara,Russia,,in,winter,Premier Liga,1998,False,
Lokomotiv Nizhniy Novgorod,Artur Petrosyan,27,Armenia,Attacking Midfield,AM,,M. Petah Tikva,Israel,,in,winter,Premier Liga,1998,False,
Lokomotiv Nizhniy Novgorod,Darius Gvildys,28,Lithuania,Centre-Back,CB,,FBK Kaunas,Lithuania,,in,winter,Premier Liga,1998,False,
Lokomotiv Nizhniy Novgorod,Anzor Dzamikhov,23,Russia,midfield,midfield,,Alania Vl.,Russia,,in,winter,Premier Liga,1998,False,
Lokomotiv Nizhniy Novgorod,Richard Höger,26,Slovakia,midfield,midfield,,Slo. Bratislava,Slovakia,,in,winter,Premier Liga,1998,False,
Lokomotiv Nizhniy Novgorod,Karel Urbanek,26,Czech Republic,defence,defence,,Drnovice,Czech Republic,0.0,in,winter,Premier Liga,1998,True,free loan
Lokomotiv Nizhniy Novgorod,Ruslan Gumar,25,Kazakhstan,defence,defence,,Irtysh,Kazakhstan,0.0,out,winter,Premier Liga,1998,False,
Lokomotiv Nizhniy Novgorod,Sergey Timofeev,33,Russia,Left-Back,LB,,Sokol Saratov,Russia,0.0,out,winter,Premier Liga,1998,False,
Lokomotiv Nizhniy Novgorod,Dmitri Mikhailov,22,Russia,Goalkeeper,GK,,Lada-Grad Dimit.,Russia,0.0,out,winter,Premier Liga,1998,False,
Lokomotiv Nizhniy Novgorod,Igor Varlamov,27,Russia,defence,defence,,Anzhi,Russia,0.0,out,winter,Premier Liga,1998,False,
