club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
Académica Coimbra,Nuno Rocha,21.0,Portugal,Central Midfield,CM,,Leça,Portugal,0.0,in,summer,Primeira Liga,1998,False,
Académica Coimbra,Barroso,27.0,Portugal,Central Midfield,CM,,FC Porto,Portugal,0.0,in,summer,Primeira Liga,1998,True,free loan
Académica Coimbra,Paulo Adriano,21.0,Portugal,Defensive Midfield,DM,,Anadia FC,Portugal,,in,summer,Primeira Liga,1998,False,
Académica Coimbra,Camilo,28.0,Portugal,Centre-Back,CB,,Farense,Portugal,,in,summer,Primeira Liga,1998,False,
Académica Coimbra,Maurício Cabedelo,26.0,Brazil,Centre-Forward,CF,,Marítimo,Portugal,,in,summer,Primeira Liga,1998,False,
Académica Coimbra,Miguel Bruno,26.0,Portugal,Centre-Forward,CF,,Varzim,Portugal,0.0,out,summer,Primeira Liga,1998,False,
Académica Coimbra,Vargas,19.0,Portugal,Right Winger,RW,,Lourinhanense,Portugal,,out,summer,Primeira Liga,1998,False,
Académica Coimbra,Akwá,21.0,Angola,Centre-Forward,CF,,Al-Wakrah SC,Qatar,,out,summer,Primeira Liga,1998,False,
Académica Coimbra,Paulão,28.0,Angola,Right Winger,RW,,Espinho,Portugal,,out,summer,Primeira Liga,1998,False,
Académica Coimbra,Aurélio Soares,24.0,Angola,Centre-Back,CB,,1º de Agosto,Angola,,out,summer,Primeira Liga,1998,False,
Académica Coimbra,Mito,32.0,Portugal,Central Midfield,CM,,Retired,,,out,summer,Primeira Liga,1998,False,
Académica Coimbra,João Pires,28.0,Portugal,attack,attack,,Alverca,Portugal,,out,winter,Primeira Liga,1998,False,
Boavista FC,Sergiy Atelkin,26.0,Ukraine,Centre-Forward,CF,,Lecce,Italy,0.0,in,summer,Primeira Liga,1998,True,free loan
Boavista FC,Erwin Sánchez,28.0,Bolivia,Attacking Midfield,AM,,Benfica,Portugal,,in,summer,Primeira Liga,1998,False,
Boavista FC,William,30.0,Cameroon,Goalkeeper,GK,,EC Vitória,Brazil,,in,summer,Primeira Liga,1998,False,
Boavista FC,Jorge Silva,22.0,Portugal,Defensive Midfield,DM,,Leiria,Portugal,,in,summer,Primeira Liga,1998,False,
Boavista FC,Pedro Martins,27.0,Portugal,Defensive Midfield,DM,,Sporting CP,Portugal,,in,summer,Primeira Liga,1998,False,
Boavista FC,Douala,19.0,Cameroon,Left Winger,LW,,Saint-Étienne,France,,in,summer,Primeira Liga,1998,False,
Boavista FC,Braíma Injai,22.0,Guinea-Bissau,Defensive Midfield,DM,,União Lamas,Portugal,,in,summer,Primeira Liga,1998,False,
Boavista FC,Alexandre,24.0,Portugal,Right-Back,RB,,Famalicão,Portugal,,in,summer,Primeira Liga,1998,False,
Boavista FC,Cavaco,26.0,Portugal,Right-Back,RB,,Stockport,England,,in,summer,Primeira Liga,1998,False,
Boavista FC,Artur Jorge Vicente,25.0,Cape Verde,attack,attack,,Salgueiros,Portugal,,in,summer,Primeira Liga,1998,False,
Boavista FC,Rogerio,23.0,Brazil,Left Midfield,LM,,EC Vitória,Brazil,,in,summer,Primeira Liga,1998,False,
Boavista FC,Rogerinho,24.0,Brazil,Left Winger,LW,,Unknown,,,in,summer,Primeira Liga,1998,False,
Boavista FC,Renato,23.0,Brazil,Central Midfield,CM,,Social Futebol Clube (MG),Brazil,,in,summer,Primeira Liga,1998,False,
Boavista FC,Almami Moreira,20.0,Guinea-Bissau,Attacking Midfield,AM,,Gil Vicente,Portugal,0.0,out,summer,Primeira Liga,1998,True,free loan
Boavista FC,Russell Latapy,30.0,Trinidad and Tobago,Attacking Midfield,AM,,Hibernian FC,Scotland,0.0,out,summer,Primeira Liga,1998,False,
Boavista FC,Delfim,21.0,Portugal,Defensive Midfield,DM,,Sporting CP,Portugal,,out,summer,Primeira Liga,1998,False,
Boavista FC,Rui Miguel,23.0,Portugal,Centre-Forward,CF,,Maia,Portugal,,out,summer,Primeira Liga,1998,False,
Boavista FC,José Tavares,33.0,Portugal,Central Midfield,CM,,Leiria,Portugal,,out,summer,Primeira Liga,1998,False,
Boavista FC,Luis Carlos,29.0,Brazil,midfield,midfield,,Braga,Portugal,,out,summer,Primeira Liga,1998,False,
Boavista FC,Sasa Simic,29.0,Serbia,Attacking Midfield,AM,,Beira-Mar,Portugal,,out,summer,Primeira Liga,1998,False,
Boavista FC,José Fernando Tavares,33.0,Portugal,midfield,midfield,,Leiria,Portugal,,out,summer,Primeira Liga,1998,False,
Boavista FC,Rui Lima,20.0,Portugal,Left Midfield,LM,,Desportivo Aves,Portugal,0.0,out,summer,Primeira Liga,1998,True,free loan
Boavista FC,Alfredo Castro,35.0,Portugal,Goalkeeper,GK,,Retired,,,out,summer,Primeira Liga,1998,False,
Boavista FC,Jaime Alves,33.0,Portugal,Right-Back,RB,,Retired,,,out,summer,Primeira Liga,1998,False,
Boavista FC,Russell Latapy,30.0,Trinidad and Tobago,Attacking Midfield,AM,,Hibernian FC,Scotland,0.0,out,winter,Primeira Liga,1998,False,
Boavista FC,Artur Jorge Vicente,26.0,Cape Verde,attack,attack,,Leiria,Portugal,,out,winter,Primeira Liga,1998,False,
Boavista FC,Cândido Rego,27.0,Portugal,Goalkeeper,GK,,Maia,Portugal,,out,winter,Primeira Liga,1998,False,
Boavista FC,Hélder Batista,26.0,Portugal,midfield,midfield,,Paris SG,France,,out,winter,Primeira Liga,1998,False,
Boavista FC,Isaias,31.0,Brazil,Centre-Back,CB,,Cruzeiro,Brazil,,out,winter,Primeira Liga,1998,False,
Boavista FC,Hélder Baptista,26.0,Portugal,midfield,midfield,,Paris SG,France,,out,winter,Primeira Liga,1998,False,
CF Estrela Amadora SAD,Henrique Hilário,22.0,Portugal,Goalkeeper,GK,,FC Porto,Portugal,0.0,in,summer,Primeira Liga,1998,True,free loan
CF Estrela Amadora SAD,Pedro Duarte,26.0,Portugal,Goalkeeper,GK,,Sporting Pombal,Portugal,0.0,in,summer,Primeira Liga,1998,False,
CF Estrela Amadora SAD,Mario Marinho,27.0,Portugal,Right-Back,RB,,Alverca,Portugal,,in,summer,Primeira Liga,1998,False,
