club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
AC Le Havre,Jean-Michel Lesage,21.0,France,Attacking Midfield,AM,,US Créteil,France,0.0,in,summer,Ligue 1,1998,False,
AC Le Havre,Adnan Custovic,20.0,Bosnia-Herzegovina,Right Winger,RW,,NK Triglav,Slovenia,0.0,in,summer,Ligue 1,1998,False,
AC Le Havre,Olivier Blondel,18.0,France,Goalkeeper,GK,,OG Rouen,France,0.0,in,summer,Ligue 1,1998,False,
AC Le Havre,Karim Kerkar,21.0,Algeria,Attacking Midfield,AM,,FC Gueugnon,France,0.0,in,summer,Ligue 1,1998,False,
AC Le Havre,Nicolas Weber,27.0,France,Left-Back,LB,,LB Châteauroux,France,,in,summer,Ligue 1,1998,False,
AC Le Havre,Milinko Pantic,31.0,Serbia,Attacking Midfield,AM,,Atlético Madrid,Spain,,in,summer,Ligue 1,1998,False,
AC Le Havre,Lilian Nalis,26.0,France,Central Midfield,CM,,Guingamp,France,,in,summer,Ligue 1,1998,False,
AC Le Havre,Vikash Dhorasoo,24.0,France,Central Midfield,CM,,Olympique Lyon,France,7500000.0,out,summer,Ligue 1,1998,False,
AC Le Havre,Mohammed Camara,23.0,Guinea,Left-Back,LB,,LOSC Lille,France,0.0,out,summer,Ligue 1,1998,False,
AC Le Havre,Jean-Luc Beauchet,25.0,France,Goalkeeper,GK,,Lib.-St.-Seurin,France,,out,summer,Ligue 1,1998,False,
AC Le Havre,Bernard Pascual,31.0,France,defence,defence,,Dundee United,Scotland,,out,summer,Ligue 1,1998,False,
AC Le Havre,Christophe Horlaville,29.0,France,Centre-Forward,CF,,Port Vale,England,,out,summer,Ligue 1,1998,False,
AC Le Havre,Hamed Diallo,21.0,Cote d'Ivoire,Centre-Forward,CF,,Stade Lavallois,France,0.0,out,summer,Ligue 1,1998,True,free loan
AC Le Havre,Mathieu Louis-Jean,22.0,France,Right-Back,RB,,Nottm Forest,England,0.0,out,summer,Ligue 1,1998,True,free loan
