club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
Belenenses SAD,Djamel Menad,31.0,Algeria,Centre-Forward,CF,,Famalicão,Portugal,,in,summer,Primeira Liga,1992,False,
Belenenses SAD,Erik Tammer,23.0,Netherlands,Centre-Forward,CF,,Excelsior,Netherlands,,in,summer,Primeira Liga,1992,False,
Belenenses SAD,Mauro Soares,23.0,Brazil,Defensive Midfield,DM,,Unknown,,,in,summer,Primeira Liga,1992,False,
Belenenses SAD,Nuno Sousa,18.0,Portugal,Centre-Forward,CF,,Tomar,Portugal,,out,summer,Primeira Liga,1992,False,
Belenenses SAD,Ayan Sadakov,30.0,Bulgaria,Central Midfield,CM,,Lok. Plovdiv,Bulgaria,,out,summer,Primeira Liga,1992,False,
Belenenses SAD,Edmundo,28.0,Portugal,Centre-Back,CB,,CF Estrela,Portugal,,out,summer,Primeira Liga,1992,False,
Belenenses SAD,Erik Tammer,23.0,Netherlands,Centre-Forward,CF,,Heerenveen,Netherlands,,out,winter,Primeira Liga,1992,False,
Boavista FC,Rui Bento,20.0,Portugal,Defensive Midfield,DM,,Benfica,Portugal,,in,summer,Primeira Liga,1992,False,
Boavista FC,Jojó,21.0,Mozambique,Central Midfield,CM,,Ferroviário,Mozambique,,in,summer,Primeira Liga,1992,False,
Boavista FC,José Tavares,27.0,Portugal,Central Midfield,CM,,FC Porto,Portugal,,in,summer,Primeira Liga,1992,False,
Boavista FC,Litos,25.0,Portugal,Attacking Midfield,AM,,Sporting CP,Portugal,,in,summer,Primeira Liga,1992,False,
Boavista FC,Artur Oliveira,22.0,Brazil,attack,attack,,Unknown,,,in,summer,Primeira Liga,1992,False,
Boavista FC,Pedro Venâncio,28.0,Portugal,Centre-Back,CB,,Sporting CP,Portugal,,in,summer,Primeira Liga,1992,False,
Boavista FC,António Caetano,25.0,Portugal,Left-Back,LB,,Vit. Guimarães,Portugal,,in,summer,Primeira Liga,1992,False,
Boavista FC,Jaime Alves,27.0,Portugal,Right-Back,RB,,Vit. Guimarães,Portugal,,in,summer,Primeira Liga,1992,False,
Boavista FC,Zoran Lemajic,31.0,Montenegro,Goalkeeper,GK,,Farense,Portugal,,in,summer,Primeira Liga,1992,False,
Boavista FC,Tozé,23.0,Portugal,Centre-Forward,CF,,Sporting CP,Portugal,,in,summer,Primeira Liga,1992,False,
Boavista FC,Mateus,26.0,Mozambique,Attacking Midfield,AM,,Ferroviário,Mozambique,,in,summer,Primeira Liga,1992,False,
Boavista FC,João Pinto,20.0,Portugal,Second Striker,SS,,Benfica,Portugal,2500000.0,out,summer,Primeira Liga,1992,False,
Boavista FC,Ivan Pudar,30.0,Croatia,Goalkeeper,GK,,Eintracht Trier,Germany,0.0,out,summer,Primeira Liga,1992,False,
Boavista FC,Litos,18.0,Portugal,Centre-Back,CB,,Campomaiorense,Portugal,0.0,out,summer,Primeira Liga,1992,False,
Boavista FC,Pedro Barny,25.0,Portugal,Centre-Back,CB,,Sporting CP,Portugal,,out,summer,Primeira Liga,1992,False,
Boavista FC,Carlos Manuel,34.0,Portugal,Central Midfield,CM,,Estoril Praia,Portugal,,out,summer,Primeira Liga,1992,False,
Boavista FC,Fernando Mendes,25.0,Portugal,Left-Back,LB,,Benfica,Portugal,,out,summer,Primeira Liga,1992,False,
Boavista FC,Cobra,23.0,Portugal,midfield,midfield,,Leixões,Portugal,,out,summer,Primeira Liga,1992,False,
Boavista FC,Coelho,30.0,Portugal,Second Striker,SS,,Penafiel,Portugal,,out,summer,Primeira Liga,1992,False,
Boavista FC,Eduard Eranosyan,31.0,Bulgaria,attack,attack,,Leixões,Portugal,,out,summer,Primeira Liga,1992,False,
Boavista FC,Jaime Cerqueira,24.0,Portugal,Central Midfield,CM,,Gil Vicente,Portugal,,out,summer,Primeira Liga,1992,False,
Boavista FC,Erwin Sánchez,23.0,Bolivia,Attacking Midfield,AM,,Estoril Praia,Portugal,,in,winter,Primeira Liga,1992,False,
Boavista FC,Jojó,22.0,Mozambique,Central Midfield,CM,,Leiria,Portugal,,out,winter,Primeira Liga,1992,False,
Boavista FC,Samuel,26.0,Portugal,Centre-Back,CB,,Odivelas,Portugal,0.0,out,winter,Primeira Liga,1992,True,free loan
CS Marítimo,Christian,17.0,Brazil,Centre-Forward,CF,,Inter U20,Brazil,0.0,in,summer,Primeira Liga,1992,False,
CS Marítimo,Paulo Alves,22.0,Portugal,Centre-Forward,CF,,Tirsense,Portugal,,in,summer,Primeira Liga,1992,False,
CS Marítimo,Bizarro,22.0,Portugal,Goalkeeper,GK,,Ovarense,Portugal,,in,summer,Primeira Liga,1992,False,
CS Marítimo,Pedro Valido,22.0,Portugal,defence,defence,,Benfica,Portugal,,in,summer,Primeira Liga,1992,False,
