club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
Ajax Amsterdam,Marc Overmars,19,Netherlands,Left Winger,LW,,Willem II,Netherlands,908000.0,in,summer,Eredivisie,1992,False,
Ajax Amsterdam,Jari Litmanen,21,Finland,Attacking Midfield,AM,,MYPA,Finland,14000.0,in,summer,Eredivisie,1992,False,
Ajax Amsterdam,Dries Boussatta,19,Netherlands,Right Winger,RW,,Telstar,Netherlands,,in,summer,Eredivisie,1992,False,
Ajax Amsterdam,Aron Winter,25,Netherlands,Defensive Midfield,DM,,Lazio,Italy,1300000.0,out,summer,Eredivisie,1992,False,
Ajax Amsterdam,Michael Reiziger,19,Netherlands,Right-Back,RB,,FC Volendam,Netherlands,0.0,out,summer,Eredivisie,1992,True,free loan
Ajax Amsterdam,Guus Uhlenbeek,21,Netherlands,Right-Back,RB,,Cambuur L.,Netherlands,,out,summer,Eredivisie,1992,False,
Ajax Amsterdam,John van 't Schip,28,Netherlands,Right Winger,RW,,Genoa,Italy,,out,summer,Eredivisie,1992,False,
Ajax Amsterdam,Ronald de Boer,22,Netherlands,Right Winger,RW,,Twente FC,Netherlands,1360000.0,in,winter,Eredivisie,1992,False,
Ajax Amsterdam,John van Loen,27,Netherlands,Centre-Forward,CF,,Feyenoord,Netherlands,682000.0,out,winter,Eredivisie,1992,False,
Ajax Amsterdam,Ron Willems,26,Netherlands,attack,attack,,Grasshoppers,Switzerland,295000.0,out,winter,Eredivisie,1992,False,
Ajax Amsterdam,Bryan Roy,22,Netherlands,Left Winger,LW,,Foggia,Italy,,out,winter,Eredivisie,1992,False,
Cambuur-Leeuwarden bvo,Guus Uhlenbeek,21,Netherlands,Right-Back,RB,,Ajax,Netherlands,,in,summer,Eredivisie,1992,False,
Cambuur-Leeuwarden bvo,Winnie Haatrecht,28,Netherlands,attack,attack,,Chaux-de-Fonds,Switzerland,,in,summer,Eredivisie,1992,False,
Cambuur-Leeuwarden bvo,Milko Gjurovski,29,North Macedonia,attack,attack,,FC Groningen,Netherlands,0.0,in,summer,Eredivisie,1992,True,free loan
Cambuur-Leeuwarden bvo,Mark Oosterhof,20,Netherlands,Right-Back,RB,,Wolvega,Netherlands,,in,summer,Eredivisie,1992,False,
Cambuur-Leeuwarden bvo,Jan Gösgens,25,Netherlands,defence,defence,,FC Den Bosch,Netherlands,,in,summer,Eredivisie,1992,False,
Cambuur-Leeuwarden bvo,Martin Cruijff,20,Netherlands,Sweeper,SW,,Ajax U21,Netherlands,,in,summer,Eredivisie,1992,False,
Cambuur-Leeuwarden bvo,Ulrich Landvreugd,20,Netherlands,midfield,midfield,,Ajax U21,Netherlands,,in,summer,Eredivisie,1992,False,
Cambuur-Leeuwarden bvo,Henk Koetje,33,Netherlands,Central Midfield,CM,,Harlingen,Netherlands,,in,summer,Eredivisie,1992,False,
Cambuur-Leeuwarden bvo,Gerard de Haan,24,Netherlands,defence,defence,,FVC,Netherlands,0.0,out,summer,Eredivisie,1992,False,
Cambuur-Leeuwarden bvo,Ronald Steenge,28,Netherlands,defence,defence,,Achilles 1894,Netherlands,,out,summer,Eredivisie,1992,False,
