club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
Arsenal FC,John Jensen,27,Denmark,Central Midfield,CM,,Bröndby IF,Denmark,1600000.0,in,summer,Premier League,1992,False,
Arsenal FC,David Rocastle,25,England,Attacking Midfield,AM,,Leeds,England,2400000.0,out,summer,Premier League,1992,False,
Arsenal FC,Perry Groves,27,England,Left Winger,LW,,Southampton,England,850000.0,out,summer,Premier League,1992,False,
Arsenal FC,Gary McKeown,21,England,midfield,midfield,,Dundee FC,Scotland,,out,summer,Premier League,1992,False,
Arsenal FC,Ty Gooden,19,England,midfield,midfield,,Wycombe,England,,out,summer,Premier League,1992,False,
Arsenal FC,Martin Keown,26,England,Centre-Back,CB,,Everton,England,3000000.0,in,winter,Premier League,1992,False,
Aston Villa,Dean Saunders,28,Wales,Centre-Forward,CF,,Liverpool,England,2850000.0,in,summer,Premier League,1992,False,
Aston Villa,Ray Houghton,30,Ireland,Central Midfield,CM,,Liverpool,England,1080000.0,in,summer,Premier League,1992,False,
Aston Villa,Gareth Farrelly,16,Ireland,Left Midfield,LM,,Home Farm,Ireland,0.0,in,summer,Premier League,1992,False,
Aston Villa,Frank McAvennie,32,Scotland,Centre-Forward,CF,,West Ham,England,,in,summer,Premier League,1992,False,
Aston Villa,Ian Olney,22,England,Centre-Forward,CF,,Oldham Athletic,England,894000.0,out,summer,Premier League,1992,False,
Aston Villa,Kent Nielsen,30,Denmark,Centre-Back,CB,,Aarhus GF,Denmark,0.0,out,summer,Premier League,1992,False,
Aston Villa,Les Sealey,35,England,Goalkeeper,GK,,Birmingham,England,0.0,out,summer,Premier League,1992,True,free loan
Aston Villa,Martin Carruthers,20,England,Centre-Forward,CF,,Hull City,England,0.0,out,summer,Premier League,1992,True,free loan
Aston Villa,Ivo Stas,27,Czech Republic,defence,defence,,Banik Ostrava,Czech Republic,,out,summer,Premier League,1992,False,
Aston Villa,Henrik Larsen,26,Denmark,Attacking Midfield,AM,,Lyngby FC,Denmark,,in,winter,Premier League,1992,False,
Aston Villa,David Farrell,21,England,midfield,midfield,,Scunthorpe Utd.,England,0.0,out,winter,Premier League,1992,True,free loan
Aston Villa,Les Sealey,35,England,Goalkeeper,GK,,Man Utd,England,0.0,out,winter,Premier League,1992,False,
Aston Villa,Les Sealey,35,England,Goalkeeper,GK,,Birmingham,England,0.0,out,winter,Premier League,1992,True,free loan
Aston Villa,Martin Carruthers,20,England,Centre-Forward,CF,,Hull City,England,0.0,out,winter,Premier League,1992,True,free loan
Aston Villa,Lee Williams,19,England,midfield,midfield,,Shrewsbury,England,0.0,out,winter,Premier League,1992,True,free loan
Blackburn Rovers,Alan Shearer,21,England,Centre-Forward,CF,,Southampton,England,4500000.0,in,summer,Premier League,1992,False,
Blackburn Rovers,Stuart Ripley,24,England,Right Winger,RW,,Middlesbrough,England,2000000.0,in,summer,Premier League,1992,False,
Blackburn Rovers,Tim Sherwood,23,England,Central Midfield,CM,,Norwich,England,750000.0,in,summer,Premier League,1992,False,
Blackburn Rovers,Patrik Andersson,20,Sweden,Centre-Back,CB,,Malmö FF,Sweden,500000.0,in,summer,Premier League,1992,False,
Blackburn Rovers,Lee Makel,19,England,Attacking Midfield,AM,,Newcastle,England,240000.0,in,summer,Premier League,1992,False,
Blackburn Rovers,Wayne Burnett,20,England,midfield,midfield,,Leyton Orient,England,96000.0,in,summer,Premier League,1992,False,
Blackburn Rovers,Nicky Marker,27,England,Centre-Back,CB,,Plymouth,England,,in,summer,Premier League,1992,False,
Blackburn Rovers,Mickey Evans,19,Ireland,Centre-Forward,CF,,Plymouth,England,0.0,in,summer,Premier League,1992,True,free loan
Blackburn Rovers,Duncan Shearer,29,Scotland,Centre-Forward,CF,,Aberdeen FC,Scotland,750000.0,out,summer,Premier League,1992,False,
Blackburn Rovers,David Speedie,32,Scotland,Centre-Forward,CF,,Southampton,England,600000.0,out,summer,Premier League,1992,False,
Blackburn Rovers,Simon Garner,32,England,Centre-Forward,CF,,West Brom,England,35000.0,out,summer,Premier League,1992,False,
Blackburn Rovers,Keith Hill,23,England,Centre-Back,CB,,Plymouth,England,,out,summer,Premier League,1992,False,
Blackburn Rovers,Scott Sellars,26,England,Left Midfield,LM,,Leeds,England,,out,summer,Premier League,1992,False,
Blackburn Rovers,Nicky Reid,31,England,Centre-Back,CB,,Bristol City,England,0.0,out,summer,Premier League,1992,True,free loan
Blackburn Rovers,Stuart Munro,29,Scotland,Left-Back,LB,,Bristol City,England,,out,summer,Premier League,1992,False,
