club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
Albacete Balompié,Antonio Pinilla,21,Spain,Left Winger,LW,,RCD Mallorca,Spain,0.0,in,summer,Laliga,1992,False,
Albacete Balompié,Antônio Carlos Zago,23,Brazil,Centre-Back,CB,,São Paulo,Brazil,0.0,in,summer,Laliga,1992,False,
Albacete Balompié,Jesús Unanua,23,Spain,Goalkeeper,GK,,CA Osasuna,Spain,,in,summer,Laliga,1992,False,
Albacete Balompié,Miguel Bossio,32,Uruguay,midfield,midfield,,CE Sabadell,Spain,,in,summer,Laliga,1992,False,
Albacete Balompié,Rommel Fernández,26,Panama,attack,attack,,Valencia,Spain,,in,summer,Laliga,1992,False,
Albacete Balompié,Armando Tejera,24,Spain,Centre-Back,CB,,UD Las Palmas,Spain,,in,summer,Laliga,1992,False,
Albacete Balompié,Raul Ricardo dos Santos,25,Uruguay,attack,attack,,Defensor,Uruguay,,in,summer,Laliga,1992,False,
Albacete Balompié,Pedro Cordero,23,Spain,midfield,midfield,,Cartagena FC,Spain,,in,summer,Laliga,1992,False,
Albacete Balompié,Gabelo Conejo,32,Costa Rica,Goalkeeper,GK,,Unknown,,,out,summer,Laliga,1992,False,
Albacete Balompié,Marco Etcheverry,21,Bolivia,Attacking Midfield,AM,,Colo Colo,Chile,,out,summer,Laliga,1992,False,
Albacete Balompié,Daniel Aquino,27,Argentina,attack,attack,,CP Mérida,Spain,,out,summer,Laliga,1992,False,
Albacete Balompié,Juan José Juárez,30,Spain,defence,defence,,Real Murcia,Spain,,out,summer,Laliga,1992,False,
Albacete Balompié,Pedro Parada,27,Spain,midfield,midfield,,CP Mérida,Spain,,out,summer,Laliga,1992,False,
Albacete Balompié,Ismael Urzaiz,20,Spain,Centre-Forward,CF,,Real Madrid,Spain,0.0,out,summer,Laliga,1992,True,end of loan
Albacete Balompié,Nenad Bjelica,21,Croatia,Central Midfield,CM,,NK Osijek,Croatia,,in,winter,Laliga,1992,False,
Athletic Bilbao,Patxi Salinas,28,Spain,Centre-Back,CB,,Celta de Vigo,Spain,,out,summer,Laliga,1992,False,
Athletic Bilbao,Crescencio Cuéllar,22,Spain,attack,attack,,SD Eibar,Spain,,out,summer,Laliga,1992,False,
Athletic Bilbao,Patxi Iru,29,Spain,Goalkeeper,GK,,CA Osasuna,Spain,,out,summer,Laliga,1992,False,
Athletic Bilbao,Luis Fernández,27,Spain,midfield,midfield,,Burgos CF,Spain,,out,summer,Laliga,1992,False,
Athletic Bilbao,Ismael Urtubi,31,Spain,Left Midfield,LM,,Unknown,,,out,summer,Laliga,1992,False,
Atlético Madrid,Luis García,23,Mexico,attack,attack,,UNAM Pumas,Mexico,,in,summer,Laliga,1992,False,
Atlético Madrid,Losada,24,Spain,attack,attack,,Sevilla FC,Spain,,out,summer,Laliga,1992,False,
Atlético Madrid,Miquel Soler,27,Spain,Left-Back,LB,,FC Barcelona,Spain,,out,summer,Laliga,1992,False,
Atlético Madrid,Pizo Gómez,28,Spain,midfield,midfield,,Rayo Vallecano,Spain,0.0,out,summer,Laliga,1992,True,free loan
Atlético Madrid,Vladan Lukic,22,Serbia,Centre-Forward,CF,,Red Star,Serbia,,in,winter,Laliga,1992,False,
Atlético Madrid,José Luis Villarreal,26,Argentina,Defensive Midfield,DM,,Boca Juniors,Argentina,,in,winter,Laliga,1992,False,
Atlético Madrid,Fernando Moner,25,Argentina,Left-Back,LB,,Yokohama Flüg.,Japan,,out,winter,Laliga,1992,False,
Burgos CF,Michel Boerebach,29,Netherlands,midfield,midfield,,Roda JC,Netherlands,364000.0,in,summer,Laliga,1992,False,
Burgos CF,Luis Fernández,27,Spain,midfield,midfield,,Athletic,Spain,,in,summer,Laliga,1992,False,
Burgos CF,Miguel Tendillo,31,Spain,Centre-Back,CB,,Real Madrid,Spain,,in,summer,Laliga,1992,False,
Burgos CF,Sebastián Herrera,23,Spain,Centre-Back,CB,,FC Barcelona,Spain,0.0,in,summer,Laliga,1992,True,free loan
Burgos CF,Iñaki,22,Spain,Goalkeeper,GK,,Sestao Sport,Spain,,in,summer,Laliga,1992,False,
Burgos CF,Ivica Barbaric,30,Bosnia-Herzegovina,midfield,midfield,,Racing,Spain,,out,summer,Laliga,1992,False,
Burgos CF,Predrag Juric,30,Croatia,attack,attack,,UD Marbella,Spain,,out,summer,Laliga,1992,False,
Burgos CF,Manolo Jiménez,35,Spain,Centre-Back,CB,,Retired,,,out,summer,Laliga,1992,False,
Burgos CF,Gabi Balint,29,Romania,Centre-Forward,CF,,Retired,,,out,summer,Laliga,1992,False,
CA Osasuna,Roman Kosecki,26,Poland,Centre-Forward,CF,,Galatasaray,Turkey,,in,summer,Laliga,1992,False,
CA Osasuna,Patxi Iru,29,Spain,Goalkeeper,GK,,Athletic,Spain,,in,summer,Laliga,1992,False,
CA Osasuna,Sánchez Jara,22,Spain,midfield,midfield,,Unknown,,,in,summer,Laliga,1992,False,
CA Osasuna,Jesús Unanua,23,Spain,Goalkeeper,GK,,Albacete,Spain,,out,summer,Laliga,1992,False,
CA Osasuna,Miguel Sola,34,Spain,Attacking Midfield,AM,,Retired,,,out,summer,Laliga,1992,False,
CA Osasuna,Fermín De Luis,28,Spain,defence,defence,,Retired,,,out,summer,Laliga,1992,False,
CD Logroñés (liq.),Oleg Salenko,22,Russia,Centre-Forward,CF,,Dynamo Kyiv,Ukraine,,in,summer,Laliga,1992,False,
CD Logroñés (liq.),Marcelo Vega,20,Chile,Attacking Midfield,AM,,Española,Chile,,in,summer,Laliga,1992,False,
CD Logroñés (liq.),Amarildo,27,Brazil,attack,attack,,Famalicão,Portugal,,in,summer,Laliga,1992,False,
CD Logroñés (liq.),Francisco Antón,24,Spain,Left-Back,LB,,UD Salamanca,Spain,,in,summer,Laliga,1992,False,
CD Logroñés (liq.),Toni Polster,28,Austria,Centre-Forward,CF,,Rayo Vallecano,Spain,,out,summer,Laliga,1992,False,
CD Logroñés (liq.),Juan José Elgezabal,28,Spain,Central Midfield,CM,,Espanyol,Spain,,out,summer,Laliga,1992,False,
CD Logroñés (liq.),José María López,26,Spain,Left-Back,LB,,CP Mérida,Spain,,out,summer,Laliga,1992,False,
CD Logroñés (liq.),Rubén Da Silva,24,Uruguay,Centre-Forward,CF,,River Plate,Argentina,,out,summer,Laliga,1992,False,
CD Logroñés (liq.),Salva,31,Spain,Centre-Back,CB,,Retired,,,out,summer,Laliga,1992,False,
CD Logroñés (liq.),Víctor Torres Mestre,22,Spain,Left-Back,LB,,Real Madrid B,Spain,,in,winter,Laliga,1992,False,
CD Tenerife,José Manuel Ochotorena,31,Spain,Goalkeeper,GK,,Valencia,Spain,,in,summer,Laliga,1992,False,
CD Tenerife,César Gómez,24,Spain,Centre-Back,CB,,Real Valladolid,Spain,,in,summer,Laliga,1992,False,
CD Tenerife,Alexis Trujillo,26,Spain,midfield,midfield,,UD Las Palmas,Spain,,in,summer,Laliga,1992,False,
CD Tenerife,José del Solar,24,Peru,Central Midfield,CM,,CDUC,Chile,,in,summer,Laliga,1992,False,
CD Tenerife,Ezequiel Castillo,25,Argentina,Central Midfield,CM,,Espanyol,Spain,,in,summer,Laliga,1992,False,
CD Tenerife,Quique Estebaranz,26,Spain,Centre-Forward,CF,,FC Barcelona,Spain,,out,summer,Laliga,1992,False,
CD Tenerife,Francis,29,Spain,midfield,midfield,,Atl. Marbella,Spain,,out,summer,Laliga,1992,False,
CD Tenerife,Salvador Revert,30,Spain,defence,defence,,Retired,,,out,summer,Laliga,1992,False,
CD Tenerife,Diego Latorre,23,Argentina,Second Striker,SS,,Fiorentina,Italy,,in,winter,Laliga,1992,False,
Celta de Vigo,Santiago Cañizares,22,Spain,Goalkeeper,GK,,Real Madrid,Spain,343000.0,in,summer,Laliga,1992,True,loan with fee
Celta de Vigo,Ismael Urzaiz,20,Spain,Centre-Forward,CF,,Real Madrid,Spain,0.0,in,summer,Laliga,1992,True,free loan
Celta de Vigo,Patxi Salinas,28,Spain,Centre-Back,CB,,Athletic,Spain,,in,summer,Laliga,1992,False,
