club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
Cercle Brugge ,Nuno Reis,19,Portugal,Centre-Back,CB,,Sporting U19,Portugal,0.0,in,summer,Jupiler Pro League,2010,True,free loan
Cercle Brugge ,William Owusu,20,Ghana,Centre-Forward,CF,100000.0,Sporting B,Portugal,0.0,in,summer,Jupiler Pro League,2010,True,free loan
Cercle Brugge ,Renato Neto,18,Brazil,Defensive Midfield,DM,,Sporting CP,Portugal,0.0,in,summer,Jupiler Pro League,2010,True,free loan
Cercle Brugge ,Olivier Claessens,21,Belgium,Centre-Forward,CF,150000.0,FCV Dender EH,Belgium,0.0,out,summer,Jupiler Pro League,2010,False,
Cercle Brugge ,Jelle Schotte,22,Belgium,Defensive Midfield,DM,50000.0,KVW Zaventem,Belgium,0.0,out,summer,Jupiler Pro League,2010,False,
Cercle Brugge ,Sam Devinck,22,Belgium,Centre-Back,CB,75000.0,FCV Dender EH,Belgium,0.0,out,summer,Jupiler Pro League,2010,False,
Cercle Brugge ,Vusumuzi Nyoni,26,Zimbabwe,Left Midfield,LM,750000.0,Germ. Beerschot,Belgium,,out,summer,Jupiler Pro League,2010,False,
Cercle Brugge ,Jonas Buyse,19,Belgium,Central Midfield,CM,100000.0,KSV Roeselare,Belgium,0.0,out,summer,Jupiler Pro League,2010,True,free loan
Cercle Brugge ,Jelle Vossen,21,Belgium,Centre-Forward,CF,850000.0,KRC Genk,Belgium,0.0,out,summer,Jupiler Pro League,2010,True,end of loan
Cercle Brugge ,Papa Ibrahima Sène,20,Senegal,Centre-Forward,CF,,KVV Coxyde,Belgium,0.0,in,winter,Jupiler Pro League,2010,False,
Cercle Brugge ,Milan Purovic,25,Montenegro,Centre-Forward,CF,300000.0,Sporting CP,Portugal,0.0,in,winter,Jupiler Pro League,2010,True,free loan
Cercle Brugge ,Grégory Mertens,19,Belgium,Centre-Back,CB,100000.0,KAA Gent,Belgium,,in,winter,Jupiler Pro League,2010,False,
Cercle Brugge ,Cédric Vanhee,20,Belgium,Goalkeeper,GK,,KSK Maldegem,Belgium,,in,winter,Jupiler Pro League,2010,False,
Cercle Brugge ,Nicaise Kudimbana,24,DR Congo,Goalkeeper,GK,50000.0,Anderlecht U21,Belgium,0.0,in,winter,Jupiler Pro League,2010,True,free loan
