club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
Belenenses SAD,César Peixoto,21.0,Portugal,Left Midfield,LM,,Caçadores,Portugal,0.0,in,summer,Primeira Liga,2001,False,
Belenenses SAD,Marco Paulo,28.0,Portugal,Central Midfield,CM,,Paços Ferreira,Portugal,,in,summer,Primeira Liga,2001,False,
Belenenses SAD,Fajardo,22.0,Portugal,Attacking Midfield,AM,,Atlético CP,Portugal,,in,summer,Primeira Liga,2001,False,
Belenenses SAD,Mora,24.0,Spain,defence,defence,,Real Zaragoza B,Spain,,in,summer,Primeira Liga,2001,False,
Belenenses SAD,Zé Afonso,29.0,Brazil,Centre-Forward,CF,,América-MG,Brazil,,in,summer,Primeira Liga,2001,False,
Belenenses SAD,Guga,24.0,Brazil,Right Winger,RW,,Vit. Guimarães,Portugal,0.0,out,summer,Primeira Liga,2001,False,
Belenenses SAD,João Paulo Brito,27.0,Portugal,Right Winger,RW,,CF Estrela,Portugal,0.0,out,summer,Primeira Liga,2001,False,
Belenenses SAD,Cléber,27.0,Brazil,Centre-Back,CB,,Vit. Guimarães,Portugal,,out,summer,Primeira Liga,2001,False,
Belenenses SAD,Cabral,29.0,Portugal,Right-Back,RB,,Benfica,Portugal,,out,summer,Primeira Liga,2001,False,
Belenenses SAD,Paulo Dias,23.0,Portugal,Defensive Midfield,DM,,Without Club,,,out,summer,Primeira Liga,2001,False,
Belenenses SAD,Djalmir,25.0,Brazil,attack,attack,,Famalicão,Portugal,,in,winter,Primeira Liga,2001,False,
Belenenses SAD,Chico Silva,23.0,Portugal,Left-Back,LB,,Vila FC,Portugal,,in,winter,Primeira Liga,2001,False,
Belenenses SAD,Fábio Cosme,24.0,Brazil,Defensive Midfield,DM,,Mogi Mirim,Brazil,,out,winter,Primeira Liga,2001,False,
Belenenses SAD,Zé Afonso,30.0,Brazil,Centre-Forward,CF,,Guarani,Brazil,,out,winter,Primeira Liga,2001,False,
Boavista FC,Glauber,26.0,Brazil,Defensive Midfield,DM,,Paços Ferreira,Portugal,0.0,in,summer,Primeira Liga,2001,False,
Boavista FC,Márcio Santos,26.0,Brazil,Centre-Forward,CF,,Galatasaray,Turkey,0.0,in,summer,Primeira Liga,2001,False,
Boavista FC,Pedrosa,29.0,Portugal,Central Midfield,CM,,Salgueiros,Portugal,,in,summer,Primeira Liga,2001,False,
Boavista FC,Mário Loja,23.0,Portugal,Left-Back,LB,,Vitória Setúbal,Portugal,,in,summer,Primeira Liga,2001,False,
Boavista FC,Turra,27.0,Brazil,Centre-Back,CB,,Palmeiras,Brazil,,in,summer,Primeira Liga,2001,False,
Boavista FC,Alexandre Goulart,24.0,Brazil,Attacking Midfield,AM,,Ipatinga FC,Brazil,,in,summer,Primeira Liga,2001,False,
Boavista FC,Ávalos,23.0,Argentina,Centre-Back,CB,,Corinthians,Brazil,,in,summer,Primeira Liga,2001,False,
Boavista FC,Serginho Baiano,23.0,Brazil,attack,attack,,Corinthians,Brazil,,in,summer,Primeira Liga,2001,False,
Boavista FC,Raúl Meireles,18.0,Portugal,Central Midfield,CM,,Desportivo Aves,Portugal,0.0,out,summer,Primeira Liga,2001,True,free loan
Boavista FC,Demétrios,30.0,Brazil,Centre-Forward,CF,,Beira-Mar,Portugal,0.0,out,summer,Primeira Liga,2001,False,
Boavista FC,Marçal,26.0,Brazil,defence,defence,,Vitória Setúbal,Portugal,0.0,out,summer,Primeira Liga,2001,False,
Boavista FC,Almami Moreira,23.0,Guinea-Bissau,Attacking Midfield,AM,,Standard Liège,Belgium,,out,summer,Primeira Liga,2001,False,
Boavista FC,Litos,27.0,Portugal,Centre-Back,CB,,Málaga CF,Spain,,out,summer,Primeira Liga,2001,False,
Boavista FC,Douala,22.0,Cameroon,Left Winger,LW,,Gil Vicente,Portugal,0.0,out,summer,Primeira Liga,2001,True,free loan
