club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
ADO Den Haag,Rik Platvoet,27,Netherlands,Centre-Forward,CF,,Heracles Almelo,Netherlands,0.0,in,summer,Eredivisie,2003,False,
ADO Den Haag,Kofi Mensah,25,Ghana,Right-Back,RB,,NAC Breda,Netherlands,0.0,in,summer,Eredivisie,2003,False,
ADO Den Haag,Dorus de Vries,22,Netherlands,Goalkeeper,GK,,Stormv. Telstar,Netherlands,0.0,in,summer,Eredivisie,2003,False,
ADO Den Haag,Youssef El Akchaoui,22,Morocco,Left-Back,LB,,Union Berlin,Germany,0.0,in,summer,Eredivisie,2003,False,
ADO Den Haag,Cedric van der Gun,24,Netherlands,Centre-Forward,CF,,Ajax,Netherlands,0.0,in,summer,Eredivisie,2003,False,
ADO Den Haag,Robert van Boxel,20,Netherlands,Centre-Back,CB,,PSV Eindhoven,Netherlands,,in,summer,Eredivisie,2003,False,
ADO Den Haag,Tom van der Leegte,26,Netherlands,Defensive Midfield,DM,,RKC Waalwijk,Netherlands,,in,summer,Eredivisie,2003,False,
ADO Den Haag,Sandro Calabro,20,Netherlands,Centre-Forward,CF,,FC Utrecht,Netherlands,0.0,out,summer,Eredivisie,2003,False,
ADO Den Haag,Marco Meijer,31,Netherlands,midfield,midfield,,Excelsior M,Netherlands,0.0,out,summer,Eredivisie,2003,False,
ADO Den Haag,Remco Heerkens,25,Netherlands,Defensive Midfield,DM,,RW Essen,Germany,,out,summer,Eredivisie,2003,False,
ADO Den Haag,Dennis den Turk,34,Netherlands,Right Midfield,RM,,Quick Boys,Netherlands,,out,summer,Eredivisie,2003,False,
ADO Den Haag,Ben Kinds,20,Netherlands,Goalkeeper,GK,,Unknown,,,out,summer,Eredivisie,2003,False,
ADO Den Haag,Santi Kolk,21,Netherlands,Right Winger,RW,,Heerenveen,Netherlands,0.0,out,summer,Eredivisie,2003,True,end of loan
ADO Den Haag,Alberto Saavedra,22,Spain,Centre-Back,CB,,CD Numancia,Spain,200000.0,in,winter,Eredivisie,2003,False,
ADO Den Haag,Kazuyuki Toda,26,Japan,Defensive Midfield,DM,,Shimizu S-Pulse,Japan,0.0,in,winter,Eredivisie,2003,True,free loan
ADO Den Haag,Regillio Simons,30,Netherlands,Centre-Forward,CF,,Kyoto Sanga,Japan,,in,winter,Eredivisie,2003,False,
ADO Den Haag,Tarik Oulida,29,Morocco,Left Midfield,LM,,C'dole Sapporo,Japan,,in,winter,Eredivisie,2003,False,
ADO Den Haag,Leonardo,27,Brazil,Right-Back,RB,,Feyenoord,Netherlands,0.0,in,winter,Eredivisie,2003,True,free loan
ADO Den Haag,Maurice Verberne,32,Netherlands,Centre-Back,CB,,MVV Maastricht,Netherlands,0.0,out,winter,Eredivisie,2003,True,free loan
ADO Den Haag,Wesley Zandstra,19,Netherlands,Right-Back,RB,,TOP Oss,Netherlands,0.0,out,winter,Eredivisie,2003,True,free loan
ADO Den Haag,Revy Rosalia,21,Curacao,Defensive Midfield,DM,,Haarlem,Netherlands,0.0,out,winter,Eredivisie,2003,False,
