club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
ADO Den Haag,Mike Havekotte,22,Netherlands,Goalkeeper,GK,75000.0,Excelsior,Netherlands,0.0,in,summer,Eredivisie,2018,False,
ADO Den Haag,Dion Malone,29,Suriname,Defensive Midfield,DM,700000.0,FK Qabala,Azerbaijan,0.0,in,summer,Eredivisie,2018,False,
ADO Den Haag,Tomas Necid,29,Czech Republic,Centre-Forward,CF,1750000.0,Bursaspor,Turkey,0.0,in,summer,Eredivisie,2018,False,
ADO Den Haag,Yuning Zhang,21,China,Centre-Forward,CF,1500000.0,West Brom,England,0.0,in,summer,Eredivisie,2018,True,free loan
ADO Den Haag,Giovanni Troupée,20,Netherlands,Right-Back,RB,1500000.0,FC Utrecht,Netherlands,0.0,in,summer,Eredivisie,2018,True,free loan
ADO Den Haag,Bjørn Johnsen,26,Norway,Centre-Forward,CF,3500000.0,AZ Alkmaar,Netherlands,2300000.0,out,summer,Eredivisie,2018,False,
ADO Den Haag,Édouard Duplan,35,France,Left Winger,LW,300000.0,Sparta R.,Netherlands,0.0,out,summer,Eredivisie,2018,False,
ADO Den Haag,Tyronne Ebuehi,22,Nigeria,Right-Back,RB,1500000.0,Benfica,Portugal,0.0,out,summer,Eredivisie,2018,False,
ADO Den Haag,Tim Coremans,27,Netherlands,Goalkeeper,GK,150000.0,Sparta R.,Netherlands,0.0,out,summer,Eredivisie,2018,False,
ADO Den Haag,Thomas Meißner,27,Germany,Centre-Back,CB,500000.0,Willem II,Netherlands,,out,summer,Eredivisie,2018,False,
ADO Den Haag,Hennos Asmelash,19,Netherlands,Right-Back,RB,150000.0,TOP Oss,Netherlands,0.0,out,summer,Eredivisie,2018,True,free loan
ADO Den Haag,Delano Ladan,18,Netherlands,Centre-Forward,CF,250000.0,TOP Oss,Netherlands,0.0,out,summer,Eredivisie,2018,True,free loan
ADO Den Haag,Bas Kuipers,24,Netherlands,Left-Back,LB,200000.0,FC Viitorul,Romania,0.0,out,winter,Eredivisie,2018,False,
ADO Den Haag,Nick Kuipers,26,Netherlands,Centre-Back,CB,450000.0,FC Emmen,Netherlands,0.0,out,winter,Eredivisie,2018,True,free loan
AZ Alkmaar,Bjørn Johnsen,26,Norway,Centre-Forward,CF,3500000.0,ADO Den Haag,Netherlands,2300000.0,in,summer,Eredivisie,2018,False,
AZ Alkmaar,Albert Gudmundsson,21,Iceland,Right Winger,RW,1500000.0,PSV Eindhoven,Netherlands,1800000.0,in,summer,Eredivisie,2018,False,
AZ Alkmaar,Marko Vejinović,28,Netherlands,Central Midfield,CM,2500000.0,Feyenoord,Netherlands,1250000.0,in,summer,Eredivisie,2018,False,
AZ Alkmaar,Henri Weigelt,20,Germany,Centre-Back,CB,300000.0,Arm. Bielefeld,Germany,1200000.0,in,summer,Eredivisie,2018,False,
AZ Alkmaar,Rody de Boer,20,Netherlands,Goalkeeper,GK,400000.0,Telstar,Netherlands,250000.0,in,summer,Eredivisie,2018,False,
AZ Alkmaar,Leon Bergsma,21,Netherlands,Centre-Back,CB,400000.0,Ajax U21,Netherlands,0.0,in,summer,Eredivisie,2018,False,
AZ Alkmaar,Dorin Rotariu,22,Romania,Right Winger,RW,1500000.0,Club Brugge,Belgium,0.0,in,summer,Eredivisie,2018,True,free loan
AZ Alkmaar,Adam Maher,25,Netherlands,Central Midfield,CM,1750000.0,Without Club,,,in,summer,Eredivisie,2018,False,
AZ Alkmaar,Alireza Jahanbakhsh,24,Iran,Right Winger,RW,18000000.0,Brighton,England,19000000.0,out,summer,Eredivisie,2018,False,
AZ Alkmaar,Wout Weghorst,25,Netherlands,Centre-Forward,CF,7000000.0,VfL Wolfsburg,Germany,10500000.0,out,summer,Eredivisie,2018,False,
AZ Alkmaar,Joris van Overeem,24,Netherlands,Central Midfield,CM,1500000.0,FC Utrecht,Netherlands,700000.0,out,summer,Eredivisie,2018,False,
AZ Alkmaar,Gino Coutinho,35,Netherlands,Goalkeeper,GK,200000.0,NEC Nijmegen,Netherlands,0.0,out,summer,Eredivisie,2018,False,
AZ Alkmaar,Levi García,20,Trinidad and Tobago,Right Winger,RW,600000.0,Kiryat Shmona,Israel,0.0,out,summer,Eredivisie,2018,False,
AZ Alkmaar,Jop van der Linden,28,Netherlands,Centre-Back,CB,600000.0,Sydney FC,Australia,0.0,out,summer,Eredivisie,2018,False,
AZ Alkmaar,Rens van Eijden,30,Netherlands,Centre-Back,CB,1000000.0,NEC Nijmegen,Netherlands,0.0,out,summer,Eredivisie,2018,False,
AZ Alkmaar,Dabney dos Santos,22,Netherlands,Left Winger,LW,750000.0,Heracles Almelo,Netherlands,0.0,out,summer,Eredivisie,2018,False,
AZ Alkmaar,Nick Olij,22,Netherlands,Goalkeeper,GK,500000.0,TOP Oss,Netherlands,0.0,out,summer,Eredivisie,2018,True,free loan
AZ Alkmaar,Marko Vejinović,28,Netherlands,Central Midfield,CM,2500000.0,Feyenoord,Netherlands,0.0,out,summer,Eredivisie,2018,True,end of loan
AZ Alkmaar,Ricardo van Rhijn,27,Netherlands,Right-Back,RB,1500000.0,Club Brugge,Belgium,0.0,out,summer,Eredivisie,2018,True,end of loan
AZ Alkmaar,Marko Vejinović,29,Netherlands,Central Midfield,CM,2000000.0,Arka Gdynia,Poland,25000.0,out,winter,Eredivisie,2018,True,loan with fee
AZ Alkmaar,Iliass Bel Hassani,26,Netherlands,Attacking Midfield,AM,600000.0,FC Groningen,Netherlands,0.0,out,winter,Eredivisie,2018,True,free loan
AZ Alkmaar,Fred Friday,23,Nigeria,Centre-Forward,CF,500000.0,Twente FC,Netherlands,0.0,out,winter,Eredivisie,2018,True,free loan
Ajax Amsterdam,Daley Blind,28,Netherlands,Centre-Back,CB,18000000.0,Man Utd,England,16000000.0,in,summer,Eredivisie,2018,False,
Ajax Amsterdam,Dusan Tadic,29,Serbia,Left Winger,LW,15000000.0,Southampton,England,13700000.0,in,summer,Eredivisie,2018,False,
Ajax Amsterdam,Hassane Bandé,19,Burkina Faso,Left Winger,LW,7500000.0,KV Mechelen,Belgium,8250000.0,in,summer,Eredivisie,2018,False,
Ajax Amsterdam,Zakaria Labyad,25,Morocco,Attacking Midfield,AM,6000000.0,FC Utrecht,Netherlands,6000000.0,in,summer,Eredivisie,2018,False,
Ajax Amsterdam,Justin Kluivert,19,Netherlands,Left Winger,LW,15000000.0,AS Roma,Italy,17250000.0,out,summer,Eredivisie,2018,False,
Ajax Amsterdam,Deyovaisio Zeefuik,20,Netherlands,Right-Back,RB,600000.0,FC Groningen,Netherlands,300000.0,out,summer,Eredivisie,2018,False,
Ajax Amsterdam,Amin Younes,24,Germany,Attacking Midfield,AM,5000000.0,SSC Napoli,Italy,0.0,out,summer,Eredivisie,2018,False,
Ajax Amsterdam,Nick Viergever,28,Netherlands,Centre-Back,CB,3000000.0,PSV Eindhoven,Netherlands,0.0,out,summer,Eredivisie,2018,False,
Ajax Amsterdam,Mitchell Dijks,25,Netherlands,Left-Back,LB,1500000.0,Bologna,Italy,0.0,out,summer,Eredivisie,2018,False,
Ajax Amsterdam,Norbert Alblas,23,Netherlands,Goalkeeper,GK,150000.0,NEC Nijmegen,Netherlands,0.0,out,summer,Eredivisie,2018,False,
Ajax Amsterdam,Mateo Cassierra,21,Colombia,Centre-Forward,CF,3000000.0,FC Groningen,Netherlands,0.0,out,summer,Eredivisie,2018,True,free loan
Ajax Amsterdam,Siem de Jong,29,Netherlands,Attacking Midfield,AM,2500000.0,Sydney FC,Australia,0.0,out,summer,Eredivisie,2018,True,free loan
Ajax Amsterdam,Benjamin van Leer,26,Netherlands,Goalkeeper,GK,1500000.0,NAC Breda,Netherlands,0.0,out,summer,Eredivisie,2018,True,free loan
Ajax Amsterdam,Lisandro Magallán,25,Argentina,Centre-Back,CB,6000000.0,Boca Juniors,Argentina,9000000.0,in,winter,Eredivisie,2018,False,
Ajax Amsterdam,Bruno Varela,24,Portugal,Goalkeeper,GK,3000000.0,Benfica,Portugal,0.0,in,winter,Eredivisie,2018,True,free loan
Ajax Amsterdam,Maximilian Wöber,20,Austria,Centre-Back,CB,8000000.0,Sevilla FC,Spain,0.0,out,winter,Eredivisie,2018,True,free loan
Ajax Amsterdam,Mateo Cassierra,21,Colombia,Centre-Forward,CF,2500000.0,Racing Club,Argentina,0.0,out,winter,Eredivisie,2018,True,free loan
Ajax Amsterdam,Luis Manuel Orejuela,23,Colombia,Right-Back,RB,1500000.0,Cruzeiro,Brazil,0.0,out,winter,Eredivisie,2018,True,free loan
De Graafschap Doetinchem,Stef Nijland,29,Netherlands,Attacking Midfield,AM,600000.0,PEC Zwolle,Netherlands,0.0,in,summer,Eredivisie,2018,False,
De Graafschap Doetinchem,Furdjel Narsingh,30,Netherlands,Right Winger,RW,150000.0,SC Cambuur,Netherlands,0.0,in,summer,Eredivisie,2018,False,
De Graafschap Doetinchem,Jordy Thomassen,25,Netherlands,Centre-Forward,CF,250000.0,Helmond Sport,Netherlands,0.0,in,summer,Eredivisie,2018,False,
De Graafschap Doetinchem,Mohamed Hamdaoui,25,Netherlands,Left Winger,LW,300000.0,Telstar,Netherlands,0.0,in,summer,Eredivisie,2018,False,
De Graafschap Doetinchem,Daryl van Mieghem,28,Netherlands,Right Winger,RW,400000.0,Heracles Almelo,Netherlands,0.0,in,summer,Eredivisie,2018,False,
De Graafschap Doetinchem,Javier Vet,24,Netherlands,Defensive Midfield,DM,175000.0,Almere City,Netherlands,0.0,in,summer,Eredivisie,2018,False,
De Graafschap Doetinchem,Ted van de Pavert,26,Netherlands,Centre-Back,CB,500000.0,PEC Zwolle,Netherlands,0.0,in,summer,Eredivisie,2018,False,
De Graafschap Doetinchem,Liban Abdulahi,22,Somalia,Central Midfield,CM,75000.0,Telstar,Netherlands,0.0,in,summer,Eredivisie,2018,False,
De Graafschap Doetinchem,Erik Bakker,28,Netherlands,Central Midfield,CM,750000.0,PEC Zwolle,Netherlands,0.0,in,summer,Eredivisie,2018,False,
De Graafschap Doetinchem,Hidde Jurjus,24,Netherlands,Goalkeeper,GK,900000.0,PSV Eindhoven,Netherlands,0.0,in,summer,Eredivisie,2018,True,free loan
De Graafschap Doetinchem,Leeroy Owusu,21,Netherlands,Right-Back,RB,300000.0,Ajax U21,Netherlands,,in,summer,Eredivisie,2018,False,
