club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
AC Milan,Mattia Caldara,24,Italy,Centre-Back,CB,25000000.0,Juventus,Italy,36400000.0,in,summer,Serie A,2018,False,
AC Milan,Nikola Kalinic,30,Croatia,Centre-Forward,CF,14000000.0,Fiorentina,Italy,22500000.0,in,summer,Serie A,2018,False,
AC Milan,Samu Castillejo,23,Spain,Right Winger,RW,15000000.0,Villarreal,Spain,21300000.0,in,summer,Serie A,2018,False,
AC Milan,Diego Laxalt,25,Uruguay,Left-Back,LB,18000000.0,Genoa,Italy,19000000.0,in,summer,Serie A,2018,False,
AC Milan,Gonzalo Higuaín,30,Argentina,Centre-Forward,CF,55000000.0,Juventus,Italy,10200000.0,in,summer,Serie A,2018,True,loan with fee
AC Milan,Fabio Borini,27,Italy,Left Winger,LW,7000000.0,Sunderland,England,5500000.0,in,summer,Serie A,2018,False,
AC Milan,Tiemoué Bakayoko,23,France,Defensive Midfield,DM,40000000.0,Chelsea,England,5000000.0,in,summer,Serie A,2018,True,loan with fee
AC Milan,Pepe Reina,35,Spain,Goalkeeper,GK,1000000.0,SSC Napoli,Italy,0.0,in,summer,Serie A,2018,False,
AC Milan,Ivan Strinic,30,Croatia,Left-Back,LB,4000000.0,Sampdoria,Italy,0.0,in,summer,Serie A,2018,False,
AC Milan,Alen Halilovic,22,Croatia,Attacking Midfield,AM,2500000.0,Hamburger SV,Germany,0.0,in,summer,Serie A,2018,False,
AC Milan,Alexandro Cavagnera,19,Belgium,Defensive Midfield,DM,100000.0,Standard U21,Belgium,,in,summer,Serie A,2018,False,
AC Milan,Leonardo Bonucci,31,Italy,Centre-Back,CB,35000000.0,Juventus,Italy,35000000.0,out,summer,Serie A,2018,False,
AC Milan,Nikola Kalinic,30,Croatia,Centre-Forward,CF,14000000.0,Atlético Madrid,Spain,14500000.0,out,summer,Serie A,2018,False,
AC Milan,M'Baye Niang,23,Senegal,Centre-Forward,CF,10000000.0,Torino,Italy,12000000.0,out,summer,Serie A,2018,False,
AC Milan,Gianluca Lapadula,28,Peru,Centre-Forward,CF,7000000.0,Genoa,Italy,11000000.0,out,summer,Serie A,2018,False,
AC Milan,Carlos Bacca,31,Colombia,Centre-Forward,CF,10000000.0,Villarreal,Spain,7000000.0,out,summer,Serie A,2018,False,
AC Milan,André Silva,22,Portugal,Centre-Forward,CF,22000000.0,Sevilla FC,Spain,3800000.0,out,summer,Serie A,2018,True,loan with fee
