club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
Cercle Brugge ,Vitinho,18,Brazil,Right-Back,RB,50000.0,Cruzeiro,Brazil,2350000.0,in,summer,Jupiler Pro League,2018,False,
Cercle Brugge ,Yoann Etienne,21,France,Left-Back,LB,,Monaco B,France,0.0,in,summer,Jupiler Pro League,2018,True,free loan
Cercle Brugge ,Kévin Appin,20,France,Central Midfield,CM,,Monaco B,France,0.0,in,summer,Jupiler Pro League,2018,True,free loan
Cercle Brugge ,Pierre-Daniel Nguinda,22,Cameroon,Right-Back,RB,300000.0,Monaco B,France,0.0,in,summer,Jupiler Pro League,2018,True,free loan
Cercle Brugge ,Arnaud Lusamba,21,France,Central Midfield,CM,2000000.0,OGC Nice,France,0.0,in,summer,Jupiler Pro League,2018,True,free loan
Cercle Brugge ,Adrien Bongiovanni,18,Belgium,Attacking Midfield,AM,,Monaco,France,0.0,in,summer,Jupiler Pro League,2018,True,free loan
Cercle Brugge ,Nabil Alioui,19,France,Left Winger,LW,,Monaco B,France,0.0,in,summer,Jupiler Pro League,2018,True,free loan
Cercle Brugge ,Franck Irie,20,Cote d'Ivoire,Attacking Midfield,AM,,Monaco B,France,,in,summer,Jupiler Pro League,2018,False,
Cercle Brugge ,Naomichi Ueda,23,Japan,Centre-Back,CB,1100000.0,Kashima Antlers,Japan,,in,summer,Jupiler Pro League,2018,False,
Cercle Brugge ,Kylian Hazard,23,Belgium,Left Winger,LW,150000.0,Chelsea U23,England,0.0,in,summer,Jupiler Pro League,2018,True,free loan
Cercle Brugge ,Abud Omar,25,Kenya,Left-Back,LB,200000.0,Without Club,,,in,summer,Jupiler Pro League,2018,False,
Cercle Brugge ,Serge Gakpé,31,Togo,Right Winger,RW,900000.0,Without Club,,,in,summer,Jupiler Pro League,2018,False,
Cercle Brugge ,Guillaume De Schryver,21,Belgium,Central Midfield,CM,100000.0,KVC Westerlo,Belgium,0.0,out,summer,Jupiler Pro League,2018,False,
Cercle Brugge ,Niels Coussement,27,Belgium,Right-Back,RB,300000.0,Zwevezele,Belgium,0.0,out,summer,Jupiler Pro League,2018,False,
Cercle Brugge ,Héctor Rodas,30,Spain,Centre-Back,CB,600000.0,Alcorcón,Spain,0.0,out,summer,Jupiler Pro League,2018,True,free loan
Cercle Brugge ,Javi García,22,Spain,Left Winger,LW,50000.0,UD Ibiza,Spain,0.0,out,summer,Jupiler Pro League,2018,False,
Cercle Brugge ,Carlens Arcus,22,Haiti,Right-Back,RB,500000.0,AJ Auxerre,France,,out,summer,Jupiler Pro League,2018,False,
Cercle Brugge ,Wesley Vanbelle,32,Belgium,Left-Back,LB,200000.0,Lommel SK,Belgium,,out,summer,Jupiler Pro League,2018,False,
Cercle Brugge ,Christophe Vincent,25,France,Defensive Midfield,DM,300000.0,Without Club,,,out,summer,Jupiler Pro League,2018,False,
Cercle Brugge ,Tristan Muyumba,21,France,Defensive Midfield,DM,150000.0,Monaco B,France,0.0,out,summer,Jupiler Pro League,2018,True,end of loan
Cercle Brugge ,Cryzan,21,Brazil,Centre-Forward,CF,700000.0,Atlético-PR,Brazil,0.0,out,summer,Jupiler Pro League,2018,True,end of loan
Cercle Brugge ,Jordy Gaspar,21,France,Right-Back,RB,400000.0,Monaco,France,0.0,out,summer,Jupiler Pro League,2018,True,end of loan
Cercle Brugge ,Emmanuel Imorou,29,Benin,Left-Back,LB,800000.0,SM Caen,France,0.0,out,summer,Jupiler Pro League,2018,True,end of loan
Cercle Brugge ,Elderson,30,Nigeria,Left-Back,LB,700000.0,Monaco,France,0.0,out,summer,Jupiler Pro League,2018,True,end of loan
Cercle Brugge ,Issa Marega,20,France,Centre-Back,CB,150000.0,SM Caen,France,0.0,in,winter,Jupiler Pro League,2018,False,
