club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
Cercle Brugge ,Armand Mahan,23,Cote d'Ivoire,Left-Back,LB,650000.0,KSK Beveren,Belgium,0.0,in,summer,Jupiler Pro League,2007,False,
Cercle Brugge ,Besnik Hasi,35,Albania,Defensive Midfield,DM,500000.0,KSC Lokeren,Belgium,0.0,in,summer,Jupiler Pro League,2007,False,
Cercle Brugge ,Oleg Yashchuk,29,Ukraine,Left Winger,LW,850000.0,Ergotelis,Greece,0.0,in,summer,Jupiler Pro League,2007,False,
Cercle Brugge ,Bram Verbist,24,Belgium,Goalkeeper,GK,500000.0,Eendracht Aalst,Belgium,0.0,in,summer,Jupiler Pro League,2007,False,
Cercle Brugge ,Osahon Eboigbe,17,Nigeria,Centre-Forward,CF,,Blackburn U21,England,0.0,in,summer,Jupiler Pro League,2007,True,free loan
Cercle Brugge ,Sergiy Serebrennikov,30,Ukraine,Right Winger,RW,800000.0,Club Brugge,Belgium,0.0,in,summer,Jupiler Pro League,2007,False,
Cercle Brugge ,Kristof Snelders,24,Belgium,Second Striker,SS,750000.0,Lierse SK,Belgium,,in,summer,Jupiler Pro League,2007,False,
Cercle Brugge ,Aleksandar Mutavdzic,30,Serbia,Left-Back,LB,400000.0,KAA Gent,Belgium,0.0,out,summer,Jupiler Pro League,2007,False,
Cercle Brugge ,Jan Masureel,25,Belgium,Right-Back,RB,500000.0,KV Oostende,Belgium,0.0,out,summer,Jupiler Pro League,2007,True,free loan
Cercle Brugge ,Ewout Denys,20,Belgium,midfield,midfield,150000.0,KMSK Deinze,Belgium,0.0,out,summer,Jupiler Pro League,2007,True,free loan
Cercle Brugge ,Matthias Feys,22,Belgium,Central Midfield,CM,100000.0,KRC Waregem,Belgium,0.0,out,summer,Jupiler Pro League,2007,True,free loan
Cercle Brugge ,Darko Pivaljevic,32,Serbia,Centre-Forward,CF,1000000.0,Royal Antwerp,Belgium,0.0,out,summer,Jupiler Pro League,2007,False,
Cercle Brugge ,Yannick Euvrard,21,Belgium,Right-Back,RB,50000.0,KRC Waregem,Belgium,0.0,out,summer,Jupiler Pro League,2007,False,
Cercle Brugge ,Ibad Muhamadu,25,Netherlands,Centre-Forward,CF,100000.0,FC Dordrecht,Netherlands,0.0,out,summer,Jupiler Pro League,2007,False,
Cercle Brugge ,Christophe Grondin,23,France,Defensive Midfield,DM,450000.0,KAA Gent,Belgium,,out,summer,Jupiler Pro League,2007,False,
Cercle Brugge ,Francky Vandendriessche,36,Belgium,Goalkeeper,GK,400000.0,Retired,,,out,summer,Jupiler Pro League,2007,False,
Cercle Brugge ,Sergiy Serebrennikov,30,Ukraine,Right Winger,RW,800000.0,Club Brugge,Belgium,0.0,out,summer,Jupiler Pro League,2007,True,end of loan
Cercle Brugge ,Obadiah Tarumbwa,22,Zimbabwe,Attacking Midfield,AM,,The Highlanders,Zimbabwe,0.0,in,winter,Jupiler Pro League,2007,False,
Cercle Brugge ,Tony Sergeant,30,Belgium,Central Midfield,CM,1250000.0,Bari,Italy,,in,winter,Jupiler Pro League,2007,False,
Cercle Brugge ,Milenko Milosevic,31,Bosnia-Herzegovina,Defensive Midfield,DM,300000.0,KV Oostende,Belgium,0.0,out,winter,Jupiler Pro League,2007,True,free loan
Cercle Brugge ,Slobodan Slovic,32,Serbia,Attacking Midfield,AM,350000.0,Royal Antwerp,Belgium,0.0,out,winter,Jupiler Pro League,2007,True,free loan
Club Brugge KV,François Sterchele,25,Belgium,Centre-Forward,CF,2500000.0,Germ. Beerschot,Belgium,3000000.0,in,summer,Jupiler Pro League,2007,False,
Club Brugge KV,Dusan Djokic,27,Serbia,Centre-Forward,CF,1000000.0,Red Star,Serbia,1750000.0,in,summer,Jupiler Pro League,2007,False,
Club Brugge KV,Wesley Sonck,28,Belgium,Centre-Forward,CF,1500000.0,Bor. M'gladbach,Germany,1000000.0,in,summer,Jupiler Pro League,2007,False,
Club Brugge KV,Stepan Kucera,22,Czech Republic,Centre-Back,CB,,Sparta Prague,Czech Republic,800000.0,in,summer,Jupiler Pro League,2007,False,
Club Brugge KV,Jeroen Simaeys,22,Belgium,Centre-Back,CB,800000.0,Sint-Truiden,Belgium,250000.0,in,summer,Jupiler Pro League,2007,False,
Club Brugge KV,Antolín Alcaraz,24,Paraguay,Centre-Back,CB,200000.0,Beira-Mar,Portugal,0.0,in,summer,Jupiler Pro League,2007,False,
Club Brugge KV,Karel Geraerts,25,Belgium,Central Midfield,CM,3500000.0,Standard Liège,Belgium,0.0,in,summer,Jupiler Pro League,2007,False,
Club Brugge KV,Bosko Balaban,28,Croatia,Centre-Forward,CF,4500000.0,Dinamo Zagreb,Croatia,1700000.0,out,summer,Jupiler Pro League,2007,False,
Club Brugge KV,Manasseh Ishiaku,24,Nigeria,Centre-Forward,CF,2000000.0,MSV Duisburg,Germany,1000000.0,out,summer,Jupiler Pro League,2007,False,
Club Brugge KV,Benjamin Lutun,20,Belgium,Right Midfield,RM,100000.0,KSV Roeselare,Belgium,0.0,out,summer,Jupiler Pro League,2007,False,
Club Brugge KV,Mustapha Diallo,21,Senegal,Defensive Midfield,DM,350000.0,Racing Ferrol,Spain,0.0,out,summer,Jupiler Pro League,2007,False,
Club Brugge KV,Rubén Arocha,20,Venezuela,Central Midfield,CM,,Zamora,Venezuela,0.0,out,summer,Jupiler Pro League,2007,True,free loan
Club Brugge KV,Kevin Roelandts,24,Belgium,Attacking Midfield,AM,1000000.0,Zulte Waregem,Belgium,0.0,out,summer,Jupiler Pro League,2007,False,
Club Brugge KV,Gregory Dufer,25,Belgium,Right Winger,RW,1300000.0,Standard Liège,Belgium,0.0,out,summer,Jupiler Pro League,2007,False,
Club Brugge KV,Sergiy Serebrennikov,30,Ukraine,Right Winger,RW,800000.0,Cercle Brugge,Belgium,0.0,out,summer,Jupiler Pro League,2007,False,
Club Brugge KV,Tim Dreesen,20,Belgium,Centre-Back,CB,2000000.0,Sint-Truiden,Belgium,0.0,out,summer,Jupiler Pro League,2007,True,free loan
Club Brugge KV,Olivier De Cock,31,Belgium,Right-Back,RB,1200000.0,F. Düsseldorf,Germany,0.0,out,summer,Jupiler Pro League,2007,True,free loan
Club Brugge KV,Jeanvion Yulu-Matondo,21,Belgium,Centre-Forward,CF,1800000.0,Roda JC,Netherlands,,out,summer,Jupiler Pro League,2007,False,
Club Brugge KV,Jason Vandelannoite,20,Belgium,Right-Back,RB,900000.0,Bursaspor,Turkey,,out,summer,Jupiler Pro League,2007,False,
Club Brugge KV,Ivan Gvozdenović,28,Serbia,Centre-Back,CB,1500000.0,Without Club,,,out,summer,Jupiler Pro League,2007,False,
Excelsior Mouscron,Jérémy Sapina,22,France,Centre-Back,CB,200000.0,AS Nancy B,France,0.0,in,summer,Jupiler Pro League,2007,False,
Excelsior Mouscron,Drazen Govic,26,Croatia,Left Midfield,LM,425000.0,HNK Sibenik,Croatia,0.0,in,summer,Jupiler Pro League,2007,False,
Excelsior Mouscron,Alexis Allart,20,France,Centre-Forward,CF,,Louh.-Cuiseaux,France,0.0,in,summer,Jupiler Pro League,2007,False,
Excelsior Mouscron,Carles Coto,19,Spain,Left Winger,LW,,Barça U19,Spain,0.0,in,summer,Jupiler Pro League,2007,True,free loan
Excelsior Mouscron,Bernabé Ballester,25,Spain,Centre-Back,CB,,Valencia B,Spain,0.0,in,summer,Jupiler Pro League,2007,False,
Excelsior Mouscron,Igor Bykanov,20,Ukraine,Attacking Midfield,AM,,Amiens SC,France,0.0,in,summer,Jupiler Pro League,2007,False,
Excelsior Mouscron,Jacobo Ynclán,23,Spain,Left Winger,LW,,Atl. Madrid B,Spain,0.0,in,summer,Jupiler Pro League,2007,True,free loan
Excelsior Mouscron,Matthieu Assou-Ekotto,29,France,Defensive Midfield,DM,1000000.0,Willem II,Netherlands,,in,summer,Jupiler Pro League,2007,False,
Excelsior Mouscron,Miguel Palencia,23,Spain,Right-Back,RB,50000.0,RM Castilla,Spain,,in,summer,Jupiler Pro League,2007,False,
Excelsior Mouscron,Demba Ba,22,Senegal,Centre-Forward,CF,1000000.0,TSG Hoffenheim,Germany,3000000.0,out,summer,Jupiler Pro League,2007,False,
Excelsior Mouscron,Jonathan Hochepied,20,Belgium,Goalkeeper,GK,,FC Bléharies,Belgium,0.0,out,summer,Jupiler Pro League,2007,False,
Excelsior Mouscron,Kevin Hatchi,25,France,Centre-Back,CB,500000.0,Tours FC,France,0.0,out,summer,Jupiler Pro League,2007,False,
Excelsior Mouscron,Romain Haghedooren,20,Belgium,Left-Back,LB,150000.0,OH Leuven,Belgium,0.0,out,summer,Jupiler Pro League,2007,True,free loan
Excelsior Mouscron,Jean Félix Dorothée,25,France,Right Midfield,RM,350000.0,Without Club,,,out,summer,Jupiler Pro League,2007,False,
Excelsior Mouscron,Olivier Besengez,35,Belgium,Centre-Back,CB,100000.0,Retired,,,out,summer,Jupiler Pro League,2007,False,
Excelsior Mouscron,Alioune Kébé,22,Senegal,Centre-Forward,CF,300000.0,Without Club,,,out,summer,Jupiler Pro League,2007,False,
