club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
Aberdeen FC,Lee Mair,26,Scotland,Centre-Back,CB,150000.0,Dundee United,Scotland,0.0,in,summer,Scottish Premiership,2007,False,
Aberdeen FC,Jackie McNamara,33,Scotland,Right-Back,RB,2400000.0,Wolves,England,0.0,in,summer,Scottish Premiership,2007,False,
Aberdeen FC,Jeffrey de Visscher,26,Netherlands,Right Winger,RW,400000.0,De Graafschap,Netherlands,0.0,in,summer,Scottish Premiership,2007,False,
Aberdeen FC,Derek Young,27,Scotland,Central Midfield,CM,350000.0,Partick Thistle,Scotland,0.0,in,summer,Scottish Premiership,2007,False,
Aberdeen FC,Sone Aluko,18,Nigeria,Second Striker,SS,50000.0,Birmingham,England,0.0,in,summer,Scottish Premiership,2007,True,free loan
Aberdeen FC,Jonny Smith,18,England,Centre-Forward,CF,,Wigan U18,England,,in,summer,Scottish Premiership,2007,False,
Aberdeen FC,Russell Anderson,28,Scotland,Centre-Back,CB,250000.0,Sunderland,England,1500000.0,out,summer,Scottish Premiership,2007,False,
Aberdeen FC,Dyron Daal,23,Curacao,Centre-Forward,CF,300000.0,St. Johnstone,Scotland,0.0,out,summer,Scottish Premiership,2007,False,
Aberdeen FC,Jamie Winter,21,Scotland,Central Midfield,CM,50000.0,Chesterfield FC,England,0.0,out,summer,Scottish Premiership,2007,False,
Aberdeen FC,Gary Dempsey,26,Ireland,Central Midfield,CM,350000.0,Yeovil Town,England,0.0,out,summer,Scottish Premiership,2007,False,
Aberdeen FC,Fraser Stewart,18,Scotland,Goalkeeper,GK,50000.0,Cumnock,Scotland,0.0,out,summer,Scottish Premiership,2007,False,
Aberdeen FC,Craig Brewster,40,Scotland,Centre-Forward,CF,50000.0,Inverness CT,Scotland,0.0,out,summer,Scottish Premiership,2007,False,
Aberdeen FC,David Donald,19,Scotland,Right-Back,RB,50000.0,Peterhead,Scotland,0.0,out,summer,Scottish Premiership,2007,False,
