club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
Aberdeen FC,Mohamed Chalali,22,Algeria,Centre-Forward,CF,250000.0,Panionios,Greece,55000.0,in,summer,Scottish Premiership,2011,False,
Aberdeen FC,Chris Clark,30,Scotland,Left Midfield,LM,1000000.0,Plymouth,England,0.0,in,summer,Scottish Premiership,2011,False,
Aberdeen FC,Youl Mawéné,31,France,Centre-Back,CB,500000.0,Panserraikos,Greece,0.0,in,summer,Scottish Premiership,2011,False,
Aberdeen FC,Jason Brown,29,Wales,Goalkeeper,GK,500000.0,Blackburn,England,0.0,in,summer,Scottish Premiership,2011,False,
Aberdeen FC,Isaac Osbourne,25,England,Defensive Midfield,DM,500000.0,Coventry,England,0.0,in,summer,Scottish Premiership,2011,False,
Aberdeen FC,Kári Árnason,28,Iceland,Centre-Back,CB,450000.0,Plymouth,England,0.0,in,summer,Scottish Premiership,2011,False,
Aberdeen FC,David González,28,Colombia,Goalkeeper,GK,,Man City,England,0.0,in,summer,Scottish Premiership,2011,True,free loan
Aberdeen FC,Rory Fallon,29,New Zealand,Centre-Forward,CF,1250000.0,Yeovil Town,England,0.0,in,summer,Scottish Premiership,2011,False,
Aberdeen FC,Chris Maguire,22,Scotland,Right Winger,RW,750000.0,Derby,England,447000.0,out,summer,Scottish Premiership,2011,False,
Aberdeen FC,Myles Anderson,21,England,Centre-Back,CB,,Blackburn,England,0.0,out,summer,Scottish Premiership,2011,False,
Aberdeen FC,Derek Young,31,Scotland,Central Midfield,CM,400000.0,Grindavík,Iceland,0.0,out,summer,Scottish Premiership,2011,False,
Aberdeen FC,Stirling Smith,20,Scotland,Left-Back,LB,125000.0,Alloa Athletic,Scotland,0.0,out,summer,Scottish Premiership,2011,False,
Aberdeen FC,Scott Ross,20,Scotland,Centre-Back,CB,75000.0,Peterhead,Scotland,0.0,out,summer,Scottish Premiership,2011,False,
Aberdeen FC,Zander Diamond,26,Scotland,Centre-Back,CB,750000.0,Oldham Athletic,England,0.0,out,summer,Scottish Premiership,2011,False,
Aberdeen FC,Joe Shaughnessy,19,Ireland,Centre-Back,CB,50000.0,Forfar Athletic,Scotland,0.0,out,summer,Scottish Premiership,2011,True,free loan
Aberdeen FC,Nicky Low,19,Scotland,Central Midfield,CM,25000.0,Forfar Athletic,Scotland,0.0,out,summer,Scottish Premiership,2011,True,free loan
Aberdeen FC,Michael Paton,22,Scotland,Right Winger,RW,200000.0,Stockport,England,0.0,out,summer,Scottish Premiership,2011,True,free loan
Aberdeen FC,Mark Howard,24,England,Goalkeeper,GK,200000.0,Blackpool,England,,out,summer,Scottish Premiership,2011,False,
Aberdeen FC,Jordon Brown,18,Scotland,Central Midfield,CM,,Forfar Athletic,Scotland,0.0,out,summer,Scottish Premiership,2011,True,free loan
Aberdeen FC,David McNamee,30,Scotland,Right-Back,RB,750000.0,Without Club,,,out,summer,Scottish Premiership,2011,False,
Aberdeen FC,Sone Aluko,22,Nigeria,Second Striker,SS,1000000.0,Without Club,,,out,summer,Scottish Premiership,2011,False,
Aberdeen FC,Nikola Vujadinovic,24,Montenegro,Centre-Back,CB,250000.0,Udinese Calcio,Italy,0.0,out,summer,Scottish Premiership,2011,True,end of loan
Aberdeen FC,Stephen Hughes,29,Scotland,Central Midfield,CM,750000.0,Motherwell FC,Scotland,0.0,in,winter,Scottish Premiership,2011,False,
Aberdeen FC,Gavin Rae,34,Scotland,Central Midfield,CM,500000.0,Dundee FC,Scotland,0.0,in,winter,Scottish Premiership,2011,False,
Aberdeen FC,Mark Reynolds,24,Scotland,Centre-Back,CB,1250000.0,Sheff Wed,England,0.0,in,winter,Scottish Premiership,2011,True,free loan
Aberdeen FC,Danny Uchechi,22,Nigeria,Attacking Midfield,AM,,FC Dender,Nigeria,,in,winter,Scottish Premiership,2011,False,
Aberdeen FC,Russell Anderson,33,Scotland,Centre-Back,CB,750000.0,Without Club,,,in,winter,Scottish Premiership,2011,False,
Aberdeen FC,Ricky Foster,26,Scotland,Right-Back,RB,1000000.0,Bristol City,England,300000.0,out,winter,Scottish Premiership,2011,False,
Aberdeen FC,Jamie Langfield,31,Scotland,Goalkeeper,GK,750000.0,Forfar Athletic,Scotland,0.0,out,winter,Scottish Premiership,2011,True,free loan
Celtic FC,Mohamed Bangura,22,Sierra Leone,Left Winger,LW,2500000.0,AIK,Sweden,2200000.0,in,summer,Scottish Premiership,2011,False,
Celtic FC,Victor Wanyama,20,Kenya,Defensive Midfield,DM,1200000.0,Beerschot AC,Belgium,1100000.0,in,summer,Scottish Premiership,2011,False,
Celtic FC,Adam Matthews,19,Wales,Right-Back,RB,500000.0,Cardiff,England,225000.0,in,summer,Scottish Premiership,2011,False,
Celtic FC,Fraser Forster,23,England,Goalkeeper,GK,2000000.0,Newcastle,England,115000.0,in,summer,Scottish Premiership,2011,True,loan with fee
Celtic FC,Kelvin Wilson,25,England,Centre-Back,CB,1000000.0,Nottm Forest,England,0.0,in,summer,Scottish Premiership,2011,False,
Celtic FC,Badr El Kaddouri,30,Morocco,Left-Back,LB,2500000.0,Dynamo Kyiv,Ukraine,0.0,in,summer,Scottish Premiership,2011,True,free loan
Celtic FC,Shaun Maloney,28,Scotland,Attacking Midfield,AM,1750000.0,Wigan,England,1130000.0,out,summer,Scottish Premiership,2011,False,
Celtic FC,Paul McGowan,23,Scotland,Central Midfield,CM,500000.0,St. Mirren,Scotland,0.0,out,summer,Scottish Premiership,2011,False,
Celtic FC,Darren O'Dea,25,Ireland,Centre-Back,CB,500000.0,Toronto FC,United States,0.0,out,summer,Scottish Premiership,2011,False,
Celtic FC,Jos Hooiveld,28,Netherlands,Centre-Back,CB,1500000.0,Southampton,England,0.0,out,summer,Scottish Premiership,2011,True,free loan
Celtic FC,Darren O'Dea,24,Ireland,Centre-Back,CB,500000.0,Leeds,England,0.0,out,summer,Scottish Premiership,2011,True,free loan
Celtic FC,Freddie Ljungberg,34,Sweden,Right Winger,RW,900000.0,Shimizu S-Pulse,Japan,0.0,out,summer,Scottish Premiership,2011,False,
Celtic FC,Niall McGinn,23,Northern Ireland,Left Winger,LW,750000.0,Brentford,England,0.0,out,summer,Scottish Premiership,2011,True,free loan
Celtic FC,Jason Marr,22,Scotland,Centre-Back,CB,150000.0,Clyde FC,Scotland,0.0,out,summer,Scottish Premiership,2011,False,
