club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
AC Cesena,Éder,24,Italy,Second Striker,SS,4200000.0,Brescia,Italy,5000000.0,in,summer,Serie A,2011,False,
AC Cesena,Marco Rossi,23,Italy,Centre-Back,CB,1300000.0,Parma,Italy,4000000.0,in,summer,Serie A,2011,False,
AC Cesena,Antonio Candreva,24,Italy,Right Midfield,RM,6000000.0,Udinese Calcio,Italy,500000.0,in,summer,Serie A,2011,True,loan with fee
AC Cesena,Abdelkader Ghezzal,26,Algeria,Centre-Forward,CF,3000000.0,Bari,Italy,400000.0,in,summer,Serie A,2011,True,loan with fee
AC Cesena,Damjan Djokovic,21,Croatia,Central Midfield,CM,100000.0,Monza,Italy,220000.0,in,summer,Serie A,2011,False,
AC Cesena,Andrea Rossini,21,Italy,Goalkeeper,GK,250000.0,Foligno,Italy,150000.0,in,summer,Serie A,2011,False,
AC Cesena,Vincenzo Rennella,22,Italy,Centre-Forward,CF,600000.0,Genoa,Italy,100000.0,in,summer,Serie A,2011,True,loan with fee
AC Cesena,Roberto Guana,30,Italy,Central Midfield,CM,1200000.0,US Palermo,Italy,100000.0,in,summer,Serie A,2011,False,
AC Cesena,Adrian Mutu,32,Romania,Centre-Forward,CF,4000000.0,Fiorentina,Italy,0.0,in,summer,Serie A,2011,False,
AC Cesena,Giacomo Bassoli,21,Italy,Right-Back,RB,50000.0,Bologna U19,Italy,,in,summer,Serie A,2011,False,
AC Cesena,Ahmed Guilouzi,21,Tunisia,Defensive Midfield,DM,50000.0,Modena,Italy,,in,summer,Serie A,2011,False,
AC Cesena,Raphael Martinho,23,Brazil,Left Midfield,LM,500000.0,Catania,Italy,0.0,in,summer,Serie A,2011,True,free loan
AC Cesena,Jorge Martínez,28,Uruguay,Right Winger,RW,7000000.0,Juventus,Italy,0.0,in,summer,Serie A,2011,True,free loan
AC Cesena,Gianluca Comotto,32,Italy,Right-Back,RB,1100000.0,Fiorentina,Italy,,in,summer,Serie A,2011,False,
AC Cesena,Guillermo Rodríguez,27,Uruguay,Centre-Back,CB,600000.0,Peñarol,Uruguay,,in,summer,Serie A,2011,False,
AC Cesena,Marko Livaja,18,Croatia,Left Winger,LW,50000.0,Inter,Italy,,in,summer,Serie A,2011,False,
AC Cesena,Alex Calderoni,35,Italy,Goalkeeper,GK,100000.0,Without Club,,,in,summer,Serie A,2011,False,
