club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
Athletic Bilbao,Ander Herrera,21,Spain,Central Midfield,CM,7500000.0,Real Zaragoza,Spain,7500000.0,in,summer,Laliga,2011,False,
Athletic Bilbao,Ion Vélez,26,Spain,Centre-Forward,CF,800000.0,Girona,Spain,0.0,out,summer,Laliga,2011,False,
Athletic Bilbao,Mikel Balenziaga,23,Spain,Left-Back,LB,800000.0,Real Valladolid,Spain,0.0,out,summer,Laliga,2011,False,
Athletic Bilbao,Urko Vera,24,Spain,Centre-Forward,CF,400000.0,Hércules CF,Spain,0.0,out,summer,Laliga,2011,False,
Athletic Bilbao,Iñigo Díaz de Cerio,27,Spain,Centre-Forward,CF,1000000.0,CD Numancia,Spain,0.0,out,summer,Laliga,2011,True,free loan
Athletic Bilbao,Ustaritz,28,Spain,Centre-Back,CB,1800000.0,Real Betis,Spain,0.0,out,summer,Laliga,2011,True,free loan
Athletic Bilbao,Galder Cerrajería,22,Spain,Central Midfield,CM,300000.0,Real Murcia,Spain,0.0,out,summer,Laliga,2011,True,free loan
Athletic Bilbao,Pablo Orbaiz,32,Spain,Defensive Midfield,DM,2500000.0,Olympiacos,Greece,0.0,out,summer,Laliga,2011,True,free loan
Atlético Madrid,Falcao,25,Colombia,Centre-Forward,CF,25000000.0,FC Porto,Portugal,40000000.0,in,summer,Laliga,2011,False,
Atlético Madrid,Arda Turan,24,Turkey,Left Winger,LW,15500000.0,Galatasaray,Turkey,13000000.0,in,summer,Laliga,2011,False,
Atlético Madrid,Sílvio,23,Portugal,Right-Back,RB,7500000.0,Braga,Portugal,8000000.0,in,summer,Laliga,2011,False,
Atlético Madrid,Rúben Micael,24,Portugal,Central Midfield,CM,4900000.0,FC Porto,Portugal,5000000.0,in,summer,Laliga,2011,False,
Atlético Madrid,Gabi,27,Spain,Defensive Midfield,DM,3000000.0,Real Zaragoza,Spain,3000000.0,in,summer,Laliga,2011,False,
Atlético Madrid,Pizzi,21,Portugal,Attacking Midfield,AM,4600000.0,Braga,Portugal,1500000.0,in,summer,Laliga,2011,True,loan with fee
Atlético Madrid,Thibaut Courtois,19,Belgium,Goalkeeper,GK,4000000.0,Chelsea,England,1200000.0,in,summer,Laliga,2011,True,loan with fee
Atlético Madrid,Miranda,26,Brazil,Centre-Back,CB,6500000.0,São Paulo,Brazil,0.0,in,summer,Laliga,2011,False,
Atlético Madrid,Adrián López,23,Spain,Centre-Forward,CF,3500000.0,Dep. La Coruña,Spain,0.0,in,summer,Laliga,2011,False,
Atlético Madrid,Tiago Mendes,30,Portugal,Central Midfield,CM,8000000.0,Juventus,Italy,0.0,in,summer,Laliga,2011,False,
Atlético Madrid,Diego,26,Brazil,Attacking Midfield,AM,12000000.0,VfL Wolfsburg,Germany,0.0,in,summer,Laliga,2011,True,free loan
Atlético Madrid,Dani Pacheco,20,Spain,Left Winger,LW,100000.0,Liverpool,England,0.0,in,summer,Laliga,2011,True,free loan
Atlético Madrid,Sergio Agüero,23,Argentina,Centre-Forward,CF,36000000.0,Man City,England,40000000.0,out,summer,Laliga,2011,False,
Atlético Madrid,David de Gea,20,Spain,Goalkeeper,GK,12000000.0,Man Utd,England,25000000.0,out,summer,Laliga,2011,False,
Atlético Madrid,Elias,26,Brazil,Central Midfield,CM,7000000.0,Sporting CP,Portugal,8850000.0,out,summer,Laliga,2011,False,
Atlético Madrid,Diego Forlán,32,Uruguay,Centre-Forward,CF,10000000.0,Inter,Italy,5000000.0,out,summer,Laliga,2011,False,
Atlético Madrid,Tomas Ujfalusi,33,Czech Republic,Centre-Back,CB,3000000.0,Galatasaray,Turkey,2000000.0,out,summer,Laliga,2011,False,
Atlético Madrid,Ibrahima Balde,22,Senegal,Centre-Forward,CF,1000000.0,CA Osasuna,Spain,1000000.0,out,summer,Laliga,2011,False,
Atlético Madrid,Borja Bastón,18,Spain,Centre-Forward,CF,,Real Murcia,Spain,0.0,out,summer,Laliga,2011,True,free loan
Atlético Madrid,Juan Valera,26,Spain,Right-Back,RB,1500000.0,Getafe,Spain,,out,summer,Laliga,2011,False,
Atlético Madrid,Raúl García,25,Spain,Centre-Forward,CF,4000000.0,CA Osasuna,Spain,0.0,out,summer,Laliga,2011,True,free loan
Atlético Madrid,Rúben Micael,24,Portugal,Central Midfield,CM,4900000.0,Real Zaragoza,Spain,0.0,out,summer,Laliga,2011,True,free loan
Atlético Madrid,Dani Pacheco,20,Spain,Left Winger,LW,100000.0,Rayo Vallecano,Spain,0.0,out,summer,Laliga,2011,True,free loan
Atlético Madrid,Fran Mérida,21,Spain,Central Midfield,CM,3000000.0,Braga,Portugal,0.0,out,summer,Laliga,2011,True,free loan
Atlético Madrid,Leandro Cabrera,20,Uruguay,Centre-Back,CB,600000.0,CD Numancia,Spain,0.0,out,summer,Laliga,2011,True,free loan
Atlético Madrid,Rubén Pérez,22,Spain,Defensive Midfield,DM,2500000.0,Getafe,Spain,0.0,out,summer,Laliga,2011,True,free loan
Atlético Madrid,Tiago Mendes,30,Portugal,Central Midfield,CM,8000000.0,Juventus,Italy,0.0,out,summer,Laliga,2011,True,end of loan
Atlético Madrid,Pizzi,22,Portugal,Attacking Midfield,AM,7500000.0,Braga,Portugal,13500000.0,in,winter,Laliga,2011,False,
Atlético Madrid,José Antonio Reyes,28,Spain,Right Winger,RW,15000000.0,Sevilla FC,Spain,3500000.0,out,winter,Laliga,2011,False,
Atlético Madrid,Diego Costa,23,Spain,Centre-Forward,CF,5000000.0,Rayo Vallecano,Spain,0.0,out,winter,Laliga,2011,True,free loan
Atlético Madrid,Jorge Pulido,20,Spain,Centre-Back,CB,500000.0,Rayo Vallecano,Spain,0.0,out,winter,Laliga,2011,True,free loan
Atlético Madrid,Joel Robles,21,Spain,Goalkeeper,GK,2000000.0,Rayo Vallecano,Spain,0.0,out,winter,Laliga,2011,True,free loan
CA Osasuna,Roland Lamah,23,Belgium,Left Winger,LW,1000000.0,Le Mans FC,France,1500000.0,in,summer,Laliga,2011,False,
CA Osasuna,Ibrahima Balde,22,Senegal,Centre-Forward,CF,1000000.0,Atlético Madrid,Spain,1000000.0,in,summer,Laliga,2011,False,
CA Osasuna,Jukka Raitala,22,Finland,Left-Back,LB,750000.0,TSG Hoffenheim,Germany,100000.0,in,summer,Laliga,2011,True,loan with fee
CA Osasuna,Rubén González,29,Spain,Centre-Back,CB,1200000.0,RCD Mallorca,Spain,0.0,in,summer,Laliga,2011,False,
CA Osasuna,Marc Bertrán,29,Spain,Right-Back,RB,1800000.0,CD Tenerife,Spain,0.0,in,summer,Laliga,2011,False,
CA Osasuna,Nino,31,Spain,Centre-Forward,CF,2500000.0,CD Tenerife,Spain,,in,summer,Laliga,2011,False,
CA Osasuna,Raúl García,25,Spain,Centre-Forward,CF,4000000.0,Atlético Madrid,Spain,0.0,in,summer,Laliga,2011,True,free loan
CA Osasuna,Nacho Monreal,25,Spain,Left-Back,LB,7000000.0,Málaga CF,Spain,6000000.0,out,summer,Laliga,2011,False,
CA Osasuna,Javier Camuñas,30,Spain,Right Winger,RW,2800000.0,Villarreal,Spain,2300000.0,out,summer,Laliga,2011,False,
CA Osasuna,Josetxo,34,Spain,Centre-Back,CB,700000.0,SD Huesca,Spain,0.0,out,summer,Laliga,2011,False,
CA Osasuna,Carlos Aranda,30,Spain,Centre-Forward,CF,2500000.0,Levante,Spain,0.0,out,summer,Laliga,2011,False,
CA Osasuna,Fernando Soriano,31,Spain,Attacking Midfield,AM,3000000.0,UD Almería,Spain,0.0,out,summer,Laliga,2011,False,
CA Osasuna,Wálter Pandiani,35,Uruguay,Centre-Forward,CF,1500000.0,Espanyol,Spain,0.0,out,summer,Laliga,2011,False,
CA Osasuna,Jokin Esparza,23,Spain,Left Winger,LW,300000.0,SD Huesca,Spain,0.0,out,summer,Laliga,2011,False,
CA Osasuna,Krisztián Vadócz,26,Hungary,Central Midfield,CM,1500000.0,NEC Nijmegen,Netherlands,0.0,out,summer,Laliga,2011,False,
CA Osasuna,Nacho Zabal,24,Spain,Goalkeeper,GK,100000.0,CD Numancia,Spain,0.0,out,summer,Laliga,2011,True,free loan
CA Osasuna,Jorge Galán,22,Spain,Centre-Forward,CF,300000.0,Kilmarnock FC,Scotland,0.0,out,summer,Laliga,2011,True,free loan
CA Osasuna,Rúper,24,Spain,Central Midfield,CM,2000000.0,Elche CF,Spain,0.0,out,summer,Laliga,2011,True,free loan
