club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
Athletic Bilbao,Aitor Karanka,28,Spain,Centre-Back,CB,,Real Madrid,Spain,0.0,in,summer,Laliga,2002,False,
Athletic Bilbao,Luis Prieto,23,Spain,Centre-Back,CB,,SD Eibar,Spain,,in,summer,Laliga,2002,False,
Athletic Bilbao,César Caneda,24,Spain,Centre-Back,CB,,Racing,Spain,,in,summer,Laliga,2002,False,
Athletic Bilbao,David Karanka,24,Spain,Centre-Forward,CF,,Real Murcia,Spain,,out,summer,Laliga,2002,False,
Athletic Bilbao,David Cuéllar,22,Spain,Right Midfield,RM,,Elche CF,Spain,,out,summer,Laliga,2002,False,
Athletic Bilbao,Rafael Alkorta,33,Spain,Centre-Back,CB,,Retired,,,out,summer,Laliga,2002,False,
Athletic Bilbao,Roberto Ríos,30,Spain,Centre-Back,CB,,Retired,,,out,summer,Laliga,2002,False,
Atlético Madrid,Javi Moreno,27,Spain,Centre-Forward,CF,,Milan,Italy,13000000.0,in,summer,Laliga,2002,False,
Atlético Madrid,Émerson,30,Brazil,Defensive Midfield,DM,,Dep. La Coruña,Spain,6500000.0,in,summer,Laliga,2002,False,
Atlético Madrid,Cosmin Contra,26,Romania,Right-Back,RB,,Milan,Italy,3000000.0,in,summer,Laliga,2002,False,
Atlético Madrid,Javier Pinola,19,Argentina,Centre-Back,CB,,Chacarita Jrs,Argentina,800000.0,in,summer,Laliga,2002,False,
Atlético Madrid,Fabricio Coloccini,20,Argentina,Centre-Back,CB,,Milan,Italy,100000.0,in,summer,Laliga,2002,True,loan with fee
Atlético Madrid,José Mari,23,Spain,Centre-Forward,CF,,Milan,Italy,0.0,in,summer,Laliga,2002,True,free loan
Atlético Madrid,Luis García,24,Spain,Right Winger,RW,,FC Barcelona,Spain,0.0,in,summer,Laliga,2002,True,free loan
Atlético Madrid,Sergi Barjuán,30,Spain,Left-Back,LB,,FC Barcelona,Spain,0.0,in,summer,Laliga,2002,False,
Atlético Madrid,Demetrio Albertini,30,Italy,Defensive Midfield,DM,,Milan,Italy,0.0,in,summer,Laliga,2002,True,free loan
Atlético Madrid,Esteban,27,Spain,Goalkeeper,GK,,Real Oviedo,Spain,,in,summer,Laliga,2002,False,
Atlético Madrid,Jovan Stankovic,30,Serbia,Left Midfield,LM,,Marseille,France,,in,summer,Laliga,2002,False,
Atlético Madrid,Rubén Martín,22,Spain,Goalkeeper,GK,,Alavés,Spain,,in,summer,Laliga,2002,False,
Atlético Madrid,Juninho Paulista,29,Brazil,Attacking Midfield,AM,,Middlesbrough,England,6900000.0,out,summer,Laliga,2002,False,
Atlético Madrid,José Luque,24,Spain,Left Midfield,LM,,Espanyol,Spain,0.0,out,summer,Laliga,2002,False,
Atlético Madrid,Javi Guerrero,25,Spain,Centre-Forward,CF,,Racing,Spain,0.0,out,summer,Laliga,2002,False,
Atlético Madrid,Antonio López,20,Spain,Left-Back,LB,,CA Osasuna,Spain,0.0,out,summer,Laliga,2002,False,
Atlético Madrid,Catalin Munteanu,23,Romania,Attacking Midfield,AM,300000.0,Albacete,Spain,0.0,out,summer,Laliga,2002,True,free loan
Atlético Madrid,Jesús Muñoz,26,Spain,Central Midfield,CM,,Dep. La Coruña,Spain,,out,summer,Laliga,2002,False,
Atlético Madrid,Toni Jiménez,31,Spain,Goalkeeper,GK,,Elche CF,Spain,,out,summer,Laliga,2002,False,
Atlético Madrid,Sergio Sánchez,25,Spain,Goalkeeper,GK,,Espanyol,Spain,,out,summer,Laliga,2002,False,
Atlético Madrid,Gonzalo Colsa,23,Spain,Defensive Midfield,DM,,Real Valladolid,Spain,,out,summer,Laliga,2002,False,
Atlético Madrid,Veljko Paunovic,24,Serbia,Centre-Forward,CF,,CD Tenerife,Spain,0.0,out,summer,Laliga,2002,True,free loan
Atlético Madrid,Juan Gómez,31,Argentina,defence,defence,,Retired,,,out,summer,Laliga,2002,False,
Atlético Madrid,Jordi Lardín,29,Spain,Left Winger,LW,,Without Club,,,out,summer,Laliga,2002,False,
Atlético Madrid,Diego Alonso,27,Uruguay,attack,attack,,Valencia,Spain,0.0,out,summer,Laliga,2002,True,end of loan
Atlético Madrid,Rodrigo Fabri,26,Brazil,Attacking Midfield,AM,,Real Madrid,Spain,3000000.0,in,winter,Laliga,2002,False,
CA Osasuna,Antonio López,20,Spain,Left-Back,LB,,Atlético Madrid,Spain,0.0,in,summer,Laliga,2002,False,
CA Osasuna,Pablo García,25,Uruguay,Defensive Midfield,DM,,Milan,Italy,0.0,in,summer,Laliga,2002,False,
CA Osasuna,Richard Morales,27,Uruguay,Centre-Forward,CF,,Nacional,Uruguay,0.0,in,summer,Laliga,2002,False,
CA Osasuna,Manuel Vidrio,29,Mexico,Centre-Back,CB,,CF Pachuca,Mexico,,in,summer,Laliga,2002,False,
CA Osasuna,Carlos Ochoa,24,Mexico,Centre-Forward,CF,,Tigres UANL,Mexico,,in,summer,Laliga,2002,False,
CA Osasuna,Paqui,31,Spain,Left-Back,LB,,UD Las Palmas,Spain,,in,summer,Laliga,2002,False,
CA Osasuna,Rafael Olarra,24,Chile,Centre-Back,CB,,U. de Chile,Chile,0.0,out,summer,Laliga,2002,True,free loan
