club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
1. FC Köln,Bruno Labbadia,28.0,Germany,Centre-Forward,CF,,FC Bayern,Germany,1250000.0,in,summer,1 Bundesliga,1994,False,
1. FC Köln,Reinhard Stumpf,32.0,Germany,Centre-Back,CB,,Galatasaray,Turkey,125000.0,in,summer,1 Bundesliga,1994,False,
1. FC Köln,Wolfgang Rolff,34.0,Germany,Central Midfield,CM,,Karlsruher SC,Germany,50000.0,in,summer,1 Bundesliga,1994,False,
1. FC Köln,Michael Rösele,19.0,Germany,Right Midfield,RM,,FC Augsburg,Germany,,in,summer,1 Bundesliga,1994,False,
1. FC Köln,Bjarne Goldbaek,25.0,Denmark,Central Midfield,CM,,TeBe Berlin,Germany,,in,summer,1 Bundesliga,1994,False,
1. FC Köln,Dariusz Dziekanowski,31.0,Poland,Centre-Forward,CF,,Alem. Aachen,Germany,,in,summer,1 Bundesliga,1994,False,
1. FC Köln,Alexander Bade,23.0,Germany,Goalkeeper,GK,,Bay. Uerdingen,Germany,500000.0,out,summer,1 Bundesliga,1994,False,
1. FC Köln,Carsten Keuler,22.0,Germany,Centre-Back,CB,,Wattenscheid 09,Germany,200000.0,out,summer,1 Bundesliga,1994,False,
1. FC Köln,Dirk Lehmann,22.0,Germany,Attacking Midfield,AM,,Lierse SK,Belgium,175000.0,out,summer,1 Bundesliga,1994,False,
1. FC Köln,Edward Sarpei,25.0,Ghana,Left Midfield,LM,,Vorwärts Steyr,Austria,0.0,out,summer,1 Bundesliga,1994,False,
1. FC Köln,Kim Christofte,33.0,Denmark,Left-Back,LB,,Lierse SK,Belgium,0.0,out,summer,1 Bundesliga,1994,False,
1. FC Köln,Ralf Sturm,25.0,Germany,attack,attack,,Wuppertaler SV,Germany,,out,summer,1 Bundesliga,1994,False,
1. FC Köln,Stephan Paßlack,23.0,Germany,Centre-Back,CB,,Bay. Uerdingen,Germany,0.0,out,summer,1 Bundesliga,1994,True,end of loan
1. FC Köln,Revaz Arveladze,24.0,Georgia,Attacking Midfield,AM,,Dinamo Tbilisi,Georgia,0.0,out,summer,1 Bundesliga,1994,True,end of loan
1. FC Köln,Stefan Kohn,29.0,Germany,Centre-Forward,CF,,FC Schalke 04,Germany,0.0,out,winter,1 Bundesliga,1994,True,free loan
1.FC Kaiserslautern,Olaf Marschall,28.0,Germany,Centre-Forward,CF,,Dynamo Dresden,Germany,1400000.0,in,summer,1 Bundesliga,1994,False,
