club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
Arsenal FC,Stefan Schwarz,25,Sweden,Central Midfield,CM,,Benfica,Portugal,1000000.0,in,summer,Premier League,1994,False,
Arsenal FC,Lee Harper,22,England,Goalkeeper,GK,,Sittingbourne FC,England,180000.0,in,summer,Premier League,1994,False,
Arsenal FC,Vince Bartram,25,England,Goalkeeper,GK,,Bournemouth,England,,in,summer,Premier League,1994,False,
Arsenal FC,Kevin Campbell,24,England,Centre-Forward,CF,,Nottm Forest,England,4200000.0,out,summer,Premier League,1994,False,
Arsenal FC,Anders Limpar,28,Sweden,Attacking Midfield,AM,,Everton,England,,out,summer,Premier League,1994,False,
Arsenal FC,Scott Marshall,21,Scotland,Centre-Back,CB,,Sheff Utd,England,0.0,out,summer,Premier League,1994,True,free loan
Arsenal FC,John Hartson,19,Wales,Centre-Forward,CF,,Luton,England,3750000.0,in,winter,Premier League,1994,False,
Arsenal FC,Chris Kiwomya,25,England,Centre-Forward,CF,,Ipswich,England,2250000.0,in,winter,Premier League,1994,False,
Arsenal FC,Glenn Helder,26,Netherlands,Left Winger,LW,,Vitesse,Netherlands,,in,winter,Premier League,1994,False,
Arsenal FC,Paul Davis,33,England,Central Midfield,CM,,Stabæk Fotball,Norway,0.0,out,winter,Premier League,1994,True,free loan
Arsenal FC,Paul Shaw,21,England,Centre-Forward,CF,,Burnley,England,0.0,out,winter,Premier League,1994,True,free loan
Arsenal FC,Jimmy Carter,29,England,Right Winger,RW,,Oxford United,England,0.0,out,winter,Premier League,1994,True,free loan
Aston Villa,John Fashanu,31,England,Centre-Forward,CF,,Wimbledon FC,England,1620000.0,in,summer,Premier League,1994,False,
Aston Villa,Phil King,26,England,Left-Back,LB,,Sheff Wed,England,240000.0,in,summer,Premier League,1994,False,
Aston Villa,Nii Lamptey,19,Ghana,Attacking Midfield,AM,,PSV Eindhoven,Netherlands,0.0,in,summer,Premier League,1994,False,
Aston Villa,Tony Daley,26,England,Right Winger,RW,,Wolves,England,1500000.0,out,summer,Premier League,1994,False,
Aston Villa,Neil Cox,22,England,Centre-Back,CB,,Middlesbrough,England,1400000.0,out,summer,Premier League,1994,False,
Aston Villa,Steve Froggatt,21,England,Left Winger,LW,,Wolves,England,1200000.0,out,summer,Premier League,1994,False,
Aston Villa,Matthias Breitkreutz,23,Germany,Attacking Midfield,AM,,Hansa Rostock,Germany,160000.0,out,summer,Premier League,1994,False,
Aston Villa,Stefan Beinlich,22,Germany,Attacking Midfield,AM,,Hansa Rostock,Germany,160000.0,out,summer,Premier League,1994,False,
Aston Villa,Dariusz Kubicki,31,Poland,Right-Back,RB,,Sunderland,England,,out,summer,Premier League,1994,False,
Aston Villa,Bryan Small,22,England,defence,defence,,Birmingham,England,0.0,out,summer,Premier League,1994,True,free loan
Aston Villa,Tommy Johnson,23,England,Centre-Forward,CF,,Derby,England,2180000.0,in,winter,Premier League,1994,False,
Aston Villa,Ian Taylor,26,England,Defensive Midfield,DM,,Sheff Wed,England,1500000.0,in,winter,Premier League,1994,False,
Aston Villa,Alan Wright,23,England,Left-Back,LB,,Blackburn,England,1500000.0,in,winter,Premier League,1994,False,
Aston Villa,Franz Carr,28,England,Right Winger,RW,,Leicester,England,300000.0,in,winter,Premier League,1994,False,
Aston Villa,Gary Charles,24,England,Right-Back,RB,,Derby,England,,in,winter,Premier League,1994,False,
Aston Villa,Earl Barrett,27,England,Right-Back,RB,,Everton,England,2500000.0,out,winter,Premier League,1994,False,
Aston Villa,Guy Whittingham,30,England,Centre-Forward,CF,,Sheff Wed,England,1000000.0,out,winter,Premier League,1994,False,
Aston Villa,Garry Parker,29,England,Central Midfield,CM,,Leicester,England,450000.0,out,winter,Premier League,1994,False,
Aston Villa,Kevin Richardson,32,England,Central Midfield,CM,,Coventry,England,380000.0,out,winter,Premier League,1994,False,
Aston Villa,Ray Houghton,33,Ireland,Central Midfield,CM,,Crystal Palace,England,359000.0,out,winter,Premier League,1994,False,
Aston Villa,Chris Boden,21,England,defence,defence,,Derby,England,188000.0,out,winter,Premier League,1994,False,
Aston Villa,Gareth Farrelly,19,Ireland,Left Midfield,LM,,Rotherham,England,0.0,out,winter,Premier League,1994,True,free loan
Blackburn Rovers,Chris Sutton,21,England,Centre-Forward,CF,,Norwich,England,7500000.0,in,summer,Premier League,1994,False,
Blackburn Rovers,Tony Gale,34,England,Centre-Back,CB,,West Ham,England,0.0,in,summer,Premier League,1994,False,
Blackburn Rovers,Shay Given,18,Ireland,Goalkeeper,GK,,Celtic,Scotland,0.0,in,summer,Premier League,1994,False,
Blackburn Rovers,Robbie Slater,29,Australia,Central Midfield,CM,,Lens,France,,in,summer,Premier League,1994,False,
Blackburn Rovers,David May,24,England,Centre-Back,CB,,Man Utd,England,2100000.0,out,summer,Premier League,1994,False,
Blackburn Rovers,Simon Ireland,22,England,midfield,midfield,,Mansfield Town,England,76000.0,out,summer,Premier League,1994,False,
Blackburn Rovers,Andy Morrison,23,Scotland,Centre-Back,CB,,Blackpool,England,,out,summer,Premier League,1994,False,
Blackburn Rovers,Kevin Moran,38,Ireland,Centre-Back,CB,,Retired,,,out,summer,Premier League,1994,False,
Blackburn Rovers,Jeff Kenna,24,Ireland,Right-Back,RB,,Southampton,England,2250000.0,in,winter,Premier League,1994,False,
Blackburn Rovers,Richard Witschge,25,Netherlands,Central Midfield,CM,,G. Bordeaux,France,,in,winter,Premier League,1994,False,
Blackburn Rovers,Alan Wright,23,England,Left-Back,LB,,Aston Villa,England,1500000.0,out,winter,Premier League,1994,False,
Blackburn Rovers,Peter Thorne,21,England,Centre-Forward,CF,,Swindon Town,England,340000.0,out,winter,Premier League,1994,False,
Blackburn Rovers,Matt Dickins,24,England,Goalkeeper,GK,,Stockport,England,,out,winter,Premier League,1994,False,
Blackburn Rovers,Richard Brown,28,England,Right-Back,RB,,Stockport,England,,out,winter,Premier League,1994,False,
Chelsea FC,Paul Furlong,25,England,Centre-Forward,CF,,Watford,England,3500000.0,in,summer,Premier League,1994,False,
Chelsea FC,David Rocastle,27,England,Attacking Midfield,AM,,Man City,England,1480000.0,in,summer,Premier League,1994,False,
Chelsea FC,Scott Minto,22,England,Left-Back,LB,,Charlton,England,1150000.0,in,summer,Premier League,1994,False,
Chelsea FC,Alan Judge,34,England,Goalkeeper,GK,,Hereford Utd.,England,,in,summer,Premier League,1994,False,
Chelsea FC,Tony Cascarino,31,Ireland,Centre-Forward,CF,,Marseille,France,0.0,out,summer,Premier League,1994,False,
Chelsea FC,Darren Barnard,22,Wales,Left-Back,LB,,Reading,England,0.0,out,summer,Premier League,1994,True,free loan
Chelsea FC,Nick Colgan,21,Ireland,Goalkeeper,GK,,Grimsby Town,England,0.0,out,summer,Premier League,1994,True,free loan
Chelsea FC,Andy Dow,21,Scotland,Left-Back,LB,,Bradford,England,0.0,out,summer,Premier League,1994,True,free loan
Chelsea FC,Alan Judge,35,England,Goalkeeper,GK,,Without Club,,,out,summer,Premier League,1994,False,
Chelsea FC,David Lee,24,England,Centre-Back,CB,,Portsmouth,England,0.0,out,summer,Premier League,1994,True,free loan
Chelsea FC,Neil Shipperley,20,England,Centre-Forward,CF,,Southampton,England,1750000.0,out,winter,Premier League,1994,False,
Chelsea FC,Nick Colgan,21,Ireland,Goalkeeper,GK,,Grimsby Town,England,0.0,out,winter,Premier League,1994,True,free loan
Chelsea FC,Neil Shipperley,20,England,Centre-Forward,CF,,Watford,England,0.0,out,winter,Premier League,1994,True,free loan
Chelsea FC,Andy Dow,21,Scotland,Left-Back,LB,,Bradford,England,0.0,out,winter,Premier League,1994,True,free loan
Coventry City,Dion Dublin,25,England,Centre-Forward,CF,,Man Utd,England,3000000.0,in,summer,Premier League,1994,False,
Coventry City,Steven Pressley,20,Scotland,Centre-Back,CB,,Rangers,Scotland,900000.0,in,summer,Premier League,1994,False,
Coventry City,Cobi Jones,24,United States,Right Winger,RW,,Unknown,,,in,summer,Premier League,1994,False,
Coventry City,Gary Gillespie,34,Scotland,Centre-Back,CB,,Celtic,Scotland,,in,summer,Premier League,1994,False,
Coventry City,Alexander Robertson,23,Scotland,midfield,midfield,,Rangers,Scotland,,in,summer,Premier League,1994,False,
Coventry City,Paul Cook,27,England,Central Midfield,CM,,Wolves,England,,in,summer,Premier League,1994,False,
Coventry City,Phil Babb,23,Ireland,Centre-Back,CB,,Liverpool,England,5430000.0,out,summer,Premier League,1994,False,
Coventry City,Peter Atherton,24,England,Right-Back,RB,,Sheff Wed,England,1150000.0,out,summer,Premier League,1994,False,
Coventry City,John Gayle,30,England,Centre-Forward,CF,,Burnley,England,100000.0,out,summer,Premier League,1994,False,
Coventry City,Mick Harford,35,England,Centre-Forward,CF,,Wimbledon FC,England,55000.0,out,summer,Premier League,1994,False,
Coventry City,Micky Quinn,32,England,Centre-Forward,CF,,PAOK Salonika,Greece,0.0,out,summer,Premier League,1994,False,
Coventry City,Lloyd McGrath,29,England,midfield,midfield,,Portsmouth,England,0.0,out,summer,Premier League,1994,False,
Coventry City,John Williams,26,England,Centre-Forward,CF,,Notts County,England,0.0,out,summer,Premier League,1994,True,free loan
Coventry City,Ray Woods,29,England,Attacking Midfield,AM,,Wigan,England,0.0,out,summer,Premier League,1994,True,free loan
Coventry City,Roy Wegerle,31,United States,attack,attack,,Without Club,,,out,summer,Premier League,1994,False,
Coventry City,David Burrows,26,England,Left-Back,LB,,Everton,England,1650000.0,in,winter,Premier League,1994,False,
Coventry City,Steven Pressley,20,Scotland,Centre-Back,CB,,Rangers,Scotland,900000.0,in,winter,Premier League,1994,False,
Coventry City,John Filan,24,Australia,Goalkeeper,GK,,Cambridge Utd.,England,600000.0,in,winter,Premier League,1994,False,
Coventry City,Mike Marsh,25,England,Central Midfield,CM,,West Ham,England,550000.0,in,winter,Premier League,1994,False,
Coventry City,Kevin Richardson,32,England,Central Midfield,CM,,Aston Villa,England,380000.0,in,winter,Premier League,1994,False,
Coventry City,Nigel Jemson,25,England,attack,attack,,Notts County,England,0.0,in,winter,Premier League,1994,True,free loan
Coventry City,John Williams,26,England,Centre-Forward,CF,,Stoke City,England,0.0,out,winter,Premier League,1994,True,free loan
Coventry City,John Williams,26,England,Centre-Forward,CF,,Swansea,Wales,0.0,out,winter,Premier League,1994,True,free loan
Coventry City,Paul Williams,25,England,defence,defence,,Huddersfield,England,0.0,out,winter,Premier League,1994,True,free loan
Coventry City,Lloyd McGrath,29,England,midfield,midfield,,Portsmouth,England,0.0,out,winter,Premier League,1994,False,
Coventry City,John Williams,26,England,Centre-Forward,CF,,Notts County,England,0.0,out,winter,Premier League,1994,True,free loan
Coventry City,Paul Williams,25,England,defence,defence,,Huddersfield,England,0.0,out,winter,Premier League,1994,True,free loan
Crystal Palace,Darren Pitcher,24,England,defence,defence,,Charlton,England,890000.0,in,summer,Premier League,1994,False,
Crystal Palace,Ray Wilkins,37,England,Central Midfield,CM,,QPR,England,,in,summer,Premier League,1994,False,
Crystal Palace,Rhys Wilmot,32,Wales,Goalkeeper,GK,,Grimsby Town,England,,in,summer,Premier League,1994,False,
Crystal Palace,David Whyte,23,England,attack,attack,,Charlton,England,570000.0,out,summer,Premier League,1994,False,
Crystal Palace,Paul Mortimer,26,England,midfield,midfield,,Charlton,England,251000.0,out,summer,Premier League,1994,False,
Crystal Palace,Simon Osborn,22,England,Central Midfield,CM,,Reading,England,150000.0,out,summer,Premier League,1994,False,
Crystal Palace,Stuart Massey,29,England,midfield,midfield,,Oxford United,England,0.0,out,summer,Premier League,1994,False,
Crystal Palace,Andy Thorn,27,England,Centre-Back,CB,,Wimbledon FC,England,,out,summer,Premier League,1994,False,
Crystal Palace,Niall Thompson,20,Canada,attack,attack,,Colchester Utd.,England,,out,summer,Premier League,1994,False,
Crystal Palace,Andy Woodman,22,England,Goalkeeper,GK,,Exeter City,England,,out,summer,Premier League,1994,False,
Crystal Palace,Tony Scully,18,Ireland,midfield,midfield,,Bournemouth,England,0.0,out,summer,Premier League,1994,True,free loan
Crystal Palace,Iain Dowie,30,Northern Ireland,Centre-Forward,CF,,Southampton,England,500000.0,in,winter,Premier League,1994,False,
Crystal Palace,Ray Houghton,33,Ireland,Central Midfield,CM,,Aston Villa,England,359000.0,in,winter,Premier League,1994,False,
Crystal Palace,Paul Williams,29,England,attack,attack,,Sunderland,England,0.0,out,winter,Premier League,1994,True,free loan
Crystal Palace,Paul Williams,29,England,attack,attack,,Birmingham,England,0.0,out,winter,Premier League,1994,True,free loan
Crystal Palace,Jamie Vincent,19,England,Left-Back,LB,,Bournemouth,England,40000.0,out,winter,Premier League,1994,False,
Crystal Palace,Jason Harris,18,England,attack,attack,,Dover Athletic,England,0.0,out,winter,Premier League,1994,True,free loan
Crystal Palace,Tony Scully,18,Ireland,midfield,midfield,,Bournemouth,England,0.0,out,winter,Premier League,1994,True,free loan
Everton FC,Daniel Amokachi,21,Nigeria,Centre-Forward,CF,,Club Brugge,Belgium,3500000.0,in,summer,Premier League,1994,False,
Everton FC,Vinny Samways,25,England,Central Midfield,CM,,Spurs,England,,in,summer,Premier League,1994,False,
Everton FC,Anders Limpar,28,Sweden,Attacking Midfield,AM,,Arsenal,England,,in,summer,Premier League,1994,False,
Everton FC,David Burrows,25,England,Left-Back,LB,,West Ham,England,,in,summer,Premier League,1994,False,
Everton FC,Ian Durrant,27,Scotland,Attacking Midfield,AM,,Rangers,Scotland,0.0,in,summer,Premier League,1994,True,free loan
Everton FC,Robert Warzycha,30,Poland,Right Winger,RW,,Pécsi MFC,Hungary,0.0,out,summer,Premier League,1994,False,
Everton FC,John Doolan,20,England,Central Midfield,CM,,Mansfield Town,England,,out,summer,Premier League,1994,False,
Everton FC,Mark Ward,31,England,Left-Back,LB,,Birmingham,England,,out,summer,Premier League,1994,False,
Everton FC,Preki,31,United States,Attacking Midfield,AM,,Portsmouth,England,,out,summer,Premier League,1994,False,
Everton FC,Tony Cottee,29,England,Centre-Forward,CF,,West Ham,England,,out,summer,Premier League,1994,False,
Everton FC,Neil Moore,21,England,defence,defence,,Blackpool,England,0.0,out,summer,Premier League,1994,True,free loan
Everton FC,Ian Snodin,31,England,Right-Back,RB,,Sunderland,England,0.0,out,summer,Premier League,1994,True,free loan
Everton FC,Duncan Ferguson,23,Scotland,Centre-Forward,CF,,Rangers,Scotland,6100000.0,in,winter,Premier League,1994,False,
Everton FC,Earl Barrett,27,England,Right-Back,RB,,Aston Villa,England,2500000.0,in,winter,Premier League,1994,False,
Everton FC,Ian Durrant,27,Scotland,Attacking Midfield,AM,,Rangers,Scotland,0.0,in,winter,Premier League,1994,True,free loan
Everton FC,David Burrows,26,England,Left-Back,LB,,Coventry,England,1650000.0,out,winter,Premier League,1994,False,
Everton FC,Brett Angell,26,England,Centre-Forward,CF,,Sunderland,England,600000.0,out,winter,Premier League,1994,False,
Everton FC,Ian Snodin,31,England,Right-Back,RB,,Oldham Athletic,England,0.0,out,winter,Premier League,1994,False,
Everton FC,Neil Moore,22,England,defence,defence,,Oldham Athletic,England,0.0,out,winter,Premier League,1994,True,free loan
Everton FC,Ian Snodin,31,England,Right-Back,RB,,Sunderland,England,0.0,out,winter,Premier League,1994,True,free loan
Ipswich Town,Claus Thomsen,24,Denmark,Centre-Back,CB,,Aarhus GF,Denmark,350000.0,in,summer,Premier League,1994,False,
Ipswich Town,Mauricio Taricco,21,Argentina,Left-Back,LB,,Argentinos Jrs.,Argentina,245000.0,in,summer,Premier League,1994,False,
Ipswich Town,Adrián Paz,25,Uruguay,midfield,midfield,,Estudiantes,Argentina,,in,summer,Premier League,1994,False,
Ipswich Town,Paul Goddard,34,England,Centre-Forward,CF,,Retired,,,out,summer,Premier League,1994,False,
Ipswich Town,Chris Swailes,24,England,Centre-Back,CB,,Doncaster,England,338000.0,in,winter,Premier League,1994,False,
Ipswich Town,Lee Chapman,35,England,Centre-Forward,CF,,West Ham,England,88000.0,in,winter,Premier League,1994,False,
Ipswich Town,Chris Kiwomya,25,England,Centre-Forward,CF,,Arsenal,England,2250000.0,out,winter,Premier League,1994,False,
Ipswich Town,Eddie Youds,24,England,Centre-Back,CB,,Bradford,England,200000.0,out,winter,Premier League,1994,False,
Ipswich Town,David Gregory,24,England,midfield,midfield,,Hereford Utd.,England,0.0,out,winter,Premier League,1994,True,free loan
Ipswich Town,Eddie Youds,24,England,Centre-Back,CB,,Bradford,England,0.0,out,winter,Premier League,1994,True,free loan
Ipswich Town,Neil Gregory,22,Zambia,Centre-Forward,CF,,Scunthorpe Utd.,England,0.0,out,winter,Premier League,1994,True,free loan
Leeds United,Carlton Palmer,28,England,Defensive Midfield,DM,,Sheff Wed,England,3150000.0,in,summer,Premier League,1994,False,
Leeds United,Nigel Worthington,32,Northern Ireland,Left-Back,LB,,Sheff Wed,England,400000.0,in,summer,Premier League,1994,False,
Leeds United,Lucas Radebe,25,South Africa,Centre-Back,CB,,Kaizer Chiefs,South Africa,375000.0,in,summer,Premier League,1994,False,
Leeds United,Philemon Masinga,25,South Africa,Centre-Forward,CF,,Sundowns,South Africa,,in,summer,Premier League,1994,False,
Leeds United,Jon Newsome,23,England,Right-Back,RB,,Norwich,England,1500000.0,out,summer,Premier League,1994,False,
Leeds United,Steve Hodge,31,England,Central Midfield,CM,,QPR,England,360000.0,out,summer,Premier League,1994,False,
Leeds United,Ray Wallace,24,England,defence,defence,,Stoke City,England,0.0,out,summer,Premier League,1994,False,
Leeds United,Jamie Forrester,19,England,Left Winger,LW,,Scunthorpe Utd.,England,,out,summer,Premier League,1994,False,
Leeds United,Ryan Nicholls,21,Wales,attack,attack,,Strømsgodset,Norway,0.0,out,summer,Premier League,1994,True,free loan
Leeds United,Anthony Yeboah,28,Ghana,Centre-Forward,CF,,E. Frankfurt,Germany,1000000.0,in,winter,Premier League,1994,True,loan with fee
Leeds United,Steve Hodge,31,England,Central Midfield,CM,,QPR,England,360000.0,out,winter,Premier League,1994,False,
Leeds United,Paul Pettinger,19,England,Goalkeeper,GK,,Halifax Town,England,0.0,out,winter,Premier League,1994,True,free loan
Leeds United,Paul Pettinger,19,England,Goalkeeper,GK,,Torquay United,England,0.0,out,winter,Premier League,1994,True,free loan
Leicester City,Mark Andrew Draper,23,England,Central Midfield,CM,,Notts County,England,1880000.0,in,summer,Premier League,1994,False,
Leicester City,Franz Carr,28,England,Right Winger,RW,,Sheff Utd,England,120000.0,in,summer,Premier League,1994,False,
Leicester City,Franz Carr,27,England,Right Winger,RW,,Sheff Utd,England,0.0,in,summer,Premier League,1994,True,free loan
Leicester City,Gary Mills,32,England,Right-Back,RB,,Notts County,England,60000.0,out,summer,Premier League,1994,False,
Leicester City,Russell Hoult,21,England,Goalkeeper,GK,,Lincoln City,England,0.0,out,summer,Premier League,1994,True,free loan
Leicester City,Colin Gibson,34,England,Left-Back,LB,,Blackpool,England,0.0,out,summer,Premier League,1994,False,
Leicester City,David Speedie,34,Scotland,Centre-Forward,CF,,Crawley Town,England,,out,summer,Premier League,1994,False,
Leicester City,Mark Robins,25,England,Centre-Forward,CF,,Norwich,England,1250000.0,in,winter,Premier League,1994,False,
Leicester City,Garry Parker,29,England,Central Midfield,CM,,Aston Villa,England,450000.0,in,winter,Premier League,1994,False,
Leicester City,Franz Carr,28,England,Right Winger,RW,,Sheff Utd,England,120000.0,in,winter,Premier League,1994,False,
Leicester City,Mike Galloway,29,Scotland,Centre-Back,CB,,Celtic,Scotland,0.0,in,winter,Premier League,1994,True,free loan
Leicester City,Steve Agnew,29,England,Central Midfield,CM,,Sunderland,England,375000.0,out,winter,Premier League,1994,False,
Leicester City,Russell Hoult,22,England,Goalkeeper,GK,,Derby,England,300000.0,out,winter,Premier League,1994,False,
Leicester City,Franz Carr,28,England,Right Winger,RW,,Aston Villa,England,300000.0,out,winter,Premier League,1994,False,
Leicester City,Steve Thompson,30,England,midfield,midfield,,Burnley,England,250000.0,out,winter,Premier League,1994,False,
Leicester City,Ian Ormondroyd,30,England,attack,attack,,Hull City,England,0.0,out,winter,Premier League,1994,True,free loan
Liverpool FC,Phil Babb,23,Ireland,Centre-Back,CB,,Coventry,England,5430000.0,in,summer,Premier League,1994,False,
Liverpool FC,John Scales,28,England,Centre-Back,CB,,Wimbledon FC,England,4099999.9999999995,in,summer,Premier League,1994,False,
Liverpool FC,Michael Stensgaard,19,Denmark,Goalkeeper,GK,,Hvidovre IF,Denmark,480000.0,in,summer,Premier League,1994,False,
Liverpool FC,Alec Chamberlain,30,England,Goalkeeper,GK,,Sunderland,England,0.0,in,summer,Premier League,1994,True,free loan
Liverpool FC,Don Hutchison,19,Scotland,Attacking Midfield,AM,,West Ham,England,2250000.0,out,summer,Premier League,1994,False,
Liverpool FC,Julian Dicks,26,England,Left-Back,LB,,West Ham,England,1500000.0,out,summer,Premier League,1994,False,
Liverpool FC,Scott Paterson,22,Scotland,Centre-Back,CB,,Bristol City,England,0.0,out,summer,Premier League,1994,False,
Liverpool FC,Bruce Grobbelaar,36,Zimbabwe,Goalkeeper,GK,,Southampton,England,0.0,out,summer,Premier League,1994,False,
Liverpool FC,Paul Stewart,29,England,Defensive Midfield,DM,,Wolves,England,0.0,out,summer,Premier League,1994,True,free loan
Liverpool FC,Ronnie Whelan,32,Ireland,Left Midfield,LM,,Southend United,England,0.0,out,summer,Premier League,1994,False,
Liverpool FC,Mark Walters,30,England,Left Midfield,LM,,Wolves,England,0.0,out,summer,Premier League,1994,True,free loan
Liverpool FC,Torben Piechnik,31,Denmark,Centre-Back,CB,,Aarhus GF,Denmark,,out,summer,Premier League,1994,False,
Liverpool FC,Mark Kennedy,18,Ireland,Left-Back,LB,,Millwall,England,2049999.9999999998,in,winter,Premier League,1994,False,
Liverpool FC,Mark Prudhoe,31,England,Goalkeeper,GK,,Stoke City,England,0.0,in,winter,Premier League,1994,True,free loan
Liverpool FC,Julian Dicks,26,England,Left-Back,LB,,West Ham,England,1500000.0,out,winter,Premier League,1994,False,
Liverpool FC,Steve Nicol,33,Scotland,Right-Back,RB,,Notts County,England,0.0,out,winter,Premier League,1994,False,
Liverpool FC,Steve Harkness,23,England,Left-Back,LB,,Southend United,England,0.0,out,winter,Premier League,1994,True,free loan
Liverpool FC,Paul Stewart,30,England,Defensive Midfield,DM,,Burnley,England,0.0,out,winter,Premier League,1994,True,free loan
Liverpool FC,Dominic Matteo,20,Scotland,Left-Back,LB,,Sunderland,England,0.0,out,winter,Premier League,1994,True,free loan
