club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
Aberdeen FC,Tommy Wright,23,England,Centre-Forward,CF,400000.0,Darlington,England,200000.0,in,summer,Scottish Premiership,2008,False,
Aberdeen FC,Charlie Mulgrew,22,Scotland,Centre-Back,CB,150000.0,Wolves,England,120000.0,in,summer,Scottish Premiership,2008,False,
Aberdeen FC,Sone Aluko,19,Nigeria,Second Striker,SS,50000.0,Birmingham,England,75000.0,in,summer,Scottish Premiership,2008,False,
Aberdeen FC,Gary McDonald,26,Scotland,Central Midfield,CM,50000.0,Oldham Athletic,England,0.0,in,summer,Scottish Premiership,2008,False,
Aberdeen FC,Bertrand Bossu,27,France,Goalkeeper,GK,125000.0,Walsall,England,0.0,in,summer,Scottish Premiership,2008,False,
Aberdeen FC,Mark Kerr,26,Scotland,Central Midfield,CM,450000.0,Dundee United,Scotland,0.0,in,summer,Scottish Premiership,2008,False,
Aberdeen FC,Jared Hodgkiss,21,England,Right-Back,RB,150000.0,West Brom,England,0.0,in,summer,Scottish Premiership,2008,True,free loan
Aberdeen FC,Greg Kelly,21,Scotland,Goalkeeper,GK,75000.0,St. Johnstone,Scotland,0.0,out,summer,Scottish Premiership,2008,False,
Aberdeen FC,Barry Nicholson,29,Scotland,Central Midfield,CM,900000.0,Preston,England,0.0,out,summer,Scottish Premiership,2008,False,
Aberdeen FC,Daniel Smith,21,England,Left-Back,LB,100000.0,St. Johnstone,Scotland,0.0,out,summer,Scottish Premiership,2008,False,
Aberdeen FC,Steve Lovell,27,England,Centre-Forward,CF,850000.0,Falkirk,Scotland,0.0,out,summer,Scottish Premiership,2008,False,
Aberdeen FC,Jonny Smith,19,England,Centre-Forward,CF,75000.0,Halifax Town,England,0.0,out,summer,Scottish Premiership,2008,False,
Aberdeen FC,Richie Byrne,26,Ireland,Left-Back,LB,150000.0,Oldham Athletic,England,0.0,out,summer,Scottish Premiership,2008,False,
Aberdeen FC,David Ross,18,Scotland,Centre-Forward,CF,,Peterhead,Scotland,0.0,out,summer,Scottish Premiership,2008,False,
Aberdeen FC,Derek Soutar,27,Scotland,Goalkeeper,GK,350000.0,Ross County,Scotland,0.0,out,summer,Scottish Premiership,2008,False,
Aberdeen FC,Karim Touzani,27,Netherlands,Defensive Midfield,DM,750000.0,Sparta R.,Netherlands,,out,summer,Scottish Premiership,2008,False,
Aberdeen FC,Michael Paton,19,Scotland,Right Winger,RW,,Brechin City,Scotland,0.0,out,summer,Scottish Premiership,2008,True,free loan
Aberdeen FC,Dave Bus,30,Netherlands,Centre-Back,CB,150000.0,De Graafschap,Netherlands,0.0,out,summer,Scottish Premiership,2008,True,end of loan
Aberdeen FC,Sone Aluko,19,Nigeria,Second Striker,SS,50000.0,Birmingham,England,0.0,out,summer,Scottish Premiership,2008,True,end of loan
Aberdeen FC,Javan Vidal,19,England,Right-Back,RB,,Man City Res.,England,0.0,in,winter,Scottish Premiership,2008,True,free loan
Aberdeen FC,Dean Jarvis,16,Northern Ireland,Left-Back,LB,,Derry City,Ireland,,in,winter,Scottish Premiership,2008,False,
Aberdeen FC,Jeffrey de Visscher,27,Netherlands,Right Winger,RW,400000.0,Cambuur L.,Netherlands,,out,winter,Scottish Premiership,2008,False,
Aberdeen FC,Stuart Smith,19,Scotland,Left-Back,LB,50000.0,Peterhead,Scotland,,out,winter,Scottish Premiership,2008,False,
Aberdeen FC,Gary Carroll,18,Scotland,Second Striker,SS,125000.0,Without Club,,,out,winter,Scottish Premiership,2008,False,
Celtic FC,Glenn Loovens,24,Netherlands,Centre-Back,CB,1000000.0,Cardiff,England,3250000.0,in,summer,Scottish Premiership,2008,False,
Celtic FC,Shaun Maloney,25,Scotland,Attacking Midfield,AM,4000000.0,Aston Villa,England,3100000.0,in,summer,Scottish Premiership,2008,False,
Celtic FC,Georgios Samaras,23,Greece,Left Winger,LW,3000000.0,Man City,England,2500000.0,in,summer,Scottish Premiership,2008,False,
Celtic FC,Marc Crosas,20,Spain,Defensive Midfield,DM,1000000.0,FC Barcelona,Spain,540000.0,in,summer,Scottish Premiership,2008,False,
Celtic FC,Paddy McCourt,24,Northern Ireland,Left Winger,LW,,Derry City,Ireland,270000.0,in,summer,Scottish Premiership,2008,False,
Celtic FC,Dominic Cervi,22,United States,Goalkeeper,GK,,Michigan Bucks,United States,,in,summer,Scottish Premiership,2008,False,
Celtic FC,Evander Sno,21,Netherlands,Defensive Midfield,DM,1000000.0,Ajax,Netherlands,1000000.0,out,summer,Scottish Premiership,2008,False,
Celtic FC,Michael McGovern,23,Northern Ireland,Goalkeeper,GK,100000.0,Dundee United,Scotland,0.0,out,summer,Scottish Premiership,2008,False,
Celtic FC,Adam Virgo,25,Scotland,Centre-Back,CB,1500000.0,Brighton,England,0.0,out,summer,Scottish Premiership,2008,False,
Celtic FC,Diarmuid O'Carroll,21,Ireland,Centre-Forward,CF,75000.0,Morecambe FC,England,0.0,out,summer,Scottish Premiership,2008,False,
Celtic FC,John Kennedy,24,Scotland,Centre-Back,CB,1500000.0,Norwich,England,0.0,out,summer,Scottish Premiership,2008,True,free loan
Celtic FC,Steven Pressley,34,Scotland,Centre-Back,CB,1000000.0,Randers FC,Denmark,0.0,out,summer,Scottish Premiership,2008,False,
Celtic FC,Jim O'Brien,20,Scotland,Central Midfield,CM,75000.0,Motherwell FC,Scotland,,out,summer,Scottish Premiership,2008,False,
Celtic FC,Rocco Quinn,21,Scotland,Central Midfield,CM,50000.0,Livingston FC,Scotland,0.0,out,summer,Scottish Premiership,2008,True,free loan
Celtic FC,Scott Cuthbert,21,Scotland,Centre-Back,CB,125000.0,St. Mirren,Scotland,0.0,out,summer,Scottish Premiership,2008,True,free loan
Celtic FC,Derek Riordan,25,Scotland,Centre-Forward,CF,2500000.0,Hibernian FC,Scotland,,out,summer,Scottish Premiership,2008,False,
Celtic FC,Thomas Gravesen,32,Denmark,Defensive Midfield,DM,2000000.0,Retired,,,out,summer,Scottish Premiership,2008,False,
Celtic FC,Georgios Samaras,23,Greece,Left Winger,LW,4000000.0,Man City,England,0.0,out,summer,Scottish Premiership,2008,True,end of loan
Celtic FC,Milan Misun,18,Czech Republic,Centre-Back,CB,300000.0,1.FK Pribram,Czech Republic,1350000.0,in,winter,Scottish Premiership,2008,False,
Celtic FC,Willo Flood,23,Ireland,Central Midfield,CM,600000.0,Cardiff,England,225000.0,in,winter,Scottish Premiership,2008,False,
Celtic FC,Niall McGinn,21,Northern Ireland,Left Winger,LW,120000.0,Derry City,Ireland,220000.0,in,winter,Scottish Premiership,2008,False,
Celtic FC,Dominic Cervi,22,United States,Goalkeeper,GK,,Michigan Bucks,United States,,in,winter,Scottish Premiership,2008,False,
Celtic FC,Paul McGowan,21,Scotland,Central Midfield,CM,100000.0,Hamilton Acad.,Scotland,0.0,out,winter,Scottish Premiership,2008,True,free loan
Celtic FC,Chris Killen,27,New Zealand,Centre-Forward,CF,600000.0,Norwich,England,0.0,out,winter,Scottish Premiership,2008,True,free loan
Celtic FC,Paul Caddis,20,Scotland,Right-Back,RB,750000.0,Dundee United,Scotland,0.0,out,winter,Scottish Premiership,2008,True,free loan
Celtic FC,Rocco Quinn,22,Scotland,Central Midfield,CM,275000.0,Hamilton Acad.,Scotland,0.0,out,winter,Scottish Premiership,2008,False,
Celtic FC,Cillian Sheridan,19,Ireland,Centre-Forward,CF,1250000.0,Motherwell FC,Scotland,0.0,out,winter,Scottish Premiership,2008,True,free loan
Celtic FC,Graham Carey,19,Ireland,Left Winger,LW,,Bohemians,Ireland,0.0,out,winter,Scottish Premiership,2008,True,free loan
Dundee United FC,Scott Robertson,23,Scotland,Central Midfield,CM,,Dundee FC,Scotland,0.0,in,summer,Scottish Premiership,2008,False,
Dundee United FC,Andis Shala,19,Kosovo,Centre-Forward,CF,,VfR Mannheim,Germany,0.0,in,summer,Scottish Premiership,2008,False,
Dundee United FC,Michael McGovern,23,Northern Ireland,Goalkeeper,GK,100000.0,Celtic,Scotland,0.0,in,summer,Scottish Premiership,2008,False,
Dundee United FC,Warren Feeney,27,Northern Ireland,Centre-Forward,CF,500000.0,Cardiff,England,0.0,in,summer,Scottish Premiership,2008,True,free loan
Dundee United FC,Fran Sandaza,23,Spain,Centre-Forward,CF,,Valencia B,Spain,0.0,in,summer,Scottish Premiership,2008,False,
Dundee United FC,Roy O'Donovan,22,Ireland,Centre-Forward,CF,800000.0,Sunderland,England,0.0,in,summer,Scottish Premiership,2008,True,free loan
Dundee United FC,Paul Dixon,21,Scotland,Left-Back,LB,,Dundee FC,Scotland,,in,summer,Scottish Premiership,2008,False,
Dundee United FC,Willo Flood,23,Ireland,Central Midfield,CM,450000.0,Cardiff,England,0.0,in,summer,Scottish Premiership,2008,True,free loan
Dundee United FC,Noel Hunt,25,Ireland,Centre-Forward,CF,850000.0,Reading,England,900000.0,out,summer,Scottish Premiership,2008,False,
Dundee United FC,Euan McLean,22,Scotland,Goalkeeper,GK,150000.0,St. Johnstone,Scotland,0.0,out,summer,Scottish Premiership,2008,False,
Dundee United FC,Steven Robb,26,Scotland,Left Winger,LW,400000.0,St. Mirren,Scotland,0.0,out,summer,Scottish Premiership,2008,False,
Dundee United FC,Christian Kalvenes,31,Norway,Left-Back,LB,350000.0,Burnley,England,0.0,out,summer,Scottish Premiership,2008,False,
Dundee United FC,Mark Kerr,26,Scotland,Central Midfield,CM,450000.0,Aberdeen FC,Scotland,0.0,out,summer,Scottish Premiership,2008,False,
Dundee United FC,Kemoko Camara,33,Guinea,Goalkeeper,GK,100000.0,East Stirling,Scotland,0.0,out,summer,Scottish Premiership,2008,False,
Dundee United FC,Mark de Vries,33,Netherlands,Centre-Forward,CF,900000.0,Cambuur L.,Netherlands,0.0,out,summer,Scottish Premiership,2008,False,
Dundee United FC,Kevin Smith,21,Scotland,Centre-Forward,CF,50000.0,Raith Rovers,Scotland,0.0,out,summer,Scottish Premiership,2008,True,free loan
Dundee United FC,Johnny Russell,18,Scotland,Right Winger,RW,50000.0,Forfar Athletic,Scotland,0.0,out,summer,Scottish Premiership,2008,True,free loan
Dundee United FC,Sean Fleming,19,Scotland,Left-Back,LB,,Peterhead,Scotland,0.0,out,summer,Scottish Premiership,2008,True,free loan
Dundee United FC,James Wesolowski,21,Australia,Central Midfield,CM,350000.0,Leicester,England,0.0,in,winter,Scottish Premiership,2008,True,free loan
Dundee United FC,Paul Caddis,20,Scotland,Right-Back,RB,750000.0,Celtic,Scotland,0.0,in,winter,Scottish Premiership,2008,True,free loan
Dundee United FC,Sean Fleming,19,Scotland,Left-Back,LB,,Albion Rovers,Scotland,0.0,out,winter,Scottish Premiership,2008,True,free loan
Dundee United FC,Greg Cameron,20,Scotland,Central Midfield,CM,200000.0,Shamrock Rovers,Ireland,0.0,out,winter,Scottish Premiership,2008,True,free loan
Dundee United FC,Marco Andreoni,20,Scotland,midfield,midfield,50000.0,Albion Rovers,Scotland,0.0,out,winter,Scottish Premiership,2008,True,free loan
Falkirk FC,Lee Bullen,37,Scotland,Centre-Back,CB,375000.0,Sheff Wed,England,0.0,in,summer,Scottish Premiership,2008,False,
Falkirk FC,Burton O'Brien,27,Scotland,Central Midfield,CM,1000000.0,Sheff Wed,England,0.0,in,summer,Scottish Premiership,2008,False,
Falkirk FC,Steve Lovell,27,England,Centre-Forward,CF,850000.0,Aberdeen FC,Scotland,0.0,in,summer,Scottish Premiership,2008,False,
