club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
AA La Louviere,Yannick Zambernardi,26,France,Centre-Back,CB,,Hibernian FC,Scotland,0.0,in,summer,Jupiler Pro League,2004,False,
AA La Louviere,David Camara,27,France,midfield,midfield,,FC Rouen 1899,France,0.0,in,summer,Jupiler Pro League,2004,False,
AA La Louviere,Grégory Campi,28,Monaco,Left Midfield,LM,,LOSC Lille,France,0.0,in,summer,Jupiler Pro League,2004,False,
AA La Louviere,Marc Clamy,19,France,Defensive Midfield,DM,,RC Paris,France,0.0,in,summer,Jupiler Pro League,2004,False,
AA La Louviere,Rafik Djebbour,20,Algeria,Centre-Forward,CF,,AJ Auxerre,France,0.0,in,summer,Jupiler Pro League,2004,False,
AA La Louviere,Geoffray Toyes,31,France,Right-Back,RB,,AS Nancy,France,0.0,in,summer,Jupiler Pro League,2004,False,
AA La Louviere,Fadhil Mohamed Brahami,25,Algeria,Right Midfield,RM,,AC Le Havre,France,0.0,in,summer,Jupiler Pro League,2004,False,
AA La Louviere,Alexandros Pasaoglu,18,Cyprus,Centre-Forward,CF,,Standard U19,Belgium,0.0,in,summer,Jupiler Pro League,2004,False,
AA La Louviere,Nasser Daineche,22,France,Left-Back,LB,,Cassis Carnoux,France,0.0,in,summer,Jupiler Pro League,2004,False,
AA La Louviere,Matthieu Maton,23,France,Centre-Forward,CF,,LOSC Lille,France,0.0,in,summer,Jupiler Pro League,2004,False,
AA La Louviere,Mario Espartero,26,France,Defensive Midfield,DM,,FC Metz,France,0.0,in,summer,Jupiler Pro League,2004,True,free loan
AA La Louviere,Michaël Cordier,20,Belgium,Goalkeeper,GK,,RSC Charleroi U19,Belgium,,in,summer,Jupiler Pro League,2004,False,
AA La Louviere,Peter Odemwingie,23,Nigeria,Right Winger,RW,,LOSC Lille,France,650000.0,out,summer,Jupiler Pro League,2004,False,
AA La Louviere,Davy Cooreman,33,Belgium,Central Midfield,CM,,Heusden-Zolder,Belgium,0.0,out,summer,Jupiler Pro League,2004,False,
AA La Louviere,Maamar Mamouni,28,Algeria,Defensive Midfield,DM,,KAA Gent,Belgium,0.0,out,summer,Jupiler Pro League,2004,False,
AA La Louviere,Frédéric Tilmant,35,Belgium,Centre-Forward,CF,,RFC Hannutois,Belgium,0.0,out,summer,Jupiler Pro League,2004,False,
AA La Louviere,Fabian Duquesne,19,Belgium,Goalkeeper,GK,,RACS Couillet,Belgium,0.0,out,summer,Jupiler Pro League,2004,False,
AA La Louviere,Afundi Bombele,23,DR Congo,attack,attack,,UR Namur,Belgium,0.0,out,summer,Jupiler Pro League,2004,False,
AA La Louviere,Thierry Siquet,35,Belgium,Centre-Back,CB,,RSC Charleroi,Belgium,,out,summer,Jupiler Pro League,2004,False,
AA La Louviere,Ricardo Magro,21,Belgium,Centre-Forward,CF,,Exc. Mouscron,Belgium,,out,summer,Jupiler Pro League,2004,False,
AA La Louviere,Georges Arts,34,Belgium,Centre-Back,CB,,Heusden-Zolder,Belgium,,out,summer,Jupiler Pro League,2004,False,
AA La Louviere,Filip Susnjara,28,Croatia,Goalkeeper,GK,,NK Osijek,Croatia,,out,summer,Jupiler Pro League,2004,False,
AA La Louviere,Rachid Belabed,23,Morocco,Defensive Midfield,DM,,Without Club,,,out,summer,Jupiler Pro League,2004,False,
AA La Louviere,Serge Djamba-Shango,22,Belgium,Left Winger,LW,,LOSC Lille,France,0.0,out,summer,Jupiler Pro League,2004,True,end of loan
AA La Louviere,Oguchi Onyewu,22,United States,Centre-Back,CB,,FC Metz,France,0.0,out,summer,Jupiler Pro League,2004,True,end of loan
AA La Louviere,Laurent Montoya,24,France,Left-Back,LB,100000.0,FC Rouen 1899,France,0.0,in,winter,Jupiler Pro League,2004,False,
AA La Louviere,Yero Dia,22,France,defence,defence,,ES Wasquehal,France,0.0,in,winter,Jupiler Pro League,2004,False,
AA La Louviere,Wagneau Eloi,31,Haiti,Centre-Forward,CF,350000.0,Without Club,,,in,winter,Jupiler Pro League,2004,False,
AA La Louviere,Michael Klukowski,23,Canada,Left-Back,LB,1500000.0,Club Brugge,Belgium,700000.0,out,winter,Jupiler Pro League,2004,False,
AA La Louviere,Manasseh Ishiaku,21,Nigeria,Centre-Forward,CF,1500000.0,Club Brugge,Belgium,700000.0,out,winter,Jupiler Pro League,2004,False,
AA La Louviere,Matthieu Assou-Ekotto,26,France,Defensive Midfield,DM,500000.0,Standard Liège,Belgium,250000.0,out,winter,Jupiler Pro League,2004,False,
AA La Louviere,Sammy Van Den Bossche,27,Belgium,Right Midfield,RM,700000.0,KV Waasland,Belgium,0.0,out,winter,Jupiler Pro League,2004,False,
AA La Louviere,Yannick Vervalle,23,Belgium,Left-Back,LB,800000.0,RAEC Mons,Belgium,0.0,out,winter,Jupiler Pro League,2004,True,free loan
AA La Louviere,Yessine Hasni,20,Tunisia,Centre-Forward,CF,50000.0,UR Namur,Belgium,0.0,out,winter,Jupiler Pro League,2004,False,
AA La Louviere,Daniel Camus,33,Belgium,Defensive Midfield,DM,150000.0,KSK Ronse,Belgium,0.0,out,winter,Jupiler Pro League,2004,False,
AA La Louviere,Mickaël Murcy,25,France,Centre-Forward,CF,1000000.0,Esbjerg fB,Denmark,0.0,out,winter,Jupiler Pro League,2004,False,
AA La Louviere,Benjamin,26,Brazil,Attacking Midfield,AM,450000.0,H. Beer Sheva,Israel,0.0,out,winter,Jupiler Pro League,2004,True,free loan
Cercle Brugge ,Jimmy De Wulf,24,Belgium,Centre-Back,CB,,Club Brugge,Belgium,100000.0,in,summer,Jupiler Pro League,2004,False,
Cercle Brugge ,Slobodan Slovic,29,Serbia,Attacking Midfield,AM,,Borac Cacak,Serbia,0.0,in,summer,Jupiler Pro League,2004,False,
Cercle Brugge ,Paul Weaver,18,Scotland,midfield,midfield,,Blackburn,England,0.0,in,summer,Jupiler Pro League,2004,True,free loan
Cercle Brugge ,Paulus Roiha,23,Finland,Centre-Forward,CF,,FC Utrecht,Netherlands,0.0,in,summer,Jupiler Pro League,2004,False,
Cercle Brugge ,Jerome Watt,19,England,Central Midfield,CM,,Blackburn,England,0.0,in,summer,Jupiler Pro League,2004,True,free loan
Cercle Brugge ,Dieter Dekelver,24,Belgium,Centre-Forward,CF,,FC Brüssel,Belgium,,in,summer,Jupiler Pro League,2004,False,
Cercle Brugge ,Tom Van Mol,31,Belgium,Left-Back,LB,,FC Utrecht,Netherlands,,in,summer,Jupiler Pro League,2004,False,
Cercle Brugge ,Darko Pivaljevic,29,Serbia,Centre-Forward,CF,,Royal Antwerp,Belgium,,in,summer,Jupiler Pro League,2004,False,
Cercle Brugge ,Nenad Miskovic,28,Bosnia-Herzegovina,Left Midfield,LM,,Partizan,Serbia,,in,summer,Jupiler Pro League,2004,False,
Cercle Brugge ,Kristof Arijs,27,Belgium,Centre-Forward,CF,,Heusden-Zolder,Belgium,100000.0,out,summer,Jupiler Pro League,2004,False,
Cercle Brugge ,Nordin Jbari,29,Belgium,Centre-Forward,CF,,KAA Gent,Belgium,0.0,out,summer,Jupiler Pro League,2004,False,
Cercle Brugge ,Sébastien Stassin,26,Belgium,Centre-Back,CB,,Zulte Waregem,Belgium,0.0,out,summer,Jupiler Pro League,2004,False,
Cercle Brugge ,Kader Camara,22,Guinea,Defensive Midfield,DM,,Heusden-Zolder,Belgium,0.0,out,summer,Jupiler Pro League,2004,False,
Cercle Brugge ,Kristoff Van Robays,25,Belgium,midfield,midfield,,KV Oostende,Belgium,0.0,out,summer,Jupiler Pro League,2004,False,
Cercle Brugge ,Vital Borkelmans,41,Belgium,Left-Back,LB,,KFC Evergem,Belgium,,out,summer,Jupiler Pro League,2004,False,
Cercle Brugge ,Tomas Labun,20,Slovakia,Centre-Back,CB,,MFK Košice,Slovakia,,out,summer,Jupiler Pro League,2004,False,
Cercle Brugge ,Kenneth Notte,20,Belgium,attack,attack,,KFC Evergem,Belgium,,out,summer,Jupiler Pro League,2004,False,
Cercle Brugge ,Mohamed Kanu,35,Sierra Leone,Centre-Back,CB,,Unknown,,,out,summer,Jupiler Pro League,2004,False,
