club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
Belenenses SAD,Eduardo Kau,20,Brazil,Centre-Back,CB,,Avaí FC,Brazil,0.0,in,summer,Primeira Liga,2019,False,
Belenenses SAD,Francisco Varela,24,Spain,Left-Back,LB,500000.0,R. Majadahonda,Spain,0.0,in,summer,Primeira Liga,2019,False,
Belenenses SAD,André Moreira,23,Portugal,Goalkeeper,GK,800000.0,Atlético Madrid,Spain,0.0,in,summer,Primeira Liga,2019,False,
Belenenses SAD,Hervé Koffi,22,Burkina Faso,Goalkeeper,GK,500000.0,LOSC Lille,France,0.0,in,summer,Primeira Liga,2019,True,free loan
Belenenses SAD,Imad Faraj,20,France,Right Winger,RW,500000.0,LOSC Lille B,France,0.0,in,summer,Primeira Liga,2019,True,free loan
Belenenses SAD,Hakim Ouro-Sama,21,Togo,Centre-Back,CB,,LOSC Lille B,France,0.0,in,summer,Primeira Liga,2019,True,free loan
Belenenses SAD,Chima Akas,25,Nigeria,Left-Back,LB,300000.0,Kalmar FF,Sweden,,in,summer,Primeira Liga,2019,False,
Belenenses SAD,Show,20,Angola,Defensive Midfield,DM,400000.0,LOSC Lille,France,0.0,in,summer,Primeira Liga,2019,True,free loan
Belenenses SAD,Mateo Cassierra,22,Colombia,Centre-Forward,CF,1750000.0,Ajax,Netherlands,,in,summer,Primeira Liga,2019,False,
Belenenses SAD,Marco Matias,30,Portugal,Right Winger,RW,1500000.0,Without Club,,,in,summer,Primeira Liga,2019,False,
Belenenses SAD,Silvestre Varela,34,Portugal,Left Winger,LW,300000.0,Without Club,,,in,summer,Primeira Liga,2019,False,
Belenenses SAD,Reinildo Mandava,25,Mozambique,Left-Back,LB,600000.0,LOSC Lille,France,3000000.0,out,summer,Primeira Liga,2019,False,
Belenenses SAD,Vincent Sasso,28,France,Centre-Back,CB,1500000.0,Servette FC,Switzerland,0.0,out,summer,Primeira Liga,2019,False,
Belenenses SAD,Matija Ljujic,25,Serbia,Attacking Midfield,AM,400000.0,Bnei Yehuda,Israel,0.0,out,summer,Primeira Liga,2019,False,
Belenenses SAD,Mika,28,Portugal,Goalkeeper,GK,200000.0,Coimbra,Portugal,0.0,out,summer,Primeira Liga,2019,False,
Belenenses SAD,Tiago Caeiro,35,Portugal,Centre-Forward,CF,,CD Fátima,Portugal,0.0,out,summer,Primeira Liga,2019,False,
Belenenses SAD,Bruno Sales,24,Portugal,Centre-Back,CB,,Pêro Pinheiro,Portugal,0.0,out,summer,Primeira Liga,2019,False,
Belenenses SAD,Muriel,32,Brazil,Goalkeeper,GK,800000.0,Fluminense,Brazil,0.0,out,summer,Primeira Liga,2019,False,
Belenenses SAD,Pierre Sagna,28,Senegal,Right-Back,RB,600000.0,Panetolikos,Greece,0.0,out,summer,Primeira Liga,2019,False,
Belenenses SAD,Diogo Viana,29,Portugal,Right-Back,RB,1000000.0,Braga,Portugal,0.0,out,summer,Primeira Liga,2019,False,
Belenenses SAD,Filipe Mendes,34,Portugal,Goalkeeper,GK,,Casa Pia,Portugal,0.0,out,summer,Primeira Liga,2019,True,free loan
Belenenses SAD,Zakarya Bergdich,30,Morocco,Left-Back,LB,600000.0,Denizlispor,Turkey,,out,summer,Primeira Liga,2019,False,
Belenenses SAD,Cleylton,26,Brazil,Centre-Back,CB,400000.0,Hatta Club,United Arab Emirates,,out,summer,Primeira Liga,2019,False,
Belenenses SAD,Guilherme Oliveira,24,Portugal,Goalkeeper,GK,,CD Fátima,Portugal,0.0,out,summer,Primeira Liga,2019,True,free loan
Belenenses SAD,Tiago Rodrigues,18,Portugal,Attacking Midfield,AM,,Paços F. U19,Portugal,,out,summer,Primeira Liga,2019,False,
Belenenses SAD,Kiki,24,Portugal,Left-Back,LB,200000.0,Vizela,Portugal,,out,summer,Primeira Liga,2019,False,
Belenenses SAD,Gonçalo Tavares,22,Portugal,Right-Back,RB,100000.0,Recre Granada,Spain,0.0,out,summer,Primeira Liga,2019,True,free loan
Belenenses SAD,Alhassane Keita,27,Guinea,Centre-Forward,CF,600000.0,Al-Riffa SC,Bahrain,0.0,out,summer,Primeira Liga,2019,True,free loan
Belenenses SAD,Nuno Tomás,23,Portugal,Centre-Back,CB,650000.0,CSKA-Sofia,Bulgaria,,out,summer,Primeira Liga,2019,False,
Belenenses SAD,Ousmane Dramé,26,France,Left Winger,LW,200000.0,Without Club,,,out,summer,Primeira Liga,2019,False,
Belenenses SAD,Merlin Tandjigora,29,Gabon,Defensive Midfield,DM,300000.0,Without Club,,,out,summer,Primeira Liga,2019,False,
Belenenses SAD,Nicolás Vélez,29,Argentina,Second Striker,SS,200000.0,Without Club,,,out,summer,Primeira Liga,2019,False,
Belenenses SAD,Eduardo Henrique,24,Brazil,Defensive Midfield,DM,2500000.0,Internacional,Brazil,0.0,out,summer,Primeira Liga,2019,True,end of loan
Belenenses SAD,Henrique Almeida,28,Brazil,Centre-Forward,CF,800000.0,Grêmio,Brazil,0.0,out,summer,Primeira Liga,2019,True,end of loan
Belenenses SAD,Dálcio,23,Portugal,Attacking Midfield,AM,500000.0,Benfica B,Portugal,0.0,out,summer,Primeira Liga,2019,True,end of loan
Belenenses SAD,Thibang Phete,25,South Africa,Defensive Midfield,DM,350000.0,Famalicão,Portugal,0.0,in,winter,Primeira Liga,2019,True,free loan
Belenenses SAD,Nuno Pina Nunes,20,Portugal,Defensive Midfield,DM,150000.0,Chievo Verona,Italy,0.0,in,winter,Primeira Liga,2019,True,free loan
Belenenses SAD,Rúben Lima,30,Portugal,Left-Back,LB,900000.0,Without Club,,,in,winter,Primeira Liga,2019,False,
Belenenses SAD,Ricardo Ferreira,27,Canada,Centre-Back,CB,700000.0,Without Club,,,in,winter,Primeira Liga,2019,False,
Belenenses SAD,Marco Matias,30,Portugal,Right Winger,RW,1500000.0,Without Club,,,in,winter,Primeira Liga,2019,False,
Belenenses SAD,Silvestre Varela,34,Portugal,Left Winger,LW,300000.0,Without Club,,,in,winter,Primeira Liga,2019,False,
Belenenses SAD,Jonatan Lucca,25,Brazil,Central Midfield,CM,700000.0,Farense,Portugal,0.0,out,winter,Primeira Liga,2019,False,
Belenenses SAD,André Sousa,29,Portugal,Central Midfield,CM,700000.0,Gaziantep FK,Turkey,0.0,out,winter,Primeira Liga,2019,False,
Belenenses SAD,Benny,22,Portugal,Right Winger,RW,500000.0,Chaves,Portugal,,out,winter,Primeira Liga,2019,False,
Belenenses SAD,Kikas,21,Portugal,Centre-Forward,CF,300000.0,Vilafranquense,Portugal,0.0,out,winter,Primeira Liga,2019,True,free loan
Belenenses SAD,Guilherme Oliveira,24,Portugal,Goalkeeper,GK,,Louletano,Portugal,,out,winter,Primeira Liga,2019,False,
Belenenses SAD,Rúben Ribeiro,24,Portugal,Left-Back,LB,125000.0,CD Fátima,Portugal,0.0,out,winter,Primeira Liga,2019,True,free loan
Boavista FC,Walter Clar,24,Paraguay,Left-Back,LB,,Sol de América,Paraguay,0.0,in,summer,Primeira Liga,2019,True,free loan
Boavista FC,Ricardo Costa,38,Portugal,Centre-Back,CB,100000.0,Tondela,Portugal,0.0,in,summer,Primeira Liga,2019,False,
Boavista FC,Gustavo Dulanto,24,Peru,Centre-Back,CB,400000.0,Cusco FC,Peru,0.0,in,summer,Primeira Liga,2019,False,
Boavista FC,Iván Bulos,26,Peru,Centre-Forward,CF,350000.0,Municipal,Peru,0.0,in,summer,Primeira Liga,2019,False,
Boavista FC,Lucas Tagliapietra,28,Brazil,Centre-Back,CB,700000.0,Al-Batin,Saudi Arabia,0.0,in,summer,Primeira Liga,2019,False,
Boavista FC,Matheus Kayser,24,Brazil,Goalkeeper,GK,,Anápolis-GO,Brazil,0.0,in,summer,Primeira Liga,2019,False,
Boavista FC,Paulinho,22,Brazil,Attacking Midfield,AM,650000.0,Fluminense U20,Brazil,,in,summer,Primeira Liga,2019,False,
Boavista FC,Fernando Cardozo,18,Paraguay,Left Winger,LW,,Olimpia,Paraguay,0.0,in,summer,Primeira Liga,2019,True,free loan
Boavista FC,Heriberto Tavares,22,Portugal,Right Winger,RW,3000000.0,Benfica B,Portugal,0.0,in,summer,Primeira Liga,2019,True,free loan
Boavista FC,Cassiano,30,Brazil,Centre-Forward,CF,200000.0,CSA,Brazil,,in,summer,Primeira Liga,2019,False,
Boavista FC,Marlon,22,Brazil,Left-Back,LB,800000.0,Fluminense,Brazil,0.0,in,summer,Primeira Liga,2019,True,free loan
Boavista FC,Nikola Stojiljkovic,26,Serbia,Centre-Forward,CF,800000.0,Braga,Portugal,0.0,in,summer,Primeira Liga,2019,True,free loan
Boavista FC,Miguel Reisinho,20,Portugal,Central Midfield,CM,275000.0,Guimarães B,Portugal,,in,summer,Primeira Liga,2019,False,
Boavista FC,Gonçalo Cardoso,18,Portugal,Centre-Back,CB,2500000.0,West Ham U23,England,3000000.0,out,summer,Primeira Liga,2019,False,
Boavista FC,Rafa Lopes,27,Portugal,Centre-Forward,CF,500000.0,Cracovia,Poland,0.0,out,summer,Primeira Liga,2019,False,
Boavista FC,Samu,23,Portugal,Attacking Midfield,AM,100000.0,Vizela,Portugal,0.0,out,summer,Primeira Liga,2019,False,
Boavista FC,André Claro,28,Portugal,Second Striker,SS,300000.0,Coimbra,Portugal,0.0,out,summer,Primeira Liga,2019,False,
Boavista FC,Ibra Koneh,24,Cameroon,Right Winger,RW,100000.0,Ethnikos,Cyprus,0.0,out,summer,Primeira Liga,2019,False,
Boavista FC,Aymen Tahar,29,Algeria,Central Midfield,CM,200000.0,Panetolikos,Greece,0.0,out,summer,Primeira Liga,2019,False,
Boavista FC,Federico Falcone,29,Argentina,Centre-Forward,CF,300000.0,Birkirkara FC,Malta,0.0,out,summer,Primeira Liga,2019,False,
Boavista FC,Joao Talocha,29,Portugal,Left-Back,LB,900000.0,Atromitos Athen,Greece,0.0,out,summer,Primeira Liga,2019,False,
Boavista FC,Fábio Espinho,34,Portugal,Attacking Midfield,AM,200000.0,Feirense,Portugal,0.0,out,summer,Primeira Liga,2019,False,
Boavista FC,Iván Bulos,26,Peru,Centre-Forward,CF,350000.0,Hajduk Split,Croatia,0.0,out,summer,Primeira Liga,2019,False,
Boavista FC,Robson,25,Brazil,Centre-Back,CB,750000.0,Khor Fakkan,United Arab Emirates,,out,summer,Primeira Liga,2019,False,
Boavista FC,William Menezes,30,Brazil,Goalkeeper,GK,100000.0,Without Club,,,out,summer,Primeira Liga,2019,False,
Boavista FC,Assis,29,Brazil,Goalkeeper,GK,200000.0,Without Club,,,out,summer,Primeira Liga,2019,False,
