club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
Aberdeen FC,Funso Ojo,27,Belgium,Central Midfield,CM,1000000.0,Scunthorpe Utd.,England,140000.0,in,summer,Scottish Premiership,2019,False,
Aberdeen FC,Curtis Main,27,England,Centre-Forward,CF,400000.0,Motherwell FC,Scotland,0.0,in,summer,Scottish Premiership,2019,False,
Aberdeen FC,Ryan Hedges,23,Wales,Right Winger,RW,250000.0,Barnsley FC,England,0.0,in,summer,Scottish Premiership,2019,False,
Aberdeen FC,Ash Taylor,28,Wales,Centre-Back,CB,400000.0,Northampton,England,0.0,in,summer,Scottish Premiership,2019,False,
Aberdeen FC,Craig Bryson,32,Scotland,Central Midfield,CM,1000000.0,Derby,England,0.0,in,summer,Scottish Premiership,2019,False,
Aberdeen FC,Greg Leigh,24,Jamaica,Left-Back,LB,400000.0,NAC Breda,Netherlands,0.0,in,summer,Scottish Premiership,2019,True,free loan
Aberdeen FC,James Wilson,23,England,Centre-Forward,CF,1500000.0,Man Utd,England,0.0,in,summer,Scottish Premiership,2019,False,
Aberdeen FC,Jon Gallagher,23,Ireland,Right Winger,RW,200000.0,Atlanta United,United States,0.0,in,summer,Scottish Premiership,2019,True,free loan
Aberdeen FC,Zak Vyner,22,England,Centre-Back,CB,500000.0,Bristol City,England,0.0,in,summer,Scottish Premiership,2019,True,free loan
Aberdeen FC,Mark Reynolds,32,Scotland,Centre-Back,CB,300000.0,Dundee United,Scotland,0.0,out,summer,Scottish Premiership,2019,False,
Aberdeen FC,Graeme Shinnie,27,Scotland,Defensive Midfield,DM,850000.0,Derby,England,0.0,out,summer,Scottish Premiership,2019,False,
Aberdeen FC,Gary Mackay-Steven,28,Scotland,Left Midfield,LM,850000.0,NYCFC,United States,0.0,out,summer,Scottish Premiership,2019,False,
Aberdeen FC,Danny Rogers,25,Ireland,Goalkeeper,GK,250000.0,Morton,Scotland,0.0,out,summer,Scottish Premiership,2019,True,free loan
Aberdeen FC,Miko Virtanen,20,Finland,Central Midfield,CM,50000.0,Arbroath,Scotland,0.0,out,summer,Scottish Premiership,2019,True,free loan
Aberdeen FC,Stevie May,26,Scotland,Centre-Forward,CF,450000.0,St. Johnstone,Scotland,,out,summer,Scottish Premiership,2019,False,
Aberdeen FC,Greg Halford,34,England,Centre-Back,CB,500000.0,Without Club,,,out,summer,Scottish Premiership,2019,False,
Aberdeen FC,Ronald Hernández,22,Venezuela,Right-Back,RB,400000.0,Stabæk Fotball,Norway,925000.0,in,winter,Scottish Premiership,2019,False,
Aberdeen FC,Matty Kennedy,25,Northern Ireland,Left Winger,LW,375000.0,St. Johnstone,Scotland,89000.0,in,winter,Scottish Premiership,2019,False,
Aberdeen FC,Dylan McGeouch,26,Scotland,Central Midfield,CM,350000.0,Sunderland,England,,in,winter,Scottish Premiership,2019,False,
