club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
AC Fiorentina,Domenico Morfeo,21,Italy,Attacking Midfield,AM,,Atalanta BC,Italy,7700000.0,in,summer,Serie A,1997,False,
AC Fiorentina,Stefano Bettarini,25,Italy,Left-Back,LB,,Cagliari Calcio,Italy,1500000.0,in,summer,Serie A,1997,False,
AC Fiorentina,Valerio Fiori,28,Italy,Goalkeeper,GK,,Cesena,Italy,,in,summer,Serie A,1997,False,
AC Fiorentina,Davide Dionigi,23,Italy,Centre-Forward,CF,,Reggina,Italy,,in,summer,Serie A,1997,False,
AC Fiorentina,Edmundo,26,Brazil,Second Striker,SS,,Vasco da Gama,Brazil,,in,summer,Serie A,1997,False,
AC Fiorentina,Andrea Tarozzi,23,Italy,Right-Back,RB,,Bologna,Italy,,in,summer,Serie A,1997,False,
AC Fiorentina,Lorenzo Amoruso,26,Italy,Centre-Back,CB,,Rangers,Scotland,6000000.0,out,summer,Serie A,1997,False,
AC Fiorentina,Daniele Chiarini,18,Italy,Centre-Back,CB,,Arezzo,Italy,,out,summer,Serie A,1997,False,
AC Fiorentina,Luca Vigiani,20,Italy,Right Midfield,RM,,Saronno,Italy,0.0,out,summer,Serie A,1997,True,free loan
AC Fiorentina,Francesco Baiano,29,Italy,Right Winger,RW,,Derby,England,,out,summer,Serie A,1997,False,
AC Fiorentina,Massimo Orlando,26,Italy,attack,attack,,Atalanta BC,Italy,,out,summer,Serie A,1997,False,
AC Fiorentina,Daniele Carnasciali,30,Italy,Right-Back,RB,,Bologna,Italy,,out,summer,Serie A,1997,False,
AC Fiorentina,Vittorio Pusceddu,33,Italy,Left-Back,LB,,FC Empoli,Italy,,out,summer,Serie A,1997,False,
AC Fiorentina,Gianmatteo Mareggini,30,Italy,Goalkeeper,GK,,Siena,Italy,0.0,out,summer,Serie A,1997,True,free loan
AC Fiorentina,Marco Vendrame,20,Italy,Right Midfield,RM,,Lucchese,Italy,,out,summer,Serie A,1997,False,
