club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
AC Fiorentina,Predrag Mijatović,30,Montenegro,Centre-Forward,CF,,Real Madrid,Spain,12000000.0,in,summer,Serie A,1999,False,
AC Fiorentina,Enrico Chiesa,28,Italy,Centre-Forward,CF,,AC Parma,Italy,10700000.0,in,summer,Serie A,1999,False,
AC Fiorentina,Leandro Amaral,21,Brazil,Centre-Forward,CF,,Portuguesa,Brazil,2000000.0,in,summer,Serie A,1999,False,
AC Fiorentina,Daniele Adani,24,Italy,Centre-Back,CB,,Brescia,Italy,0.0,in,summer,Serie A,1999,False,
AC Fiorentina,Paul Okon,27,Australia,Defensive Midfield,DM,,Lazio,Italy,,in,summer,Serie A,1999,False,
AC Fiorentina,Alessandro Pierini,26,Italy,Centre-Back,CB,,Udinese,Italy,,in,summer,Serie A,1999,False,
AC Fiorentina,Fabio Rossitto,27,Italy,Right Midfield,RM,,Napoli,Italy,,in,summer,Serie A,1999,False,
AC Fiorentina,Angelo Di Livio,32,Italy,Right Midfield,RM,,Juventus,Italy,,in,summer,Serie A,1999,False,
AC Fiorentina,Mattia Passarini,18,Italy,Goalkeeper,GK,,Chievo Verona,Italy,,in,summer,Serie A,1999,False,
AC Fiorentina,Abel Balbo,33,Argentina,Centre-Forward,CF,,AC Parma,Italy,,in,summer,Serie A,1999,False,
AC Fiorentina,Mauro Bressan,28,Italy,Defensive Midfield,DM,,Bari,Italy,,in,summer,Serie A,1999,False,
AC Fiorentina,Giuseppe Taglialatela,30,Italy,Goalkeeper,GK,,Napoli,Italy,,in,summer,Serie A,1999,False,
AC Fiorentina,Stefano Bettarini,27,Italy,Left-Back,LB,,AC Venezia 1907,Italy,2000000.0,out,summer,Serie A,1999,False,
AC Fiorentina,Giulio Falcone,25,Italy,Centre-Back,CB,,Bologna,Italy,0.0,out,summer,Serie A,1999,False,
AC Fiorentina,Francesco Flachi,24,Italy,Centre-Forward,CF,,Sampdoria,Italy,,out,summer,Serie A,1999,False,
AC Fiorentina,Roberto Mirri,20,Italy,Centre-Back,CB,,FC Empoli,Italy,,out,summer,Serie A,1999,False,
AC Fiorentina,Fabrizio Ficini,25,Italy,Defensive Midfield,DM,,Sampdoria,Italy,,out,summer,Serie A,1999,False,
AC Fiorentina,Edmundo,28,Brazil,Second Striker,SS,,Vasco da Gama,Brazil,,out,summer,Serie A,1999,False,
AC Fiorentina,Domenico Morfeo,23,Italy,Attacking Midfield,AM,,Cagliari Calcio,Italy,0.0,out,summer,Serie A,1999,True,free loan
