club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
AZ Alkmaar,John Bosman,34.0,Netherlands,Centre-Forward,CF,,Twente FC,Netherlands,400000.0,in,summer,Eredivisie,1999,False,
AZ Alkmaar,Miel Mans,21.0,Netherlands,Right Midfield,RM,,FC Volendam,Netherlands,0.0,in,summer,Eredivisie,1999,False,
AZ Alkmaar,Ervin Lee,25.0,Netherlands,Right-Back,RB,,Fortuna Sittard,Netherlands,0.0,in,summer,Eredivisie,1999,False,
AZ Alkmaar,Andrés Carevic,20.0,Argentina,Defensive Midfield,DM,,Boca Juniors,Argentina,,in,summer,Eredivisie,1999,False,
AZ Alkmaar,Jamal Dibi,19.0,Netherlands,Attacking Midfield,AM,,Telstar,Netherlands,,in,summer,Eredivisie,1999,False,
AZ Alkmaar,Jamal Dibi,19.0,Netherlands,Attacking Midfield,AM,,Telstar,Netherlands,0.0,out,summer,Eredivisie,1999,True,free loan
AZ Alkmaar,Frank Amankwah,27.0,Ghana,Right-Back,RB,,Iraklis,Greece,,out,summer,Eredivisie,1999,False,
AZ Alkmaar,Michel Langerak,30.0,Netherlands,Attacking Midfield,AM,,Sparta R.,Netherlands,,out,summer,Eredivisie,1999,False,
AZ Alkmaar,Olaf Lindenbergh,25.0,Netherlands,Defensive Midfield,DM,,De Graafschap,Netherlands,0.0,in,winter,Eredivisie,1999,False,
AZ Alkmaar,Kenneth Pérez,25.0,Denmark,Centre-Forward,CF,,MVV Maastricht,Netherlands,,in,winter,Eredivisie,1999,False,
AZ Alkmaar,Brian Jensen,24.0,Denmark,Goalkeeper,GK,,West Brom,England,150000.0,out,winter,Eredivisie,1999,False,
AZ Alkmaar,John Mutsaers,27.0,Netherlands,Centre-Forward,CF,,MVV Maastricht,Netherlands,,out,winter,Eredivisie,1999,False,
AZ Alkmaar,Robert van der Weert,29.0,Netherlands,Centre-Forward,CF,,MVV Maastricht,Netherlands,,out,winter,Eredivisie,1999,False,
Ajax Amsterdam,Nikolaos Machlas,26.0,Greece,Centre-Forward,CF,,Vitesse,Netherlands,8500000.0,in,summer,Eredivisie,1999,False,
Ajax Amsterdam,Frank Verlaat,31.0,Netherlands,Centre-Back,CB,,VfB Stuttgart,Germany,4400000.0,in,summer,Eredivisie,1999,False,
Ajax Amsterdam,John Nieuwenburg,20.0,Netherlands,Defensive Midfield,DM,,Sparta R.,Netherlands,2700000.0,in,summer,Eredivisie,1999,False,
Ajax Amsterdam,Cristian Chivu,18.0,Romania,Centre-Back,CB,,FC U Craiova,Romania,2500000.0,in,summer,Eredivisie,1999,False,
Ajax Amsterdam,Brian Laudrup,30.0,Denmark,Right Winger,RW,,FC Copenhagen,Denmark,2000000.0,in,summer,Eredivisie,1999,False,
Ajax Amsterdam,Aron Winter,32.0,Netherlands,Defensive Midfield,DM,,Inter,Italy,600000.0,in,summer,Eredivisie,1999,False,
Ajax Amsterdam,Aaron Mokoena,18.0,South Africa,Centre-Back,CB,,Bay. Leverkusen,Germany,0.0,in,summer,Eredivisie,1999,False,
Ajax Amsterdam,Jason Culina,18.0,Australia,Central Midfield,CM,,Sydney Olympic,Australia,0.0,in,summer,Eredivisie,1999,False,
Ajax Amsterdam,Stanley Menzo,35.0,Netherlands,Goalkeeper,GK,,Lierse SK,Belgium,,in,summer,Eredivisie,1999,False,
Ajax Amsterdam,Jan van Halst,30.0,Netherlands,Defensive Midfield,DM,,Twente FC,Netherlands,,in,summer,Eredivisie,1999,False,
Ajax Amsterdam,Sunday Oliseh,24.0,Nigeria,Defensive Midfield,DM,,Juventus,Italy,10000000.0,out,summer,Eredivisie,1999,False,
Ajax Amsterdam,Benni McCarthy,21.0,South Africa,Centre-Forward,CF,,Celta de Vigo,Spain,6000000.0,out,summer,Eredivisie,1999,False,
Ajax Amsterdam,Jari Litmanen,28.0,Finland,Attacking Midfield,AM,,FC Barcelona,Spain,4000000.0,out,summer,Eredivisie,1999,False,
Ajax Amsterdam,Gerald Sibon,25.0,Netherlands,Centre-Forward,CF,,Sheff Wed,England,3000000.0,out,summer,Eredivisie,1999,False,
Ajax Amsterdam,Edwin van der Sar,28.0,Netherlands,Goalkeeper,GK,,Juventus,Italy,0.0,out,summer,Eredivisie,1999,False,
Ajax Amsterdam,Mario Melchiot,22.0,Netherlands,Right-Back,RB,,Chelsea,England,0.0,out,summer,Eredivisie,1999,False,
Ajax Amsterdam,Kofi Mensah,21.0,Ghana,Right-Back,RB,,NAC Breda,Netherlands,0.0,out,summer,Eredivisie,1999,False,
Ajax Amsterdam,Arno Splinter,21.0,Netherlands,Right-Back,RB,,De Graafschap,Netherlands,0.0,out,summer,Eredivisie,1999,False,
Ajax Amsterdam,Andy van der Meyde,19.0,Netherlands,Right Winger,RW,,Twente FC,Netherlands,0.0,out,summer,Eredivisie,1999,True,free loan
Ajax Amsterdam,Robert-Jan Ravensbergen,20.0,Netherlands,Centre-Back,CB,,FC Volendam,Netherlands,,out,summer,Eredivisie,1999,False,
Ajax Amsterdam,Dani,22.0,Portugal,Attacking Midfield,AM,,Benfica,Portugal,,out,summer,Eredivisie,1999,False,
Ajax Amsterdam,Mariano Juan,23.0,Argentina,Centre-Back,CB,,Getafe,Spain,,out,summer,Eredivisie,1999,False,
Ajax Amsterdam,Dean Gorré,29.0,Netherlands,Right Winger,RW,,Huddersfield,England,,out,summer,Eredivisie,1999,False,
Ajax Amsterdam,Danny Blind,37.0,Netherlands,Sweeper,SW,,Retired,,,out,summer,Eredivisie,1999,False,
Ajax Amsterdam,Bogdan Lobont,21.0,Romania,Goalkeeper,GK,,Rapid Bucharest,Romania,3000000.0,in,winter,Eredivisie,1999,False,
Ajax Amsterdam,Martijn Reuser,24.0,Netherlands,Attacking Midfield,AM,,Ipswich,England,1000000.0,out,winter,Eredivisie,1999,False,
Ajax Amsterdam,Andrzej Rudy,34.0,Poland,Attacking Midfield,AM,,Lierse SK,Belgium,0.0,out,winter,Eredivisie,1999,False,
Ajax Amsterdam,Peter Hoekstra,26.0,Netherlands,Left Winger,LW,,SD Compostela,Spain,0.0,out,winter,Eredivisie,1999,True,free loan
Ajax Amsterdam,Giorgi Kinkladze,26.0,Georgia,Attacking Midfield,AM,,Derby,England,0.0,out,winter,Eredivisie,1999,True,free loan
Cambuur-Leeuwarden bvo,Robin Nelisse,21.0,Curacao,Centre-Forward,CF,,Feyenoord,Netherlands,0.0,in,summer,Eredivisie,1999,True,free loan
Cambuur-Leeuwarden bvo,Mischa Rook,26.0,Netherlands,Left Midfield,LM,,Dordrecht'90,Netherlands,0.0,in,summer,Eredivisie,1999,False,
Cambuur-Leeuwarden bvo,Dennis Scharrenburg,20.0,Netherlands,midfield,midfield,,FC Utrecht,Netherlands,0.0,in,summer,Eredivisie,1999,True,free loan
Cambuur-Leeuwarden bvo,Rob Alflen,31.0,Netherlands,Defensive Midfield,DM,,Heracles Almelo,Netherlands,,in,summer,Eredivisie,1999,False,
Cambuur-Leeuwarden bvo,Kenneth Goudmijn,28.0,Netherlands,Right Winger,RW,,Haarlem,Netherlands,,in,summer,Eredivisie,1999,False,
Cambuur-Leeuwarden bvo,Raymond de Waard,26.0,Netherlands,Left Winger,LW,,Excelsior,Netherlands,,in,summer,Eredivisie,1999,False,
Cambuur-Leeuwarden bvo,Rob Hilbers,28.0,Netherlands,Goalkeeper,GK,,FC Volendam,Netherlands,,in,summer,Eredivisie,1999,False,
Cambuur-Leeuwarden bvo,Reinder Hendriks,26.0,Netherlands,Centre-Back,CB,,Willem II,Netherlands,0.0,in,summer,Eredivisie,1999,True,free loan
Cambuur-Leeuwarden bvo,Marinus Dijkhuizen,27.0,Netherlands,Centre-Forward,CF,,FC Utrecht,Netherlands,0.0,out,summer,Eredivisie,1999,False,
Cambuur-Leeuwarden bvo,René van Rijswijk,28.0,Netherlands,Right Winger,RW,,NEC Nijmegen,Netherlands,0.0,out,summer,Eredivisie,1999,False,
Cambuur-Leeuwarden bvo,Fuat Usta,27.0,Turkey,Central Midfield,CM,,Sparta R.,Netherlands,0.0,out,summer,Eredivisie,1999,False,
Cambuur-Leeuwarden bvo,Roy Hendriksen,30.0,Netherlands,Centre-Back,CB,,Veendam,Netherlands,,out,summer,Eredivisie,1999,False,
Cambuur-Leeuwarden bvo,René Jansen,27.0,Netherlands,Goalkeeper,GK,,Eindhoven,Netherlands,,out,summer,Eredivisie,1999,False,
Cambuur-Leeuwarden bvo,Richard Elzinga,30.0,Netherlands,Right-Back,RB,,Sparta R.,Netherlands,,out,summer,Eredivisie,1999,False,
Cambuur-Leeuwarden bvo,Richard Beekink,27.0,Netherlands,midfield,midfield,,RKC Waalwijk,Netherlands,0.0,out,summer,Eredivisie,1999,True,end of loan
Cambuur-Leeuwarden bvo,Kenan Durmusoglu,26.0,Turkey,Defensive Midfield,DM,,AZ Alkmaar,Netherlands,0.0,out,summer,Eredivisie,1999,True,end of loan
Cambuur-Leeuwarden bvo,Erik Tammer,30.0,Netherlands,Centre-Forward,CF,,Sparta R.,Netherlands,,in,winter,Eredivisie,1999,False,
Cambuur-Leeuwarden bvo,Reinder Hendriks,26.0,Netherlands,Centre-Back,CB,,Willem II,Netherlands,0.0,in,winter,Eredivisie,1999,True,free loan
Cambuur-Leeuwarden bvo,Twan Scheepers,28.0,Netherlands,Centre-Forward,CF,,Lommel SK,Belgium,,out,winter,Eredivisie,1999,False,
De Graafschap Doetinchem,Milan Berck Beelenkamp,21.0,Netherlands,Right-Back,RB,,Genoa,Italy,0.0,in,summer,Eredivisie,1999,False,
De Graafschap Doetinchem,Arno Splinter,21.0,Netherlands,Right-Back,RB,,Ajax,Netherlands,0.0,in,summer,Eredivisie,1999,False,
De Graafschap Doetinchem,Harald Berendsen,18.0,Netherlands,Left-Back,LB,,Vit./AGOVV U19,Netherlands,0.0,in,summer,Eredivisie,1999,False,
De Graafschap Doetinchem,René Bot,20.0,Netherlands,Right-Back,RB,,Feyenoord,Netherlands,0.0,in,summer,Eredivisie,1999,False,
De Graafschap Doetinchem,Marino Promes,22.0,Netherlands,attack,attack,,Willem II,Netherlands,,in,summer,Eredivisie,1999,False,
De Graafschap Doetinchem,Stefan Postma,23.0,Netherlands,Goalkeeper,GK,,FC Utrecht,Netherlands,,in,summer,Eredivisie,1999,False,
De Graafschap Doetinchem,Massamasso Tchangai,20.0,Togo,Centre-Back,CB,,Udinese,Italy,,in,summer,Eredivisie,1999,False,
De Graafschap Doetinchem,Michal Nehoda,22.0,Czech Republic,attack,attack,,Drnovice,Czech Republic,,in,summer,Eredivisie,1999,False,
De Graafschap Doetinchem,Patrik Fredholm,21.0,Sweden,midfield,midfield,,Udinese,Italy,,in,summer,Eredivisie,1999,False,
De Graafschap Doetinchem,Ousmane Sanda Sanda,17.0,Cameroon,midfield,midfield,,Udinese,Italy,0.0,in,summer,Eredivisie,1999,True,free loan
De Graafschap Doetinchem,Abdul Rahman Issah,18.0,Ghana,Centre-Back,CB,,AJ Auxerre B,France,,in,summer,Eredivisie,1999,False,
De Graafschap Doetinchem,Denis Godeas,24.0,Italy,Centre-Forward,CF,,Triestina,Italy,,in,summer,Eredivisie,1999,False,
De Graafschap Doetinchem,Tomasz Rzasa,26.0,Poland,Left-Back,LB,,Feyenoord,Netherlands,1800000.0,out,summer,Eredivisie,1999,False,
De Graafschap Doetinchem,Hans van de Haar,24.0,Netherlands,Centre-Forward,CF,,SSV Ulm 1846,Germany,250000.0,out,summer,Eredivisie,1999,False,
De Graafschap Doetinchem,Dave de Jong,24.0,Netherlands,Centre-Back,CB,,NAC Breda,Netherlands,0.0,out,summer,Eredivisie,1999,False,
De Graafschap Doetinchem,Dennis Gerritsen,28.0,Netherlands,Centre-Forward,CF,,Fortuna Sittard,Netherlands,0.0,out,summer,Eredivisie,1999,False,
De Graafschap Doetinchem,Ville Väisänen,22.0,Finland,Centre-Forward,CF,,FC Lahti,Finland,0.0,out,summer,Eredivisie,1999,True,free loan
De Graafschap Doetinchem,Edwin Godee,34.0,Netherlands,midfield,midfield,,Heracles Almelo,Netherlands,,out,summer,Eredivisie,1999,False,
De Graafschap Doetinchem,Maikel Haggeman,22.0,Netherlands,attack,attack,,Unknown,,,out,summer,Eredivisie,1999,False,
De Graafschap Doetinchem,Jeroen Drenth,20.0,Netherlands,defence,defence,,Heracles Almelo,Netherlands,,out,summer,Eredivisie,1999,False,
De Graafschap Doetinchem,Dennis te Braak,26.0,Netherlands,midfield,midfield,,Heracles Almelo,Netherlands,,out,summer,Eredivisie,1999,False,
De Graafschap Doetinchem,René Bot,20.0,Netherlands,Right-Back,RB,,Feyenoord,Netherlands,0.0,out,summer,Eredivisie,1999,True,end of loan
De Graafschap Doetinchem,Robert Fuchs,24.0,Netherlands,Central Midfield,CM,,PSV Eindhoven,Netherlands,0.0,in,winter,Eredivisie,1999,True,free loan
De Graafschap Doetinchem,Olaf Lindenbergh,25.0,Netherlands,Defensive Midfield,DM,,AZ Alkmaar,Netherlands,0.0,out,winter,Eredivisie,1999,False,
De Graafschap Doetinchem,Denis Godeas,24.0,Italy,Centre-Forward,CF,,Treviso,Italy,,out,winter,Eredivisie,1999,False,
De Graafschap Doetinchem,Michal Nehoda,23.0,Czech Republic,attack,attack,,C. Budejovice B,Czech Republic,,out,winter,Eredivisie,1999,False,
De Graafschap Doetinchem,Richard Roelofsen,30.0,Netherlands,Centre-Forward,CF,,Heracles Almelo,Netherlands,0.0,out,winter,Eredivisie,1999,True,free loan
FC Den Bosch,Mourad Mghizrat,24.0,Morocco,midfield,midfield,,Sparta R.,Netherlands,0.0,in,summer,Eredivisie,1999,False,
FC Den Bosch,Peter Uneken,27.0,Netherlands,Centre-Back,CB,,Emmen,Netherlands,0.0,in,summer,Eredivisie,1999,False,
FC Den Bosch,Cedric van der Gun,20.0,Netherlands,Centre-Forward,CF,,Ajax U21,Netherlands,0.0,in,summer,Eredivisie,1999,True,free loan
FC Den Bosch,Chaly Jones,22.0,Curacao,Right Winger,RW,,Excelsior,Netherlands,0.0,in,summer,Eredivisie,1999,False,
FC Den Bosch,Menno Willems,22.0,Netherlands,Left-Back,LB,,Vitesse,Netherlands,0.0,in,summer,Eredivisie,1999,True,free loan
FC Den Bosch,Martijn van Strien,20.0,Netherlands,Goalkeeper,GK,,Vitesse,Netherlands,,in,summer,Eredivisie,1999,False,
FC Den Bosch,Patricio Graff,23.0,Argentina,Left-Back,LB,,Feyenoord,Netherlands,0.0,in,summer,Eredivisie,1999,True,free loan
FC Den Bosch,Regie Martina,23.0,Netherlands,midfield,midfield,,Scheveningen,Netherlands,,in,summer,Eredivisie,1999,False,
FC Den Bosch,Ali Fattouchi,24.0,Netherlands,midfield,midfield,,Excelsior,Netherlands,,in,summer,Eredivisie,1999,False,
FC Den Bosch,Michel Ribeiro,23.0,Belgium,Attacking Midfield,AM,,Telstar,Netherlands,,in,summer,Eredivisie,1999,False,
FC Den Bosch,Bas Peijs,21.0,Netherlands,midfield,midfield,,VV Gemert,Netherlands,,in,summer,Eredivisie,1999,False,
FC Den Bosch,Shalimar Jones,22.0,Curacao,defence,defence,,Excelsior,Netherlands,,in,summer,Eredivisie,1999,False,
FC Den Bosch,Henk Vos,31.0,Netherlands,Centre-Forward,CF,,Feyenoord,Netherlands,,in,summer,Eredivisie,1999,False,
FC Den Bosch,Anthony Lurling,22.0,Netherlands,Attacking Midfield,AM,,Heerenveen,Netherlands,,out,summer,Eredivisie,1999,False,
FC Den Bosch,Paul Janssen,27.0,Netherlands,defence,defence,,FC Groningen,Netherlands,,out,summer,Eredivisie,1999,False,
FC Den Bosch,Marcel van Helmond,32.0,Netherlands,Right Winger,RW,,RBC Roosendaal,Netherlands,,out,summer,Eredivisie,1999,False,
FC Den Bosch,Udo Busby,25.0,Netherlands,defence,defence,,De Treffers,Netherlands,,out,summer,Eredivisie,1999,False,
FC Den Bosch,Oswald Snip,27.0,Netherlands,attack,attack,,TOP Oss,Netherlands,,out,summer,Eredivisie,1999,False,
FC Den Bosch,Gerrie Schaap,34.0,Netherlands,midfield,midfield,,VVV-Venlo,Netherlands,,out,summer,Eredivisie,1999,False,
FC Den Bosch,Hans Gillhaus,35.0,Netherlands,Centre-Forward,CF,,Retired,,,out,summer,Eredivisie,1999,False,
FC Den Bosch,Jan van Grinsven,39.0,Netherlands,Goalkeeper,GK,,Retired,,,out,summer,Eredivisie,1999,False,
FC Den Bosch,Daniel Voigt,21.0,Netherlands,Centre-Back,CB,,PSV U21,Netherlands,0.0,out,summer,Eredivisie,1999,True,end of loan
FC Den Bosch,Mark Schenning,29.0,Netherlands,Centre-Back,CB,,Willem II,Netherlands,,in,winter,Eredivisie,1999,False,
FC Den Bosch,Martin Reynders,27.0,Netherlands,Centre-Forward,CF,,FC Haka,Finland,0.0,in,winter,Eredivisie,1999,True,free loan
FC Den Bosch,Christopher Wreh,24.0,Liberia,Centre-Forward,CF,,Arsenal,England,0.0,in,winter,Eredivisie,1999,True,free loan
FC Den Bosch,Rob Wielaert,20.0,Netherlands,Centre-Back,CB,,PSV Eindhoven,Netherlands,0.0,in,winter,Eredivisie,1999,True,free loan
FC Den Bosch,Richard Stricker,29.0,Netherlands,attack,attack,,Telstar,Netherlands,,out,winter,Eredivisie,1999,False,
FC Utrecht,Harald Wapenaar,29.0,Netherlands,Goalkeeper,GK,,Udinese,Italy,650000.0,in,summer,Eredivisie,1999,False,
FC Utrecht,Azubuike Oliseh,20.0,Nigeria,Centre-Back,CB,,RSC Anderlecht,Belgium,0.0,in,summer,Eredivisie,1999,False,
FC Utrecht,Karim Touzani,18.0,Netherlands,Defensive Midfield,DM,,Ajax U19,Netherlands,0.0,in,summer,Eredivisie,1999,False,
FC Utrecht,Marinus Dijkhuizen,27.0,Netherlands,Centre-Forward,CF,,Cambuur L.,Netherlands,0.0,in,summer,Eredivisie,1999,False,
