club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
Anzhi Makhachkala,Predrag Randjelovic,22,Serbia,Centre-Forward,CF,,Zvezdara,Serbia,130000.0,in,summer,Premier Liga,1999,False,
Anzhi Makhachkala,Aleksandr Zhidkov,34,Azerbaijan,Goalkeeper,GK,,Tzafririm Holon,Israel,,in,summer,Premier Liga,1999,False,
Anzhi Makhachkala,Aleksandr Gogoberishvili,22,Georgia,Defensive Midfield,DM,,FC Locomotive,Georgia,,in,summer,Premier Liga,1999,False,
Anzhi Makhachkala,Arif Asadov,28,Azerbaijan,Right-Back,RB,,Neftchi Baku,Azerbaijan,,out,summer,Premier Liga,1999,False,
Anzhi Makhachkala,Alikhan Ramazanov,22,Russia,midfield,midfield,,Spartak Nalchik,Russia,,out,summer,Premier Liga,1999,False,
Anzhi Makhachkala,Zehrudin Kavazovic,23,Bosnia-Herzegovina,Centre-Forward,CF,,VfL Osnabrück,Germany,0.0,in,winter,Premier Liga,1999,False,
Anzhi Makhachkala,Dzenan Hosic,23,Bosnia-Herzegovina,Centre-Back,CB,,FK Sarajevo,Bosnia-Herzegovina,,in,winter,Premier Liga,1999,False,
Anzhi Makhachkala,Sergey Nekrasov,26,Russia,Left-Back,LB,,Dinamo Moscow,Russia,,in,winter,Premier Liga,1999,False,
Anzhi Makhachkala,Nebojša Stojkovic,25,Serbia,Centre-Back,CB,,Pobeda Prilep,North Macedonia,,in,winter,Premier Liga,1999,False,
Anzhi Makhachkala,Aleksey Gudkov,27,Russia,midfield,midfield,,Kristall,Russia,,in,winter,Premier Liga,1999,False,
Anzhi Makhachkala,Rafael Zangionov,21,Russia,Attacking Midfield,AM,,Career break,,,in,winter,Premier Liga,1999,False,
Anzhi Makhachkala,Paata Berishvili,26,Russia,Right Winger,RW,,Kuban Krasnodar,Russia,,out,winter,Premier Liga,1999,False,
CSKA Moscow,Oleg Sischin,24,Moldova,Right Midfield,RM,,Constructorul,Moldova,300000.0,in,summer,Premier Liga,1999,False,
CSKA Moscow,Goran Gutalj,29,Serbia,Centre-Forward,CF,,NS Mura,Slovenia,0.0,in,summer,Premier Liga,1999,False,
CSKA Moscow,Marek Holly,25,Slovakia,Defensive Midfield,DM,,Lokomotiv NN,Russia,,in,summer,Premier Liga,1999,False,
CSKA Moscow,Maksim Nizovtsev,26,Kazakhstan,Left Midfield,LM,,Baltika,Russia,0.0,in,summer,Premier Liga,1999,True,free loan
CSKA Moscow,Aleksandr Borodkin,27,Russia,Centre-Back,CB,,Torpedo-ZiL,Russia,,out,summer,Premier Liga,1999,False,
CSKA Moscow,Petr Sedunov,22,Russia,Central Midfield,CM,,M. Lipetsk,Russia,0.0,out,summer,Premier Liga,1999,True,free loan
CSKA Moscow,Rustem Bulatov,25,Russia,Centre-Back,CB,,Rubin Kazan,Russia,0.0,in,winter,Premier Liga,1999,False,
CSKA Moscow,Yuri Okroshidze,29,Russia,Goalkeeper,GK,,Rubin Kazan,Russia,,in,winter,Premier Liga,1999,False,
CSKA Moscow,Albert Oskolkov,26,Russia,Centre-Back,CB,,Torpedo-ZiL,Russia,,in,winter,Premier Liga,1999,False,
CSKA Moscow,Vyacheslav Gerashchenko,27,Belarus,defence,defence,,Chernomorets N.,Russia,,in,winter,Premier Liga,1999,False,
CSKA Moscow,Vadim Skripchenko,24,Belarus,Left-Back,LB,,BATE Borisov,Belarus,,in,winter,Premier Liga,1999,False,
CSKA Moscow,Artem Enin,23,Russia,Central Midfield,CM,,Shinnik,Russia,,in,winter,Premier Liga,1999,False,
CSKA Moscow,Aleksey Bychkov,27,Russia,attack,attack,,Shinnik,Russia,,in,winter,Premier Liga,1999,False,
CSKA Moscow,Stanislav Lysenko,27,Russia,Defensive Midfield,DM,,Rubin Kazan,Russia,,in,winter,Premier Liga,1999,False,
CSKA Moscow,Goran Gutalj,30,Serbia,Centre-Forward,CF,,ND Gorica,Slovenia,0.0,out,winter,Premier Liga,1999,False,
CSKA Moscow,Petr Sedunov,22,Russia,Central Midfield,CM,,Bodens BK,Sweden,30000.0,out,winter,Premier Liga,1999,False,
CSKA Moscow,Dmitri Goncharov,24,Russia,Goalkeeper,GK,,Fakel Voronezh,Russia,,out,winter,Premier Liga,1999,False,
CSKA Moscow,Aleksey Saveljev,22,Russia,Attacking Midfield,AM,,Lokomotiv NN,Russia,0.0,out,winter,Premier Liga,1999,True,free loan
CSKA Moscow,Denis Pervushin,22,Russia,Left Midfield,LM,,FK Mozyr-ZLiN,Belarus,,out,winter,Premier Liga,1999,False,
CSKA Moscow,Aleksandr Grishin,28,Russia,Central Midfield,CM,,Fakel Voronezh,Russia,,out,winter,Premier Liga,1999,False,
CSKA Moscow,Viktor Navochenko,29,Russia,midfield,midfield,,Saturn REN-TV,Russia,,out,winter,Premier Liga,1999,False,
CSKA Moscow,Aleksandr Gerasimov,29,Russia,Right Winger,RW,,KS Samara,Russia,,out,winter,Premier Liga,1999,False,
CSKA Moscow,Andrey Novosadov,27,Russia,Goalkeeper,GK,,Lokomotiv NN,Russia,0.0,out,winter,Premier Liga,1999,True,free loan
Chernomorets Novorossijsk,Volodymyr Zayarnyi,28,Ukraine,midfield,midfield,,Sokol Saratov,Russia,0.0,in,summer,Premier Liga,1999,False,
Chernomorets Novorossijsk,Aleksey Kutsenko,26,Russia,Right Winger,RW,,Sokol Saratov,Russia,,in,summer,Premier Liga,1999,False,
Chernomorets Novorossijsk,Maksim Shevchenko,19,Kazakhstan,midfield,midfield,,Neftekhimik,Russia,,in,summer,Premier Liga,1999,False,
Chernomorets Novorossijsk,Sergey Lapshin,24,Russia,Central Midfield,CM,,Lotto-MKM Moskau,Russia,,in,summer,Premier Liga,1999,False,
Chernomorets Novorossijsk,Aleksandr Solop,28,Russia,Right-Back,RB,,Maccabi Netanya,Israel,,in,summer,Premier Liga,1999,False,
Chernomorets Novorossijsk,Andrey Nikolaev,22,Russia,midfield,midfield,,Khimki,Russia,0.0,in,summer,Premier Liga,1999,True,free loan
Chernomorets Novorossijsk,Hans Eric Ekounga,18,Cameroon,Centre-Forward,CF,,Cotonsport,Cameroon,0.0,out,summer,Premier Liga,1999,False,
Chernomorets Novorossijsk,Anatoli Vanzhula,24,Russia,midfield,midfield,,Nosta,Russia,,out,summer,Premier Liga,1999,False,
Chernomorets Novorossijsk,Vladimir Kuzmichev,20,Russia,Left Winger,LW,,Spartak II,Russia,,in,winter,Premier Liga,1999,False,
Chernomorets Novorossijsk,Denis Mashkarin,26,Russia,Centre-Back,CB,,Lotto-MKM Moskau,Russia,,in,winter,Premier Liga,1999,False,
