club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
Club Brugge KV,Philippe Clement,25,Belgium,Centre-Back,CB,,Coventry,England,1150000.0,in,summer,Jupiler Pro League,1999,False,
Club Brugge KV,Gaëtan Englebert,23,Belgium,Defensive Midfield,DM,,Sint-Truiden,Belgium,0.0,in,summer,Jupiler Pro League,1999,False,
Club Brugge KV,Jochen Janssen,23,Belgium,Centre-Forward,CF,,KVC Westerlo,Belgium,,in,summer,Jupiler Pro League,1999,False,
Club Brugge KV,Sandy Martens,26,Belgium,Centre-Forward,CF,,KAA Gent,Belgium,,in,summer,Jupiler Pro League,1999,False,
Club Brugge KV,Tim Smolders,18,Belgium,Central Midfield,CM,,KFC Verbr. Geel,Belgium,,in,summer,Jupiler Pro League,1999,False,
Club Brugge KV,Philippe Vande Walle,37,Belgium,Goalkeeper,GK,,Eendracht Aalst,Belgium,,in,summer,Jupiler Pro League,1999,False,
Club Brugge KV,Aminu Sani,19,Nigeria,Central Midfield,CM,,Atalanta BC,Italy,,in,summer,Jupiler Pro League,1999,False,
Club Brugge KV,Bjorn Plettinck,22,Belgium,Left-Back,LB,,KV Oostende,Belgium,,in,summer,Jupiler Pro League,1999,False,
Club Brugge KV,Eric Addo,20,Ghana,Centre-Back,CB,,PSV Eindhoven,Netherlands,5000000.0,out,summer,Jupiler Pro League,1999,False,
Club Brugge KV,Nordin Jbari,24,Belgium,Centre-Forward,CF,,Troyes,France,900000.0,out,summer,Jupiler Pro League,1999,False,
Club Brugge KV,Gunter Verjans,25,Belgium,Defensive Midfield,DM,,Sint-Truiden,Belgium,0.0,out,summer,Jupiler Pro League,1999,False,
Club Brugge KV,Ebou Sillah,19,The Gambia,Left Winger,LW,,KRC Harelbeke,Belgium,0.0,out,summer,Jupiler Pro League,1999,True,free loan
Club Brugge KV,Joeri Pardo,21,Belgium,defence,defence,,KFC Wevelgem Cit,Belgium,0.0,out,summer,Jupiler Pro League,1999,True,free loan
Club Brugge KV,Gert Claessens,27,Belgium,Left Midfield,LM,,Real Oviedo,Spain,,out,summer,Jupiler Pro League,1999,False,
Club Brugge KV,Elos Elonga-Ekakia,25,DR Congo,Centre-Forward,CF,,RSC Anderlecht,Belgium,,out,summer,Jupiler Pro League,1999,False,
Club Brugge KV,Tomas Danilevicius,20,Lithuania,Centre-Forward,CF,,Lausanne-Sport,Switzerland,,out,summer,Jupiler Pro League,1999,False,
Club Brugge KV,Maxime D'Hoore,21,Burkina Faso,attack,attack,,KRC Harelbeke,Belgium,,out,summer,Jupiler Pro League,1999,False,
Club Brugge KV,Jurgen Belpaire,26,Belgium,Goalkeeper,GK,,RBC Roosendaal,Netherlands,,out,summer,Jupiler Pro League,1999,False,
Club Brugge KV,Bjorn Plettinck,22,Belgium,Left-Back,LB,,KSV Oudenaarde,Belgium,,out,summer,Jupiler Pro League,1999,False,
Club Brugge KV,Franky Van der Elst,38,Belgium,Defensive Midfield,DM,,Retired,,,out,summer,Jupiler Pro League,1999,False,
Club Brugge KV,Andrés Mendoza,21,Peru,Centre-Forward,CF,,Sport. Cristal,Peru,,in,winter,Jupiler Pro League,1999,False,
Club Brugge KV,Darko Anic,25,Serbia,midfield,midfield,,Siirt Jetpa,Turkey,,out,winter,Jupiler Pro League,1999,False,
Club Brugge KV,Bjorn Plettinck,22,Belgium,Left-Back,LB,,KSV Oudenaarde,Belgium,,out,winter,Jupiler Pro League,1999,False,
Club Brugge KV,Philippe Vande Walle,38,Belgium,Goalkeeper,GK,,Retired,,,out,winter,Jupiler Pro League,1999,False,
Excelsior Mouscron,Marcin Zewlakow,23,Poland,Centre-Forward,CF,,KSK Beveren,Belgium,0.0,in,summer,Jupiler Pro League,1999,False,
Excelsior Mouscron,Michal Zewlakow,23,Poland,Centre-Back,CB,,KSK Beveren,Belgium,,in,summer,Jupiler Pro League,1999,False,
Excelsior Mouscron,Alexandre Teklak,23,Belgium,Centre-Back,CB,,RSC Charleroi,Belgium,,in,summer,Jupiler Pro League,1999,False,
Excelsior Mouscron,Zoran Ban,26,Croatia,Centre-Forward,CF,,KRC Genk,Belgium,,out,summer,Jupiler Pro League,1999,False,
Excelsior Mouscron,Claude Verspaille,34,Belgium,Right Midfield,RM,,KV Kortrijk,Belgium,,out,summer,Jupiler Pro League,1999,False,
Excelsior Mouscron,Frédéric Pierre,25,Belgium,Centre-Forward,CF,,Standard Liège,Belgium,,out,summer,Jupiler Pro League,1999,False,
