club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
1. FC Köln,Ion Vladoiu,27,Romania,Centre-Forward,CF,,Steaua Bukarest,Romania,750000.0,in,summer,1 Bundesliga,1996,False,
1. FC Köln,Bodo Schmidt,28,Germany,Centre-Back,CB,,Bor. Dortmund,Germany,400000.0,in,summer,1 Bundesliga,1996,False,
1. FC Köln,Michael Kostner,27,Germany,Sweeper,SW,,FC 08 Homburg,Germany,250000.0,in,summer,1 Bundesliga,1996,False,
1. FC Köln,Dieter Schönberger,23,Germany,Defensive Midfield,DM,,SV Lohhof,Germany,0.0,in,summer,1 Bundesliga,1996,False,
1. FC Köln,Antonio Ananiev,31,Bulgaria,Goalkeeper,GK,,Energie Cottbus,Germany,,in,summer,1 Bundesliga,1996,False,
1. FC Köln,Uwe Scherr,29,Germany,Right Midfield,RM,,FC Schalke 04,Germany,,in,summer,1 Bundesliga,1996,False,
1. FC Köln,Bodo Illgner,29,Germany,Goalkeeper,GK,,Real Madrid,Spain,2000000.0,out,summer,1 Bundesliga,1996,False,
1. FC Köln,Dietmar Beiersdorfer,32,Germany,Centre-Back,CB,,Reggiana,Italy,350000.0,out,summer,1 Bundesliga,1996,False,
1. FC Köln,Bjarne Goldbaek,27,Denmark,Central Midfield,CM,,FC Copenhagen,Denmark,250000.0,out,summer,1 Bundesliga,1996,False,
1. FC Köln,Reinhold Breu,25,Germany,Second Striker,SS,,Austria Vienna,Austria,0.0,out,summer,1 Bundesliga,1996,False,
1. FC Köln,Guido Jörres,22,Germany,Sweeper,SW,,F. Düsseldorf,Germany,,out,summer,1 Bundesliga,1996,False,
1. FC Köln,Christian Wolski,23,Germany,midfield,midfield,,Bonner SC,Germany,,out,summer,1 Bundesliga,1996,False,
1. FC Köln,Reinhard Stumpf,34,Germany,Centre-Back,CB,,Vegalta Sendai,Japan,,out,summer,1 Bundesliga,1996,False,
1. FC Köln,Christian Dollberg,24,Argentina,Centre-Back,CB,,Boca Juniors,Argentina,,out,summer,1 Bundesliga,1996,False,
1. FC Köln,Tuncay Nadaroglu,22,Germany,Centre-Back,CB,,FV Bad Honnef,Germany,50000.0,in,winter,1 Bundesliga,1996,False,
1. FC Köln,Christer Fursth,26,Sweden,Left Midfield,LM,,Helsingborg,Sweden,,in,winter,1 Bundesliga,1996,False,
1. FC Köln,Olaf Janßen,30,Germany,Defensive Midfield,DM,,E. Frankfurt,Germany,,out,winter,1 Bundesliga,1996,False,
Arminia Bielefeld,Stefan Kuntz,33,Germany,Centre-Forward,CF,,Besiktas,Turkey,1250000.0,in,summer,1 Bundesliga,1996,False,
Arminia Bielefeld,Giuseppe Reina,24,Germany,Right Winger,RW,,Wattenscheid 09,Germany,375000.0,in,summer,1 Bundesliga,1996,False,
Arminia Bielefeld,Markos Rainer Rauffmann,29,Cyprus,Centre-Forward,CF,,E. Frankfurt,Germany,250000.0,in,summer,1 Bundesliga,1996,False,
Arminia Bielefeld,Silvio Meißner,23,Germany,Defensive Midfield,DM,,Chemnitzer FC,Germany,225000.0,in,summer,1 Bundesliga,1996,False,
Arminia Bielefeld,Heiko Gerber,23,Germany,Left-Back,LB,,Chemnitzer FC,Germany,225000.0,in,summer,1 Bundesliga,1996,False,
Arminia Bielefeld,Rob Maas,26,Netherlands,Defensive Midfield,DM,,Feyenoord,Netherlands,0.0,in,summer,1 Bundesliga,1996,False,
Arminia Bielefeld,Josef Ivanovic,22,Germany,Centre-Forward,CF,,TuS Quelle,Germany,0.0,in,summer,1 Bundesliga,1996,False,
Arminia Bielefeld,Uwe Fuchs,29,Germany,Centre-Forward,CF,,Millwall,England,0.0,in,summer,1 Bundesliga,1996,False,
Arminia Bielefeld,Johann Stenzel,21,Germany,midfield,midfield,,FC St. Pauli II,Germany,35000.0,in,summer,1 Bundesliga,1996,False,
Arminia Bielefeld,Günther Schäfer,34,Germany,Centre-Back,CB,,VfB Stuttgart,Germany,,in,summer,1 Bundesliga,1996,False,
Arminia Bielefeld,Sonny Silooy,32,Netherlands,Right-Back,RB,,Ajax,Netherlands,,in,summer,1 Bundesliga,1996,False,
Arminia Bielefeld,Hayden Foxe,19,Australia,Centre-Back,CB,,Ajax,Netherlands,,in,summer,1 Bundesliga,1996,False,
Arminia Bielefeld,Ayhan Tumani,24,Germany,Centre-Forward,CF,,FC Volendam,Netherlands,0.0,out,summer,1 Bundesliga,1996,False,
Arminia Bielefeld,Ivaylo Andonov,28,Bulgaria,Centre-Forward,CF,,CSKA Sofia,Bulgaria,0.0,out,summer,1 Bundesliga,1996,False,
Arminia Bielefeld,Mike Schürmann,23,Germany,midfield,midfield,,RW Essen,Germany,0.0,out,summer,1 Bundesliga,1996,False,
Arminia Bielefeld,Bodo Sievers,35,Germany,Sweeper,SW,,SV Holzwickede,Germany,0.0,out,summer,1 Bundesliga,1996,False,
Arminia Bielefeld,Angelo Vier,24,Germany,Centre-Forward,CF,,RW Essen,Germany,,out,summer,1 Bundesliga,1996,False,
Arminia Bielefeld,Markos Rainer Rauffmann,29,Cyprus,Centre-Forward,CF,,LASK,Austria,0.0,out,summer,1 Bundesliga,1996,True,free loan
Arminia Bielefeld,Ulrich Stein,41,Germany,Goalkeeper,GK,,Career break,,,out,summer,1 Bundesliga,1996,False,
Arminia Bielefeld,Roland Kopp,31,Germany,midfield,midfield,,Retired,,,out,summer,1 Bundesliga,1996,False,
Arminia Bielefeld,Frank Geideck,29,Germany,midfield,midfield,,Retired,,,out,summer,1 Bundesliga,1996,False,
Arminia Bielefeld,Matthias Breitkreutz,25,Germany,Attacking Midfield,AM,,Hansa Rostock,Germany,0.0,in,winter,1 Bundesliga,1996,True,free loan
