club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
AC Milan,Klaas-Jan Huntelaar,25,Netherlands,Centre-Forward,CF,20000000.0,Real Madrid,Spain,15000000.0,in,summer,Serie A,2009,False,
AC Milan,Ignazio Abate,22,Italy,Right-Back,RB,1800000.0,Torino,Italy,2800000.0,in,summer,Serie A,2009,False,
AC Milan,Davide Di Gennaro,21,Italy,Attacking Midfield,AM,800000.0,Genoa,Italy,2500000.0,in,summer,Serie A,2009,False,
AC Milan,Elia Legati,24,Italy,Centre-Back,CB,600000.0,FC Crotone,Italy,400000.0,in,summer,Serie A,2009,False,
AC Milan,Oguchi Onyewu,27,United States,Centre-Back,CB,4500000.0,Standard Liège,Belgium,0.0,in,summer,Serie A,2009,False,
AC Milan,Flavio Roma,35,Italy,Goalkeeper,GK,1400000.0,Monaco,France,0.0,in,summer,Serie A,2009,False,
AC Milan,Kaká,27,Brazil,Attacking Midfield,AM,55000000.0,Real Madrid,Spain,67000000.0,out,summer,Serie A,2009,False,
AC Milan,Yoann Gourcuff,22,France,Attacking Midfield,AM,18500000.0,G. Bordeaux,France,13500000.0,out,summer,Serie A,2009,False,
AC Milan,Marcus Diniz,21,Brazil,Centre-Back,CB,,AS Livorno,Italy,150000.0,out,summer,Serie A,2009,True,loan with fee
AC Milan,Sandro Bloudek,23,Slovenia,Attacking Midfield,AM,350000.0,Varteks,Croatia,0.0,out,summer,Serie A,2009,False,
AC Milan,Digão,23,Brazil,Centre-Back,CB,350000.0,Lecce,Italy,0.0,out,summer,Serie A,2009,True,free loan
AC Milan,Zeljko Kalac,36,Australia,Goalkeeper,GK,800000.0,AO Kavala,Greece,0.0,out,summer,Serie A,2009,False,
AC Milan,Elia Legati,23,Italy,Centre-Back,CB,50000.0,FC Crotone,Italy,10000.0,out,summer,Serie A,2009,False,
AC Milan,Pierre-Emerick Aubameyang,20,Gabon,Centre-Forward,CF,1000000.0,LOSC Lille,France,0.0,out,summer,Serie A,2009,True,free loan
AC Milan,Matteo Darmian,19,Italy,Right-Back,RB,300000.0,Padova,Italy,0.0,out,summer,Serie A,2009,True,free loan
AC Milan,Wilfred Osuji,18,Nigeria,Defensive Midfield,DM,,Varese,Italy,0.0,out,summer,Serie A,2009,True,free loan
AC Milan,Marco Bergamini,21,Italy,Centre-Back,CB,,San Marino,Italy,0.0,out,summer,Serie A,2009,True,free loan
AC Milan,Filippo Noventa,18,Italy,defence,defence,,Monza,Italy,,out,summer,Serie A,2009,False,
AC Milan,William-Fils Aubameyang,22,Gabon,Centre-Back,CB,250000.0,KAS Eupen,Belgium,0.0,out,summer,Serie A,2009,True,free loan
AC Milan,Paolo Maldini,41,Italy,Left-Back,LB,2000000.0,Retired,,,out,summer,Serie A,2009,False,
AC Milan,Tabaré Viúdez,19,Uruguay,Right Winger,RW,750000.0,Without Club,,,out,summer,Serie A,2009,False,
AC Milan,Mathías Cardacio,21,Uruguay,Central Midfield,CM,500000.0,Without Club,,,out,summer,Serie A,2009,False,
AC Milan,Andriy Shevchenko,32,Ukraine,Centre-Forward,CF,10000000.0,Chelsea,England,0.0,out,summer,Serie A,2009,True,end of loan
AC Milan,Philippe Senderos,24,Switzerland,Centre-Back,CB,5000000.0,Arsenal,England,0.0,out,summer,Serie A,2009,True,end of loan
AC Milan,David Beckham,34,England,Right Midfield,RM,9000000.0,LA Galaxy,United States,0.0,out,summer,Serie A,2009,True,end of loan
AC Milan,Felipe Mattioni,20,Brazil,Right-Back,RB,1300000.0,Maga,Brazil,0.0,out,summer,Serie A,2009,True,end of loan
AC Milan,Dominic Adiyiah,20,Ghana,Right Winger,RW,1000000.0,Fredrikstad,Norway,1400000.0,in,winter,Serie A,2009,False,
AC Milan,Mancini,29,Brazil,Left Winger,LW,8500000.0,Inter,Italy,0.0,in,winter,Serie A,2009,True,free loan
AC Milan,David Beckham,34,England,Right Midfield,RM,9000000.0,LA Galaxy,United States,0.0,in,winter,Serie A,2009,True,free loan
AC Milan,Davide Di Gennaro,21,Italy,Attacking Midfield,AM,2500000.0,AS Livorno,Italy,0.0,out,winter,Serie A,2009,True,free loan
AC Milan,Digão,24,Brazil,Centre-Back,CB,350000.0,FC Crotone,Italy,0.0,out,winter,Serie A,2009,True,free loan
AC Milan,Marco Storari,33,Italy,Goalkeeper,GK,1500000.0,Sampdoria,Italy,0.0,out,winter,Serie A,2009,True,free loan
ACF Fiorentina,Savio Nsereko,20,Germany,Right Winger,RW,4000000.0,West Ham,England,6200000.0,in,summer,Serie A,2009,False,
ACF Fiorentina,Lorenzo De Silvestri,21,Italy,Right-Back,RB,3200000.0,Lazio,Italy,5500000.0,in,summer,Serie A,2009,False,
ACF Fiorentina,Marco Marchionni,28,Italy,Right Midfield,RM,6000000.0,Juventus,Italy,4500000.0,in,summer,Serie A,2009,False,
ACF Fiorentina,Cesare Natali,30,Italy,Centre-Back,CB,1900000.0,Torino,Italy,2800000.0,in,summer,Serie A,2009,False,
ACF Fiorentina,Cristiano Zanetti,32,Italy,Defensive Midfield,DM,6500000.0,Juventus,Italy,2000000.0,in,summer,Serie A,2009,False,
ACF Fiorentina,Francesco Di Tacchio,19,Italy,Defensive Midfield,DM,150000.0,Ascoli,Italy,1800000.0,in,summer,Serie A,2009,False,
ACF Fiorentina,José Castillo,33,Argentina,Centre-Forward,CF,2000000.0,Lecce,Italy,1000000.0,in,summer,Serie A,2009,False,
ACF Fiorentina,Lorenzo Morelli,22,Italy,Centre-Forward,CF,50000.0,Reggiana,Italy,,in,summer,Serie A,2009,False,
ACF Fiorentina,Marco Romizi,20,Italy,Central Midfield,CM,150000.0,Reggiana,Italy,,in,summer,Serie A,2009,False,
ACF Fiorentina,Felipe Melo,26,Brazil,Defensive Midfield,DM,9500000.0,Juventus,Italy,25000000.0,out,summer,Serie A,2009,False,
ACF Fiorentina,Zdravko Kuzmanovic,21,Serbia,Central Midfield,CM,9500000.0,VfB Stuttgart,Germany,8000000.0,out,summer,Serie A,2009,False,
ACF Fiorentina,Franco Semioli,29,Italy,Right Winger,RW,3000000.0,Sampdoria,Italy,5000000.0,out,summer,Serie A,2009,False,
ACF Fiorentina,Manuel da Costa,23,Morocco,Centre-Back,CB,1500000.0,West Ham,England,2700000.0,out,summer,Serie A,2009,False,
ACF Fiorentina,Arturo Lupoli,22,Italy,Centre-Forward,CF,1250000.0,Ascoli,Italy,1000000.0,out,summer,Serie A,2009,False,
ACF Fiorentina,Ondrej Mazuch,20,Czech Republic,Centre-Back,CB,900000.0,RSC Anderlecht,Belgium,0.0,out,summer,Serie A,2009,True,free loan
