club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
Aberdeen FC,Stuart Nelson,27,England,Goalkeeper,GK,100000.0,Norwich,England,0.0,in,summer,Scottish Premiership,2009,False,
Aberdeen FC,Jerel Ifil,27,England,Centre-Back,CB,50000.0,Swindon Town,England,0.0,in,summer,Scottish Premiership,2009,False,
Aberdeen FC,Davide Grassi,23,Italy,Centre-Back,CB,,Sant Andreu,Spain,0.0,in,summer,Scottish Premiership,2009,False,
Aberdeen FC,Mo Ross,28,Scotland,Right-Back,RB,400000.0,Without Club,,,in,summer,Scottish Premiership,2009,False,
Aberdeen FC,Lee Mair,28,Scotland,Centre-Back,CB,400000.0,St. Mirren,Scotland,0.0,out,summer,Scottish Premiership,2009,False,
Aberdeen FC,Scott Severin,29,Scotland,Central Midfield,CM,1500000.0,Watford,England,0.0,out,summer,Scottish Premiership,2009,False,
Aberdeen FC,Jamie Smith,28,Scotland,Right Winger,RW,1000000.0,Colorado,United States,0.0,out,summer,Scottish Premiership,2009,False,
Aberdeen FC,Jonathan Bateman,20,England,Goalkeeper,GK,125000.0,Peterhead,Scotland,0.0,out,summer,Scottish Premiership,2009,True,free loan
Aberdeen FC,Bertrand Bossu,28,France,Goalkeeper,GK,250000.0,Without Club,,,out,summer,Scottish Premiership,2009,False,
Aberdeen FC,Steven MacLean,27,Scotland,Centre-Forward,CF,800000.0,Plymouth,England,0.0,in,winter,Scottish Premiership,2009,True,free loan
Aberdeen FC,Jim Paterson,30,Scotland,Left-Back,LB,800000.0,Plymouth,England,0.0,in,winter,Scottish Premiership,2009,True,free loan
Aberdeen FC,Paul Marshall,20,England,Attacking Midfield,AM,,Man City Res.,England,0.0,in,winter,Scottish Premiership,2009,True,free loan
Aberdeen FC,Mo Ross,28,Scotland,Right-Back,RB,400000.0,Without Club,,,in,winter,Scottish Premiership,2009,False,
Aberdeen FC,Lee Miller,26,Scotland,Centre-Forward,CF,2250000.0,Middlesbrough,England,685000.0,out,winter,Scottish Premiership,2009,False,
