club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
Amkar Perm,Dimitar Telkiyski,32,Bulgaria,Right Winger,RW,350000.0,Hapoel Tel Aviv,Israel,0.0,in,summer,Premier Liga,2009,False,
Amkar Perm,Victor,20,Brazil,Centre-Forward,CF,100000.0,Frosinone,Italy,,in,summer,Premier Liga,2009,False,
Amkar Perm,Aleksey Epifanov,26,Russia,Centre-Back,CB,200000.0,SKA-Energia,Russia,,in,summer,Premier Liga,2009,False,
Amkar Perm,Stjepan Babic,20,Croatia,Defensive Midfield,DM,125000.0,Baltika,Russia,,in,summer,Premier Liga,2009,False,
Amkar Perm,Dimitar Telkiyski,32,Bulgaria,Right Winger,RW,350000.0,Levski Sofia,Bulgaria,0.0,out,summer,Premier Liga,2009,False,
Amkar Perm,Edin Junuzovic,23,Croatia,Centre-Forward,CF,800000.0,Dinamo Bryansk,Russia,0.0,out,summer,Premier Liga,2009,True,free loan
Amkar Perm,Ivan Starkov,23,Russia,Left Winger,LW,700000.0,Khimki,Russia,0.0,out,summer,Premier Liga,2009,True,free loan
Amkar Perm,Josip Knezevic,21,Croatia,Attacking Midfield,AM,1100000.0,NK Osijek,Croatia,500000.0,in,winter,Premier Liga,2009,False,
Amkar Perm,Aleksey Popov,31,Kazakhstan,Centre-Back,CB,1700000.0,Rubin Kazan,Russia,0.0,in,winter,Premier Liga,2009,False,
Amkar Perm,Nikita Burmistrov,20,Russia,Right Winger,RW,200000.0,CSKA Moscow,Russia,0.0,in,winter,Premier Liga,2009,False,
Amkar Perm,Aleksandr Kolomeytsev,21,Russia,Central Midfield,CM,100000.0,FC Moscow,Russia,0.0,in,winter,Premier Liga,2009,False,
Amkar Perm,Denys Dedechko,22,Ukraine,Defensive Midfield,DM,200000.0,Dynamo 2 Kyiv,Ukraine,,in,winter,Premier Liga,2009,False,
Amkar Perm,Andrey Topchu,29,Russia,Left Winger,LW,1200000.0,Kuban Krasnodar,Russia,,in,winter,Premier Liga,2009,False,
Amkar Perm,Nikolay Zhilyaev,22,Russia,Right Winger,RW,650000.0,Kuban Krasnodar,Russia,250000.0,out,winter,Premier Liga,2009,False,
Amkar Perm,Nikola Drincic,25,Montenegro,Defensive Midfield,DM,3000000.0,Spartak Moscow,Russia,0.0,out,winter,Premier Liga,2009,False,
Amkar Perm,Ivan Starkov,23,Russia,Left Winger,LW,700000.0,SKA-Energia,Russia,0.0,out,winter,Premier Liga,2009,False,
Amkar Perm,Predrag Sikimic,27,Serbia,Centre-Forward,CF,500000.0,Ural,Russia,0.0,out,winter,Premier Liga,2009,False,
Amkar Perm,Dimitar Telkiyski,32,Bulgaria,Right Winger,RW,350000.0,Levski Sofia,Bulgaria,0.0,out,winter,Premier Liga,2009,False,
Amkar Perm,Vyacheslav Krendelev,27,Turkmenistan,Left Midfield,LM,300000.0,Baltika,Russia,,out,winter,Premier Liga,2009,False,
Amkar Perm,Stjepan Babic,21,Croatia,Defensive Midfield,DM,125000.0,NK Zagreb,Croatia,,out,winter,Premier Liga,2009,False,
Amkar Perm,William,27,Brazil,Left-Back,LB,650000.0,Shinnik,Russia,0.0,out,winter,Premier Liga,2009,True,free loan
Amkar Perm,Aleksey Epifanov,26,Russia,Centre-Back,CB,200000.0,Rotor Volgograd,Russia,,out,winter,Premier Liga,2009,False,
Amkar Perm,Jean Carlos,25,Brazil,Centre-Forward,CF,1500000.0,Shinnik,Russia,0.0,out,winter,Premier Liga,2009,True,free loan
Amkar Perm,Mikhail Afanasjev,23,Belarus,Right Midfield,RM,500000.0,Kuban Krasnodar,Russia,,out,winter,Premier Liga,2009,False,
Amkar Perm,Artur Stepanyan,22,Armenia,Centre-Back,CB,100000.0,Gazovik Orenburg,Russia,,out,winter,Premier Liga,2009,False,
Amkar Perm,Marius Papsys,20,Lithuania,Right Winger,RW,,FC Klaipeda,Lithuania,,out,winter,Premier Liga,2009,False,
Anzhi Makhachkala,Artur Maloyan,20,Russia,Centre-Forward,CF,400000.0,Spartak Moscow,Russia,0.0,in,summer,Premier Liga,2009,True,free loan
Anzhi Makhachkala,Konstantin Sovetkin,20,Russia,Central Midfield,CM,300000.0,Spartak II,Russia,0.0,in,summer,Premier Liga,2009,True,free loan
Anzhi Makhachkala,Anton Vlasov,20,Russia,Centre-Back,CB,300000.0,CSKA Moscow II,Russia,0.0,in,summer,Premier Liga,2009,True,free loan
Anzhi Makhachkala,Alan Kusov,27,Russia,Left Midfield,LM,500000.0,Standard Sumqayit,Azerbaijan,,in,summer,Premier Liga,2009,False,
Anzhi Makhachkala,Evgeniy Shcherbakov,23,Russia,Attacking Midfield,AM,500000.0,Unknown,,0.0,out,summer,Premier Liga,2009,False,
Anzhi Makhachkala,Artem Stepanov,21,Russia,Goalkeeper,GK,50000.0,Lokomotiv 2,Russia,,out,summer,Premier Liga,2009,False,
Anzhi Makhachkala,Konstantin Zuev,27,Russia,Central Midfield,CM,450000.0,Zhemchuzhina,Russia,,out,summer,Premier Liga,2009,False,
Anzhi Makhachkala,Nazir Kazharov,22,Russia,Centre-Forward,CF,1000000.0,Spartak Nalchik,Russia,0.0,out,summer,Premier Liga,2009,True,end of loan
Anzhi Makhachkala,Sergey Serdyukov,28,Russia,Centre-Forward,CF,350000.0,Terek Grozny,Russia,0.0,out,summer,Premier Liga,2009,True,end of loan
Anzhi Makhachkala,Todor Timonov,23,Bulgaria,Attacking Midfield,AM,,CSKA Sofia,Bulgaria,350000.0,in,winter,Premier Liga,2009,False,
Anzhi Makhachkala,Mahir Shukurov,27,Azerbaijan,Right-Back,RB,250000.0,Inter Baku,Azerbaijan,200000.0,in,winter,Premier Liga,2009,False,
Anzhi Makhachkala,Mitar Pekovic,28,Montenegro,Centre-Back,CB,650000.0,Vojvodina,Serbia,0.0,in,winter,Premier Liga,2009,False,
Anzhi Makhachkala,Nukri Revishvili,22,Georgia,Goalkeeper,GK,400000.0,Rubin Kazan,Russia,0.0,in,winter,Premier Liga,2009,False,
Anzhi Makhachkala,Andrey Streltsov,25,Russia,Second Striker,SS,150000.0,Khimki,Russia,0.0,in,winter,Premier Liga,2009,False,
Anzhi Makhachkala,Jan Holenda,24,Czech Republic,Centre-Forward,CF,950000.0,Sparta Prague,Czech Republic,,in,winter,Premier Liga,2009,False,
Anzhi Makhachkala,Davit Kvirkvelia,29,Georgia,Left-Back,LB,2000000.0,Rubin Kazan,Russia,0.0,in,winter,Premier Liga,2009,True,free loan
Anzhi Makhachkala,William,27,Brazil,Centre-Forward,CF,1700000.0,Paços Ferreira,Portugal,,in,winter,Premier Liga,2009,False,
Anzhi Makhachkala,Revaz Barabadze,21,Georgia,Centre-Forward,CF,200000.0,Career break,,,in,winter,Premier Liga,2009,False,
Anzhi Makhachkala,Aleksandr Danishevski,25,Russia,Centre-Forward,CF,700000.0,Zhemchuzhina,Russia,0.0,out,winter,Premier Liga,2009,False,
Anzhi Makhachkala,Oleg Malyukov,24,Russia,Centre-Back,CB,100000.0,Kuban Krasnodar,Russia,0.0,out,winter,Premier Liga,2009,False,
Anzhi Makhachkala,Viktor Chakrygin,25,Russia,Goalkeeper,GK,150000.0,Rusichi Orel,Russia,0.0,out,winter,Premier Liga,2009,False,
Anzhi Makhachkala,Daniil Gridnev,24,Russia,Defensive Midfield,DM,300000.0,KS Samara,Russia,0.0,out,winter,Premier Liga,2009,False,
Anzhi Makhachkala,Sandro Iashvili,24,Georgia,Centre-Forward,CF,325000.0,Metalurgi R.,Georgia,0.0,out,winter,Premier Liga,2009,True,free loan
