club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
Albacete Balompié,Gabelo Conejo,33,Costa Rica,Goalkeeper,GK,,Unknown,,,in,summer,Laliga,1993,False,
Albacete Balompié,Esteban Fradera Serrat,30,Spain,defence,defence,,RCD Mallorca,Spain,,in,summer,Laliga,1993,False,
Albacete Balompié,José González,26,Spain,attack,attack,,RCD Mallorca,Spain,,in,summer,Laliga,1993,False,
Albacete Balompié,Alejandro Rodríguez López,29,Spain,defence,defence,,Burgos CF,Spain,,in,summer,Laliga,1993,False,
Albacete Balompié,Josep Sala,29,Spain,midfield,midfield,,RCD Mallorca,Spain,,in,summer,Laliga,1993,False,
Albacete Balompié,Ramón,29,Spain,Centre-Forward,CF,,Dep. La Coruña,Spain,,in,summer,Laliga,1993,False,
Albacete Balompié,Vladan Dimitrijevic,20,Serbia,defence,defence,,UE Figueres,Spain,,in,summer,Laliga,1993,False,
Albacete Balompié,Antonio Pinilla,22,Spain,Left Winger,LW,,CD Tenerife,Spain,0.0,out,summer,Laliga,1993,False,
Albacete Balompié,Antônio Carlos Zago,24,Brazil,Centre-Back,CB,,Palmeiras,Brazil,0.0,out,summer,Laliga,1993,False,
Albacete Balompié,Jesús Unanua,24,Spain,Goalkeeper,GK,,CA Osasuna,Spain,,out,summer,Laliga,1993,False,
Albacete Balompié,Manolo Salvador,29,Spain,Central Midfield,CM,,Atl. Marbella,Spain,,out,summer,Laliga,1993,False,
Albacete Balompié,Armando Tejera,25,Spain,Centre-Back,CB,,Rayo Vallecano,Spain,,out,summer,Laliga,1993,False,
Albacete Balompié,Pedro Corbalán,26,Spain,attack,attack,,Real Murcia,Spain,,out,summer,Laliga,1993,False,
Albacete Balompié,Nilson,28,Brazil,Attacking Midfield,AM,,Fluminense,Brazil,,in,winter,Laliga,1993,False,
Athletic Bilbao,Iñigo Larrainzar,22,Spain,Right-Back,RB,,CA Osasuna,Spain,,in,summer,Laliga,1993,False,
Athletic Bilbao,Vicente Uriz,22,Spain,Defensive Midfield,DM,,Levante,Spain,,out,summer,Laliga,1993,False,
Athletic Bilbao,Rafael Alkorta,24,Spain,Centre-Back,CB,,Real Madrid,Spain,,out,summer,Laliga,1993,False,
Athletic Bilbao,Francisco Javier Luke,25,Spain,midfield,midfield,,CA Osasuna,Spain,0.0,out,summer,Laliga,1993,True,free loan
Athletic Bilbao,David Billabona,23,Spain,Central Midfield,CM,,Racing,Spain,,out,summer,Laliga,1993,False,
Athletic Bilbao,Luis de la Fuente,32,Spain,Left-Back,LB,,Alavés,Spain,,out,summer,Laliga,1993,False,
Athletic Bilbao,Rípodas,32,Spain,Central Midfield,CM,,Retired,,,out,summer,Laliga,1993,False,
Athletic Bilbao,Josema,24,Spain,Right-Back,RB,,UD Salamanca,Spain,,out,winter,Laliga,1993,False,
Atlético Madrid,José Luis Caminero,25,Spain,Central Midfield,CM,,Real Valladolid,Spain,,in,summer,Laliga,1993,False,
Atlético Madrid,Roman Kosecki,27,Poland,Centre-Forward,CF,,CA Osasuna,Spain,,in,summer,Laliga,1993,False,
Atlético Madrid,Kiko Narváez,21,Spain,Centre-Forward,CF,,Cádiz CF,Spain,,in,summer,Laliga,1993,False,
Atlético Madrid,Mami Quevedo,24,Spain,Central Midfield,CM,,Cádiz CF,Spain,,in,summer,Laliga,1993,False,
Atlético Madrid,Pirri Mori,22,Spain,Attacking Midfield,AM,,Real Oviedo,Spain,,in,summer,Laliga,1993,False,
Atlético Madrid,Serge-Alain Maguy,22,Cote d'Ivoire,midfield,midfield,,Africa Sports,Cote d'Ivoire,,in,summer,Laliga,1993,False,
Atlético Madrid,Tilico,28,Brazil,attack,attack,,Atl. Marbella,Spain,,in,summer,Laliga,1993,False,
