club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
CSKA Moscow,Valeri Broshin,30,Russia,Left Midfield,LM,,Badajoz 1905,Spain,,in,summer,Premier Liga,1993,False,
CSKA Moscow,Sergey Kolotovkin,27,Russia,Centre-Back,CB,,B. Jerusalem,Israel,,out,summer,Premier Liga,1993,False,
CSKA Moscow,Oleg Malyukov,28,Russia,Left-Back,LB,,H Rishon leZion,Israel,,out,summer,Premier Liga,1993,False,
CSKA Moscow,Sergey Krutov,24,Russia,Central Midfield,CM,,Dinamo Moscow,Russia,,out,summer,Premier Liga,1993,False,
CSKA Moscow,Yuri Bavykin,20,Russia,Left-Back,LB,,Lada-Togliat-VAZ,Russia,,in,winter,Premier Liga,1993,False,
CSKA Moscow,Aleksey Bychkov,21,Russia,attack,attack,,Shinnik,Russia,,in,winter,Premier Liga,1993,False,
CSKA Moscow,Vladislav Lemish,23,Russia,Left Winger,LW,,Palamós CF,Spain,,in,winter,Premier Liga,1993,False,
CSKA Moscow,Aleksey Bobrov,21,Russia,Right Winger,RW,,Lada-Togliat-VAZ,Russia,,in,winter,Premier Liga,1993,False,
CSKA Moscow,Valeri Masalitin,27,Russia,Centre-Forward,CF,,Spartak Moscow,Russia,,out,winter,Premier Liga,1993,False,
CSKA Moscow,Dmitri Karsakov,22,Russia,Right Midfield,RM,,Dinamo Moscow,Russia,,out,winter,Premier Liga,1993,False,
CSKA Moscow,Yuriy Dudnyk,25,Ukraine,midfield,midfield,,Metalurg Z.,Ukraine,,out,winter,Premier Liga,1993,False,
CSKA Moscow,Yervand Krbashyan,22,Armenia,Centre-Back,CB,,Zenit S-Pb,Russia,,out,winter,Premier Liga,1993,False,
CSKA Moscow,Mikhail Kolesnikov,27,Russia,Right Midfield,RM,,Retired,,,out,winter,Premier Liga,1993,False,
Dinamo Moscow,Yuri Kovtun,23,Russia,Left-Back,LB,,Rostselmash,Russia,,in,summer,Premier Liga,1993,False,
Dinamo Moscow,Igor Dobrovolski,25,Russia,Attacking Midfield,AM,,Marseille,France,,in,summer,Premier Liga,1993,False,
Dinamo Moscow,Andrey Chernyshov,25,Russia,Centre-Back,CB,,Spartak Moscow,Russia,,in,summer,Premier Liga,1993,False,
Dinamo Moscow,Sergey Krutov,24,Russia,Central Midfield,CM,,CSKA Moscow,Russia,,in,summer,Premier Liga,1993,False,
Dinamo Moscow,Nikolay Kovardaev,22,Russia,Centre-Forward,CF,,FK Interros,Russia,0.0,out,summer,Premier Liga,1993,False,
Dinamo Moscow,Sergey Derkach,26,Russia,Left Midfield,LM,,FC Basel,Switzerland,,out,summer,Premier Liga,1993,False,
Dinamo Moscow,Igor Sklyarov,26,Russia,Centre-Back,CB,,Career break,,,out,summer,Premier Liga,1993,False,
Dinamo Moscow,Sergey Shulgin,30,Russia,defence,defence,,Asmaral Moskau,Russia,0.0,in,winter,Premier Liga,1993,False,
Dinamo Moscow,Denis Klyuev,20,Russia,Central Midfield,CM,,Asmaral Moskau,Russia,,in,winter,Premier Liga,1993,False,
Dinamo Moscow,Dmitri Karsakov,22,Russia,Right Midfield,RM,,CSKA Moscow,Russia,,in,winter,Premier Liga,1993,False,
Dinamo Moscow,Aleksandr Smirnov,25,Russia,Right Midfield,RM,,Loko Moscow,Russia,,in,winter,Premier Liga,1993,False,
Dinamo Moscow,Oleg Samatov,28,Russia,Right-Back,RB,,Loko Moscow,Russia,,in,winter,Premier Liga,1993,False,
Dinamo Moscow,Aleksey Filippov,19,Russia,Central Midfield,CM,,Tekstilshchik,Russia,,in,winter,Premier Liga,1993,False,
Dinamo Moscow,Sergey Lapshin,18,Russia,Central Midfield,CM,,Volga Tver,Russia,,in,winter,Premier Liga,1993,False,
Dinamo Moscow,Aleksandr Borodkin,22,Russia,Centre-Back,CB,,Rostselmash,Russia,,in,winter,Premier Liga,1993,False,
Dinamo Moscow,Yuriy Kalitvintsev,25,Ukraine,Attacking Midfield,AM,,Lokomotiv NN,Russia,,out,winter,Premier Liga,1993,False,
Dinamo Moscow,Bakhva Tedeev,24,Russia,Central Midfield,CM,,Spartak V-kavkaz,Russia,,out,winter,Premier Liga,1993,False,
Dinamo Moscow,Sargis Hovhannisyan,25,Armenia,Right Midfield,RM,,Loko Moscow,Russia,,out,winter,Premier Liga,1993,False,
Dinamo Moscow,Yuriy Gudymenko,27,Ukraine,Centre-Forward,CF,,Lada-Togliat-VAZ,Russia,,out,winter,Premier Liga,1993,False,
Dinamo Moscow,Igor Gavrilin,21,Russia,Centre-Forward,CF,,FK Interros,Russia,,out,winter,Premier Liga,1993,False,
Dinamo Moscow,Evgeni Dolgov,24,Russia,Left-Back,LB,,SY Liuyao,China,,out,winter,Premier Liga,1993,False,
Dinamo Moscow,Vladimir Kostyuk,21,Turkmenistan,Attacking Midfield,AM,,Terek Grozny,Russia,,out,winter,Premier Liga,1993,False,
Dinamo Moscow,Platon Krivoshchekov,24,Russia,Centre-Forward,CF,,Career break,,,out,winter,Premier Liga,1993,False,
Dinamo Stavropol,Seyran Osipov,31,Russia,attack,attack,,Homenetmen,Lebanon,0.0,in,summer,Premier Liga,1993,False,
Dinamo Stavropol,Sergey Maslov,18,Russia,Attacking Midfield,AM,,Mashuk-KMV,Russia,,in,summer,Premier Liga,1993,False,
Dinamo Stavropol,Aleksandr Maslov,23,Russia,Centre-Forward,CF,,Rostselmash,Russia,,out,summer,Premier Liga,1993,False,
Dinamo Stavropol,Iqor Getman,22,Azerbaijan,Centre-Back,CB,,Anzhi,Russia,,out,summer,Premier Liga,1993,False,
Dinamo Stavropol,Erast Osipyan,28,Russia,midfield,midfield,,FK Interros,Russia,,out,summer,Premier Liga,1993,False,
Dinamo Stavropol,Valeri Zazdravnykh,30,Russia,midfield,midfield,,Lada-Togliat-VAZ,Russia,0.0,in,winter,Premier Liga,1993,False,
Dinamo Stavropol,Sergey Kozko,18,Russia,Goalkeeper,GK,,Unknown,,,in,winter,Premier Liga,1993,False,
Dinamo Stavropol,Aleksandr Bondar,26,Russia,Defensive Midfield,DM,,Terek Grozny,Russia,,in,winter,Premier Liga,1993,False,
Dinamo Stavropol,Dmitri Kudinov,22,Russia,attack,attack,,Terek Grozny,Russia,,in,winter,Premier Liga,1993,False,
Dinamo-Gazovik Tyumen,Pavel Rodnenok,28,Belarus,Right-Back,RB,,Veres Rivne,Ukraine,,in,summer,Premier Liga,1993,False,
Dinamo-Gazovik Tyumen,Vladimir Bogdanavicius,28,Russia,midfield,midfield,,Arsenal Tula,Russia,0.0,out,summer,Premier Liga,1993,False,
Dinamo-Gazovik Tyumen,Igor Kutepov,28,Ukraine,Goalkeeper,GK,,Dynamo Kyiv,Ukraine,0.0,in,winter,Premier Liga,1993,False,
Dinamo-Gazovik Tyumen,Aleksandr Gerasimov,23,Russia,Right Winger,RW,,Orekhovo O-Zuevo,Russia,0.0,in,winter,Premier Liga,1993,False,
Dinamo-Gazovik Tyumen,Dmitri Vlasov,20,Russia,Left-Back,LB,,Metallurg Magn,Russia,0.0,in,winter,Premier Liga,1993,False,
Dinamo-Gazovik Tyumen,Nikolay Kovardaev,23,Russia,Centre-Forward,CF,,FK Interros,Russia,0.0,in,winter,Premier Liga,1993,False,
Dinamo-Gazovik Tyumen,Igor Kovalevich,25,Belarus,Right-Back,RB,,Dnepr-Transmash,Belarus,,in,winter,Premier Liga,1993,False,
Dinamo-Gazovik Tyumen,Pavel Rodnenok,29,Belarus,Right-Back,RB,,Ataka-Aura,Belarus,,out,winter,Premier Liga,1993,False,
Dinamo-Gazovik Tyumen,Evgeni Kiselnikov,31,Russia,Goalkeeper,GK,,Irtysh Omsk,Russia,,out,winter,Premier Liga,1993,False,
Dinamo-Gazovik Tyumen,Sergey Nikiforov,30,Russia,Left-Back,LB,,Retired,,,out,winter,Premier Liga,1993,False,
KamAZ Naberezhnye Chelny,Vladyslav Zubkov,22,Ukraine,Centre-Back,CB,,Metalurg Z.,Ukraine,0.0,in,summer,Premier Liga,1993,False,
KamAZ Naberezhnye Chelny,Boris Tropanet,28,Moldova,midfield,midfield,,Amocom Chisinau,Moldova,0.0,in,summer,Premier Liga,1993,False,
KamAZ Naberezhnye Chelny,Akhrik Tsveiba,26,Russia,Sweeper,SW,,Dynamo Kyiv,Ukraine,,in,summer,Premier Liga,1993,False,
KamAZ Naberezhnye Chelny,Oleksandr Nikiforov,25,Ukraine,midfield,midfield,,Chornomorets,Ukraine,,in,summer,Premier Liga,1993,False,
KamAZ Naberezhnye Chelny,Igor Tsaplyuk,22,Belarus,Right-Back,RB,,Stariye Dorogi,Belarus,,in,summer,Premier Liga,1993,False,
KamAZ Naberezhnye Chelny,Arnold Slabodich,20,Russia,attack,attack,,Torpedo Vlad.,Russia,0.0,out,summer,Premier Liga,1993,True,free loan
KamAZ Naberezhnye Chelny,Andrey Novosadov,21,Russia,Goalkeeper,GK,,CSKA 2,Russia,,out,summer,Premier Liga,1993,False,
KamAZ Naberezhnye Chelny,Aleksey Snigirev,25,Russia,attack,attack,,FK Interros,Russia,,out,summer,Premier Liga,1993,False,
KamAZ Naberezhnye Chelny,Vyacheslav Demin,24,Russia,midfield,midfield,,Tekstilshchik Kamyshin,Russia,,out,summer,Premier Liga,1993,False,
KamAZ Naberezhnye Chelny,Aleksandr Solop,22,Russia,Right-Back,RB,,Kolos Krasnodar,Russia,,out,summer,Premier Liga,1993,False,
KamAZ Naberezhnye Chelny,Yuri Shishkin,30,Russia,Goalkeeper,GK,,Ocean Nakhodka,Russia,,in,winter,Premier Liga,1993,False,
KamAZ Naberezhnye Chelny,Ivan Yaremchuk,31,Ukraine,Right Midfield,RM,,BW Berlin,Germany,,in,winter,Premier Liga,1993,False,
KamAZ Naberezhnye Chelny,Sergey Kuznetsov,31,Russia,defence,defence,,Ferencváros,Hungary,,in,winter,Premier Liga,1993,False,
KamAZ Naberezhnye Chelny,Sergiy Puchkov,31,Ukraine,Centre-Back,CB,,SG Bornim,Germany,,in,winter,Premier Liga,1993,False,
KamAZ Naberezhnye Chelny,Vladimir Kobzev,34,Russia,attack,attack,,Pol. Warsaw,Poland,,in,winter,Premier Liga,1993,False,
KamAZ Naberezhnye Chelny,Arnold Slabodich,20,Russia,attack,attack,,Gastello Ufa,Russia,,in,winter,Premier Liga,1993,False,
KamAZ Naberezhnye Chelny,Niyaz Akbarov,23,Russia,defence,defence,,Neftekhimik,Russia,0.0,out,winter,Premier Liga,1993,False,
KamAZ Naberezhnye Chelny,Akhrik Tsveiba,27,Russia,Sweeper,SW,,Gamba Osaka,Japan,,out,winter,Premier Liga,1993,False,
KamAZ Naberezhnye Chelny,Igor Tsaplyuk,23,Belarus,Right-Back,RB,,Neftekhimik,Russia,,out,winter,Premier Liga,1993,False,
KamAZ Naberezhnye Chelny,Eduard Yugrin,25,Russia,Right-Back,RB,,Career break,,,out,winter,Premier Liga,1993,False,
Krylya Sovetov Samara,Igor Zakharov,27,Russia,Right-Back,RB,,Luch Vladivostok,Russia,0.0,in,summer,Premier Liga,1993,False,
Krylya Sovetov Samara,Giorgi Dzneladze,24,Georgia,Right-Back,RB,,Sokol Saratov,Russia,,out,summer,Premier Liga,1993,False,
Krylya Sovetov Samara,Vladimir Shcherbak,34,Russia,Sweeper,SW,,Kuzbass,Russia,0.0,in,winter,Premier Liga,1993,False,
Krylya Sovetov Samara,Aleksandr Tsilyurik,28,Russia,midfield,midfield,,Druzhba Y-O,Russia,0.0,in,winter,Premier Liga,1993,False,
Krylya Sovetov Samara,Yevgen Sonin,19,Ukraine,attack,attack,,Unknown,,0.0,in,winter,Premier Liga,1993,False,
Krylya Sovetov Samara,Vitali Safronov,20,Russia,Attacking Midfield,AM,,Asmaral Moskau,Russia,,in,winter,Premier Liga,1993,False,
Krylya Sovetov Samara,Aleksandr Zhidkov,27,Russia,Central Midfield,CM,,Rotor Volgograd,Russia,,in,winter,Premier Liga,1993,False,
Krylya Sovetov Samara,Aleksandr Marteshkin,23,Belarus,Goalkeeper,GK,,Soligorsk,Belarus,,in,winter,Premier Liga,1993,False,
Krylya Sovetov Samara,Sergey Kuznetsov,27,Russia,Centre-Back,CB,,Rotor Volgograd,Russia,,in,winter,Premier Liga,1993,False,
Krylya Sovetov Samara,Ravil Valiev,27,Russia,midfield,midfield,,Lada-Togliat-VAZ,Russia,0.0,out,winter,Premier Liga,1993,False,
Krylya Sovetov Samara,Aleksandr Nenashkin,23,Russia,defence,defence,,Druzhba Y-O,Russia,0.0,out,winter,Premier Liga,1993,False,
Krylya Sovetov Samara,Evgeni Kharlachev,19,Russia,Left Midfield,LM,,Loko Moscow,Russia,,out,winter,Premier Liga,1993,False,
Krylya Sovetov Samara,Nikolay Bulgakov,33,Russia,defence,defence,,Baltika,Russia,,out,winter,Premier Liga,1993,False,
Krylya Sovetov Samara,Viktor Gaus,29,Russia,Goalkeeper,GK,,Lada-Togliat-VAZ,Russia,,out,winter,Premier Liga,1993,False,
Krylya Sovetov Samara,Vladimir Filippov,25,Russia,attack,attack,,Tekstilshchik Kamyshin,Russia,,out,winter,Premier Liga,1993,False,
Krylya Sovetov Samara,Aleksandr Tsygankov,25,Russia,Right-Back,RB,,Tekstilshchik Kamyshin,Russia,,out,winter,Premier Liga,1993,False,
Lada-Togliatti-VAZ Togliatti,Valeri Zazdravnykh,30,Russia,midfield,midfield,,Tekstilshchik Kamyshin,Russia,0.0,in,summer,Premier Liga,1993,False,
Lada-Togliatti-VAZ Togliatti,Aleksey Sudarikov,22,Russia,midfield,midfield,,Kaposvár,Hungary,,in,summer,Premier Liga,1993,False,
Lada-Togliatti-VAZ Togliatti,Mikhail Nikitin,22,Russia,attack,attack,,Sokol Saratov,Russia,0.0,in,winter,Premier Liga,1993,False,
Lada-Togliatti-VAZ Togliatti,Ravil Valiev,27,Russia,midfield,midfield,,KS Samara,Russia,0.0,in,winter,Premier Liga,1993,False,
Lada-Togliatti-VAZ Togliatti,Dmitri Gradilenko,24,Russia,Left-Back,LB,,FK Interros,Russia,,in,winter,Premier Liga,1993,False,
Lada-Togliatti-VAZ Togliatti,Yuriy Gudymenko,27,Ukraine,Centre-Forward,CF,,Dinamo Moscow,Russia,,in,winter,Premier Liga,1993,False,
Lada-Togliatti-VAZ Togliatti,Evgen Dragunov,29,Ukraine,Centre-Back,CB,,SK Tavriya,Ukraine,,in,winter,Premier Liga,1993,False,
Lada-Togliatti-VAZ Togliatti,Konstantin Pavlyuchenko,22,Kazakhstan,midfield,midfield,,Dnipro,Ukraine,,in,winter,Premier Liga,1993,False,
Lada-Togliatti-VAZ Togliatti,Almir Kayumov,29,Russia,defence,defence,,Daewoo Royals,"Korea, South",,in,winter,Premier Liga,1993,False,
Lada-Togliatti-VAZ Togliatti,Viktor Gaus,29,Russia,Goalkeeper,GK,,KS Samara,Russia,,in,winter,Premier Liga,1993,False,
Lada-Togliatti-VAZ Togliatti,Oleg Solovjev,20,Russia,midfield,midfield,,Borysfen,Ukraine,,in,winter,Premier Liga,1993,False,
Lada-Togliatti-VAZ Togliatti,Aleksandr Balakhnin,38,Russia,Goalkeeper,GK,,Without Club,,,in,winter,Premier Liga,1993,False,
Lada-Togliatti-VAZ Togliatti,Erast Osipyan,28,Russia,midfield,midfield,,FK Interros,Russia,,in,winter,Premier Liga,1993,False,
Lada-Togliatti-VAZ Togliatti,Vyacheslav Dusmanov,20,Russia,Goalkeeper,GK,,Dinamo-D Moscow,Russia,,in,winter,Premier Liga,1993,False,
Lada-Togliatti-VAZ Togliatti,Valeriy Sheremetov,29,Russia,Goalkeeper,GK,,Zvezda-Rusj Gor.,Russia,0.0,out,winter,Premier Liga,1993,False,
Lada-Togliatti-VAZ Togliatti,Valeri Zazdravnykh,30,Russia,midfield,midfield,,Din. Stavropol,Russia,0.0,out,winter,Premier Liga,1993,False,
Lada-Togliatti-VAZ Togliatti,Yuri Bavykin,20,Russia,Left-Back,LB,,CSKA Moscow,Russia,,out,winter,Premier Liga,1993,False,
Lada-Togliatti-VAZ Togliatti,Aleksey Bobrov,21,Russia,Right Winger,RW,,CSKA Moscow,Russia,,out,winter,Premier Liga,1993,False,
Lada-Togliatti-VAZ Togliatti,Aleksey Sudarikov,22,Russia,midfield,midfield,,Unknown,,0.0,out,winter,Premier Liga,1993,True,free loan
Lokomotiv Moscow,Rashid Rakhimov,28,Russia,Left Midfield,LM,,Real Valladolid,Spain,,in,summer,Premier Liga,1993,False,
Lokomotiv Moscow,Khasanbi Bidzhiev,27,Russia,Goalkeeper,GK,,Hapoel Tel Aviv,Israel,,in,summer,Premier Liga,1993,False,
Lokomotiv Moscow,Vitali Nikulkin,22,Russia,Centre-Forward,CF,,Lokomotiv NN,Russia,,out,summer,Premier Liga,1993,False,
Lokomotiv Moscow,Andrey Fedin,22,Russia,Central Midfield,CM,,FK Interros,Russia,,out,summer,Premier Liga,1993,False,
Lokomotiv Moscow,Valentin Kiselev,23,Russia,Centre-Forward,CF,,Arsenal Tula,Russia,,out,summer,Premier Liga,1993,False,
Lokomotiv Moscow,Vitali But,20,Russia,midfield,midfield,,Chernomorets N.,Russia,,out,summer,Premier Liga,1993,False,
Lokomotiv Moscow,Mukhsin Mukhamadiev,26,Russia,Centre-Forward,CF,,Ankaragücü,Turkey,,out,summer,Premier Liga,1993,False,
Lokomotiv Moscow,Sergiy Perepadenko,21,Ukraine,Right Winger,RW,,Badajoz 1905,Spain,0.0,in,winter,Premier Liga,1993,False,
Lokomotiv Moscow,Vladimir Leonchenko,21,Russia,Central Midfield,CM,,Rostselmash,Russia,,in,winter,Premier Liga,1993,False,
Lokomotiv Moscow,Aleksandr Katasonov,21,Russia,Centre-Forward,CF,,Orekhovo O-Zuevo,Russia,,in,winter,Premier Liga,1993,False,
Lokomotiv Moscow,Evgeni Kharlachev,19,Russia,Left Midfield,LM,,KS Samara,Russia,,in,winter,Premier Liga,1993,False,
Lokomotiv Moscow,Igor Chugaynov,23,Russia,Centre-Back,CB,,Torpedo Moscow,Russia,,in,winter,Premier Liga,1993,False,
Lokomotiv Moscow,Sargis Hovhannisyan,25,Armenia,Right Midfield,RM,,Dinamo Moscow,Russia,,in,winter,Premier Liga,1993,False,
Lokomotiv Moscow,Oleg Yelyshev,22,Russia,Right Midfield,RM,,Tekstilshchik Kamyshin,Russia,,in,winter,Premier Liga,1993,False,
Lokomotiv Moscow,Aleksandr Tatarkin,27,Russia,Centre-Forward,CF,,Rostselmash,Russia,,in,winter,Premier Liga,1993,False,
Lokomotiv Moscow,Aleksandr Shanin,23,Russia,Goalkeeper,GK,,Orekhovo O-Zuevo,Russia,,in,winter,Premier Liga,1993,False,
Lokomotiv Moscow,Mikhail Evseev,20,Russia,Right-Back,RB,,Gazovik Izhevsk,Russia,0.0,out,winter,Premier Liga,1993,False,
Lokomotiv Moscow,Dmitri Alenichev,21,Russia,Central Midfield,CM,,Spartak Moscow,Russia,,out,winter,Premier Liga,1993,False,
