club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
Ajax Amsterdam,Peter van Vossen,25,Netherlands,Left Winger,LW,,RSC Anderlecht,Belgium,4550000.0,in,summer,Eredivisie,1993,False,
Ajax Amsterdam,John van den Brom,26,Netherlands,Attacking Midfield,AM,,Vitesse,Netherlands,1360000.0,in,summer,Eredivisie,1993,False,
Ajax Amsterdam,Frank Rijkaard,30,Netherlands,Defensive Midfield,DM,,Milan,Italy,636000.0,in,summer,Eredivisie,1993,False,
Ajax Amsterdam,Nwankwo Kanu,16,Nigeria,Centre-Forward,CF,,Iwuanyanwu Nat.,Nigeria,200000.0,in,summer,Eredivisie,1993,False,
Ajax Amsterdam,Finidi George,22,Nigeria,Right Winger,RW,,Sharks FC,Nigeria,4000.0,in,summer,Eredivisie,1993,False,
Ajax Amsterdam,Hans Erik Ramberg,16,Norway,Central Midfield,CM,,Fredrikstad,Norway,,in,summer,Eredivisie,1993,False,
Ajax Amsterdam,Donny Huysen,19,Netherlands,attack,attack,,DWS,Netherlands,,in,summer,Eredivisie,1993,False,
Ajax Amsterdam,Dennis Bergkamp,24,Netherlands,Second Striker,SS,,Inter,Italy,9770000.0,out,summer,Eredivisie,1993,False,
Ajax Amsterdam,Wim Jonk,26,Netherlands,Defensive Midfield,DM,,Inter,Italy,5680000.0,out,summer,Eredivisie,1993,False,
Ajax Amsterdam,Alfons Groenendijk,29,Netherlands,Defensive Midfield,DM,,Man City,England,341000.0,out,summer,Eredivisie,1993,False,
Ajax Amsterdam,Dick Van Burik,19,Netherlands,Centre-Back,CB,,NAC Breda,Netherlands,300000.0,out,summer,Eredivisie,1993,False,
Ajax Amsterdam,Clyde Wijnhard,19,Netherlands,Centre-Forward,CF,,FC Groningen,Netherlands,0.0,out,summer,Eredivisie,1993,True,free loan
Ajax Amsterdam,Michael Reiziger,20,Netherlands,Right-Back,RB,,FC Groningen,Netherlands,0.0,out,summer,Eredivisie,1993,True,free loan
Ajax Amsterdam,Marciano Vink,22,Netherlands,Defensive Midfield,DM,,Genoa,Italy,,out,summer,Eredivisie,1993,False,
Ajax Amsterdam,Hans Werdekker,33,Netherlands,Centre-Back,CB,,RKC Waalwijk,Netherlands,,out,summer,Eredivisie,1993,False,
Ajax Amsterdam,Dennis van de Poll,22,Netherlands,Goalkeeper,GK,,FC Den Bosch,Netherlands,0.0,out,summer,Eredivisie,1993,True,free loan
Ajax Amsterdam,Johnny Hansen,27,Denmark,Defensive Midfield,DM,,Odense BK,Denmark,,out,winter,Eredivisie,1993,False,
Ajax Amsterdam,Donny Huysen,20,Netherlands,attack,attack,,Go Ahead Eagles,Netherlands,0.0,out,winter,Eredivisie,1993,True,free loan
Cambuur-Leeuwarden bvo,Jaap Stam,20,Netherlands,Centre-Back,CB,,FC Zwolle,Netherlands,0.0,in,summer,Eredivisie,1993,False,
Cambuur-Leeuwarden bvo,Jan van Raalte,24,Netherlands,midfield,midfield,,FC Zwolle,Netherlands,,in,summer,Eredivisie,1993,False,
Cambuur-Leeuwarden bvo,Bart van der Meulen,23,Netherlands,midfield,midfield,,Be Quick,Netherlands,,in,summer,Eredivisie,1993,False,
Cambuur-Leeuwarden bvo,Ron Postma,22,Netherlands,defence,defence,,Unknown,,,in,summer,Eredivisie,1993,False,
Cambuur-Leeuwarden bvo,Harry Wiebenga,24,Netherlands,attack,attack,,Sneek,Netherlands,,in,summer,Eredivisie,1993,False,
Cambuur-Leeuwarden bvo,Mitar Mrkela,28,Serbia,Left Winger,LW,,Besiktas,Turkey,,in,summer,Eredivisie,1993,False,
Cambuur-Leeuwarden bvo,Hennie Meijer,31,Netherlands,Centre-Forward,CF,,Verdy Kawasaki,Japan,,in,summer,Eredivisie,1993,False,
Cambuur-Leeuwarden bvo,Jeppe Tengbjerg,19,Denmark,attack,attack,,Naestved IF,Denmark,,in,summer,Eredivisie,1993,False,
Cambuur-Leeuwarden bvo,Jan Gösgens,26,Netherlands,defence,defence,,FC Den Bosch,Netherlands,,out,summer,Eredivisie,1993,False,
Cambuur-Leeuwarden bvo,Ulrich Landvreugd,21,Netherlands,midfield,midfield,,Unknown,,,out,summer,Eredivisie,1993,False,
