club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
AC Parma,David Balleri,24,Italy,Right-Back,RB,,Cosenza,Italy,,in,summer,Serie A,1993,False,
AC Parma,Luca Bucci,24,Italy,Goalkeeper,GK,,Reggiana,Italy,,in,summer,Serie A,1993,False,
AC Parma,Gianfranco Zola,26,Italy,Second Striker,SS,,Napoli,Italy,,in,summer,Serie A,1993,False,
AC Parma,Graziano Mannari,24,Italy,Centre-Forward,CF,,Ravenna U19,Italy,,in,summer,Serie A,1993,False,
AC Parma,Roberto Maltagliati,24,Italy,Centre-Back,CB,,Solbiatese Arno Calcio,Italy,,in,summer,Serie A,1993,False,
AC Parma,Davide Falcioni,18,Italy,Goalkeeper,GK,,Fano,Italy,,in,summer,Serie A,1993,False,
AC Parma,Massimo Crippa,28,Italy,Central Midfield,CM,,Napoli,Italy,,in,summer,Serie A,1993,False,
AC Parma,Marco Ferrante,22,Italy,Centre-Forward,CF,,Piacenza,Italy,100000.0,out,summer,Serie A,1993,False,
AC Parma,Claudio Taffarel,27,Brazil,Goalkeeper,GK,,Reggina,Italy,,out,summer,Serie A,1993,False,
AC Parma,Sergio Berti,24,Argentina,Left Midfield,LM,,River Plate,Argentina,,out,summer,Serie A,1993,False,
AC Parma,Sebastiano Siviglia,20,Italy,Centre-Back,CB,,Nocerina,Italy,,out,summer,Serie A,1993,False,
AC Parma,Ivo Pulga,29,Italy,Defensive Midfield,DM,,Vicenza,Italy,,out,summer,Serie A,1993,False,
AC Parma,Fausto Pizzi,25,Italy,Attacking Midfield,AM,,Udinese,Italy,,out,summer,Serie A,1993,False,
AC Parma,Marco Osio,27,Italy,Defensive Midfield,DM,,Torino,Italy,,out,summer,Serie A,1993,False,
AC Parma,Gianluca Hervatin,19,Italy,attack,attack,,Ancona,Italy,,out,summer,Serie A,1993,False,
AC Parma,Cornelio Donati,35,Italy,Right-Back,RB,,Retired,,,out,summer,Serie A,1993,False,
AC Parma,Stefano Cuoghi,33,Italy,Defensive Midfield,DM,,Retired,,,out,summer,Serie A,1993,False,
AC Parma,Néstor Sensini,27,Argentina,Centre-Back,CB,,Udinese,Italy,1500000.0,in,winter,Serie A,1993,False,
AC Parma,Graziano Mannari,24,Italy,Centre-Forward,CF,,Fiorenzuola,Italy,,out,winter,Serie A,1993,False,
AC Reggiana,Stefano Torrisi,22,Italy,Centre-Back,CB,,Ravenna,Italy,,in,summer,Serie A,1993,False,
AC Reggiana,Massimiliano Esposito,21,Italy,Right Midfield,RM,,Catanzaro,Italy,,in,summer,Serie A,1993,False,
AC Reggiana,Johnny Ekström,28,Sweden,Centre-Forward,CF,,IFK Göteborg,Sweden,,in,summer,Serie A,1993,False,
AC Reggiana,Luigi De Agostini,32,Italy,Left-Back,LB,,Inter,Italy,,in,summer,Serie A,1993,False,
AC Reggiana,Michele Padovano,26,Italy,Centre-Forward,CF,,Genoa,Italy,,in,summer,Serie A,1993,False,
AC Reggiana,Christian Lantignotti,23,Italy,Attacking Midfield,AM,,Cesena,Italy,,in,summer,Serie A,1993,False,
AC Reggiana,Stefano Daniel,24,Italy,,,,Siena,Italy,,in,summer,Serie A,1993,False,
AC Reggiana,Tarcisio Catanese,25,Italy,midfield,midfield,,Cosenza,Italy,,in,summer,Serie A,1993,False,
AC Reggiana,Ettore Gandini,24,Italy,Goalkeeper,GK,,Varese,Italy,,in,summer,Serie A,1993,False,
AC Reggiana,Alessio Costagli,18,Italy,Goalkeeper,GK,,Cecina,Italy,,in,summer,Serie A,1993,False,
AC Reggiana,Massimiliano Corrado,22,Italy,Right-Back,RB,,Genoa,Italy,,out,summer,Serie A,1993,False,
AC Reggiana,Alessandro Cesaretti,25,Italy,Goalkeeper,GK,,AS Giarre Calcio,Italy,,out,summer,Serie A,1993,False,
AC Reggiana,Luca Bucci,24,Italy,Goalkeeper,GK,,AC Parma,Italy,,out,summer,Serie A,1993,False,
AC Reggiana,Marco Monti,25,Italy,Centre-Back,CB,,Ravenna,Italy,,out,summer,Serie A,1993,False,
AC Reggiana,Gianluca Francesconi,21,Italy,Centre-Back,CB,,Juventus,Italy,,out,summer,Serie A,1993,False,
AC Reggiana,Davide Zannoni,31,Italy,midfield,midfield,,Ravenna,Italy,,out,summer,Serie A,1993,False,
AC Reggiana,Loris Dominissini,31,Italy,midfield,midfield,,Pistoiese,Italy,,out,summer,Serie A,1993,False,
AC Reggiana,Franco De Falco,34,Italy,attack,attack,,Castel San P.,Italy,,out,summer,Serie A,1993,False,
AC Reggiana,Paolo Pizzoferrato,20,Italy,Goalkeeper,GK,,Cecina,Italy,,out,summer,Serie A,1993,False,
AC Reggiana,Nunzio Falco,19,Italy,attack,attack,,Pro Sesto,Italy,,out,summer,Serie A,1993,False,
AC Reggiana,Marco Marzi,20,Italy,attack,attack,,Catanzaro,Italy,,out,summer,Serie A,1993,False,
AC Reggiana,Max Tonetto,18,Italy,Left-Back,LB,,Fano,Italy,0.0,out,summer,Serie A,1993,True,free loan
AC Reggiana,Stefano Daniel,25,Italy,,,,AC Crevalcore,Italy,,out,summer,Serie A,1993,False,
AC Reggiana,Ettore Gandini,24,Italy,Goalkeeper,GK,,Barletta CS,Italy,,out,summer,Serie A,1993,False,
AC Reggiana,Dorin Mateut,28,Romania,Attacking Midfield,AM,,Brescia,Italy,,in,winter,Serie A,1993,False,
