club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
Belenenses SAD,Vítor Manuel,22.0,Portugal,Attacking Midfield,AM,,Desportivo Aves,Portugal,0.0,in,summer,Primeira Liga,1993,False,
Belenenses SAD,Dacroce,25.0,Brazil,midfield,midfield,,Beira-Mar,Portugal,0.0,in,summer,Primeira Liga,1993,False,
Belenenses SAD,Serge Honi,19.0,Cameroon,Centre-Forward,CF,,Canon Yaoundé,Cameroon,0.0,in,summer,Primeira Liga,1993,False,
Belenenses SAD,Tito,21.0,Portugal,Left-Back,LB,,Moreirense,Portugal,,in,summer,Primeira Liga,1993,False,
Belenenses SAD,Clêisson,21.0,Brazil,Attacking Midfield,AM,,Cruzeiro,Brazil,0.0,in,summer,Primeira Liga,1993,True,free loan
Belenenses SAD,David Embé,19.0,Cameroon,Centre-Forward,CF,,RC Bafoussam,Cameroon,,in,summer,Primeira Liga,1993,False,
Belenenses SAD,Darci,24.0,Brazil,Left Winger,LW,,Volta Redonda,Brazil,,in,summer,Primeira Liga,1993,False,
Belenenses SAD,Toninho Cruz,24.0,Portugal,Defensive Midfield,DM,,Felgueiras,Portugal,,in,summer,Primeira Liga,1993,False,
Belenenses SAD,Zé Rui,28.0,Cape Verde,Centre-Back,CB,,Leiria,Portugal,,in,summer,Primeira Liga,1993,False,
Belenenses SAD,Rui Gregório,24.0,Portugal,Centre-Back,CB,,Vitória Setúbal,Portugal,,out,summer,Primeira Liga,1993,False,
Belenenses SAD,Paulo Sérgio,25.0,Portugal,Centre-Forward,CF,,Paços Ferreira,Portugal,,out,summer,Primeira Liga,1993,False,
Belenenses SAD,Adamo Ramos Martins,22.0,Portugal,Goalkeeper,GK,,Nacional,Portugal,,out,summer,Primeira Liga,1993,False,
Belenenses SAD,Miroslav Curcic,31.0,Croatia,attack,attack,,Estoril Praia,Portugal,,out,summer,Primeira Liga,1993,False,
Belenenses SAD,Luís Ferreira,20.0,Portugal,Goalkeeper,GK,,Unknown,,,out,summer,Primeira Liga,1993,False,
Belenenses SAD,Aleksandr Eshchenko,23.0,Russia,defence,defence,,Rotor Volgograd,Russia,,in,winter,Primeira Liga,1993,False,
Belenenses SAD,Dacroce,25.0,Brazil,midfield,midfield,,Paços Ferreira,Portugal,0.0,out,winter,Primeira Liga,1993,False,
Belenenses SAD,Djamel Menad,33.0,Algeria,Centre-Forward,CF,,JS Kabylie,Algeria,,out,winter,Primeira Liga,1993,False,
Belenenses SAD,Darci,25.0,Brazil,Left Winger,LW,,Volta Redonda,Brazil,,out,winter,Primeira Liga,1993,False,
Boavista FC,Pedro Barny,26.0,Portugal,Centre-Back,CB,,Sporting CP,Portugal,,in,summer,Primeira Liga,1993,False,
Boavista FC,Valente,28.0,Portugal,Goalkeeper,GK,,FC Porto,Portugal,,in,summer,Primeira Liga,1993,False,
Boavista FC,Luciano,24.0,Brazil,Centre-Forward,CF,,Remo,Brazil,,in,summer,Primeira Liga,1993,False,
Boavista FC,Tó Luis,25.0,Portugal,Goalkeeper,GK,,Coimbra,Portugal,,in,summer,Primeira Liga,1993,False,
Boavista FC,Castro,24.0,Portugal,Goalkeeper,GK,,Paredes,Portugal,,in,summer,Primeira Liga,1993,False,
