club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
Arsenal FC,Eddie McGoldrick,28,Ireland,Central Midfield,CM,,Crystal Palace,England,1280000.0,in,summer,Premier League,1993,False,
Arsenal FC,Paul Dickov,20,Scotland,Centre-Forward,CF,,Luton,England,0.0,out,summer,Premier League,1993,True,free loan
Arsenal FC,David O'Leary,35,Ireland,Centre-Back,CB,,Leeds,England,,out,summer,Premier League,1993,False,
Arsenal FC,Colin Pates,31,England,Centre-Back,CB,,Brighton,England,,out,summer,Premier League,1993,False,
Arsenal FC,Neil Heaney,22,England,Right Winger,RW,,Southampton,England,380000.0,out,winter,Premier League,1993,False,
Arsenal FC,Paul Dickov,21,Scotland,Centre-Forward,CF,,Brighton,England,0.0,out,winter,Premier League,1993,True,free loan
Arsenal FC,Paul Dickov,20,Scotland,Centre-Forward,CF,,Luton,England,0.0,out,winter,Premier League,1993,True,free loan
Arsenal FC,Pal Lydersen,28,Norway,Left-Back,LB,,Start,Norway,,out,winter,Premier League,1993,False,
Aston Villa,Andy Townsend,29,Ireland,Central Midfield,CM,,Chelsea,England,2400000.0,in,summer,Premier League,1993,False,
Aston Villa,Guy Whittingham,28,England,Centre-Forward,CF,,Portsmouth,England,1800000.0,in,summer,Premier League,1993,False,
Aston Villa,Gordon Cowans,34,England,midfield,midfield,,Blackburn,England,0.0,in,summer,Premier League,1993,False,
Aston Villa,Mark Blake,22,England,midfield,midfield,,Portsmouth,England,501000.0,out,summer,Premier League,1993,False,
Aston Villa,Martin Carruthers,20,England,Centre-Forward,CF,,Stoke City,England,420000.0,out,summer,Premier League,1993,False,
Aston Villa,Henrik Larsen,27,Denmark,Attacking Midfield,AM,,Waldh. Mannheim,Germany,0.0,out,summer,Premier League,1993,False,
Aston Villa,Cyrille Regis,35,England,Centre-Forward,CF,,Wolves,England,0.0,out,summer,Premier League,1993,False,
Aston Villa,Chris Boden,20,England,defence,defence,,Barnsley FC,England,0.0,out,summer,Premier League,1993,True,free loan
Aston Villa,Scott Murray,19,Scotland,Right Midfield,RM,,Fraserburgh,Scotland,50000.0,in,winter,Premier League,1993,False,
Aston Villa,Gordon Cowans,35,England,midfield,midfield,,Derby,England,230000.0,out,winter,Premier League,1993,False,
Aston Villa,Michael Oakes,20,England,Goalkeeper,GK,,Scarborough Athletic,England,0.0,out,winter,Premier League,1993,True,free loan
Aston Villa,Frank McAvennie,34,Scotland,Centre-Forward,CF,,Celtic,Scotland,,out,winter,Premier League,1993,False,
Aston Villa,Graham Fenton,19,England,Second Striker,SS,,West Brom,England,0.0,out,winter,Premier League,1993,True,free loan
Aston Villa,Guy Whittingham,29,England,Centre-Forward,CF,,Wolves,England,0.0,out,winter,Premier League,1993,True,free loan
Aston Villa,Dariusz Kubicki,30,Poland,Right-Back,RB,,Sunderland,England,0.0,out,winter,Premier League,1993,True,free loan
Aston Villa,Lee Williams,21,England,midfield,midfield,,Peterborough,England,,out,winter,Premier League,1993,False,
Aston Villa,Chris Boden,20,England,defence,defence,,Barnsley FC,England,0.0,out,winter,Premier League,1993,True,free loan
Blackburn Rovers,Paul Warhurst,23,England,Centre-Back,CB,,Sheff Wed,England,3750000.0,in,summer,Premier League,1993,False,
Blackburn Rovers,Ian Pearce,19,England,Centre-Back,CB,,Chelsea,England,450000.0,in,summer,Premier League,1993,False,
Blackburn Rovers,Kevin Gallacher,26,Scotland,Right Winger,RW,,Coventry,England,,in,summer,Premier League,1993,False,
Blackburn Rovers,Andy Morrison,22,Scotland,Centre-Back,CB,,Plymouth,England,,in,summer,Premier League,1993,False,
Blackburn Rovers,Tony Dobson,24,England,midfield,midfield,,Portsmouth,England,188000.0,out,summer,Premier League,1993,False,
Blackburn Rovers,Gordon Cowans,34,England,midfield,midfield,,Aston Villa,England,0.0,out,summer,Premier League,1993,False,
Blackburn Rovers,Wayne Burnett,21,England,midfield,midfield,,Plymouth,England,,out,summer,Premier League,1993,False,
Blackburn Rovers,Mickey Evans,20,Ireland,Centre-Forward,CF,,Plymouth,England,0.0,out,summer,Premier League,1993,True,end of loan
Blackburn Rovers,Tim Flowers,26,England,Goalkeeper,GK,,Southampton,England,3800000.0,in,winter,Premier League,1993,False,
Blackburn Rovers,David Batty,25,England,Defensive Midfield,DM,,Leeds,England,3780000.0,in,winter,Premier League,1993,False,
Blackburn Rovers,Patrik Andersson,22,Sweden,Centre-Back,CB,,Bor. M'gladbach,Germany,550000.0,out,winter,Premier League,1993,False,
Blackburn Rovers,Peter Thorne,20,England,Centre-Forward,CF,,Wigan,England,0.0,out,winter,Premier League,1993,True,free loan
Blackburn Rovers,Simon Ireland,22,England,midfield,midfield,,Mansfield Town,England,0.0,out,winter,Premier League,1993,True,free loan
Chelsea FC,Mark Stein,27,England,Centre-Forward,CF,,Stoke City,England,1660000.0,in,summer,Premier League,1993,False,
Chelsea FC,Jakob Kjeldbjerg,23,Denmark,Centre-Back,CB,,Silkeborg IF,Denmark,480000.0,in,summer,Premier League,1993,False,
Chelsea FC,Glenn Hoddle,35,England,Attacking Midfield,AM,,Swindon Town,England,,in,summer,Premier League,1993,False,
Chelsea FC,Andy Dow,20,Scotland,Left-Back,LB,,Dundee FC,Scotland,,in,summer,Premier League,1993,False,
Chelsea FC,Andy Townsend,29,Ireland,Central Midfield,CM,,Aston Villa,England,2400000.0,out,summer,Premier League,1993,False,
Chelsea FC,Graham Stuart,22,England,Attacking Midfield,AM,,Everton,England,1280000.0,out,summer,Premier League,1993,False,
Chelsea FC,Ian Pearce,19,England,Centre-Back,CB,,Blackburn,England,450000.0,out,summer,Premier League,1993,False,
Chelsea FC,Steve Livingstone,24,England,Centre-Forward,CF,,Grimsby Town,England,150000.0,out,summer,Premier League,1993,False,
Chelsea FC,Alan Dickens,28,England,Central Midfield,CM,,Colchester Utd.,England,0.0,out,summer,Premier League,1993,False,
Chelsea FC,Anthony Barness,20,England,Right-Back,RB,,Middlesbrough,England,0.0,out,summer,Premier League,1993,True,free loan
Chelsea FC,Nick Colgan,19,Ireland,Goalkeeper,GK,,Crewe Alexandra,England,0.0,out,summer,Premier League,1993,True,free loan
Chelsea FC,Steve Livingstone,23,England,Centre-Forward,CF,,Port Vale,England,0.0,out,summer,Premier League,1993,True,free loan
Chelsea FC,Paul Elliott,30,England,Centre-Back,CB,,Retired,,,out,summer,Premier League,1993,False,
Chelsea FC,Mal Donaghy,36,Northern Ireland,Left-Back,LB,,Retired,,,out,summer,Premier League,1993,False,
Chelsea FC,Mark Stein,27,England,Centre-Forward,CF,,Stoke City,England,1660000.0,in,winter,Premier League,1993,False,
Chelsea FC,Dave Beasant,34,England,Goalkeeper,GK,,Southampton,England,380000.0,out,winter,Premier League,1993,False,
Chelsea FC,Damian Matthew,23,England,midfield,midfield,,Crystal Palace,England,187000.0,out,winter,Premier League,1993,False,
Chelsea FC,Steve Livingstone,24,England,Centre-Forward,CF,,Grimsby Town,England,150000.0,out,winter,Premier League,1993,False,
Coventry City,Mick Harford,34,England,Centre-Forward,CF,,Sunderland,England,225000.0,in,summer,Premier League,1993,False,
Coventry City,Paul Williams,23,England,defence,defence,,Stockport,England,185000.0,in,summer,Premier League,1993,False,
Coventry City,Julian Darby,25,England,midfield,midfield,,Bolton,England,180000.0,in,summer,Premier League,1993,False,
Coventry City,Steve Morgan,24,England,Left-Back,LB,,Plymouth,England,135000.0,in,summer,Premier League,1993,False,
Coventry City,John Gayle,29,England,Centre-Forward,CF,,Birmingham,England,120000.0,in,summer,Premier League,1993,False,
Coventry City,Ally Pickering,26,England,defence,defence,,Rotherham,England,100000.0,in,summer,Premier League,1993,False,
Coventry City,Zbigniew Kruszyński,32,Poland,defence,defence,,Brentford,England,,in,summer,Premier League,1993,False,
Coventry City,Leigh Jenkinson,23,Wales,Central Midfield,CM,,Hull City,England,,in,summer,Premier League,1993,False,
Coventry City,Tim Dalton,27,Ireland,Goalkeeper,GK,,Voicelink,Hongkong,,in,summer,Premier League,1993,False,
Coventry City,Andy Pearce,27,England,Centre-Back,CB,,Sheff Wed,England,600000.0,out,summer,Premier League,1993,False,
Coventry City,Billy Woods,19,Ireland,Left Midfield,LM,,Cork City,Ireland,0.0,out,summer,Premier League,1993,False,
Coventry City,Steve Williams,18,Wales,Goalkeeper,GK,,Cardiff,Wales,0.0,out,summer,Premier League,1993,False,
Coventry City,Terry Fleming,20,England,midfield,midfield,,Northampton,England,0.0,out,summer,Premier League,1993,False,
Coventry City,Chris Greenman,24,England,defence,defence,,Peterborough,England,0.0,out,summer,Premier League,1993,False,
Coventry City,Martyn Booty,22,England,Right-Back,RB,,Crewe Alexandra,England,0.0,out,summer,Premier League,1993,False,
Coventry City,Peter Billing,28,England,Centre-Back,CB,,Port Vale,England,40000.0,out,summer,Premier League,1993,False,
Coventry City,Kevin Gallacher,26,Scotland,Right Winger,RW,,Blackburn,England,,out,summer,Premier League,1993,False,
Coventry City,Brian Borrows,32,England,Right-Back,RB,,Bristol City,England,0.0,out,summer,Premier League,1993,True,free loan
Coventry City,Micky Gynn,31,England,midfield,midfield,,Stoke City,England,,out,summer,Premier League,1993,False,
Coventry City,Craig Middleton,22,England,midfield,midfield,,Cambridge Utd.,England,,out,summer,Premier League,1993,False,
Coventry City,Tim Dalton,27,Ireland,Goalkeeper,GK,,Bangor,Northern Ireland,,out,summer,Premier League,1993,False,
Coventry City,Kenny Sansom,34,England,Left-Back,LB,,Retired,,,out,summer,Premier League,1993,False,
Coventry City,Julian Darby,25,England,midfield,midfield,,Bolton,England,180000.0,in,winter,Premier League,1993,False,
Coventry City,Ally Pickering,26,England,defence,defence,,Rotherham,England,100000.0,in,winter,Premier League,1993,False,
Coventry City,Chris Marsden,24,England,Left Midfield,LM,,Huddersfield,England,0.0,in,winter,Premier League,1993,True,free loan
Coventry City,Martyn Booty,22,England,Right-Back,RB,,Crewe Alexandra,England,0.0,out,winter,Premier League,1993,False,
Coventry City,Paul Williams,24,England,defence,defence,,West Brom,England,0.0,out,winter,Premier League,1993,True,free loan
