club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
1. FC Köln,Stefan Kohn,27.0,Germany,Centre-Forward,CF,,Werder Bremen,Germany,775000.0,in,summer,1 Bundesliga,1993,False,
1. FC Köln,Ralf Hauptmann,24.0,Germany,Defensive Midfield,DM,,Dynamo Dresden,Germany,475000.0,in,summer,1 Bundesliga,1993,False,
1. FC Köln,Toni Polster,29.0,Austria,Centre-Forward,CF,,Rayo Vallecano,Spain,0.0,in,summer,1 Bundesliga,1993,False,
1. FC Köln,Michael Kraft,27.0,Germany,Goalkeeper,GK,,Bakirköyspor,Turkey,0.0,in,summer,1 Bundesliga,1993,False,
1. FC Köln,Stephan Paßlack,22.0,Germany,Centre-Back,CB,,Bay. Uerdingen,Germany,0.0,in,summer,1 Bundesliga,1993,True,free loan
1. FC Köln,Uwe Fuchs,26.0,Germany,Centre-Forward,CF,,1.FC K'lautern,Germany,650000.0,out,summer,1 Bundesliga,1993,False,
1. FC Köln,Frank Ordenewitz,28.0,Germany,Centre-Forward,CF,,JEF Utd. Chiba,Japan,650000.0,out,summer,1 Bundesliga,1993,False,
1. FC Köln,Andrzej Kobylanski,22.0,Poland,Left Midfield,LM,,TeBe Berlin,Germany,0.0,out,summer,1 Bundesliga,1993,False,
1. FC Köln,André Trulsen,28.0,Germany,Centre-Back,CB,,SV Lurup,Germany,0.0,out,summer,1 Bundesliga,1993,False,
1. FC Köln,Adrian Spyrka,25.0,Germany,Central Midfield,CM,,RW Essen,Germany,,out,summer,1 Bundesliga,1993,False,
1. FC Köln,Jann Jensen,24.0,Denmark,Centre-Back,CB,,VfL Wolfsburg,Germany,,out,summer,1 Bundesliga,1993,False,
1. FC Köln,Hans-Dieter Flick,28.0,Germany,midfield,midfield,,FC Bammental,Germany,,out,summer,1 Bundesliga,1993,False,
1. FC Köln,Roger Nilsen,23.0,Norway,Centre-Back,CB,,Viking FK,Norway,0.0,out,summer,1 Bundesliga,1993,True,end of loan
1. FC Köln,Revaz Arveladze,24.0,Georgia,Attacking Midfield,AM,,Dinamo Tbilisi,Georgia,0.0,in,winter,1 Bundesliga,1993,True,free loan
1. FC Köln,Henri Fuchs,23.0,Germany,Centre-Forward,CF,,Dynamo Dresden,Germany,500000.0,out,winter,1 Bundesliga,1993,False,
1.FC Kaiserslautern,Uwe Fuchs,26.0,Germany,Centre-Forward,CF,,1. FC Köln,Germany,650000.0,in,summer,1 Bundesliga,1993,False,
1.FC Kaiserslautern,Michael Lusch,29.0,Germany,Right Midfield,RM,,Bor. Dortmund,Germany,475000.0,in,summer,1 Bundesliga,1993,False,
1.FC Kaiserslautern,Claus Reitmaier,29.0,Germany,Goalkeeper,GK,,Stuttg. Kickers,Germany,400000.0,in,summer,1 Bundesliga,1993,False,
1.FC Kaiserslautern,Ciriaco Sforza,23.0,Switzerland,Central Midfield,CM,,Grasshoppers,Switzerland,,in,summer,1 Bundesliga,1993,False,
1.FC Kaiserslautern,Andreas Brehme,32.0,Germany,Left-Back,LB,,Real Zaragoza,Spain,,in,summer,1 Bundesliga,1993,False,
1.FC Kaiserslautern,Marcel Witeczek,24.0,Germany,Centre-Forward,CF,,FC Bayern,Germany,2500000.0,out,summer,1 Bundesliga,1993,False,
1.FC Kaiserslautern,Michael Zeyer,25.0,Germany,Central Midfield,CM,,Waldh. Mannheim,Germany,350000.0,out,summer,1 Bundesliga,1993,False,
1.FC Kaiserslautern,Thomas Richter,26.0,Germany,Defensive Midfield,DM,,Hertha BSC,Germany,0.0,out,summer,1 Bundesliga,1993,False,
1.FC Kaiserslautern,Thomas Vogel,28.0,Germany,Centre-Forward,CF,,TeBe Berlin,Germany,0.0,out,summer,1 Bundesliga,1993,False,
1.FC Kaiserslautern,Demir Hotic,31.0,Bosnia-Herzegovina,Centre-Forward,CF,,Fenerbahce,Turkey,0.0,out,summer,1 Bundesliga,1993,False,
1.FC Kaiserslautern,Bernhard Winkler,27.0,Germany,Centre-Forward,CF,,1860 Munich,Germany,,out,summer,1 Bundesliga,1993,False,
1.FC Kaiserslautern,Elvis Hajradinovic,20.0,North Macedonia,defence,defence,,B. Dortmund II,Germany,,out,summer,1 Bundesliga,1993,False,
1.FC Kaiserslautern,Frank Lelle,28.0,Germany,Left Midfield,LM,,FC 08 Homburg,Germany,,out,summer,1 Bundesliga,1993,False,
1.FC Kaiserslautern,Michael Serr,30.0,Germany,Goalkeeper,GK,,Saarbrücken,Germany,,out,summer,1 Bundesliga,1993,False,
1.FC Kaiserslautern,Guido Hoffmann,27.0,Germany,Attacking Midfield,AM,,SV Wehen,Germany,,out,summer,1 Bundesliga,1993,False,
1.FC Kaiserslautern,Bjarne Goldbaek,24.0,Denmark,Central Midfield,CM,,TeBe Berlin,Germany,,out,summer,1 Bundesliga,1993,False,
