club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
AA La Louviere,Önder Turaci,18,Turkey,Centre-Back,CB,,Standard Liège,Belgium,0.0,in,summer,Jupiler Pro League,2000,True,free loan
AA La Louviere,Alan Haydock,24,Belgium,Defensive Midfield,DM,,RWD Molenbeek,Belgium,0.0,in,summer,Jupiler Pro League,2000,False,
AA La Louviere,Adrian Aliaj,24,Albania,Left-Back,LB,,M. Petah Tikva,Israel,0.0,in,summer,Jupiler Pro League,2000,False,
AA La Louviere,Jean-Jacques Missé-Missé,31,Cameroon,Centre-Forward,CF,,Ethn. Asteras,Greece,,in,summer,Jupiler Pro League,2000,False,
AA La Louviere,Claude-Arnaud Rivenet,27,France,midfield,midfield,,Amiens SC,France,,in,summer,Jupiler Pro League,2000,False,
AA La Louviere,Yves Buelinckx,28,Belgium,Centre-Forward,CF,,RWD Molenbeek,Belgium,,in,summer,Jupiler Pro League,2000,False,
AA La Louviere,Eric Scalia,27,France,Right Winger,RW,,Fréjus-St-Raph.,France,,in,summer,Jupiler Pro League,2000,False,
AA La Louviere,Jan Van Steenberghe,27,Belgium,Goalkeeper,GK,,Eendracht Aalst,Belgium,,in,summer,Jupiler Pro League,2000,False,
AA La Louviere,Steev Yousfi,26,Belgium,Left Midfield,LM,,KSV Roeselare,Belgium,,in,summer,Jupiler Pro League,2000,False,
AA La Louviere,Eben Dorkutso Dugbatey,26,Ghana,midfield,midfield,,FC Lorient,France,0.0,in,summer,Jupiler Pro League,2000,True,free loan
AA La Louviere,Benoît Thans,36,Belgium,Attacking Midfield,AM,,KSK Beveren,Belgium,,in,summer,Jupiler Pro League,2000,False,
AA La Louviere,Thierry Coppens,20,Belgium,Goalkeeper,GK,,Union SG,Belgium,0.0,out,summer,Jupiler Pro League,2000,False,
AA La Louviere,Alain Bettagno,31,Belgium,Right Midfield,RM,,RFC Lüttich,Belgium,0.0,out,summer,Jupiler Pro League,2000,False,
AA La Louviere,Emmanuel Pirard,26,Belgium,Right-Back,RB,,RSC Anderlecht,Belgium,,out,summer,Jupiler Pro League,2000,False,
AA La Louviere,Marc Wuyts,32,Belgium,Attacking Midfield,AM,,RWD Molenbeek,Belgium,,out,summer,Jupiler Pro League,2000,False,
AA La Louviere,Hans De Schrijver,34,Belgium,Goalkeeper,GK,,FC Denderleeuw,Belgium,,out,summer,Jupiler Pro League,2000,False,
AA La Louviere,Ante Simundza,28,Slovenia,Centre-Forward,CF,,NK Maribor,Slovenia,0.0,out,summer,Jupiler Pro League,2000,True,end of loan
AA La Louviere,Benoît Thans,36,Belgium,Attacking Midfield,AM,,KSK Beveren,Belgium,,in,winter,Jupiler Pro League,2000,False,
AA La Louviere,Domenico Olivieri,32,Belgium,defence,defence,,KRC Genk,Belgium,,in,winter,Jupiler Pro League,2000,False,
Club Brugge KV,Peter Van der Heyden,23,Belgium,Left-Back,LB,,Eendracht Aalst,Belgium,420000.0,in,summer,Jupiler Pro League,2000,False,
Club Brugge KV,Rune Lange,23,Norway,Centre-Forward,CF,,Trabzonspor,Turkey,0.0,in,summer,Jupiler Pro League,2000,False,
Club Brugge KV,Timmy Simons,23,Belgium,Defensive Midfield,DM,,Lommel SK,Belgium,0.0,in,summer,Jupiler Pro League,2000,False,
Club Brugge KV,Stijn Stijnen,19,Belgium,Goalkeeper,GK,,KSK Kermt,Belgium,0.0,in,summer,Jupiler Pro League,2000,False,
Club Brugge KV,Josip Simic,22,Croatia,Centre-Forward,CF,,Dinamo Zagreb,Croatia,,in,summer,Jupiler Pro League,2000,False,
Club Brugge KV,Dejan Nemec,23,Slovenia,Goalkeeper,GK,,NS Mura,Slovenia,,in,summer,Jupiler Pro League,2000,False,
Club Brugge KV,José Duarte,19,Brazil,attack,attack,,AA Anapolina,Brazil,,in,summer,Jupiler Pro League,2000,False,
Club Brugge KV,Glenn Decaesstecker,24,Belgium,Goalkeeper,GK,,KV Oostende,Belgium,,in,summer,Jupiler Pro League,2000,False,
Club Brugge KV,Eric Deflandre,26,Belgium,Right-Back,RB,,Olympique Lyon,France,0.0,out,summer,Jupiler Pro League,2000,False,
Club Brugge KV,Aleksandar Ilic,31,Serbia,Centre-Back,CB,,RSC Anderlecht,Belgium,,out,summer,Jupiler Pro League,2000,False,
Club Brugge KV,Vital Borkelmans,37,Belgium,Left-Back,LB,,KAA Gent,Belgium,,out,summer,Jupiler Pro League,2000,False,
Club Brugge KV,Dalibor Mitrovic,22,Serbia,Centre-Forward,CF,,KVC Westerlo,Belgium,0.0,out,summer,Jupiler Pro League,2000,True,free loan
Club Brugge KV,Joachim Van Holm,20,Belgium,Centre-Back,CB,,KSV Roeselare,Belgium,,out,summer,Jupiler Pro League,2000,False,
Club Brugge KV,Nader El-Sayed,27,Egypt,Goalkeeper,GK,,El Maaden,Egypt,,out,summer,Jupiler Pro League,2000,False,
Club Brugge KV,Dimitri Wellens,21,Belgium,defence,defence,,Zultse VV,Belgium,,out,summer,Jupiler Pro League,2000,False,
Club Brugge KV,Koen Schockaert,22,Belgium,Centre-Forward,CF,,Sint-Truiden,Belgium,0.0,out,summer,Jupiler Pro League,2000,True,free loan
Club Brugge KV,Edgaras Jankauskas,25,Lithuania,Centre-Forward,CF,,Real Sociedad,Spain,2300000.0,out,winter,Jupiler Pro League,2000,False,
Club Brugge KV,Jochen Janssen,24,Belgium,Centre-Forward,CF,,Austria Vienna,Austria,1750000.0,out,winter,Jupiler Pro League,2000,False,
Club Brugge KV,Khalilou Fadiga,26,Senegal,Left Winger,LW,,AJ Auxerre,France,,out,winter,Jupiler Pro League,2000,False,
Excelsior Mouscron,Nenad Jestrovic,24,Serbia,Centre-Forward,CF,,FC Metz,France,0.0,in,summer,Jupiler Pro League,2000,False,
Excelsior Mouscron,Claude Bakadal,24,Ghana,Centre-Forward,CF,,Grenoble,France,,in,summer,Jupiler Pro League,2000,False,
Excelsior Mouscron,Dennis Duinslaeger,18,Belgium,Goalkeeper,GK,,KSV Roeselare,Belgium,,in,summer,Jupiler Pro League,2000,False,
Excelsior Mouscron,Christophe Grégoire,20,Belgium,Left Winger,LW,,RFC Lütt. U19,Belgium,,in,summer,Jupiler Pro League,2000,False,
Excelsior Mouscron,Gert Doumen,29,Belgium,Goalkeeper,GK,,KRC Genk,Belgium,,in,summer,Jupiler Pro League,2000,False,
Excelsior Mouscron,David Crv,23,Belgium,Central Midfield,CM,,Maasl Maasmechel,Belgium,,in,summer,Jupiler Pro League,2000,False,
Excelsior Mouscron,Dejan Mitrovic,27,Serbia,Attacking Midfield,AM,,KVC Westerlo,Belgium,,in,summer,Jupiler Pro League,2000,False,
Excelsior Mouscron,Kurt Vandoorne,24,Belgium,Goalkeeper,GK,,KRC Harelbeke,Belgium,,in,summer,Jupiler Pro League,2000,False,
Excelsior Mouscron,Cleiton,21,Brazil,midfield,midfield,,Denderhoutem,Belgium,,in,summer,Jupiler Pro League,2000,False,
Excelsior Mouscron,Yves Vanderhaeghe,30,Belgium,Defensive Midfield,DM,,RSC Anderlecht,Belgium,1500000.0,out,summer,Jupiler Pro League,2000,False,
Excelsior Mouscron,Stefaan Tanghe,28,Belgium,Attacking Midfield,AM,,FC Utrecht,Netherlands,1000000.0,out,summer,Jupiler Pro League,2000,False,
Excelsior Mouscron,Gonzague Vandooren,20,Belgium,Left-Back,LB,,Lierse SK,Belgium,,out,summer,Jupiler Pro League,2000,False,
Excelsior Mouscron,Yves Feys,31,Belgium,Goalkeeper,GK,,Cercle Brugge,Belgium,,out,summer,Jupiler Pro League,2000,False,
Excelsior Mouscron,Matthieu Assou-Ekotto,22,France,Defensive Midfield,DM,,US Créteil,France,,out,summer,Jupiler Pro League,2000,False,
Excelsior Mouscron,Thomas Debenest,26,France,Goalkeeper,GK,,Maia,Portugal,,out,summer,Jupiler Pro League,2000,False,
Excelsior Mouscron,Donald Van Durme,32,Belgium,Left-Back,LB,,Estaimpuis,Belgium,,out,summer,Jupiler Pro League,2000,False,
Excelsior Mouscron,Krzysztof Tyma,20,Poland,Goalkeeper,GK,,Lech Poznan,Poland,,out,summer,Jupiler Pro League,2000,False,
Excelsior Mouscron,Adriano Da Cruz,25,Brazil,Defensive Midfield,DM,,FC Marco,Portugal,,out,summer,Jupiler Pro League,2000,False,
Excelsior Mouscron,Driss Akouz,24,Belgium,defence,defence,,Boussu Dour,Belgium,,out,summer,Jupiler Pro League,2000,False,
Excelsior Mouscron,Driss Akouz,24,Belgium,defence,defence,,Boussu Dour,Belgium,,out,winter,Jupiler Pro League,2000,False,
Germinal Beerschot Antwerpen,Nadir Sbaa,18,Belgium,Centre-Forward,CF,,UR Namur,Belgium,400000.0,in,summer,Jupiler Pro League,2000,False,
Germinal Beerschot Antwerpen,Moumouni Dagano,19,Burkina Faso,Centre-Forward,CF,,EF Ouagadougou,Burkina Faso,0.0,in,summer,Jupiler Pro League,2000,False,
Germinal Beerschot Antwerpen,Bert Dhont,26,Belgium,defence,defence,,KSK Beveren,Belgium,0.0,in,summer,Jupiler Pro League,2000,False,
Germinal Beerschot Antwerpen,Jason Culina,19,Australia,Central Midfield,CM,,Ajax,Netherlands,0.0,in,summer,Jupiler Pro League,2000,True,free loan
Germinal Beerschot Antwerpen,Samir Beloufa,21,Algeria,Centre-Back,CB,,Milan,Italy,0.0,in,summer,Jupiler Pro League,2000,False,
Germinal Beerschot Antwerpen,Robby Van De Weyer,25,Belgium,Right Winger,RW,,Lierse SK,Belgium,,in,summer,Jupiler Pro League,2000,False,
Germinal Beerschot Antwerpen,Miklós Lendvai,25,Hungary,Defensive Midfield,DM,,KFC Verbr. Geel,Belgium,,in,summer,Jupiler Pro League,2000,False,
Germinal Beerschot Antwerpen,Steve Cooreman,23,Belgium,Right Midfield,RM,,Eendracht Aalst,Belgium,,in,summer,Jupiler Pro League,2000,False,
Germinal Beerschot Antwerpen,Dirk Huysmans,26,Belgium,Left Winger,LW,,Lierse SK,Belgium,,in,summer,Jupiler Pro League,2000,False,
Germinal Beerschot Antwerpen,Grégory Scattone,17,Belgium,Central Midfield,CM,,Cisco Roma,Italy,,in,summer,Jupiler Pro League,2000,False,
Germinal Beerschot Antwerpen,Arnaud Fransquet,18,Belgium,Goalkeeper,GK,,Standard U19,Belgium,,in,summer,Jupiler Pro League,2000,False,
Germinal Beerschot Antwerpen,Vilson Knezevic,24,Australia,Goalkeeper,GK,,FC Adelaide City,Australia,,in,summer,Jupiler Pro League,2000,False,
Germinal Beerschot Antwerpen,Wesley Sonck,21,Belgium,Centre-Forward,CF,,KRC Genk,Belgium,0.0,out,summer,Jupiler Pro League,2000,False,
Germinal Beerschot Antwerpen,Geert Brusselers,30,Netherlands,Central Midfield,CM,,Al-Shaab,United Arab Emirates,,out,summer,Jupiler Pro League,2000,False,
Germinal Beerschot Antwerpen,Jan Moons,29,Belgium,Goalkeeper,GK,,KRC Genk,Belgium,,out,summer,Jupiler Pro League,2000,False,
Germinal Beerschot Antwerpen,Léo Moura,21,Brazil,Right-Back,RB,,ADO Den Haag,Netherlands,,out,summer,Jupiler Pro League,2000,False,
Germinal Beerschot Antwerpen,Rudi Smidts,36,Belgium,Left-Back,LB,,KV Mechelen,Belgium,,out,summer,Jupiler Pro League,2000,False,
Germinal Beerschot Antwerpen,Kurt Morhaye,23,Belgium,attack,attack,,Heusden-Zolder,Belgium,,out,summer,Jupiler Pro League,2000,False,
Germinal Beerschot Antwerpen,Gunther Hofmans,33,Belgium,Centre-Forward,CF,,Retired,,,out,summer,Jupiler Pro League,2000,False,
Germinal Beerschot Antwerpen,Ervin Kovács,33,Hungary,Centre-Back,CB,,Retired,,,out,summer,Jupiler Pro League,2000,False,
Germinal Beerschot Antwerpen,Aaron Mokoena,20,South Africa,Centre-Back,CB,,Ajax,Netherlands,0.0,in,winter,Jupiler Pro League,2000,False,
Germinal Beerschot Antwerpen,Samir Beloufa,21,Algeria,Centre-Back,CB,,Milan,Italy,0.0,in,winter,Jupiler Pro League,2000,False,
Germinal Beerschot Antwerpen,Luciano,20,Brazil,Goalkeeper,GK,,Tombense,Brazil,,in,winter,Jupiler Pro League,2000,False,
KAA Gent,Mido,17,Egypt,Centre-Forward,CF,,Zamalek,Egypt,420000.0,in,summer,Jupiler Pro League,2000,False,
KAA Gent,Geri Cipi,24,Albania,Centre-Back,CB,,NK Maribor,Slovenia,0.0,in,summer,Jupiler Pro League,2000,False,
KAA Gent,Alexandros Kaklamanos,26,Greece,Centre-Forward,CF,,RSC Charleroi,Belgium,0.0,in,summer,Jupiler Pro League,2000,False,
KAA Gent,Miguel Capilla,22,Belgium,Centre-Forward,CF,,Union SG,Belgium,0.0,in,summer,Jupiler Pro League,2000,False,
KAA Gent,Nicolas Denys,19,Belgium,Goalkeeper,GK,,Club NXT,Belgium,0.0,in,summer,Jupiler Pro League,2000,False,
KAA Gent,Jacky Peeters,30,Belgium,Centre-Back,CB,,Arm. Bielefeld,Germany,,in,summer,Jupiler Pro League,2000,False,
KAA Gent,Vital Borkelmans,37,Belgium,Left-Back,LB,,Club Brugge,Belgium,,in,summer,Jupiler Pro League,2000,False,
KAA Gent,Aldo Olcese,25,Peru,Central Midfield,CM,,Sport. Cristal,Peru,,in,summer,Jupiler Pro League,2000,False,
KAA Gent,Martin Laamers,32,Netherlands,Right Midfield,RM,,KRC Harelbeke,Belgium,,in,summer,Jupiler Pro League,2000,False,
KAA Gent,Jérôme Brocard,25,France,midfield,midfield,,LB Châteauroux,France,,in,summer,Jupiler Pro League,2000,False,
KAA Gent,André Emanuel Ottou,20,Cameroon,defence,defence,,FC Nantes,France,,in,summer,Jupiler Pro League,2000,False,
KAA Gent,Ole Martin Arst,25,Norway,Centre-Forward,CF,,Standard Liège,Belgium,2500000.0,out,summer,Jupiler Pro League,2000,False,
KAA Gent,Ivica Dragutinovic,24,Serbia,Centre-Back,CB,,Standard Liège,Belgium,2000000.0,out,summer,Jupiler Pro League,2000,False,
KAA Gent,Tim Aelbrecht,18,Belgium,midfield,midfield,,Eendracht Aalst,Belgium,0.0,out,summer,Jupiler Pro League,2000,False,
KAA Gent,Tamás Szekeres,27,Hungary,Centre-Back,CB,,Energie Cottbus,Germany,,out,summer,Jupiler Pro League,2000,False,
KAA Gent,Sylvain N'Diaye,24,Senegal,Defensive Midfield,DM,,LOSC Lille,France,,out,summer,Jupiler Pro League,2000,False,
KAA Gent,Frédéric Dupré,21,Belgium,Right-Back,RB,,KSV Roeselare,Belgium,,out,summer,Jupiler Pro League,2000,False,
KAA Gent,Ronald Foguenne,29,Belgium,Left Midfield,LM,,RSC Charleroi,Belgium,,out,summer,Jupiler Pro League,2000,False,
KAA Gent,Frank Dauwen,32,Belgium,defence,defence,,KVC Westerlo,Belgium,,out,summer,Jupiler Pro League,2000,False,
KAA Gent,Tom Vandervee,29,Belgium,Defensive Midfield,DM,,KFC Verbr. Geel,Belgium,,out,summer,Jupiler Pro League,2000,False,
KAA Gent,Thomas Chatelle,19,Belgium,Right Winger,RW,,KRC Genk,Belgium,,out,summer,Jupiler Pro League,2000,False,
KAA Gent,Jérôme Lempereur,27,France,Centre-Forward,CF,,AJ Auxerre B,France,0.0,in,winter,Jupiler Pro League,2000,False,
KAA Gent,Ola Tidman,21,Sweden,Goalkeeper,GK,,Malmö FF,Sweden,,in,winter,Jupiler Pro League,2000,False,
KAA Gent,Flaviño,22,,midfield,midfield,,Botafogo,Brazil,,in,winter,Jupiler Pro League,2000,False,
KAA Gent,Samuel Wiart,27,France,attack,attack,,AS Nancy,France,,in,winter,Jupiler Pro League,2000,False,
KAA Gent,Anders Nielsen,30,Denmark,Centre-Forward,CF,,Omonia Nikosia,Cyprus,0.0,out,winter,Jupiler Pro League,2000,True,free loan
KAA Gent,Tore André Dahlum,32,Norway,Centre-Forward,CF,,Aalborg BK,Denmark,,out,winter,Jupiler Pro League,2000,False,
KAA Gent,Zoran Savic,26,Serbia,Goalkeeper,GK,,Unknown,,,out,winter,Jupiler Pro League,2000,False,
KAA Gent,Emil Sterbal,30,Slovenia,Centre-Back,CB,,Siirt Jetpa,Turkey,,out,winter,Jupiler Pro League,2000,False,
KAA Gent,Mohammed Barka,29,Belgium,Right Midfield,RM,,KRC Harelbeke,Belgium,,out,winter,Jupiler Pro League,2000,False,
KRC Genk,Wesley Sonck,21,Belgium,Centre-Forward,CF,,Germ. Beerschot,Belgium,0.0,in,summer,Jupiler Pro League,2000,False,
KRC Genk,Didier Zokora,19,Cote d'Ivoire,Defensive Midfield,DM,,ASEC Mimosas,Cote d'Ivoire,0.0,in,summer,Jupiler Pro League,2000,False,
KRC Genk,Akram Roumani,22,Morocco,Left-Back,LB,,MAS Fes,Morocco,0.0,in,summer,Jupiler Pro League,2000,False,
KRC Genk,David Paas,29,Belgium,attack,attack,,KRC Harelbeke,Belgium,,in,summer,Jupiler Pro League,2000,False,
KRC Genk,Jan Moons,29,Belgium,Goalkeeper,GK,,Germ. Beerschot,Belgium,,in,summer,Jupiler Pro League,2000,False,
KRC Genk,Fritz Emeran,24,Rwanda,Right-Back,RB,,KV Mechelen,Belgium,,in,summer,Jupiler Pro League,2000,False,
KRC Genk,Blessing Kaku,22,Nigeria,Attacking Midfield,AM,,KRC Harelbeke,Belgium,,in,summer,Jupiler Pro League,2000,False,
KRC Genk,Thomas Chatelle,19,Belgium,Right Winger,RW,,KAA Gent,Belgium,,in,summer,Jupiler Pro League,2000,False,
KRC Genk,Bernd Thijs,22,Belgium,Defensive Midfield,DM,,Standard Liège,Belgium,,in,summer,Jupiler Pro League,2000,False,
KRC Genk,Ferenc Horváth,27,Hungary,Centre-Forward,CF,,Energie Cottbus,Germany,500000.0,out,summer,Jupiler Pro League,2000,False,
KRC Genk,Besnik Hasi,28,Albania,Defensive Midfield,DM,,RSC Anderlecht,Belgium,400000.0,out,summer,Jupiler Pro League,2000,False,
KRC Genk,Joey Gudjónsson,20,Iceland,Central Midfield,CM,,RKC Waalwijk,Netherlands,375000.0,out,summer,Jupiler Pro League,2000,False,
KRC Genk,Thórdur Gudjónsson,26,Iceland,Right Winger,RW,,UD Las Palmas,Spain,0.0,out,summer,Jupiler Pro League,2000,False,
KRC Genk,Bjarni Gudjónsson,21,Iceland,Right Midfield,RM,,Stoke City,England,0.0,out,summer,Jupiler Pro League,2000,False,
KRC Genk,Benjamin,22,Brazil,Attacking Midfield,AM,,Eendracht Aalst,Belgium,0.0,out,summer,Jupiler Pro League,2000,True,free loan
KRC Genk,Gert Doumen,29,Belgium,Goalkeeper,GK,,Exc. Mouscron,Belgium,,out,summer,Jupiler Pro League,2000,False,
KRC Genk,Bernt Evens,21,Belgium,Left-Back,LB,,Royal Antwerp,Belgium,,out,summer,Jupiler Pro League,2000,False,
KRC Genk,Bart Vanhees,19,Belgium,Right-Back,RB,,KFC Verbr. Geel,Belgium,,out,summer,Jupiler Pro League,2000,False,
KRC Genk,Ilir Caushllari,25,Albania,Right Midfield,RM,,Ingelmunster,Belgium,,out,summer,Jupiler Pro League,2000,False,
KRC Genk,Marc Vangronsveld,27,Belgium,Left-Back,LB,,RSC Charleroi,Belgium,,out,summer,Jupiler Pro League,2000,False,
KRC Genk,Bert Van Dael,18,Belgium,Goalkeeper,GK,,KVK Beringen,Belgium,,out,summer,Jupiler Pro League,2000,False,
KRC Genk,Fabio D'Angelo,31,Belgium,defence,defence,,Unknown,,,out,summer,Jupiler Pro League,2000,False,
KRC Genk,Ngoy N'Sumbu,27,DR Congo,midfield,midfield,,KFC Verbr. Geel,Belgium,,out,summer,Jupiler Pro League,2000,False,
KRC Genk,Jesper Jansson,29,Sweden,midfield,midfield,,Helsingborg,Sweden,,out,winter,Jupiler Pro League,2000,False,
KRC Genk,Daniel Kimoni,29,Belgium,defence,defence,,Grazer AK,Austria,,out,winter,Jupiler Pro League,2000,False,
KRC Genk,Fritz Emeran,24,Rwanda,Right-Back,RB,,Fortuna Sittard,Netherlands,0.0,out,winter,Jupiler Pro League,2000,True,free loan
KRC Genk,Domenico Olivieri,32,Belgium,defence,defence,,AA La Louviere,Belgium,,out,winter,Jupiler Pro League,2000,False,
KRC Harelbeke,Kader Camara,18,Guinea,Defensive Midfield,DM,,Vitesse,Netherlands,0.0,in,summer,Jupiler Pro League,2000,False,
KRC Harelbeke,Ernest Konon,26,Poland,Centre-Forward,CF,,Cercle Brugge,Belgium,0.0,in,summer,Jupiler Pro League,2000,False,
KRC Harelbeke,Ivan Bozic,16,Bosnia-Herzegovina,Centre-Forward,CF,,Zrinjski Mostar,Bosnia-Herzegovina,0.0,in,summer,Jupiler Pro League,2000,False,
KRC Harelbeke,Volodymyr Bogdanov,18,Ukraine,Centre-Forward,CF,,Viktoria Köln,Germany,0.0,in,summer,Jupiler Pro League,2000,False,
KRC Harelbeke,Steve Barbé,21,Belgium,Defensive Midfield,DM,,Charlton,England,,in,summer,Jupiler Pro League,2000,False,
KRC Harelbeke,David Geeroms,21,Belgium,Left Midfield,LM,,FC Denderleeuw,Belgium,,in,summer,Jupiler Pro League,2000,False,
KRC Harelbeke,Vincent Lachambre,19,Belgium,Left-Back,LB,,RWD Molenbeek,Belgium,,in,summer,Jupiler Pro League,2000,False,
KRC Harelbeke,Sigurdur Ragnar Eyjólfsson,26,Iceland,Centre-Forward,CF,,Walsall,England,,in,summer,Jupiler Pro League,2000,False,
KRC Harelbeke,Franky Frans,34,Belgium,Goalkeeper,GK,,KVC Westerlo,Belgium,,in,summer,Jupiler Pro League,2000,False,
KRC Harelbeke,Dennis Souza,20,Brazil,Centre-Back,CB,,Matsubara-PR,Brazil,,in,summer,Jupiler Pro League,2000,False,
KRC Harelbeke,David Paas,29,Belgium,attack,attack,,KRC Genk,Belgium,,out,summer,Jupiler Pro League,2000,False,
KRC Harelbeke,Blessing Kaku,22,Nigeria,Attacking Midfield,AM,,KRC Genk,Belgium,,out,summer,Jupiler Pro League,2000,False,
KRC Harelbeke,Kurt Vandoorne,24,Belgium,Goalkeeper,GK,,Exc. Mouscron,Belgium,,out,summer,Jupiler Pro League,2000,False,
KRC Harelbeke,Martin Laamers,32,Netherlands,Right Midfield,RM,,KAA Gent,Belgium,,out,summer,Jupiler Pro League,2000,False,
KRC Harelbeke,Nordine Hameg,32,Algeria,defence,defence,,KVC Winkel Sp.,Belgium,,out,summer,Jupiler Pro League,2000,False,
KRC Harelbeke,Grégory Meilhac,28,France,attack,attack,,Gallia Club Lunel,France,,out,summer,Jupiler Pro League,2000,False,
KRC Harelbeke,Maxime D'Hoore,22,Burkina Faso,attack,attack,,KSK Maldegem,Belgium,,out,summer,Jupiler Pro League,2000,False,
KRC Harelbeke,Ebou Sillah,20,The Gambia,Left Winger,LW,,Club Brugge,Belgium,0.0,out,summer,Jupiler Pro League,2000,True,end of loan
KRC Harelbeke,Marijo Harmat,30,Croatia,defence,defence,,RW Oberhausen,Germany,0.0,in,winter,Jupiler Pro League,2000,False,
KRC Harelbeke,Alen Mrzlecki,26,Croatia,defence,defence,,HNK Sibenik,Croatia,,in,winter,Jupiler Pro League,2000,False,
KRC Harelbeke,Toni Jurjev,27,Croatia,Goalkeeper,GK,,Zrinjski Mostar,Bosnia-Herzegovina,,in,winter,Jupiler Pro League,2000,False,
KRC Harelbeke,Davor Medvid,21,Croatia,attack,attack,,Unknown,,,in,winter,Jupiler Pro League,2000,False,
KRC Harelbeke,Mohammed Barka,29,Belgium,Right Midfield,RM,,KAA Gent,Belgium,,in,winter,Jupiler Pro League,2000,False,
KRC Harelbeke,Andrey Dyatel,20,Russia,Defensive Midfield,DM,,Dinamo Moscow,Russia,200000.0,out,winter,Jupiler Pro League,2000,False,
KRC Harelbeke,Ernest Konon,26,Poland,Centre-Forward,CF,,EN Paralimniou,Cyprus,,out,winter,Jupiler Pro League,2000,False,
KRC Harelbeke,Jeffry Verhoeven,26,Belgium,defence,defence,,KFC Wevelgem Cit,Belgium,,out,winter,Jupiler Pro League,2000,False,
KSC Eendracht Aalst,Tim Aelbrecht,18,Belgium,midfield,midfield,,KAA Gent,Belgium,0.0,in,summer,Jupiler Pro League,2000,False,
