club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
Arsenal FC,Sylvain Wiltord,26,France,Second Striker,SS,,G. Bordeaux,France,17500000.0,in,summer,Premier League,2000,False,
Arsenal FC,Francis Jeffers,20,England,Centre-Forward,CF,,Everton,England,15300000.0,in,summer,Premier League,2000,False,
Arsenal FC,Laurén,23,Cameroon,Right-Back,RB,,RCD Mallorca,Spain,10700000.0,in,summer,Premier League,2000,False,
Arsenal FC,Robert Pirès,26,France,Left Midfield,LM,,Marseille,France,9800000.0,in,summer,Premier League,2000,False,
Arsenal FC,Igors Stepanovs,24,Latvia,Centre-Back,CB,,Skonto,Latvia,1500000.0,in,summer,Premier League,2000,False,
Arsenal FC,Tomas Danilevicius,21,Lithuania,Centre-Forward,CF,,Lausanne-Sport,Switzerland,1500000.0,in,summer,Premier League,2000,False,
Arsenal FC,Guy Demel,19,Cote d'Ivoire,Right-Back,RB,,Nîmes Olympique,France,0.0,in,summer,Premier League,2000,False,
Arsenal FC,Sebastian Svärd,17,Denmark,Defensive Midfield,DM,,KB (FCK II),Denmark,0.0,in,summer,Premier League,2000,False,
Arsenal FC,Marc Overmars,27,Netherlands,Left Winger,LW,,FC Barcelona,Spain,40000000.0,out,summer,Premier League,2000,False,
Arsenal FC,Emmanuel Petit,29,France,Defensive Midfield,DM,,FC Barcelona,Spain,15000000.0,out,summer,Premier League,2000,False,
Arsenal FC,Stephen Hughes,23,England,Defensive Midfield,DM,,Everton,England,3500000.0,out,summer,Premier League,2000,False,
Arsenal FC,Tommy Black,20,England,Right Midfield,RM,,Crystal Palace,England,750000.0,out,summer,Premier League,2000,False,
Arsenal FC,Davor Suker,32,Croatia,Centre-Forward,CF,,West Ham,England,0.0,out,summer,Premier League,2000,False,
Arsenal FC,Nigel Winterburn,36,England,Left-Back,LB,,West Ham,England,0.0,out,summer,Premier League,2000,False,
Arsenal FC,David Grondin,20,France,Left-Back,LB,,Cannes,France,0.0,out,summer,Premier League,2000,True,free loan
Arsenal FC,Stuart Taylor,19,England,Goalkeeper,GK,,Crystal Palace,England,0.0,out,summer,Premier League,2000,True,free loan
Arsenal FC,Carlos Alberto Moreno,27,Argentina,midfield,midfield,,San Lorenzo,Argentina,,out,summer,Premier League,2000,False,
Arsenal FC,Narada Bernard,18,Jamaica,defence,defence,,Bournemouth,England,,out,summer,Premier League,2000,False,
Arsenal FC,Brian McGovern,20,Ireland,defence,defence,,Norwich,England,,out,summer,Premier League,2000,False,
Arsenal FC,Sebastian Svärd,17,Denmark,Defensive Midfield,DM,,KB (FCK II),Denmark,0.0,in,winter,Premier League,2000,False,
Arsenal FC,Paolo Vernazza,21,England,Central Midfield,CM,,Watford,England,525000.0,out,winter,Premier League,2000,False,
Arsenal FC,James Harper,20,England,Central Midfield,CM,,Reading,England,500000.0,out,winter,Premier League,2000,False,
Arsenal FC,Rhys Weston,20,Wales,Right-Back,RB,,Cardiff,Wales,450000.0,out,winter,Premier League,2000,False,
Arsenal FC,Lee Canoville,19,England,Right-Back,RB,,Northampton,England,0.0,out,winter,Premier League,2000,True,free loan
Arsenal FC,Stuart Taylor,20,England,Goalkeeper,GK,,Peterborough,England,0.0,out,winter,Premier League,2000,True,free loan
Arsenal FC,Matthew Upson,21,England,Centre-Back,CB,,Crystal Palace,England,0.0,out,winter,Premier League,2000,True,free loan
Arsenal FC,Matthew Upson,21,England,Centre-Back,CB,,Nottm Forest,England,0.0,out,winter,Premier League,2000,True,free loan
Arsenal FC,Liam Chilvers,19,England,Centre-Back,CB,,Northampton,England,0.0,out,winter,Premier League,2000,True,free loan
Arsenal FC,James Harper,20,England,Central Midfield,CM,,Cardiff,Wales,0.0,out,winter,Premier League,2000,True,free loan
Arsenal FC,Graham Barrett,19,Ireland,Centre-Forward,CF,,Bristol City,England,0.0,out,winter,Premier League,2000,True,free loan
Arsenal FC,Christopher Wreh,25,Liberia,Centre-Forward,CF,,Hilal,Saudi Arabia,,out,winter,Premier League,2000,False,
Arsenal FC,Tomas Danilevicius,22,Lithuania,Centre-Forward,CF,,Dunfermline A.,Scotland,0.0,out,winter,Premier League,2000,True,free loan
Aston Villa,Alpay Özalan,27,Turkey,Centre-Back,CB,,Fenerbahce,Turkey,9000000.0,in,summer,Premier League,2000,False,
Aston Villa,Thomas Hitzlsperger,18,Germany,Central Midfield,CM,,FC Bayern U19,Germany,0.0,in,summer,Premier League,2000,False,
