club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
AC Le Havre,Ludovic Pollet,25,France,Centre-Back,CB,,Cannes,France,,in,summer,Ligue 1,1995,False,
AC Le Havre,Ardian Kozniku,27,Croatia,Centre-Forward,CF,,Cannes,France,,in,summer,Ligue 1,1995,False,
AC Le Havre,Vanja Grubac,24,Montenegro,Centre-Forward,CF,,OFK Beograd,Serbia,,in,summer,Ligue 1,1995,False,
AC Le Havre,Nicolas Huysman,27,France,Left Midfield,LM,,SM Caen,France,,in,summer,Ligue 1,1995,False,
AC Le Havre,Lyambo Etshélé,26,DR Congo,Defensive Midfield,DM,,LOSC Lille,France,,in,summer,Ligue 1,1995,False,
AC Le Havre,Didier Angibeaud,20,Cameroon,Centre-Forward,CF,,FC Istres,France,,out,summer,Ligue 1,1995,False,
AC Le Havre,Géza Mészöly,28,Hungary,Centre-Back,CB,,LOSC Lille,France,,out,summer,Ligue 1,1995,False,
AC Le Havre,Benoît Chagnaud,22,France,attack,attack,,Amiens SC,France,,out,summer,Ligue 1,1995,False,
AC Le Havre,Jérôme Louchet,21,France,defence,defence,,Unknown,,,out,summer,Ligue 1,1995,False,
AC Le Havre,Vanja Grubac,24,Montenegro,Centre-Forward,CF,,OFK Beograd,Serbia,,out,winter,Ligue 1,1995,False,
AJ Auxerre,Laurent Blanc,29,France,Centre-Back,CB,,Saint-Étienne,France,,in,summer,Ligue 1,1995,False,
AJ Auxerre,Awudu Issaka,16,Ghana,Attacking Midfield,AM,,Anderlecht U19,Belgium,,in,summer,Ligue 1,1995,False,
AJ Auxerre,Stéphane Guivarc'h,24,France,Centre-Forward,CF,,Guingamp,France,,in,summer,Ligue 1,1995,False,
AJ Auxerre,Abdelhafid Tasfaout,26,Algeria,Attacking Midfield,AM,,MC Oran,Algeria,,in,summer,Ligue 1,1995,False,
AJ Auxerre,Frank Verlaat,27,Netherlands,Centre-Back,CB,,VfB Stuttgart,Germany,2000000.0,out,summer,Ligue 1,1995,False,
AJ Auxerre,Bruno Martini,33,France,Goalkeeper,GK,,Montpellier,France,,out,summer,Ligue 1,1995,False,
AJ Auxerre,Pascal Vahirua,29,France,Left Winger,LW,,SM Caen,France,,out,summer,Ligue 1,1995,False,
AJ Auxerre,Gérald Baticle,25,France,Centre-Forward,CF,,R. Strasbourg,France,,out,summer,Ligue 1,1995,False,
AJ Auxerre,Raphaël Guerreiro,27,France,Central Midfield,CM,,SM Caen,France,,out,summer,Ligue 1,1995,False,
AJ Auxerre,Stéphane Mahé,26,France,Left-Back,LB,,Paris SG,France,,out,summer,Ligue 1,1995,False,
AJ Auxerre,Franck Soler,24,France,attack,attack,,FC Martigues,France,,out,summer,Ligue 1,1995,False,
AJ Auxerre,Thomas Deniaud,24,France,Centre-Forward,CF,,SCO Angers,France,0.0,out,summer,Ligue 1,1995,True,free loan
AJ Auxerre,Laurent Ciechelski,24,France,Right-Back,RB,,FC Gueugnon,France,0.0,out,winter,Ligue 1,1995,True,free loan
AS Cannes,Fabrice Rodriguez,25,France,Centre-Forward,CF,,AS Muret,France,0.0,in,summer,Ligue 1,1995,False,
AS Cannes,Adel Boutobba,17,France,midfield,midfield,,Unknown,,,in,summer,Ligue 1,1995,False,
AS Cannes,Emmanuel Hutteau,26,France,Left-Back,LB,,CS Sedan,France,,in,summer,Ligue 1,1995,False,
AS Cannes,Jean-Jacques Etamé,28,Cameroon,midfield,midfield,,SM Caen,France,,in,summer,Ligue 1,1995,False,
AS Cannes,Sasa Person,30,Croatia,Centre-Back,CB,,Hajduk Split,Croatia,,in,summer,Ligue 1,1995,False,
AS Cannes,Christian Potel,21,France,Goalkeeper,GK,,FC Sète 34,France,0.0,out,summer,Ligue 1,1995,False,
AS Cannes,Ludovic Pollet,25,France,Centre-Back,CB,,AC Le Havre,France,,out,summer,Ligue 1,1995,False,
AS Cannes,Philippe Raschke,27,France,Right-Back,RB,,R. Strasbourg,France,,out,summer,Ligue 1,1995,False,
AS Cannes,Lukasz Antczak,19,Poland,defence,defence,,G. Wojkowice,Poland,,out,summer,Ligue 1,1995,False,
AS Cannes,Ardian Kozniku,27,Croatia,Centre-Forward,CF,,AC Le Havre,France,,out,summer,Ligue 1,1995,False,
AS Cannes,David Bettoni,23,France,midfield,midfield,,Olympique Alès,France,0.0,out,summer,Ligue 1,1995,True,free loan
