club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
Ajax Amsterdam,Hayden Foxe,18,Australia,Centre-Back,CB,,A.I.S.,Australia,0.0,in,summer,Eredivisie,1995,False,
Ajax Amsterdam,Richard Witschge,25,Netherlands,Central Midfield,CM,,Blackburn,England,,in,summer,Eredivisie,1995,False,
Ajax Amsterdam,Arnold Scholten,32,Netherlands,Defensive Midfield,DM,,Feyenoord,Netherlands,,in,summer,Eredivisie,1995,False,
Ajax Amsterdam,Márcio Santos,25,Brazil,Centre-Back,CB,,Fiorentina,Italy,,in,summer,Eredivisie,1995,False,
Ajax Amsterdam,Clarence Seedorf,19,Netherlands,Central Midfield,CM,,Sampdoria,Italy,3620000.0,out,summer,Eredivisie,1995,False,
Ajax Amsterdam,André Ooijer,20,Netherlands,Centre-Back,CB,,Roda JC,Netherlands,0.0,out,summer,Eredivisie,1995,False,
Ajax Amsterdam,Clyde Wijnhard,21,Netherlands,Centre-Forward,CF,,RKC Waalwijk,Netherlands,0.0,out,summer,Eredivisie,1995,False,
Ajax Amsterdam,Peter van Vossen,27,Netherlands,Left Winger,LW,,Istanbulspor,Turkey,,out,summer,Eredivisie,1995,False,
Ajax Amsterdam,John van den Brom,28,Netherlands,Attacking Midfield,AM,,Istanbulspor,Turkey,,out,summer,Eredivisie,1995,False,
Ajax Amsterdam,Rob Alflen,27,Netherlands,Defensive Midfield,DM,,Vitesse,Netherlands,,out,summer,Eredivisie,1995,False,
Ajax Amsterdam,Tarik Oulida,21,Morocco,Left Midfield,LM,,Sevilla FC,Spain,,out,summer,Eredivisie,1995,False,
Ajax Amsterdam,Hans Erik Ramberg,18,Norway,Central Midfield,CM,,Fredrikstad,Norway,,out,summer,Eredivisie,1995,False,
Ajax Amsterdam,Donny Huysen,21,Netherlands,attack,attack,,AZ Alkmaar,Netherlands,,out,summer,Eredivisie,1995,False,
Ajax Amsterdam,Mendel Witzenhausen,19,Netherlands,Centre-Back,CB,,VVV-Venlo,Netherlands,,out,summer,Eredivisie,1995,False,
Ajax Amsterdam,Frank Rijkaard,32,Netherlands,Defensive Midfield,DM,,Retired,,,out,summer,Eredivisie,1995,False,
Ajax Amsterdam,Peter Hoekstra,22,Netherlands,Left Winger,LW,,PSV Eindhoven,Netherlands,2250000.0,in,winter,Eredivisie,1995,False,
Ajax Amsterdam,Chris Kanu,16,Nigeria,Right-Back,RB,,Eagle Cement,Nigeria,0.0,in,winter,Eredivisie,1995,False,
De Graafschap Doetinchem,Patrick Paauwe,19,Netherlands,Centre-Back,CB,,PSV Eindhoven,Netherlands,0.0,in,summer,Eredivisie,1995,False,
De Graafschap Doetinchem,Marchanno Schultz,22,Netherlands,midfield,midfield,,Sturm Graz,Austria,,in,summer,Eredivisie,1995,False,
De Graafschap Doetinchem,Maarten Kerkhof,20,Netherlands,defence,defence,,Vitesse U21,Netherlands,,in,summer,Eredivisie,1995,False,
De Graafschap Doetinchem,Bennie Dekker,28,Netherlands,Right Winger,RW,,AZ Alkmaar,Netherlands,,in,summer,Eredivisie,1995,False,
De Graafschap Doetinchem,Christol van Campenhout,30,Netherlands,Goalkeeper,GK,,RBC,Netherlands,,in,summer,Eredivisie,1995,False,
De Graafschap Doetinchem,Robert Fuchs,20,Netherlands,Central Midfield,CM,,PSV Eindhoven,Netherlands,,in,summer,Eredivisie,1995,False,
De Graafschap Doetinchem,Rudi Vonk,21,Netherlands,defence,defence,,Unknown,,,in,summer,Eredivisie,1995,False,
De Graafschap Doetinchem,Frank Wijnhoven,32,Netherlands,Central Midfield,CM,,De Treffers,Netherlands,0.0,out,summer,Eredivisie,1995,False,
De Graafschap Doetinchem,Karel Hulshof,24,Netherlands,midfield,midfield,,Unknown,,,out,summer,Eredivisie,1995,False,
De Graafschap Doetinchem,Dennis Wassink,22,Netherlands,midfield,midfield,,Unknown,,,out,summer,Eredivisie,1995,False,
De Graafschap Doetinchem,Dennis te Braak,22,Netherlands,midfield,midfield,,VVV-Venlo,Netherlands,,out,summer,Eredivisie,1995,False,
De Graafschap Doetinchem,Lowie van Schijndel,28,Netherlands,attack,attack,,MVV Maastricht,Netherlands,,out,summer,Eredivisie,1995,False,
