club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
AC Fiorentina,Stefan Schwarz,26,Sweden,Central Midfield,CM,,Arsenal,England,2200000.0,in,summer,Serie A,1995,False,
AC Fiorentina,Michele Serena,25,Italy,Left-Back,LB,,Sampdoria,Italy,2000000.0,in,summer,Serie A,1995,False,
AC Fiorentina,Lorenzo Amoruso,24,Italy,Centre-Back,CB,,Bari,Italy,0.0,in,summer,Serie A,1995,False,
AC Fiorentina,Pasquale Padalino,22,Italy,Centre-Back,CB,,Foggia,Italy,,in,summer,Serie A,1995,False,
AC Fiorentina,Massimo Orlando,24,Italy,attack,attack,,Milan,Italy,,in,summer,Serie A,1995,False,
AC Fiorentina,Alessandro Orlando,25,Italy,Left-Back,LB,,Juventus,Italy,,in,summer,Serie A,1995,False,
AC Fiorentina,Emiliano Bigica,21,Italy,Defensive Midfield,DM,,Bari,Italy,,in,summer,Serie A,1995,False,
AC Fiorentina,Mirko Benin,17,Italy,Attacking Midfield,AM,,Varese U19,Italy,,in,summer,Serie A,1995,False,
AC Fiorentina,Federico Bettoni,23,Italy,midfield,midfield,,Cisco Lodigiani,Italy,,in,summer,Serie A,1995,False,
AC Fiorentina,Giovanni Piacentini,27,Italy,Defensive Midfield,DM,,AS Roma,Italy,,in,summer,Serie A,1995,False,
AC Fiorentina,Stefan Effenberg,26,Germany,Central Midfield,CM,,Bor. M'gladbach,Germany,3800000.0,out,summer,Serie A,1995,False,
AC Fiorentina,Giovanni Tedesco,23,Italy,Right Midfield,RM,,Foggia,Italy,,out,summer,Serie A,1995,False,
AC Fiorentina,Daniele Amerini,20,Italy,Central Midfield,CM,,Vicenza,Italy,,out,summer,Serie A,1995,False,
AC Fiorentina,Stefano Pioli,29,Italy,Centre-Back,CB,,Padova,Italy,,out,summer,Serie A,1995,False,
AC Fiorentina,Márcio Santos,25,Brazil,Centre-Back,CB,,Ajax,Netherlands,,out,summer,Serie A,1995,False,
AC Fiorentina,Gianluca Luppi,28,Italy,Centre-Back,CB,,Atalanta BC,Italy,,out,summer,Serie A,1995,False,
AC Fiorentina,Fabrizio Di Mauro,30,Italy,Defensive Midfield,DM,,Reggiana,Italy,,out,summer,Serie A,1995,False,
AC Fiorentina,Daniele Beltrammi,21,Italy,Second Striker,SS,,Montevarchi,Italy,0.0,out,summer,Serie A,1995,True,free loan
AC Fiorentina,Christian Cimarelli,19,Italy,midfield,midfield,,Prato,Italy,,out,summer,Serie A,1995,False,
AC Fiorentina,Alessandro Gola,20,Italy,midfield,midfield,,Modena,Italy,,out,summer,Serie A,1995,False,
AC Fiorentina,Edoardo Sacchini,19,Italy,midfield,midfield,,Ponsacco,Italy,,out,summer,Serie A,1995,False,
AC Fiorentina,Cristiano Scalabrelli,24,Italy,Goalkeeper,GK,,Lucchese,Italy,,out,summer,Serie A,1995,False,
AC Fiorentina,Sergio Campolo,23,Italy,Central Midfield,CM,,Pistoiese,Italy,,out,summer,Serie A,1995,False,
AC Parma,Hristo Stoichkov,29,Bulgaria,Left Winger,LW,,FC Barcelona,Spain,11000000.0,in,summer,Serie A,1995,False,
AC Parma,Fabio Cannavaro,21,Italy,Centre-Back,CB,,Napoli,Italy,6700000.0,in,summer,Serie A,1995,False,
AC Parma,Filippo Inzaghi,21,Italy,Centre-Forward,CF,,Piacenza,Italy,3050000.0,in,summer,Serie A,1995,False,
AC Parma,Massimo Brambilla,22,Italy,Central Midfield,CM,,Calcio Monza,Italy,,in,summer,Serie A,1995,False,
AC Parma,Alessandro Melli,25,Italy,Centre-Forward,CF,,Milan,Italy,,in,summer,Serie A,1995,False,
AC Parma,Alessandro Nista,29,Italy,Goalkeeper,GK,,Ancona,Italy,,in,summer,Serie A,1995,False,
AC Parma,Tarcisio Catanese,27,Italy,midfield,midfield,,Ancona,Italy,,in,summer,Serie A,1995,False,
AC Parma,Alberto Mantelli,23,Italy,defence,defence,,AC Crevalcore,Italy,,in,summer,Serie A,1995,False,
AC Parma,Ferdinando Piro,18,Italy,attack,attack,,Nocerina,Italy,,in,summer,Serie A,1995,False,
AC Parma,Monye Precious Onyabor,20,Nigeria,midfield,midfield,,Reggiana,Italy,,in,summer,Serie A,1995,False,
AC Parma,Stefano Fiore,20,Italy,Attacking Midfield,AM,,Padova,Italy,1500000.0,out,summer,Serie A,1995,False,
AC Parma,Gianluca Falsini,19,Italy,Left-Back,LB,,Gualdo,Italy,,out,summer,Serie A,1995,False,
