club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
Athletic Bilbao,Álex Berenguer,25,Spain,Left Winger,LW,6000000.0,Torino,Italy,12000000.0,in,summer,Laliga,2020,False,
Athletic Bilbao,Hodei Oleaga,23,Spain,Goalkeeper,GK,200000.0,Barakaldo CF,Spain,0.0,out,summer,Laliga,2020,False,
Athletic Bilbao,Cristian Ganea,28,Romania,Left-Back,LB,800000.0,Aris Saloniki,Greece,0.0,out,summer,Laliga,2020,False,
Athletic Bilbao,Andoni López,24,Spain,Left-Back,LB,400000.0,UD Logroñés,Spain,0.0,out,summer,Laliga,2020,False,
Athletic Bilbao,Gaizka Larrazabal,22,Spain,Right Winger,RW,2000000.0,Real Zaragoza,Spain,0.0,out,summer,Laliga,2020,False,
Athletic Bilbao,Dani Vivian,21,Spain,Centre-Back,CB,200000.0,CD Mirandés,Spain,0.0,out,summer,Laliga,2020,True,free loan
Athletic Bilbao,Jon Sillero,22,Spain,Centre-Back,CB,200000.0,CD Numancia,Spain,0.0,out,summer,Laliga,2020,True,free loan
Athletic Bilbao,Beñat Etxebarria,33,Spain,Central Midfield,CM,2400000.0,Without Club,,,out,summer,Laliga,2020,False,
Athletic Bilbao,Mikel San José,31,Spain,Defensive Midfield,DM,4800000.0,Without Club,,,out,summer,Laliga,2020,False,
Athletic Bilbao,Kenan Kodro,27,Bosnia-Herzegovina,Centre-Forward,CF,1000000.0,Real Valladolid,Spain,0.0,out,winter,Laliga,2020,True,free loan
Athletic Bilbao,Iñigo Córdoba,23,Spain,Left Winger,LW,2500000.0,Alavés,Spain,0.0,out,winter,Laliga,2020,True,free loan
Atlético Madrid,Álvaro Morata,27,Spain,Centre-Forward,CF,36000000.0,Chelsea,England,35000000.0,in,summer,Laliga,2020,False,
Atlético Madrid,Yannick Carrasco,27,Belgium,Left Winger,LW,22500000.0,DL Pro,China,27000000.0,in,summer,Laliga,2020,False,
Atlético Madrid,Luis Suárez,33,Uruguay,Centre-Forward,CF,28000000.0,FC Barcelona,Spain,7000000.0,in,summer,Laliga,2020,False,
Atlético Madrid,Ivo Grbic,24,Croatia,Goalkeeper,GK,2000000.0,NK Lokomotiva,Croatia,3500000.0,in,summer,Laliga,2020,False,
Atlético Madrid,Lucas Torreira,24,Uruguay,Defensive Midfield,DM,30000000.0,Arsenal,England,0.0,in,summer,Laliga,2020,True,free loan
Atlético Madrid,Thomas Partey,27,Ghana,Defensive Midfield,DM,40000000.0,Arsenal,England,50000000.0,out,summer,Laliga,2020,False,
Atlético Madrid,Álvaro Morata,27,Spain,Centre-Forward,CF,36000000.0,Juventus,Italy,10000000.0,out,summer,Laliga,2020,True,loan with fee
Atlético Madrid,Caio Henrique,23,Brazil,Left-Back,LB,1200000.0,Monaco,France,8000000.0,out,summer,Laliga,2020,False,
Atlético Madrid,Santiago Arias,28,Colombia,Right-Back,RB,12000000.0,Bay. Leverkusen,Germany,3000000.0,out,summer,Laliga,2020,True,loan with fee
