club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
AC Ajaccio,Cédric Hengbart,32,France,Right-Back,RB,500000.0,AJ Auxerre,France,0.0,in,summer,Ligue 1,2013,False,
AC Ajaccio,Anthony Scribe,25,France,Goalkeeper,GK,,USC Corte,France,0.0,in,summer,Ligue 1,2013,False,
AC Ajaccio,Laurent Bonnart,33,France,Right-Back,RB,500000.0,LOSC Lille,France,0.0,in,summer,Ligue 1,2013,False,
AC Ajaccio,Denis Tonucci,24,Italy,Centre-Back,CB,150000.0,Cesena,Italy,0.0,in,summer,Ligue 1,2013,False,
AC Ajaccio,Grenddy Perozo,27,Venezuela,Centre-Back,CB,,Táchira,Venezuela,0.0,in,summer,Ligue 1,2013,False,
AC Ajaccio,Benoît Pedretti,32,France,Defensive Midfield,DM,2000000.0,LOSC Lille,France,0.0,in,summer,Ligue 1,2013,False,
AC Ajaccio,Junior Tallo,20,Cote d'Ivoire,Centre-Forward,CF,1000000.0,AS Roma,Italy,0.0,in,summer,Ligue 1,2013,True,free loan
AC Ajaccio,Yuriy Yakovenko,20,Ukraine,Centre-Forward,CF,150000.0,Dnipro II,Ukraine,0.0,in,summer,Ligue 1,2013,False,
AC Ajaccio,Claude Dielna,25,France,Centre-Back,CB,500000.0,Olympiacos,Greece,0.0,in,summer,Ligue 1,2013,True,free loan
AC Ajaccio,Alessandro Crescenzi,21,Italy,Left-Back,LB,1800000.0,AS Roma,Italy,0.0,in,summer,Ligue 1,2013,True,free loan
AC Ajaccio,Mbaye Diagne,21,Senegal,Centre-Forward,CF,,Juventus,Italy,0.0,in,summer,Ligue 1,2013,True,free loan
AC Ajaccio,Eduardo,32,Brazil,Centre-Forward,CF,800000.0,Without Club,,,in,summer,Ligue 1,2013,False,
AC Ajaccio,Salim Arrache,31,Algeria,Left Winger,LW,300000.0,Without Club,,,in,summer,Ligue 1,2013,False,
AC Ajaccio,Fousseni Diawara,32,Mali,Right-Back,RB,600000.0,Tours FC,France,0.0,out,summer,Ligue 1,2013,False,
