club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
ADO Den Haag,Mathias Gehrt,21,Denmark,Right Winger,RW,400000.0,Bröndby IF,Denmark,100000.0,in,summer,Eredivisie,2013,False,
ADO Den Haag,Michiel Kramer,24,Netherlands,Centre-Forward,CF,400000.0,FC Volendam,Netherlands,0.0,in,summer,Eredivisie,2013,False,
ADO Den Haag,Ricky van Haaren,22,Netherlands,Central Midfield,CM,500000.0,VVV-Venlo,Netherlands,0.0,in,summer,Eredivisie,2013,False,
ADO Den Haag,Malcolm Esajas,26,Netherlands,Left Winger,LW,250000.0,MVV Maastricht,Netherlands,0.0,in,summer,Eredivisie,2013,False,
ADO Den Haag,Mitchell Schet,25,Netherlands,Right Winger,RW,750000.0,FC Groningen,Netherlands,0.0,in,summer,Eredivisie,2013,False,
ADO Den Haag,Catalin Tira,19,Romania,Centre-Forward,CF,100000.0,Lazio U19,Italy,0.0,in,summer,Eredivisie,2013,False,
ADO Den Haag,Gianni Zuiverloon,26,Netherlands,Centre-Back,CB,1200000.0,RCD Mallorca,Spain,0.0,in,summer,Eredivisie,2013,False,
ADO Den Haag,Roland Alberg,23,Suriname,Attacking Midfield,AM,300000.0,Elazigspor,Turkey,0.0,in,summer,Eredivisie,2013,False,
ADO Den Haag,Wilfried Kanon,20,Cote d'Ivoire,Centre-Back,CB,500000.0,Corona Brasov,Romania,0.0,in,summer,Eredivisie,2013,False,
ADO Den Haag,Ninos Gouriye,22,Netherlands,Left Winger,LW,900000.0,Heracles Almelo,Netherlands,,in,summer,Eredivisie,2013,False,
ADO Den Haag,Gervane Kastaneer,17,Curacao,Left Winger,LW,50000.0,FC Dordrecht,Netherlands,,in,summer,Eredivisie,2013,False,
ADO Den Haag,Jerson Cabral,22,Netherlands,Left Winger,LW,1000000.0,Twente FC,Netherlands,0.0,in,summer,Eredivisie,2013,True,free loan
ADO Den Haag,Roderick Gielisse,23,Netherlands,Right-Back,RB,150000.0,Sparta R.,Netherlands,0.0,out,summer,Eredivisie,2013,False,
ADO Den Haag,Giovanni Korte,20,Netherlands,Right Winger,RW,75000.0,FC Dordrecht,Netherlands,0.0,out,summer,Eredivisie,2013,True,free loan
ADO Den Haag,Andre Ntambue,21,Netherlands,Centre-Forward,CF,,Diegem Sport,Belgium,0.0,out,summer,Eredivisie,2013,False,
ADO Den Haag,Rydell Poepon,25,Netherlands,Centre-Forward,CF,1000000.0,NAC Breda,Netherlands,0.0,out,summer,Eredivisie,2013,True,free loan
ADO Den Haag,Filip Luksik,28,Slovakia,Centre-Back,CB,350000.0,Spartak Myjava,Slovakia,0.0,out,summer,Eredivisie,2013,False,
ADO Den Haag,Charlton Vicento,22,Curacao,Left Winger,LW,650000.0,PAS Giannina,Greece,0.0,out,summer,Eredivisie,2013,False,
ADO Den Haag,Ramon Leeuwin,25,Suriname,Centre-Back,CB,200000.0,SC Cambuur,Netherlands,0.0,out,summer,Eredivisie,2013,False,
ADO Den Haag,Stanley Elbers,21,Netherlands,Right Winger,RW,150000.0,Helmond Sport,Netherlands,0.0,out,summer,Eredivisie,2013,False,
ADO Den Haag,Kevin Tano,20,Netherlands,Right Winger,RW,100000.0,Royal Antwerp,Belgium,0.0,out,summer,Eredivisie,2013,False,
