club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
Amkar Perm,Thomas Phibel,27,Guadeloupe,Centre-Back,CB,650000.0,Widzew Lodz,Poland,350000.0,in,summer,Premier Liga,2013,False,
Amkar Perm,Janusz Gol,27,Poland,Defensive Midfield,DM,700000.0,Legia Warszawa,Poland,300000.0,in,summer,Premier Liga,2013,False,
Amkar Perm,Petar Zanev,27,Bulgaria,Centre-Back,CB,800000.0,Volyn Lutsk,Ukraine,0.0,in,summer,Premier Liga,2013,False,
Amkar Perm,Makhach Gadzhiev,25,Russia,Right Midfield,RM,1200000.0,SK Tavriya,Ukraine,0.0,in,summer,Premier Liga,2013,False,
Amkar Perm,Dmitri Kayumov,21,Russia,Attacking Midfield,AM,200000.0,Spartak II,Russia,0.0,in,summer,Premier Liga,2013,True,free loan
Amkar Perm,Nikolay Fadeev,20,Russia,Right-Back,RB,50000.0,Spartak II,Russia,0.0,in,summer,Premier Liga,2013,True,free loan
Amkar Perm,Nikolaos Karelis,21,Greece,Centre-Forward,CF,400000.0,Panathinaikos,Greece,60000.0,out,summer,Premier Liga,2013,False,
Amkar Perm,Michal Breznanik,28,Slovakia,Left Midfield,LM,400000.0,Sparta Prague,Czech Republic,0.0,out,summer,Premier Liga,2013,False,
Amkar Perm,Nikola Mijailovic,31,Serbia,Left-Back,LB,800000.0,Red Star,Serbia,0.0,out,summer,Premier Liga,2013,False,
Amkar Perm,Vitali Grishin,32,Russia,Left Midfield,LM,100000.0,Khimki,Russia,0.0,out,summer,Premier Liga,2013,False,
Amkar Perm,Vadim Gagloev,24,Russia,Defensive Midfield,DM,400000.0,Mordovia,Russia,,out,summer,Premier Liga,2013,False,
Amkar Perm,Naim Sharifi,21,Russia,Right-Back,RB,100000.0,SV Kapfenberg,Austria,,out,summer,Premier Liga,2013,False,
Amkar Perm,Mikhail Smirnov,23,Russia,Centre-Back,CB,200000.0,Neftekhimik,Russia,0.0,out,summer,Premier Liga,2013,True,free loan
Amkar Perm,Aleksey Popov,35,Kazakhstan,Centre-Back,CB,100000.0,Retired,,,out,summer,Premier Liga,2013,False,
Amkar Perm,Aleksey Nikitin,22,Russia,Centre-Back,CB,300000.0,Enisey,Russia,450000.0,in,winter,Premier Liga,2013,False,
Amkar Perm,Damian Zbozien,24,Poland,Right-Back,RB,500000.0,Piast Gliwice,Poland,200000.0,in,winter,Premier Liga,2013,False,
Amkar Perm,Fegor Ogude,26,Nigeria,Defensive Midfield,DM,600000.0,Vålerenga,Norway,100000.0,in,winter,Premier Liga,2013,False,
Amkar Perm,Jakub Wawrzyniak,30,Poland,Left-Back,LB,750000.0,Legia Warszawa,Poland,100000.0,in,winter,Premier Liga,2013,False,
Amkar Perm,Ivan Solovjev,20,Russia,Left Winger,LW,700000.0,Zenit S-Pb,Russia,0.0,in,winter,Premier Liga,2013,True,free loan
Amkar Perm,Dzhamaldin Khodzhaniyazov,17,Russia,Centre-Back,CB,300000.0,Zenit II,Russia,0.0,in,winter,Premier Liga,2013,True,free loan
Amkar Perm,Patrick Twumasi,19,Ghana,Right Winger,RW,500000.0,Spartaks,Latvia,0.0,in,winter,Premier Liga,2013,True,free loan
Amkar Perm,Federico Rasic,21,Argentina,Centre-Forward,CF,1000000.0,Gimnasia,Argentina,0.0,in,winter,Premier Liga,2013,True,free loan
Amkar Perm,Makhach Gadzhiev,26,Russia,Right Midfield,RM,1200000.0,Anzhi,Russia,0.0,out,winter,Premier Liga,2013,False,
Amkar Perm,Mitar Novakovic,32,Montenegro,Defensive Midfield,DM,800000.0,OFK Beograd,Serbia,0.0,out,winter,Premier Liga,2013,False,
Amkar Perm,Vladimirs Kamess,25,Latvia,Left Winger,LW,350000.0,Neftekhimik,Russia,0.0,out,winter,Premier Liga,2013,True,free loan
Amkar Perm,Andrey Semenov,24,Russia,Centre-Back,CB,400000.0,Terek Grozny,Russia,,out,winter,Premier Liga,2013,False,
Amkar Perm,Artur Ryabokobylenko,22,Russia,Defensive Midfield,DM,400000.0,Spartak Nalchik,Russia,0.0,out,winter,Premier Liga,2013,True,free loan
Amkar Perm,Sergey Volkov,33,Russia,Centre-Forward,CF,150000.0,Retired,,,out,winter,Premier Liga,2013,False,
Amkar Perm,Aleksey Popov,35,Kazakhstan,Centre-Back,CB,100000.0,Retired,,,out,winter,Premier Liga,2013,False,
Anzhi Makhachkala,Aleksandr Kokorin,22,Russia,Centre-Forward,CF,15000000.0,Dinamo Moscow,Russia,19000000.0,in,summer,Premier Liga,2013,False,
Anzhi Makhachkala,Igor Denisov,29,Russia,Defensive Midfield,DM,16000000.0,Zenit S-Pb,Russia,15000000.0,in,summer,Premier Liga,2013,False,
Anzhi Makhachkala,Christopher Samba,29,Congo,Centre-Back,CB,11000000.0,QPR,England,11600000.0,in,summer,Premier Liga,2013,False,
Anzhi Makhachkala,Aleksey Ionov,24,Russia,Right Winger,RW,4000000.0,Kuban Krasnodar,Russia,5000000.0,in,summer,Premier Liga,2013,False,
Anzhi Makhachkala,Ilya Maksimov,26,Russia,Central Midfield,CM,2000000.0,KS Samara,Russia,5000000.0,in,summer,Premier Liga,2013,False,
