club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
Club Brugge KV,Tomás Pina,28,Spain,Central Midfield,CM,3500000.0,Villarreal,Spain,3000000.0,in,summer,Jupiler Pro League,2016,False,
Club Brugge KV,Anthony Limbombe,22,Belgium,Left Winger,LW,2500000.0,NEC Nijmegen,Netherlands,2300000.0,in,summer,Jupiler Pro League,2016,False,
Club Brugge KV,Ricardo van Rhijn,25,Netherlands,Right-Back,RB,2500000.0,Ajax,Netherlands,1800000.0,in,summer,Jupiler Pro League,2016,False,
Club Brugge KV,Thomas Meunier,24,Belgium,Right-Back,RB,6000000.0,Paris SG,France,6000000.0,out,summer,Jupiler Pro League,2016,False,
Club Brugge KV,Tuur Dierckx,21,Belgium,Left Winger,LW,2200000.0,Royal Antwerp,Belgium,650000.0,out,summer,Jupiler Pro League,2016,False,
Club Brugge KV,Waldemar Sobota,29,Poland,Central Midfield,CM,900000.0,FC St. Pauli,Germany,300000.0,out,summer,Jupiler Pro League,2016,False,
Club Brugge KV,Sokratis Dioudis,23,Greece,Goalkeeper,GK,500000.0,Aris Saloniki,Greece,0.0,out,summer,Jupiler Pro League,2016,False,
Club Brugge KV,Yannick Reuten,21,Belgium,Central Midfield,CM,100000.0,Dessel Sport,Belgium,0.0,out,summer,Jupiler Pro League,2016,False,
Club Brugge KV,Jean-Charles Castelletto,21,Cameroon,Centre-Back,CB,600000.0,Red Star FC,France,0.0,out,summer,Jupiler Pro League,2016,True,free loan
Club Brugge KV,Michaël Cordier,32,Belgium,Goalkeeper,GK,250000.0,UR La Louvière,Belgium,0.0,out,summer,Jupiler Pro League,2016,False,
Club Brugge KV,Davy De fauw,34,Belgium,Right-Back,RB,300000.0,Zulte Waregem,Belgium,0.0,out,summer,Jupiler Pro League,2016,False,
Club Brugge KV,Valerijs Sabala,21,Latvia,Centre-Forward,CF,350000.0,Dunajska Streda,Slovakia,0.0,out,summer,Jupiler Pro League,2016,True,free loan
Club Brugge KV,Leandro Pereira,24,Brazil,Centre-Forward,CF,2000000.0,Palmeiras,Brazil,0.0,out,summer,Jupiler Pro League,2016,True,free loan
Club Brugge KV,Sander Coopman,21,Belgium,Attacking Midfield,AM,650000.0,Zulte Waregem,Belgium,0.0,out,summer,Jupiler Pro League,2016,True,free loan
Club Brugge KV,Jimmy De Jonghe,24,Belgium,Left-Back,LB,,KFCO Beerschot,Belgium,,out,summer,Jupiler Pro League,2016,False,
Club Brugge KV,Dylan Seys,19,Belgium,Right Winger,RW,200000.0,Twente FC,Netherlands,0.0,out,summer,Jupiler Pro League,2016,True,free loan
Club Brugge KV,Mushaga Bakenga,23,Norway,Centre-Forward,CF,500000.0,Rosenborg,Norway,,out,summer,Jupiler Pro League,2016,False,
Club Brugge KV,Bernie Ibini-Isei,23,Australia,Right Winger,RW,500000.0,Sydney FC,Australia,0.0,out,summer,Jupiler Pro League,2016,True,free loan
Club Brugge KV,Lennert De Smul,20,Belgium,Left-Back,LB,100000.0,KV Kortrijk,Belgium,,out,summer,Jupiler Pro League,2016,False,
Club Brugge KV,Bernie Ibini-Isei,24,Australia,Right Winger,RW,500000.0,Vancouver,United States,,out,summer,Jupiler Pro League,2016,False,
Club Brugge KV,Sinan Bolat,27,Turkey,Goalkeeper,GK,700000.0,FC Porto,Portugal,0.0,out,summer,Jupiler Pro League,2016,True,end of loan
Club Brugge KV,Mikel Agu,23,Nigeria,Defensive Midfield,DM,1300000.0,FC Porto B,Portugal,0.0,out,summer,Jupiler Pro League,2016,True,end of loan
Club Brugge KV,Dorin Rotariu,21,Romania,Right Winger,RW,1750000.0,Dinamo,Romania,2200000.0,in,winter,Jupiler Pro League,2016,False,
Club Brugge KV,Carlos Strandberg,20,Sweden,Centre-Forward,CF,1000000.0,CSKA Moscow,Russia,1500000.0,in,winter,Jupiler Pro League,2016,False,
Club Brugge KV,Ethan Horvath,21,United States,Goalkeeper,GK,600000.0,Molde,Norway,1000000.0,in,winter,Jupiler Pro League,2016,False,
Club Brugge KV,Lex Immers,30,Netherlands,Attacking Midfield,AM,2000000.0,Cardiff,England,0.0,in,winter,Jupiler Pro League,2016,False,
Club Brugge KV,Helibelton Palacios,23,Colombia,Right-Back,RB,800000.0,Deportivo Cali,Colombia,,in,winter,Jupiler Pro League,2016,False,
Club Brugge KV,Nicolás Castillo,23,Chile,Centre-Forward,CF,2500000.0,UNAM Pumas,Mexico,3800000.0,out,winter,Jupiler Pro League,2016,False,
Club Brugge KV,Felipe Gedoz,23,Brazil,Attacking Midfield,AM,2500000.0,Atlético-PR,Brazil,1200000.0,out,winter,Jupiler Pro League,2016,False,
Club Brugge KV,Valerijs Sabala,22,Latvia,Centre-Forward,CF,250000.0,Riga,Latvia,0.0,out,winter,Jupiler Pro League,2016,True,free loan
Club Brugge KV,Sébastien Bruzzese,27,Belgium,Goalkeeper,GK,800000.0,Sint-Truiden,Belgium,0.0,out,winter,Jupiler Pro League,2016,True,free loan
Club Brugge KV,Brandon Mechele,23,Belgium,Centre-Back,CB,1500000.0,Sint-Truiden,Belgium,0.0,out,winter,Jupiler Pro League,2016,True,free loan
Club Brugge KV,Boli Bolingoli,21,Belgium,Left-Back,LB,1200000.0,Sint-Truiden,Belgium,0.0,out,winter,Jupiler Pro League,2016,True,free loan
Club Brugge KV,Nikola Storm,22,Belgium,Left Winger,LW,700000.0,OH Leuven,Belgium,0.0,out,winter,Jupiler Pro League,2016,True,free loan
Club Brugge KV,Carlos Strandberg,20,Sweden,Centre-Forward,CF,1000000.0,KVC Westerlo,Belgium,0.0,out,winter,Jupiler Pro League,2016,True,free loan
Club Brugge KV,Leandro Pereira,25,Brazil,Centre-Forward,CF,1000000.0,Sport Recife,Brazil,0.0,out,winter,Jupiler Pro League,2016,True,free loan
KAA Gent,Stefan Mitrovic,26,Serbia,Centre-Back,CB,2000000.0,SC Freiburg,Germany,1500000.0,in,summer,Jupiler Pro League,2016,False,
KAA Gent,Anderson Esiti,22,Nigeria,Defensive Midfield,DM,1000000.0,Estoril Praia,Portugal,1500000.0,in,summer,Jupiler Pro League,2016,False,
KAA Gent,Jérémy Perbet,31,France,Centre-Forward,CF,2000000.0,Basaksehir,Turkey,1000000.0,in,summer,Jupiler Pro League,2016,False,
KAA Gent,Ofir Davidzada,25,Israel,Left-Back,LB,700000.0,H. Beer Sheva,Israel,1000000.0,in,summer,Jupiler Pro League,2016,False,
KAA Gent,Jacob Rinne,23,Sweden,Goalkeeper,GK,100000.0,Örebro SK,Sweden,800000.0,in,summer,Jupiler Pro League,2016,False,
KAA Gent,Jérémy Taravel,29,France,Centre-Back,CB,1500000.0,Dinamo Zagreb,Croatia,500000.0,in,summer,Jupiler Pro League,2016,False,
