club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
Aberdeen FC,Callum Morris,26,Northern Ireland,Centre-Back,CB,300000.0,Dundee United,Scotland,0.0,in,summer,Scottish Premiership,2016,False,
Aberdeen FC,Jayden Stockley,22,England,Centre-Forward,CF,250000.0,Bournemouth,England,0.0,in,summer,Scottish Premiership,2016,False,
Aberdeen FC,Miles Storey,22,England,Centre-Forward,CF,150000.0,Swindon Town,England,0.0,in,summer,Scottish Premiership,2016,False,
Aberdeen FC,Neil Alexander,38,Scotland,Goalkeeper,GK,200000.0,Heart of Midl.,Scotland,0.0,in,summer,Scottish Premiership,2016,False,
Aberdeen FC,Joe Lewis,28,England,Goalkeeper,GK,400000.0,Cardiff,England,0.0,in,summer,Scottish Premiership,2016,False,
Aberdeen FC,Wes Burns,21,Wales,Right Midfield,RM,150000.0,Bristol City,England,0.0,in,summer,Scottish Premiership,2016,True,free loan
Aberdeen FC,Anthony O'Connor,23,Ireland,Right-Back,RB,100000.0,Burton Albion,England,,in,summer,Scottish Premiership,2016,False,
Aberdeen FC,James Maddison,19,England,Attacking Midfield,AM,1500000.0,Norwich,England,0.0,in,summer,Scottish Premiership,2016,True,free loan
Aberdeen FC,David Goodwillie,27,Scotland,Centre-Forward,CF,700000.0,Plymouth,England,0.0,out,summer,Scottish Premiership,2016,False,
Aberdeen FC,Scott Brown,31,England,Goalkeeper,GK,200000.0,Wycombe,England,0.0,out,summer,Scottish Premiership,2016,False,
Aberdeen FC,Michael Rose,20,Scotland,Centre-Back,CB,,Ayr United,Scotland,0.0,out,summer,Scottish Premiership,2016,False,
Aberdeen FC,Willo Flood,31,Ireland,Central Midfield,CM,400000.0,Dundee United,Scotland,0.0,out,summer,Scottish Premiership,2016,False,
Aberdeen FC,Aaron Lennox,23,Australia,Goalkeeper,GK,,Raith Rovers,Scotland,0.0,out,summer,Scottish Premiership,2016,True,free loan
Aberdeen FC,Danny Rogers,22,Ireland,Goalkeeper,GK,100000.0,Falkirk,Scotland,0.0,out,summer,Scottish Premiership,2016,True,free loan
Aberdeen FC,Cammy Smith,20,Scotland,Second Striker,SS,175000.0,Dundee United,Scotland,0.0,out,summer,Scottish Premiership,2016,True,free loan
Aberdeen FC,Lawrence Shankland,20,Scotland,Centre-Forward,CF,150000.0,St. Mirren,Scotland,0.0,out,summer,Scottish Premiership,2016,True,free loan
Aberdeen FC,Barry Robson,37,Scotland,Right Midfield,RM,250000.0,Retired,,,out,summer,Scottish Premiership,2016,False,
Aberdeen FC,Ryan Christie,21,Scotland,Attacking Midfield,AM,600000.0,Celtic,Scotland,0.0,in,winter,Scottish Premiership,2016,True,free loan
Aberdeen FC,Callum Morris,26,Northern Ireland,Centre-Back,CB,300000.0,Dunfermline A.,Scotland,0.0,out,winter,Scottish Premiership,2016,False,
Aberdeen FC,Craig Storie,20,Scotland,Central Midfield,CM,50000.0,St. Mirren,Scotland,0.0,out,winter,Scottish Premiership,2016,True,free loan
Aberdeen FC,Lawrence Shankland,21,Scotland,Centre-Forward,CF,150000.0,Morton,Scotland,0.0,out,winter,Scottish Premiership,2016,True,free loan
Aberdeen FC,Cammy Smith,21,Scotland,Second Striker,SS,200000.0,St. Mirren,Scotland,0.0,out,winter,Scottish Premiership,2016,True,free loan
Aberdeen FC,Scott McKenna,19,Scotland,Centre-Back,CB,,Ayr United,Scotland,0.0,out,winter,Scottish Premiership,2016,True,free loan
Celtic FC,Scott Sinclair,27,England,Left Winger,LW,3500000.0,Aston Villa,England,4099999.9999999995,in,summer,Scottish Premiership,2016,False,
Celtic FC,Cristian Gamboa,26,Costa Rica,Right-Back,RB,1500000.0,West Brom,England,1200000.0,in,summer,Scottish Premiership,2016,False,
Celtic FC,Kristoffer Ajer,18,Norway,Centre-Back,CB,800000.0,Start,Norway,600000.0,in,summer,Scottish Premiership,2016,False,
Celtic FC,Kolo Touré,35,Cote d'Ivoire,Centre-Back,CB,2000000.0,Liverpool,England,0.0,in,summer,Scottish Premiership,2016,False,
Celtic FC,Moussa Dembélé,19,France,Centre-Forward,CF,3000000.0,Fulham,England,0.0,in,summer,Scottish Premiership,2016,False,
Celtic FC,Dorus de Vries,35,Netherlands,Goalkeeper,GK,400000.0,Nottm Forest,England,,in,summer,Scottish Premiership,2016,False,
Celtic FC,Stefan Johansen,25,Norway,Central Midfield,CM,3000000.0,Fulham,England,2300000.0,out,summer,Scottish Premiership,2016,False,
Celtic FC,Stefan Scepovic,26,Serbia,Centre-Forward,CF,2000000.0,Getafe,Spain,1200000.0,out,summer,Scottish Premiership,2016,False,
Celtic FC,Anthony Stokes,27,Ireland,Centre-Forward,CF,1250000.0,Blackburn,England,0.0,out,summer,Scottish Premiership,2016,False,
Celtic FC,Stuart Findlay,20,Scotland,Centre-Back,CB,100000.0,Newcastle,England,0.0,out,summer,Scottish Premiership,2016,False,
Celtic FC,Carlton Cole,32,England,Centre-Forward,CF,1250000.0,Sacramento FC,United States,0.0,out,summer,Scottish Premiership,2016,False,
Celtic FC,Charlie Mulgrew,30,Scotland,Centre-Back,CB,2750000.0,Blackburn,England,0.0,out,summer,Scottish Premiership,2016,False,
Celtic FC,Michael Duffy,21,Ireland,Left Winger,LW,75000.0,Dundee FC,Scotland,0.0,out,summer,Scottish Premiership,2016,True,free loan
Celtic FC,Paul McMullan,20,Scotland,Right Midfield,RM,50000.0,Dunfermline A.,Scotland,0.0,out,summer,Scottish Premiership,2016,True,free loan
Celtic FC,Fiacre Kelleher,20,Ireland,Centre-Back,CB,,Peterhead,Scotland,0.0,out,summer,Scottish Premiership,2016,True,free loan
Celtic FC,Jamie Lindsay,20,Scotland,Central Midfield,CM,75000.0,Morton,Scotland,0.0,out,summer,Scottish Premiership,2016,True,free loan
Celtic FC,Scott Allan,24,Scotland,Attacking Midfield,AM,750000.0,Rotherham,England,0.0,out,summer,Scottish Premiership,2016,True,free loan
Celtic FC,Darnell Fisher,22,England,Right-Back,RB,400000.0,Rotherham,England,,out,summer,Scottish Premiership,2016,False,
Celtic FC,Luke Donnelly,20,Scotland,Centre-Forward,CF,,Alloa Athletic,Scotland,0.0,out,summer,Scottish Premiership,2016,True,free loan
Celtic FC,Saidy Janko,20,Switzerland,Right-Back,RB,500000.0,Barnsley FC,England,0.0,out,summer,Scottish Premiership,2016,True,free loan
Celtic FC,Eboue Kouassi,19,Cote d'Ivoire,Defensive Midfield,DM,2000000.0,Krasnodar,Russia,3500000.0,in,winter,Scottish Premiership,2016,False,
Celtic FC,Michael Duffy,22,Ireland,Left Winger,LW,100000.0,Dundalk FC,Ireland,0.0,out,winter,Scottish Premiership,2016,False,
Celtic FC,Connor McManus,21,Scotland,Central Midfield,CM,50000.0,Queen o. t. S.,Scotland,0.0,out,winter,Scottish Premiership,2016,True,free loan
Celtic FC,Eoghan O'Connell,21,Ireland,Centre-Back,CB,200000.0,Walsall,England,0.0,out,winter,Scottish Premiership,2016,True,free loan
Celtic FC,Kristoffer Ajer,18,Norway,Centre-Back,CB,800000.0,Kilmarnock FC,Scotland,0.0,out,winter,Scottish Premiership,2016,True,free loan
