club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
AC Milan,Gustavo Gómez,23,Paraguay,Centre-Back,CB,1750000.0,Lanús,Argentina,9560000.0,in,summer,Serie A,2016,False,
AC Milan,Gianluca Lapadula,26,Peru,Centre-Forward,CF,6500000.0,Pescara,Italy,9500000.0,in,summer,Serie A,2016,False,
AC Milan,José Sosa,31,Argentina,Central Midfield,CM,8000000.0,Besiktas,Turkey,7500000.0,in,summer,Serie A,2016,False,
AC Milan,Mario Pasalic,21,Croatia,Central Midfield,CM,4500000.0,Chelsea,England,1000000.0,in,summer,Serie A,2016,True,loan with fee
AC Milan,Matías Fernández,30,Chile,Attacking Midfield,AM,6000000.0,Fiorentina,Italy,800000.0,in,summer,Serie A,2016,True,loan with fee
AC Milan,Leonel Vangioni,29,Argentina,Left-Back,LB,4000000.0,River Plate,Argentina,0.0,in,summer,Serie A,2016,False,
AC Milan,Stephan El Shaarawy,23,Italy,Left Winger,LW,17000000.0,AS Roma,Italy,13000000.0,out,summer,Serie A,2016,False,
AC Milan,Simone Verdi,23,Italy,Attacking Midfield,AM,2000000.0,Bologna,Italy,6400000.0,out,summer,Serie A,2016,False,
AC Milan,Jérémy Ménez,29,France,Right Winger,RW,9500000.0,G. Bordeaux,France,2850000.0,out,summer,Serie A,2016,False,
AC Milan,Alessandro Matri,31,Italy,Centre-Forward,CF,2000000.0,Sassuolo,Italy,1800000.0,out,summer,Serie A,2016,False,
AC Milan,Gianmario Comi,24,Italy,Centre-Forward,CF,350000.0,Carpi,Italy,300000.0,out,summer,Serie A,2016,False,
AC Milan,Stefan Simic,21,Czech Republic,Centre-Back,CB,150000.0,Mouscron,Belgium,50000.0,out,summer,Serie A,2016,True,loan with fee
AC Milan,Fernando Torres,32,Spain,Centre-Forward,CF,7000000.0,Atlético Madrid,Spain,0.0,out,summer,Serie A,2016,False,
AC Milan,Kevin-Prince Boateng,29,Ghana,Attacking Midfield,AM,1000000.0,UD Las Palmas,Spain,0.0,out,summer,Serie A,2016,False,
AC Milan,Hachim Mastour,18,Morocco,Attacking Midfield,AM,500000.0,PEC Zwolle,Netherlands,0.0,out,summer,Serie A,2016,True,free loan
AC Milan,Davide Di Molfetta,20,Italy,Left Winger,LW,225000.0,Prato,Italy,0.0,out,summer,Serie A,2016,True,free loan
AC Milan,Andrej Modic,20,Bosnia-Herzegovina,Central Midfield,CM,150000.0,Brescia,Italy,0.0,out,summer,Serie A,2016,True,free loan
AC Milan,Michael Agazzi,32,Italy,Goalkeeper,GK,750000.0,Cesena,Italy,0.0,out,summer,Serie A,2016,False,
AC Milan,Matteo Chinellato,24,Italy,Centre-Forward,CF,175000.0,Como,Italy,0.0,out,summer,Serie A,2016,False,
AC Milan,Giacomo Beretta,24,Italy,Centre-Forward,CF,500000.0,Virtus Entella,Italy,0.0,out,summer,Serie A,2016,True,free loan
AC Milan,Juan Alberto Mauri,27,Argentina,Central Midfield,CM,50000.0,Paganese,Italy,0.0,out,summer,Serie A,2016,True,free loan
AC Milan,José Mauri,20,Italy,Central Midfield,CM,4500000.0,FC Empoli,Italy,0.0,out,summer,Serie A,2016,True,free loan
AC Milan,Jherson Vergara,22,Colombia,Centre-Back,CB,500000.0,Arsenal Tula,Russia,0.0,out,summer,Serie A,2016,True,free loan
AC Milan,Diego López,34,Spain,Goalkeeper,GK,1500000.0,Espanyol,Spain,0.0,out,summer,Serie A,2016,True,free loan
AC Milan,Matteo Pessina,19,Italy,Attacking Midfield,AM,175000.0,Como,Italy,0.0,out,summer,Serie A,2016,True,free loan
AC Milan,Gian Filippo Felicioli,18,Italy,Left-Back,LB,250000.0,Ascoli,Italy,0.0,out,summer,Serie A,2016,True,free loan
AC Milan,Alex,34,Brazil,Centre-Back,CB,1500000.0,Without Club,,,out,summer,Serie A,2016,False,
AC Milan,Philippe Mexès,34,France,Centre-Back,CB,500000.0,Retired,,,out,summer,Serie A,2016,False,
AC Milan,Christian Abbiati,38,Italy,Goalkeeper,GK,500000.0,Retired,,,out,summer,Serie A,2016,False,
AC Milan,Mario Balotelli,25,Italy,Centre-Forward,CF,7000000.0,Liverpool,England,0.0,out,summer,Serie A,2016,True,end of loan
AC Milan,Gerard Deulofeu,22,Spain,Left Winger,LW,9000000.0,Everton,England,700000.0,in,winter,Serie A,2016,True,loan with fee
AC Milan,Lucas Ocampos,22,Argentina,Left Winger,LW,6000000.0,Marseille,France,500000.0,in,winter,Serie A,2016,True,loan with fee
AC Milan,Marco Storari,40,Italy,Goalkeeper,GK,400000.0,Cagliari Calcio,Italy,,in,winter,Serie A,2016,False,
AC Milan,M'Baye Niang,22,Senegal,Centre-Forward,CF,15000000.0,Watford,England,750000.0,out,winter,Serie A,2016,True,loan with fee
AC Milan,Luiz Adriano,29,Brazil,Centre-Forward,CF,5000000.0,Spartak Moscow,Russia,0.0,out,winter,Serie A,2016,False,
AC Milan,Gabriel,24,Brazil,Goalkeeper,GK,1800000.0,Cagliari Calcio,Italy,0.0,out,winter,Serie A,2016,True,free loan
AC Milan,Giacomo Beretta,24,Italy,Centre-Forward,CF,450000.0,Carpi,Italy,0.0,out,winter,Serie A,2016,True,free loan
AC Milan,Rodrigo Ely,23,Brazil,Centre-Back,CB,1200000.0,Alavés,Spain,0.0,out,winter,Serie A,2016,True,free loan
ACF Fiorentina,Davide Astori,29,Italy,Centre-Back,CB,7500000.0,Cagliari Calcio,Italy,3500000.0,in,summer,Serie A,2016,False,
ACF Fiorentina,Kevin Diks,19,Netherlands,Right-Back,RB,1500000.0,Vitesse,Netherlands,2900000.0,in,summer,Serie A,2016,False,
ACF Fiorentina,Bartlomiej Dragowski,18,Poland,Goalkeeper,GK,2500000.0,Jagiellonia,Poland,2500000.0,in,summer,Serie A,2016,False,
ACF Fiorentina,Ianis Hagi,17,Romania,Attacking Midfield,AM,750000.0,FC Viitorul,Romania,2000000.0,in,summer,Serie A,2016,False,
ACF Fiorentina,Hrvoje Milic,27,Croatia,Left-Back,LB,1000000.0,Hajduk Split,Croatia,1000000.0,in,summer,Serie A,2016,False,
ACF Fiorentina,Sebastien De Maio,29,France,Centre-Back,CB,3000000.0,RSC Anderlecht,Belgium,1000000.0,in,summer,Serie A,2016,True,loan with fee
ACF Fiorentina,Cristian Tello,25,Spain,Left Winger,LW,10000000.0,FC Barcelona,Spain,500000.0,in,summer,Serie A,2016,True,loan with fee
ACF Fiorentina,Sebastián Cristóforo,23,Uruguay,Central Midfield,CM,3000000.0,Sevilla FC,Spain,500000.0,in,summer,Serie A,2016,True,loan with fee
ACF Fiorentina,Hernán Toledo,20,Argentina,Left Winger,LW,200000.0,Maldonado,Uruguay,0.0,in,summer,Serie A,2016,True,free loan
ACF Fiorentina,Carlos Sánchez,30,Colombia,Defensive Midfield,DM,5000000.0,Aston Villa,England,0.0,in,summer,Serie A,2016,True,free loan
ACF Fiorentina,Carlos Salcedo,22,Mexico,Centre-Back,CB,3000000.0,Chivas,Mexico,0.0,in,summer,Serie A,2016,True,free loan
ACF Fiorentina,Maximiliano Olivera,24,Uruguay,Left-Back,LB,1000000.0,Peñarol,Uruguay,0.0,in,summer,Serie A,2016,True,free loan
ACF Fiorentina,Marcos Alonso,25,Spain,Left-Back,LB,9000000.0,Chelsea,England,23000000.0,out,summer,Serie A,2016,False,
ACF Fiorentina,Mario Gómez,31,Germany,Centre-Forward,CF,12000000.0,VfL Wolfsburg,Germany,1050000.0,out,summer,Serie A,2016,False,
ACF Fiorentina,José María Basanta,32,Argentina,Centre-Back,CB,2200000.0,Monterrey,Mexico,1000000.0,out,summer,Serie A,2016,False,
ACF Fiorentina,Marko Bakic,22,Montenegro,Central Midfield,CM,1500000.0,Braga,Portugal,900000.0,out,summer,Serie A,2016,False,
ACF Fiorentina,Matías Fernández,30,Chile,Attacking Midfield,AM,6000000.0,AC Milan,Italy,800000.0,out,summer,Serie A,2016,True,loan with fee
ACF Fiorentina,Leonardo Capezzi,21,Italy,Defensive Midfield,DM,1300000.0,Crotone,Italy,700000.0,out,summer,Serie A,2016,False,
