club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
Arsenal FC,Santi Cazorla,27,Spain,Central Midfield,CM,20000000.0,Málaga CF,Spain,19000000.0,in,summer,Premier League,2012,False,
Arsenal FC,Lukas Podolski,27,Germany,Second Striker,SS,20000000.0,1. FC Köln,Germany,15000000.0,in,summer,Premier League,2012,False,
Arsenal FC,Olivier Giroud,25,France,Centre-Forward,CF,13000000.0,Montpellier,France,12000000.0,in,summer,Premier League,2012,False,
Arsenal FC,Robin van Persie,29,Netherlands,Centre-Forward,CF,47500000.0,Man Utd,England,30700000.0,out,summer,Premier League,2012,False,
Arsenal FC,Alex Song,24,Cameroon,Defensive Midfield,DM,25000000.0,FC Barcelona,Spain,19000000.0,out,summer,Premier League,2012,False,
Arsenal FC,Carlos Vela,23,Mexico,Right Winger,RW,8000000.0,Real Sociedad,Spain,14000000.0,out,summer,Premier League,2012,False,
Arsenal FC,Henri Lansbury,21,England,Central Midfield,CM,1500000.0,Nottm Forest,England,1250000.0,out,summer,Premier League,2012,False,
Arsenal FC,Chu-young Park,27,"Korea, South",Centre-Forward,CF,4000000.0,Celta de Vigo,Spain,500000.0,out,summer,Premier League,2012,True,loan with fee
Arsenal FC,Manuel Almunia,35,Spain,Goalkeeper,GK,500000.0,Watford,England,0.0,out,summer,Premier League,2012,False,
Arsenal FC,Gavin Hoyte,22,Trinidad and Tobago,Right-Back,RB,350000.0,Dag & Red FC,England,0.0,out,summer,Premier League,2012,False,
Arsenal FC,Joel Campbell,20,Costa Rica,Centre-Forward,CF,1500000.0,Real Betis,Spain,0.0,out,summer,Premier League,2012,True,free loan
Arsenal FC,Pedro Botelho,22,Brazil,Left-Back,LB,1500000.0,Atlético-PR,Brazil,0.0,out,summer,Premier League,2012,False,
Arsenal FC,Ryo Miyaichi,19,Japan,Right Winger,RW,3000000.0,Wigan,England,0.0,out,summer,Premier League,2012,True,free loan
Arsenal FC,Wellington Silva,19,Brazil,Right Winger,RW,500000.0,Ponferradina,Spain,0.0,out,summer,Premier League,2012,True,free loan
Arsenal FC,Nicklas Bendtner,24,Denmark,Centre-Forward,CF,8500000.0,Juventus,Italy,0.0,out,summer,Premier League,2012,True,free loan
Arsenal FC,Conor Henderson,21,Ireland,Central Midfield,CM,,Coventry,England,0.0,out,summer,Premier League,2012,True,free loan
Arsenal FC,Craig Eastmond,21,England,Defensive Midfield,DM,500000.0,Colchester Utd.,England,0.0,out,summer,Premier League,2012,True,free loan
Arsenal FC,Sanchez Watt,21,England,Left Winger,LW,,Colchester Utd.,England,0.0,out,summer,Premier League,2012,True,free loan
Arsenal FC,Nacho Monreal,26,Spain,Left-Back,LB,6000000.0,Málaga CF,Spain,10000000.0,in,winter,Premier League,2012,False,
Arsenal FC,Johan Djourou,25,Switzerland,Centre-Back,CB,6000000.0,Hannover 96,Germany,400000.0,out,winter,Premier League,2012,True,loan with fee
Arsenal FC,Marouane Chamakh,28,Morocco,Centre-Forward,CF,5500000.0,West Ham,England,0.0,out,winter,Premier League,2012,True,free loan
Arsenal FC,André Santos,29,Brazil,Attacking Midfield,AM,4500000.0,Grêmio,Brazil,0.0,out,winter,Premier League,2012,True,free loan
Arsenal FC,Emmanuel Frimpong,20,Ghana,Defensive Midfield,DM,1500000.0,Charlton,England,0.0,out,winter,Premier League,2012,True,free loan
