club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
Aberdeen FC,Jonny Hayes,24,Ireland,Right Midfield,RM,850000.0,Inverness CT,Scotland,0.0,in,summer,Scottish Premiership,2012,False,
Aberdeen FC,Niall McGinn,24,Northern Ireland,Left Winger,LW,450000.0,Celtic,Scotland,0.0,in,summer,Scottish Premiership,2012,False,
Aberdeen FC,Gary Naysmith,33,Scotland,Left-Back,LB,500000.0,Huddersfield,England,0.0,in,summer,Scottish Premiership,2012,False,
Aberdeen FC,Mark Reynolds,25,Scotland,Centre-Back,CB,900000.0,Sheff Wed,England,0.0,in,summer,Scottish Premiership,2012,True,free loan
Aberdeen FC,Fraser Fyvie,19,Scotland,Central Midfield,CM,1000000.0,Wigan,England,635000.0,out,summer,Scottish Premiership,2012,False,
Aberdeen FC,Youl Mawéné,33,France,Centre-Back,CB,350000.0,Fleetwood,England,0.0,out,summer,Scottish Premiership,2012,False,
Aberdeen FC,Rory McArdle,25,Northern Ireland,Centre-Back,CB,350000.0,Bradford,England,0.0,out,summer,Scottish Premiership,2012,False,
Aberdeen FC,Kári Árnason,29,Iceland,Centre-Back,CB,750000.0,Rotherham,England,0.0,out,summer,Scottish Premiership,2012,False,
Aberdeen FC,Mohamed Chalali,23,Algeria,Centre-Forward,CF,250000.0,ES Sétif,Algeria,0.0,out,summer,Scottish Premiership,2012,False,
Aberdeen FC,Peter Pawlett,21,Scotland,Attacking Midfield,AM,400000.0,St. Johnstone,Scotland,0.0,out,summer,Scottish Premiership,2012,True,free loan
Aberdeen FC,Mitch Megginson,20,Scotland,Centre-Forward,CF,150000.0,Alloa Athletic,Scotland,0.0,out,summer,Scottish Premiership,2012,True,free loan
Aberdeen FC,Nicky Low,20,Scotland,Central Midfield,CM,75000.0,Alloa Athletic,Scotland,0.0,out,summer,Scottish Premiership,2012,True,free loan
Aberdeen FC,Yoann Folly,27,Togo,Defensive Midfield,DM,500000.0,Retired,,,out,summer,Scottish Premiership,2012,False,
Aberdeen FC,Darren Mackie,30,Scotland,Centre-Forward,CF,400000.0,Without Club,,,out,summer,Scottish Premiership,2012,False,
