club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
Royal Antwerp FC,Kamal Sowah,21,Ghana,Right Winger,RW,7000000.0,Leicester U23,England,9000000.0,in,summer,Jupiler Pro League,2021,False,
Royal Antwerp FC,Stanley Nsoki,22,France,Centre-Back,CB,6000000.0,OGC Nice,France,6500000.0,in,summer,Jupiler Pro League,2021,False,
Royal Antwerp FC,Noa Lang,22,Netherlands,Left Winger,LW,25000000.0,Ajax,Netherlands,6000000.0,in,summer,Jupiler Pro League,2021,False,
Royal Antwerp FC,Jack Hendry,26,Scotland,Centre-Back,CB,5000000.0,KV Oostende,Belgium,4500000.0,in,summer,Jupiler Pro League,2021,False,
Royal Antwerp FC,Faitout Maouassa,23,France,Left-Back,LB,9000000.0,Stade Rennais,France,4000000.0,in,summer,Jupiler Pro League,2021,False,
Royal Antwerp FC,Owen Otasowie,20,United States,Defensive Midfield,DM,2000000.0,Wolves,England,4000000.0,in,summer,Jupiler Pro League,2021,False,
Royal Antwerp FC,Eduard Sobol,26,Ukraine,Left-Back,LB,3000000.0,Shakhtar D.,Ukraine,3500000.0,in,summer,Jupiler Pro League,2021,False,
Royal Antwerp FC,Antonio Nusa,16,Norway,Left Winger,LW,1500000.0,Stabæk Fotball,Norway,3000000.0,in,summer,Jupiler Pro League,2021,False,
Royal Antwerp FC,José Izquierdo,29,Colombia,Left Winger,LW,3000000.0,Brighton,England,0.0,in,summer,Jupiler Pro League,2021,False,
Royal Antwerp FC,Wesley,24,Brazil,Centre-Forward,CF,10000000.0,Aston Villa,England,0.0,in,summer,Jupiler Pro League,2021,True,free loan
Royal Antwerp FC,Ruben Providence,20,France,Left Winger,LW,350000.0,AS Roma,Italy,0.0,in,summer,Jupiler Pro League,2021,True,free loan
Royal Antwerp FC,Tibo Persyn,19,Belgium,Right Midfield,RM,1000000.0,Inter U19,Italy,0.0,in,summer,Jupiler Pro League,2021,True,free loan
Royal Antwerp FC,Odilon Kossounou,20,Cote d'Ivoire,Centre-Back,CB,23000000.0,Bay. Leverkusen,Germany,23000000.0,out,summer,Jupiler Pro League,2021,False,
Royal Antwerp FC,Emmanuel Dennis,23,Nigeria,Centre-Forward,CF,5000000.0,Watford,England,4000000.0,out,summer,Jupiler Pro League,2021,False,
Royal Antwerp FC,Eduard Sobol,26,Ukraine,Left-Back,LB,3000000.0,Shakhtar D.,Ukraine,0.0,out,summer,Jupiler Pro League,2021,True,end of loan
Royal Antwerp FC,Simon Deli,29,Cote d'Ivoire,Centre-Back,CB,2900000.0,Adana Demirspor,Turkey,200000.0,out,summer,Jupiler Pro League,2021,False,
Royal Antwerp FC,Kaveh Rezaei,29,Iran,Centre-Forward,CF,2000000.0,OH Leuven,Belgium,0.0,out,summer,Jupiler Pro League,2021,False,
Royal Antwerp FC,Karlo Letica,24,Croatia,Goalkeeper,GK,700000.0,CFR Cluj,Romania,0.0,out,summer,Jupiler Pro League,2021,False,
Royal Antwerp FC,Ethan Horvath,26,United States,Goalkeeper,GK,1200000.0,Nottm Forest,England,0.0,out,summer,Jupiler Pro League,2021,False,
Royal Antwerp FC,Siemen Voet,21,Belgium,Centre-Back,CB,400000.0,PEC Zwolle,Netherlands,,out,summer,Jupiler Pro League,2021,False,
Royal Antwerp FC,Youssouph Badji,19,Senegal,Centre-Forward,CF,3500000.0,Stade Brestois,France,0.0,out,summer,Jupiler Pro League,2021,True,free loan
Royal Antwerp FC,Maxim De Cuyper,20,Belgium,Left-Back,LB,600000.0,KVC Westerlo,Belgium,0.0,out,summer,Jupiler Pro League,2021,True,free loan
Royal Antwerp FC,Thomas Van Den Keybus,20,Belgium,Central Midfield,CM,500000.0,KVC Westerlo,Belgium,0.0,out,summer,Jupiler Pro League,2021,True,free loan
