club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
AZ Alkmaar,Mohamed Daramy,19,Denmark,Left Winger,LW,8500000.0,FC Copenhagen,Denmark,12000000.0,in,summer,Eredivisie,2021,False,
AZ Alkmaar,Steven Berghuis,29,Netherlands,Right Winger,RW,14000000.0,Feyenoord,Netherlands,5500000.0,in,summer,Eredivisie,2021,False,
AZ Alkmaar,Jay Gorter,21,Netherlands,Goalkeeper,GK,1000000.0,Go Ahead Eagles,Netherlands,1000000.0,in,summer,Eredivisie,2021,False,
AZ Alkmaar,Remko Pasveer,37,Netherlands,Goalkeeper,GK,250000.0,Vitesse,Netherlands,0.0,in,summer,Eredivisie,2021,False,
AZ Alkmaar,Razvan Marin,25,Romania,Central Midfield,CM,15000000.0,Cagliari Calcio,Italy,10000000.0,out,summer,Eredivisie,2021,False,
AZ Alkmaar,Lassina Traoré,20,Burkina Faso,Centre-Forward,CF,9000000.0,Shakhtar D.,Ukraine,10000000.0,out,summer,Eredivisie,2021,False,
AZ Alkmaar,Noa Lang,22,Netherlands,Left Winger,LW,25000000.0,Club Brugge,Belgium,6000000.0,out,summer,Eredivisie,2021,False,
AZ Alkmaar,Kjell Scherpen,21,Netherlands,Goalkeeper,GK,2800000.0,Brighton,England,5000000.0,out,summer,Eredivisie,2021,False,
AZ Alkmaar,Jurgen Ekkelenkamp,21,Netherlands,Central Midfield,CM,3200000.0,Hertha BSC,Germany,3000000.0,out,summer,Eredivisie,2021,False,
AZ Alkmaar,Carel Eiting,23,Netherlands,Defensive Midfield,DM,4000000.0,KRC Genk,Belgium,,out,summer,Eredivisie,2021,False,
AZ Alkmaar,Dominik Kotarski,21,Croatia,Goalkeeper,GK,800000.0,HNK Gorica,Croatia,0.0,out,summer,Eredivisie,2021,True,free loan
AZ Alkmaar,Lisandro Magallán,27,Argentina,Centre-Back,CB,2500000.0,RSC Anderlecht,Belgium,0.0,out,summer,Eredivisie,2021,True,free loan
AZ Alkmaar,Oussama Idrissi,25,Morocco,Left Winger,LW,8000000.0,Sevilla FC,Spain,0.0,out,summer,Eredivisie,2021,True,end of loan
SC Cambuur-Leeuwarden,Vangelis Pavlidis,22,Greece,Centre-Forward,CF,2500000.0,Willem II,Netherlands,2500000.0,in,summer,Eredivisie,2021,False,
SC Cambuur-Leeuwarden,Peter Vindahl,23,Denmark,Goalkeeper,GK,800000.0,Nordsjaelland,Denmark,1800000.0,in,summer,Eredivisie,2021,False,
SC Cambuur-Leeuwarden,Aslak Fonn Witry,25,Norway,Right-Back,RB,1500000.0,Djurgarden,Sweden,1750000.0,in,summer,Eredivisie,2021,False,
SC Cambuur-Leeuwarden,Sam Beukema,22,Netherlands,Centre-Back,CB,700000.0,Go Ahead Eagles,Netherlands,900000.0,in,summer,Eredivisie,2021,False,
SC Cambuur-Leeuwarden,Bruno Martins Indi,29,Netherlands,Centre-Back,CB,2500000.0,Stoke City,England,,in,summer,Eredivisie,2021,False,
SC Cambuur-Leeuwarden,Myron Boadu,20,Netherlands,Centre-Forward,CF,15000000.0,Monaco,France,17000000.0,out,summer,Eredivisie,2021,False,
