club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
AFC Bournemouth,Tyrone Mings,22,England,Centre-Back,CB,3000000.0,Ipswich,England,11300000.0,in,summer,Premier League,2015,False,
AFC Bournemouth,Max Gradel,27,Cote d'Ivoire,Left Winger,LW,6500000.0,Saint-Étienne,France,10000000.0,in,summer,Premier League,2015,False,
AFC Bournemouth,Glenn Murray,31,England,Centre-Forward,CF,2500000.0,Crystal Palace,England,5400000.0,in,summer,Premier League,2015,False,
AFC Bournemouth,Lee Tomlin,26,England,Second Striker,SS,1750000.0,Middlesbrough,England,4300000.0,in,summer,Premier League,2015,False,
AFC Bournemouth,Artur Boruc,35,Poland,Goalkeeper,GK,1000000.0,Southampton,England,0.0,in,summer,Premier League,2015,False,
AFC Bournemouth,Adam Federici,30,Australia,Goalkeeper,GK,1000000.0,Reading,England,0.0,in,summer,Premier League,2015,False,
AFC Bournemouth,Joshua King,23,Norway,Second Striker,SS,1250000.0,Blackburn,England,0.0,in,summer,Premier League,2015,False,
AFC Bournemouth,Sylvain Distin,37,France,Centre-Back,CB,750000.0,Everton,England,0.0,in,summer,Premier League,2015,False,
AFC Bournemouth,Jordan Green,20,England,Right Winger,RW,,Banbury,England,0.0,in,summer,Premier League,2015,False,
AFC Bournemouth,Christian Atsu,23,Ghana,Left Winger,LW,5000000.0,Chelsea,England,0.0,in,summer,Premier League,2015,True,free loan
AFC Bournemouth,Joe Bennett,25,England,Left-Back,LB,1500000.0,Aston Villa,England,0.0,in,summer,Premier League,2015,True,free loan
AFC Bournemouth,Tomás Andrade,18,Argentina,Attacking Midfield,AM,,River Plate II,Argentina,0.0,in,summer,Premier League,2015,True,free loan
AFC Bournemouth,Joe Partington,25,Wales,Right-Back,RB,100000.0,Eastleigh FC,England,0.0,out,summer,Premier League,2015,False,
AFC Bournemouth,Elliott Ward,30,England,Centre-Back,CB,500000.0,Huddersfield,England,0.0,out,summer,Premier League,2015,True,free loan
AFC Bournemouth,Lee Camp,31,Northern Ireland,Goalkeeper,GK,250000.0,Rotherham,England,0.0,out,summer,Premier League,2015,False,
AFC Bournemouth,Josh O'Hanlon,19,Ireland,Centre-Forward,CF,,Chester FC,England,0.0,out,summer,Premier League,2015,True,free loan
AFC Bournemouth,Josh Wakefield,21,England,Central Midfield,CM,100000.0,Yeovil Town,England,0.0,out,summer,Premier League,2015,True,free loan
AFC Bournemouth,Stéphane Zubar,28,Guadeloupe,Centre-Back,CB,250000.0,York City,England,0.0,out,summer,Premier League,2015,True,free loan
AFC Bournemouth,Harry Cornick,20,England,Right Winger,RW,,Yeovil Town,England,0.0,out,summer,Premier League,2015,True,free loan
AFC Bournemouth,Josh Carmichael,20,Scotland,Central Midfield,CM,50000.0,Torquay United,England,0.0,out,summer,Premier League,2015,True,free loan
