club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
AS Monaco,Ivan Cavaleiro,21,Portugal,Right Winger,RW,3500000.0,Benfica,Portugal,15000000.0,in,summer,Ligue 1,2015,False,
AS Monaco,Adama Traoré,20,Mali,Central Midfield,CM,1250000.0,LOSC Lille,France,14000000.0,in,summer,Ligue 1,2015,False,
AS Monaco,Rony Lopes,19,Portugal,Right Winger,RW,4500000.0,Man City,England,12000000.0,in,summer,Ligue 1,2015,False,
AS Monaco,Gabriel Boschilia,19,Brazil,Attacking Midfield,AM,3000000.0,São Paulo,Brazil,9060000.0,in,summer,Ligue 1,2015,False,
AS Monaco,Guido Carrillo,24,Argentina,Centre-Forward,CF,3200000.0,Estudiantes,Argentina,9000000.0,in,summer,Ligue 1,2015,False,
AS Monaco,Fabinho,21,Brazil,Defensive Midfield,DM,8000000.0,Rio Ave FC,Portugal,6000000.0,in,summer,Ligue 1,2015,False,
AS Monaco,Gil Dias,18,Portugal,Right Winger,RW,,Braga B,Portugal,5000000.0,in,summer,Ligue 1,2015,False,
AS Monaco,Allan Saint-Maximin,18,France,Left Winger,LW,1000000.0,Saint-Étienne,France,5000000.0,in,summer,Ligue 1,2015,False,
AS Monaco,Thomas Lemar,19,France,Attacking Midfield,AM,1250000.0,SM Caen,France,4000000.0,in,summer,Ligue 1,2015,False,
AS Monaco,Corentin Jean,19,France,Centre-Forward,CF,2000000.0,Troyes,France,4000000.0,in,summer,Ligue 1,2015,False,
AS Monaco,Farès Bahlouli,20,France,Attacking Midfield,AM,1000000.0,Olympique Lyon,France,3500000.0,in,summer,Ligue 1,2015,False,
AS Monaco,Stephan El Shaarawy,22,Italy,Left Winger,LW,14000000.0,AC Milan,Italy,2000000.0,in,summer,Ligue 1,2015,True,loan with fee
AS Monaco,Hélder Costa,21,Angola,Right Winger,RW,1500000.0,Benfica,Portugal,0.0,in,summer,Ligue 1,2015,True,free loan
AS Monaco,Mario Pasalic,20,Croatia,Central Midfield,CM,4000000.0,Chelsea,England,0.0,in,summer,Ligue 1,2015,True,free loan
AS Monaco,Fábio Coentrão,27,Portugal,Left-Back,LB,18000000.0,Real Madrid,Spain,0.0,in,summer,Ligue 1,2015,True,free loan
AS Monaco,Anthony Martial,19,France,Centre-Forward,CF,8000000.0,Man Utd,England,60000000.0,out,summer,Ligue 1,2015,False,
AS Monaco,Geoffrey Kondogbia,22,Central African Republic,Central Midfield,CM,16000000.0,Inter,Italy,36000000.0,out,summer,Ligue 1,2015,False,
AS Monaco,Layvin Kurzawa,22,France,Left-Back,LB,10000000.0,Paris SG,France,25000000.0,out,summer,Ligue 1,2015,False,
AS Monaco,Aymen Abdennour,26,Tunisia,Centre-Back,CB,10000000.0,Valencia,Spain,22000000.0,out,summer,Ligue 1,2015,False,
AS Monaco,Yannick Carrasco,21,Belgium,Left Winger,LW,9000000.0,Atlético Madrid,Spain,15000000.0,out,summer,Ligue 1,2015,False,
AS Monaco,Lucas Ocampos,20,Argentina,Left Winger,LW,6500000.0,Marseille,France,7500000.0,out,summer,Ligue 1,2015,False,
